場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,リオクリスハーレー,松山弘平,87.0,99.0,102.0,99.0,98.0,105.0,98.333,8.0
中山,1,2,リケアペンネ,野中悠太,103.0,103.0,99.0,103.0,97.0,90.0,99.167,7.0
中山,1,3,ドレドレ,津村明秀,102.0,105.0,100.0,106.0,99.0,92.0,100.667,5.0
中山,1,4,トントンビョウシ,嶋田純次,93.0,99.0,95.0,101.0,97.0,101.0,97.667,9.0
中山,1,5,セイブルーアイ,石田拓郎,21.0,108.0,95.0,80.0,90.0,90.0,80.667,13.0
中山,1,6,カーマインジュエル,岩田康誠,101.0,92.0,99.0,93.0,100.0,100.0,97.5,10.0
中山,1,7,スーパーガール,丹内祐次,97.0,102.0,100.0,98.0,104.0,97.0,99.667,6.0
中山,1,8,チャーミングアイ,佐々木大,102.0,102.0,101.0,106.0,104.0,113.0,104.667,3.0
中山,1,9,ベルオーシャン,舟山瑠泉,,,,,,,,
中山,1,10,コウジハラ,小林美駒,92.0,90.0,90.0,94.0,96.0,112.0,95.667,11.0
中山,1,11,ブルーアンバー,黛弘人　,112.0,108.0,110.0,99.0,109.0,91.0,104.833,2.0
中山,1,12,カワキタベレッタ,石神深道,94.0,97.0,75.0,86.0,81.0,114.0,91.167,12.0
中山,1,13,トコシエノヒトミ,長浜鴻緒,99.0,107.0,98.0,96.0,101.0,140.0,106.833,1.0
中山,1,14,アドミ,菅原明良,96.0,104.0,102.0,104.0,99.0,109.0,102.333,4.0
中山,1,15,ジャメビュ,遠藤汰月,,,,,,,,
中山,2,1,ゴットタレント,三浦皇成,103.0,108.0,104.0,102.0,104.0,112.0,105.5,2.0
中山,2,2,クアッドフォルツァ,佐藤翔馬,142.0,107.0,98.0,60.0,105.0,68.0,96.667,9.0
中山,2,3,カフェオリーブ,舟山瑠泉,,,,,,,,
中山,2,4,グスタフ,横山典弘,102.0,106.0,106.0,105.0,96.0,109.0,104.0,3.0
