場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
東京,1,1,ニシノギブソン,野中悠太,102.0,103.0,99.0,103.0,100.0,,101.4,5.0
東京,1,2,セイウンリメンバー,長浜鴻緒,89.0,107.0,98.0,96.0,95.0,,97.0,11.0
東京,1,3,フォールティア,原田和真,106.0,57.0,95.0,119.0,125.0,,100.4,6.0
東京,1,4,ウォータースパウト,佐々木大,87.0,102.0,101.0,106.0,99.0,,99.0,7.0
東京,1,5,ヴンダーバール,横山武史,92.0,100.0,92.0,95.0,91.0,,94.0,14.0
東京,1,6,ドゥーニ,津村明秀,101.0,105.0,100.0,106.0,105.0,,103.4,2.0
東京,1,7,ミラクルカイザー,丸田恭介,98.0,98.0,108.0,103.0,102.0,,101.8,4.0
東京,1,8,ボグラーモデル,石神深道,79.0,97.0,75.0,86.0,60.0,,79.4,15.0
東京,1,9,エマープ,原優介　,106.0,84.0,102.0,96.0,100.0,,97.6,9.0
東京,1,10,セントゴーデンス,内田博幸,98.0,97.0,96.0,99.0,94.0,,96.8,12.0
東京,1,11,パワポケウォーズ,上里直汰,,,,,,,,
東京,1,12,ヴァルボナ,大野拓弥,95.0,97.0,95.0,102.0,98.0,,97.4,10.0
東京,1,13,タイセイゴッシュ,丹内祐次,75.0,102.0,100.0,98.0,100.0,,95.0,13.0
東京,1,14,サンデーパーティー,横山琉人,101.0,93.0,103.0,93.0,103.0,,98.6,8.0
東京,1,15,サンダーヴィント,菅原明良,103.0,104.0,102.0,104.0,102.0,,103.0,3.0
東京,1,16,スーパーチャイルド,菊沢一樹,105.0,115.0,108.0,112.0,111.0,,110.2,1.0
東京,2,1,テンユウ,横山和生,97.0,96.0,102.0,100.0,95.0,,98.0,5.0
東京,2,2,ウインラファーガ,丹内祐次,75.0,102.0,107.0,98.0,100.0,,96.4,9.0
東京,2,3,コズミックボックス,ルメール,103.0,95.0,100.0,97.0,101.0,,99.2,3.0
東京,2,4,キンググローリー,菅原明良,103.0,104.0,100.0,104.0,102.0,,102.6,2.0
東京,2,5,サザンテイオー,長浜鴻緒,89.0,107.0,103.0,96.0,95.0,,98.0,5.0
東京,2,6,フィーユレアル,横山琉人,101.0,93.0,93.0,93.0,103.0,,96.6,7.0
東京,2,7,イヌボウノユウヒ,石神深道,79.0,97.0,79.0,86.0,60.0,,80.2,10.0
東京,2,8,エーデルハイ,津村明秀,101.0,105.0,104.0,106.0,105.0,,104.2,1.0
東京,2,9,トレニアムーン,杉原誠人,97.0,95.0,107.0,98.0,98.0,,99.0,4.0
東京,2,10,マカナアネラ,武豊　　,100.0,95.0,95.0,97.0,96.0,,96.6,7.0
東京,3,1,アトリ,岩田望来,95.0,101.0,106.0,98.0,102.0,,100.4,6.0
東京,3,2,ハロングロットル,遠藤汰月,,,,,,,,
東京,3,3,チャリングクロス,内田博幸,98.0,97.0,90.0,83.0,94.0,,92.4,9.0
東京,3,4,ツキノマバタキ,津村明秀,101.0,105.0,104.0,96.0,105.0,,102.2,3.0
東京,3,5,ゼータレティクル,丹内祐次,75.0,102.0,107.0,107.0,100.0,,98.2,7.0
東京,3,6,イブキ,原優介　,106.0,84.0,91.0,99.0,100.0,,96.0,8.0
東京,3,7,フロステリオン,菊沢一樹,105.0,115.0,110.0,106.0,111.0,,109.4,1.0
東京,3,8,タイドグラフ,長浜鴻緒,89.0,107.0,103.0,109.0,95.0,,100.6,5.0
東京,3,9,アルデキングダム,横山典弘,103.0,106.0,97.0,105.0,108.0,,103.8,2.0
東京,3,10,ブリサマリーナ,菅原明良,103.0,104.0,100.0,98.0,102.0,,101.4,4.0
東京,4,1,アクロスメモリア,荻野極　,91.0,101.0,101.0,109.0,105.0,,101.4,7.0
東京,4,2,ゴールデンスラム,武豊　　,100.0,93.0,100.0,97.0,96.0,,97.2,9.0
東京,4,3,デアトゥノウ,佐々木大,87.0,117.0,101.0,106.0,99.0,,102.0,4.0
東京,4,4,パトリシア,佐藤翔馬,105.0,138.0,98.0,106.0,90.0,,107.4,3.0
東京,4,5,キョウエイハル,嶋田純次,130.0,158.0,95.0,101.0,116.0,,120.0,1.0
東京,4,6,エムアイプレスト,菊沢一樹,105.0,114.0,108.0,112.0,111.0,,110.0,2.0
東京,4,7,レイオブファイア,内田博幸,98.0,83.0,96.0,99.0,94.0,,94.0,11.0
東京,4,8,スーホ,戸崎圭太,96.0,93.0,96.0,98.0,97.0,,96.0,10.0
東京,4,9,ガイストライヒ,ルメール,103.0,97.0,98.0,97.0,101.0,,99.2,8.0
東京,4,10,ニューカワイイ,石神深道,79.0,21.0,75.0,86.0,60.0,,64.2,16.0
東京,4,11,モンスエ,松山弘平,113.0,96.0,102.0,99.0,99.0,,101.8,5.0
東京,4,12,ココニーナ,水沼元輝,60.0,59.0,95.0,83.0,77.0,,74.8,15.0
東京,4,13,サンマルフォース,岩部純二,75.0,83.0,80.0,81.0,63.0,,76.4,14.0
東京,4,14,アルコア,横山武史,92.0,96.0,92.0,95.0,91.0,,93.2,12.0
東京,4,15,トリアングルレディ,小林美駒,52.0,93.0,90.0,94.0,85.0,,82.8,13.0
東京,4,16,レオレコメンド,木幡巧也,101.0,106.0,101.0,100.0,101.0,,101.8,5.0
東京,5,1,モンシーク,松山弘平,113.0,96.0,95.0,99.0,99.0,,100.4,4.0
東京,5,2,コスモアマデウス,柴田大知,85.0,96.0,92.0,98.0,88.0,,91.8,11.0
東京,5,3,リーピングサイン,石川裕紀,100.0,96.0,99.0,100.0,97.0,,98.4,7.0
東京,5,4,フォンドルレール,吉田豊　,102.0,103.0,94.0,97.0,101.0,,99.4,6.0
東京,5,5,マスカルポーネ,武藤雅　,95.0,95.0,82.0,94.0,90.0,,91.2,12.0
東京,5,6,キーサーバー,原優介　,106.0,93.0,91.0,99.0,100.0,,97.8,8.0
東京,5,7,エンジェルボイス,三浦皇成,104.0,103.0,99.0,102.0,99.0,,101.4,2.0
東京,5,8,ベリンガム,丸山元気,87.0,92.0,97.0,96.0,98.0,,94.0,10.0
東京,5,9,ベンティガオルサ,武豊　　,100.0,93.0,95.0,97.0,96.0,,96.2,9.0
東京,5,10,ディープエフェクト,横山琉人,101.0,118.0,93.0,106.0,103.0,,104.2,1.0
東京,5,11,オセアフェアモント,佐々木大,87.0,117.0,103.0,98.0,99.0,,100.8,3.0
東京,5,12,イクシード,ルメール,103.0,97.0,100.0,99.0,101.0,,100.0,5.0
東京,6,1,テンホワイトラブ,津村明秀,101.0,95.0,100.0,106.0,105.0,,101.4,2.0
東京,6,2,サンタアニタ,戸崎圭太,96.0,98.0,96.0,98.0,97.0,,97.0,12.0
東京,6,3,アサクサグレース,杉原誠人,97.0,103.0,93.0,98.0,98.0,,97.8,11.0
東京,6,4,ノアスペシャル,木幡巧也,101.0,91.0,101.0,100.0,101.0,,98.8,10.0
東京,6,5,アンビシュー,遠藤汰月,,,,,,,,
東京,6,6,メルシージュテーム,岩田望来,95.0,101.0,98.0,107.0,102.0,,100.6,5.0
東京,6,7,キカオクベシ,野中悠太,102.0,97.0,99.0,103.0,100.0,,100.2,7.0
東京,6,8,ルージュベルベット,菅原明良,103.0,97.0,102.0,104.0,102.0,,101.6,1.0
東京,6,9,ウエヲムイテゴラン,ルメール,103.0,104.0,98.0,97.0,101.0,,100.6,5.0
東京,6,10,ルージュナリッシュ,横山和生,97.0,102.0,103.0,100.0,95.0,,99.4,8.0
東京,6,11,グレイスカリヨン,松岡正海,93.0,88.0,88.0,101.0,91.0,,92.2,13.0
東京,6,12,モリノアミーゴ,小林美駒,52.0,97.0,90.0,94.0,85.0,,83.6,14.0
東京,6,13,モーニングマジック,三浦皇成,104.0,98.0,104.0,101.0,99.0,,101.2,3.0
東京,6,14,セギレエルビエント,荻野極　,91.0,100.0,101.0,109.0,105.0,,101.2,3.0
東京,6,15,シンガソング,佐々木大,87.0,104.0,101.0,106.0,99.0,,99.4,8.0
東京,7,1,ウインドワンピース,石田拓郎,82.0,80.0,95.0,80.0,90.0,,85.4,16.0
東京,7,2,カフェロワドール,横山典弘,103.0,94.0,106.0,97.0,108.0,,101.6,6.0
東京,7,3,ヒットミー,柴田善臣,108.0,90.0,112.0,102.0,105.0,,103.4,2.0
東京,7,4,レッドベルダンス,長浜鴻緒,89.0,99.0,98.0,96.0,95.0,,95.4,13.0
東京,7,5,ツマヤ,原田和真,106.0,157.0,95.0,119.0,125.0,,120.4,1.0
東京,7,6,サムワンライクユー,内田博幸,98.0,90.0,96.0,99.0,94.0,,95.4,13.0
東京,7,7,アデランテ,佐々木大,87.0,104.0,101.0,106.0,99.0,,99.4,9.0
東京,7,8,プルシャプラ,石橋脩　,90.0,104.0,107.0,105.0,101.0,,101.4,7.0
東京,7,9,ハッピーウィズユー,横山武史,92.0,93.0,92.0,95.0,91.0,,92.6,15.0
東京,7,10,ボルトテソーロ,戸崎圭太,96.0,98.0,96.0,98.0,97.0,,97.0,12.0
東京,7,11,ホウオウジュビリー,丸田恭介,98.0,103.0,108.0,103.0,102.0,,102.8,3.0
東京,7,12,ジェシーテソーロ,木幡巧也,101.0,91.0,101.0,100.0,101.0,,98.8,11.0
東京,7,13,スクレイピング,横山和生,97.0,102.0,103.0,100.0,95.0,,99.4,9.0
東京,7,14,カンレイスキー,松山弘平,113.0,96.0,102.0,99.0,99.0,,101.8,5.0
東京,7,15,ピコブルー,原優介　,106.0,108.0,102.0,96.0,100.0,,102.4,4.0
東京,7,16,コーカサスゴールド,吉田豊　,102.0,103.0,101.0,99.0,101.0,,101.2,8.0
東京,8,1,ダノンジャガー,荻野極　,91.0,100.0,97.0,74.0,105.0,,93.4,8.0
東京,8,2,ピースヒロフェイス,木幡巧也,101.0,91.0,97.0,66.0,101.0,,91.2,10.0
東京,8,3,サンライズガッツ,松山弘平,113.0,96.0,95.0,91.0,99.0,,98.8,4.0
東京,8,4,アロンズロッド,ルメール,103.0,104.0,100.0,114.0,101.0,,104.4,1.0
東京,8,5,レッドヴァリアート,横山武史,92.0,93.0,100.0,96.0,91.0,,94.4,7.0
東京,8,6,ノラリクラリ,丹内祐次,75.0,108.0,107.0,111.0,100.0,,100.2,2.0
東京,8,7,ビリングス,石川裕紀,100.0,99.0,99.0,93.0,97.0,,97.6,6.0
東京,8,8,ティムール,三浦皇成,104.0,98.0,99.0,97.0,99.0,,99.4,3.0
東京,8,9,サラダ,武豊　　,100.0,98.0,95.0,104.0,96.0,,98.6,5.0
東京,8,10,マーゴットソラーレ,上里直汰,,,,,,,,
東京,8,11,メイショウアゴナス,石橋脩　,90.0,104.0,88.0,80.0,101.0,,92.6,9.0
東京,9,1,サンドオブエテル,柴田善臣,108.0,90.0,89.0,102.0,105.0,,98.8,8.0
東京,9,2,ギフテッド,今村聖奈,54.0,94.0,87.0,92.0,99.0,,85.2,16.0
東京,9,3,キングノジョー,ルメール,103.0,104.0,100.0,97.0,101.0,,101.0,2.0
東京,9,4,ロゼル,横山琉人,101.0,105.0,93.0,93.0,103.0,,99.0,7.0
東京,9,5,ベストオブユー,木幡巧也,101.0,91.0,97.0,100.0,101.0,,98.0,11.0
東京,9,6,ドーンコーラス,戸崎圭太,96.0,98.0,100.0,98.0,97.0,,97.8,12.0
東京,9,7,アイサンサン,石川裕紀,100.0,99.0,99.0,99.0,97.0,,98.8,8.0
東京,9,8,コムユンプリュム,長浜鴻緒,89.0,99.0,103.0,96.0,95.0,,96.4,14.0
東京,9,9,メタルスピード,丹内祐次,75.0,108.0,107.0,98.0,100.0,,97.6,13.0
東京,9,10,エンペラーズソード,菅原明良,103.0,97.0,100.0,104.0,102.0,,101.2,1.0
東京,9,11,ステラバルセロナ,吉田隼人,112.0,97.0,96.0,91.0,96.0,,98.4,10.0
東京,9,12,マテンロウバローズ,横山典弘,103.0,94.0,97.0,97.0,108.0,,99.8,5.0
東京,9,13,マンウォル,吉田豊　,102.0,103.0,94.0,99.0,101.0,,99.8,5.0
東京,9,14,ネーヴェフレスカ,荻野極　,91.0,100.0,97.0,109.0,105.0,,100.4,3.0
東京,9,15,ミーントゥビー,松岡正海,93.0,88.0,108.0,101.0,91.0,,96.2,15.0
東京,9,16,ストレイトトーカー,大野拓弥,95.0,98.0,107.0,102.0,98.0,,100.0,4.0
東京,10,1,アバンチュリエ,三浦皇成,104.0,98.0,104.0,101.0,99.0,,101.2,6.0
