場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
東京,1,1,ニシノギブソン,ダノンスマッシュ,,,,,,,,,,
東京,1,2,セイウンリメンバー,ミッキーアイル,101.0,103.0,97.0,103.0,102.0,100.0,99.0,,100.714,5.0
東京,1,3,フォールティア,ベストウォーリア,96.0,88.0,99.0,92.0,101.0,98.0,103.0,,96.714,12.0
東京,1,4,ウォータースパウト,ルヴァンスレーヴ,114.0,90.0,106.0,114.0,115.0,82.0,68.0,,98.429,9.0
東京,1,5,ヴンダーバール,ナダル,94.0,95.0,112.0,97.0,89.0,92.0,104.0,,97.571,10.0
東京,1,6,ドゥーニ,マテラスカイ,,,,,,,,,,
東京,1,7,ミラクルカイザー,マクフィ,102.0,98.0,99.0,107.0,98.0,98.0,,,100.333,8.0
東京,1,8,ボグラーモデル,ベンバトル,,,,,,,,,,
東京,1,9,エマープ,リアルインパクト,106.0,104.0,99.0,91.0,103.0,101.0,,,100.667,6.0
東京,1,10,セントゴーデンス,ロードカナロア,101.0,98.0,100.0,88.0,102.0,102.0,112.0,,100.429,7.0
東京,1,11,パワポケウォーズ,リアルスティール,114.0,113.0,108.0,109.0,112.0,110.0,,,111.0,1.0
東京,1,12,ヴァルボナ,ミッキーアイル,101.0,103.0,97.0,103.0,102.0,100.0,,,101.0,4.0
東京,1,13,タイセイゴッシュ,アルアイン,51.0,82.0,84.0,92.0,88.0,78.0,,,79.167,13.0
東京,1,14,サンデーパーティー,ホッコータルマエ,108.0,105.0,102.0,108.0,104.0,109.0,110.0,,106.571,3.0
東京,1,15,サンダーヴィント,アドマイヤマーズ,98.0,95.0,169.0,105.0,104.0,97.0,85.0,,107.571,2.0
東京,1,16,スーパーチャイルド,モーリス,103.0,100.0,93.0,98.0,97.0,96.0,96.0,,97.571,10.0
東京,2,1,テンユウ,サートゥルナーリア,113.0,101.0,94.0,97.0,105.0,98.0,,,101.333,2.0
東京,2,2,ウインラファーガ,ウインブライト,86.0,107.0,97.0,100.0,102.0,102.0,76.0,,95.714,5.0
東京,2,3,コズミックボックス,ブリックスアンドモルタル,108.0,98.0,104.0,99.0,100.0,108.0,,,102.833,1.0
東京,2,4,キンググローリー,ダノンプレミアム,,,,,,,,,,
東京,2,5,サザンテイオー,シルバーステート,81.0,92.0,104.0,96.0,97.0,95.0,,,94.167,7.0
東京,2,6,フィーユレアル,リオンディーズ,94.0,94.0,98.0,109.0,97.0,92.0,,,97.333,4.0
東京,2,7,イヌボウノユウヒ,アドマイヤマーズ,98.0,95.0,95.0,105.0,104.0,97.0,107.0,,100.143,3.0
東京,2,8,エーデルハイ,シャンハイボビー,87.0,105.0,91.0,103.0,101.0,87.0,,,95.667,6.0
東京,2,9,トレニアムーン,ビッグアーサー,93.0,88.0,100.0,98.0,96.0,91.0,93.0,,94.143,8.0
東京,2,10,マカナアネラ,サトノアラジン,69.0,94.0,95.0,87.0,99.0,91.0,,,89.167,9.0
東京,3,1,アトリ,シスキン,99.0,95.0,135.0,135.0,107.0,102.0,70.0,,106.143,1.0
東京,3,2,ハロングロットル,ウインブライト,86.0,107.0,97.0,100.0,99.0,102.0,,,98.5,4.0
東京,3,3,チャリングクロス,キタサンブラック,107.0,106.0,99.0,105.0,101.0,98.0,109.0,,103.571,2.0
東京,3,4,ツキノマバタキ,エイシンフラッシュ,71.0,94.0,83.0,75.0,90.0,82.0,84.0,,82.714,9.0
東京,3,5,ゼータレティクル,ビーチパトロール,91.0,98.0,99.0,73.0,105.0,106.0,,,95.333,6.0
東京,3,6,イブキ,レイデオロ,107.0,100.0,96.0,109.0,95.0,108.0,,,102.5,3.0
東京,3,7,フロステリオン,ディープブリランテ,91.0,88.0,99.0,92.0,90.0,84.0,,,90.667,8.0
東京,3,8,タイドグラフ,ブラックタイド,85.0,103.0,93.0,97.0,103.0,95.0,94.0,,95.714,5.0
東京,3,9,アルデキングダム,アニマルキングダム,78.0,90.0,75.0,66.0,100.0,77.0,,,81.0,10.0
東京,3,10,ブリサマリーナ,サートゥルナーリア,113.0,101.0,94.0,97.0,89.0,98.0,71.0,,94.714,7.0
東京,4,1,アクロスメモリア,マインドユアビスケッツ,122.0,105.0,93.0,103.0,102.0,104.0,,,104.833,3.0
東京,4,2,ゴールデンスラム,ブリックスアンドモルタル,108.0,100.0,94.0,99.0,100.0,108.0,,,101.5,5.0
東京,4,3,デアトゥノウ,Daredevil,,,,,,,,,,
東京,4,4,パトリシア,トーセンレーヴ,,,,,,,,,,
東京,4,5,キョウエイハル,トランセンド,86.0,67.0,100.0,92.0,104.0,94.0,,,90.5,10.0
東京,4,6,エムアイプレスト,アメリカンペイトリオット,76.0,107.0,95.0,103.0,100.0,89.0,,,95.0,9.0
