場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
福島,1,未勝利,ダート,1700,良,1,ジェネチェン,2歳,丹内祐次,角田晃一,逃げ,,100.0,中距離,右回り,,Lv2 ,サトノダイヤモンド,,,1,B,13.0,5.0,13.0,4.0,37.6,,39.4,5.0,C,C,,,
福島,1,未勝利,ダート,1700,良,2,アーティラリー,2歳,菊沢一樹,松山将樹,差し,,0.0,中距離,右回り,,Lv2 ,ホッコータルマエ,,距離延長,3,C,13.3,8.0,13.3,6.0,36.7,4.0,39.0,2.0,C,C,,,
福島,1,未勝利,ダート,1700,良,3,サクライズ,2歳,木幡育也,松永康利,差し,,,中距離,右回り,,Lv2 ,イスラボニータ,,距離延長,14,E,13.4,11.0,13.8,12.0,,,,,C,B,,,
福島,1,未勝利,ダート,1700,良,4,ルージュアリスタ,2歳,丸山元気,宮田敬介,差し,,,中距離,右回り,,Lv2 ,コントレイル,休明初戦,距離短縮,5,D,13.4,11.0,13.4,10.0,,,,,B,,,,
福島,1,未勝利,ダート,1700,良,5,タマモヒロイン,2歳,小沢大仁,緒方努,差し,,,中距離,右回り,,Lv2 ,ミスチヴィアスアレックス,,距離延長,9,D,12.8,3.0,12.8,2.0,36.1,2.0,39.1,3.0,C,B,,,
福島,1,未勝利,ダート,1700,良,6,ナムラステラ,2歳,森田誠也,荒川義之,追込,,,中距離,右回り,,Lv2 ,ダノンプレミアム,,距離延長,7,D,14.2,14.0,14.2,14.0,,,,,B,,,,
福島,1,未勝利,ダート,1700,良,7,テセラグラディウス,2歳,斎藤新,高橋一哉,差し,,,中距離,右回り,,Lv2 ,ニューイヤーズデイ,休明初戦,距離延長,8,D,12.6,1.0,12.6,1.0,36.5,3.0,40.4,,C,,,,
福島,1,未勝利,ダート,1700,良,8,オトシダマ,2歳,伊藤工真,金成貴史,先行,,100.0,中距離,右回り,,Lv2 ,ニューイヤーズデイ,,距離短縮,2,B,13.3,8.0,13.3,6.0,38.0,,39.4,5.0,C,B,,,
福島,1,未勝利,ダート,1700,良,9,ブリスフルイヤー,2歳,石田拓郎,新開幸一,追込,,0.0,中距離,右回り,,Lv2 ,ニューイヤーズデイ,,距離短縮,12,E,13.0,5.0,13.8,12.0,37.5,7.0,39.4,5.0,D,D,,,
福島,1,未勝利,ダート,1700,良,10,ファインブルー,2歳,川端海翼,藤野健太,追込,,,中距離,右回り,,Lv2 ,ミッキーグローリー,,距離延長,13,E,13.1,7.0,13.1,5.0,37.1,6.0,39.6,,D,C,B,,
福島,1,未勝利,ダート,1700,良,11,イヌボウノユウヒ,2歳,土田真翔,鹿戸雄一,先行,,,中距離,右回り,,Lv2 ,アドマイヤマーズ,,距離延長,11,E,12.8,3.0,12.8,2.0,,,,,C,B,,,
福島,1,未勝利,ダート,1700,良,12,ブエノスオプティマ,2歳,永島まな,高橋義忠,差し,,,中距離,右回り,,Lv2 ,オルフェーヴル,,距離延長,6,D,13.3,8.0,13.3,6.0,,,,,B,,,,
