,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,336.0,199.0,,294.0,220.0,21.0,319.0,216.0,,4.0,33.0,67.0,216.0,127.0,36.0,,52.0,,52.0,67.0,66.0,141.0,242.0,29.0,57.0
2022,329.0,228.0,,312.0,218.0,27.0,299.0,258.0,5.0,7.0,40.0,53.0,211.0,168.0,35.0,,34.0,4.0,57.0,84.0,59.0,156.0,255.0,24.0,63.0
2023,351.0,213.0,,294.0,243.0,27.0,222.0,342.0,3.0,7.0,47.0,42.0,147.0,108.0,33.0,72.0,83.0,22.0,64.0,66.0,66.0,139.0,271.0,30.0,58.0
2024,247.0,249.0,,248.0,231.0,17.0,149.0,347.0,,,17.0,38.0,40.0,43.0,71.0,221.0,47.0,19.0,53.0,79.0,42.0,144.0,239.0,28.0,43.0
2025,123.0,129.0,,127.0,114.0,11.0,87.0,165.0,,,1.0,,29.0,16.0,58.0,54.0,78.0,16.0,16.0,28.0,16.0,71.0,125.0,18.0,22.0
