場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,ショウブダッシュ,青木孝文,568,270.0,-599,92,-1065.0,1683,,,949.0,4.0
中山,1,2,ジルクン,鈴木慎太,588,882.0,1421,1165,1696.0,1281,-572.0,,6461.0,1.0
中山,1,3,グリューネベルグ,青木孝文,568,270.0,-599,92,-1065.0,1683,,,949.0,4.0
中山,1,4,タッカーバリアント,田島俊明,-977,-704.0,670,635,-107.0,-186,,,-669.0,8.0
中山,1,5,チャンピオンリボン,竹内正洋,35,269.0,1159,-179,1653.0,-57,,,2880.0,2.0
中山,1,6,ニシノティターニア,上原博之,-93,-597.0,-279,-19,-492.0,268,,,-1212.0,9.0
中山,1,7,コナベイション,伊藤圭三,-1387,-680.0,919,557,244.0,-144,,,-491.0,7.0
中山,1,8,セイリオス,宮田敬介,-913,-275.0,-842,-395,-836.0,-1342,,,-4603.0,14.0
中山,1,9,ビスケットマリー,和田雄二,147,161.0,-2355,646,-1818.0,-731,,,-3950.0,13.0
中山,1,10,ルックアトミー,菊沢隆徳,-699,304.0,-27,524,1349.0,-639,,,812.0,6.0
中山,1,11,ピッツァナポリ,新開幸一,-245,-329.0,-651,-1027,-535.0,-367,,,-3154.0,11.0
中山,1,12,ダイチラポール,蛯名利弘,-668,-1588.0,-705,223,-1358.0,-1183,166.0,,-5113.0,15.0
中山,1,13,ロッキンミー,杉浦宏昭,-663,458.0,203,572,882.0,835,,,2287.0,3.0
中山,1,14,ノアファースト,小笠倫弘,-405,-993.0,-35,-1082,414.0,-134,,,-2235.0,10.0
中山,1,15,キャプティバ,佐藤吉勝,-792,-1237.0,753,-1387,451.0,-1071,,,-3283.0,12.0
中山,1,16,カツノトゥウェルヴ,伊藤伸一,730,-1973.0,-1993,-2611,-775.0,-698,,,-7320.0,16.0
中山,2,1,レイラインシチー,伊藤圭三,-1387,-680.0,919,557,-600.0,-144,,,-1335.0,9.0
中山,2,2,ブレトワルダ,新開幸一,-245,-329.0,-651,-1027,-478.0,-367,,,-3097.0,12.0
中山,2,3,ブレイクバウンズ,林徹　　,451,-335.0,-716,-95,276.0,-216,,,-635.0,7.0
中山,2,4,ヴィジブルライト,和田正一,-32,853.0,97,1170,981.0,1232,,,4301.0,2.0
中山,2,5,アイスヴィレッジ,鈴木慎太,588,882.0,1421,1165,794.0,1281,,,6131.0,1.0
中山,2,6,フィーリウス,手塚貴久,392,824.0,-673,138,492.0,353,,,1526.0,4.0
中山,2,7,アタックスリー,和田雄二,147,161.0,-2355,646,-675.0,-731,,,-2807.0,11.0
中山,2,8,ギンガエクスプレス,加藤士津,1659,-612.0,637,-1271,562.0,-541,,,434.0,5.0
中山,2,9,シリウスライト,和田正一,-32,853.0,97,1170,981.0,1232,,,4301.0,2.0
中山,2,10,ジュンアベリアシノ,伊坂重信,-1441,-636.0,-1935,-1773,-1440.0,-1876,,,-9101.0,16.0
中山,2,11,クラウンジュエル,尾関知人,-241,-914.0,-763,-1465,-42.0,-109,,,-3534.0,13.0
中山,2,12,ロンパイア,尾関知人,-241,-914.0,-763,-1465,-42.0,-109,,,-3534.0,13.0
中山,2,13,アイオリア,奥村武　,-493,-951.0,-818,-691,-662.0,-309,,,-3924.0,15.0
中山,2,14,プロスペクトパーク,高柳瑞樹,-405,-390.0,-836,-465,-445.0,-246,,,-2787.0,10.0
中山,2,15,ルシード,田島俊明,-977,-704.0,670,635,218.0,-186,,,-344.0,6.0
中山,2,16,バレアリックシー,菊沢隆徳,-699,304.0,-27,524,-223.0,-639,,,-760.0,8.0
中山,3,1,アズユーライク,西園翔太,-49,-308.0,997,889,1276.0,858,,,3663.0,1.0
中山,3,2,オンクラウドナイン,和田正一,-32,-194.0,97,1170,981.0,1232,,,3254.0,5.0
中山,3,3,モリノハーバー,鈴木伸尋,-256,-68.0,-1367,349,-738.0,-181,,,-2261.0,13.0
中山,3,4,ニシノジョバンニ,矢嶋大樹,667,-481.0,-1484,1832,-1950.0,-1344,,,-2760.0,14.0
中山,3,5,ゴールドパートナー,嘉藤貴行,-137,-202.0,476,357,319.0,574,,,1387.0,6.0
中山,3,6,ニシノステディミキ,加藤和宏,-653,-783.0,-1168,-91,-1040.0,-2031,,,-5766.0,16.0
中山,3,7,ホウオウサムレット,田中博康,73,-309.0,112,152,-94.0,-16,,,-82.0,9.0
中山,3,8,ブルーラジカル,菊川正達,-1256,-787.0,-1135,-352,-811.0,-721,,,-5062.0,15.0
中山,3,9,ホロヨイマンゲツ,深山雅史,1683,-259.0,-234,35,189.0,1932,,,3346.0,3.0
中山,3,10,スイープビクトリー,林徹　　,451,186.0,-716,-95,276.0,-216,,,-114.0,10.0
中山,3,11,ウィンターサン,加藤征弘,-552,-102.0,40,313,-575.0,-1018,,,-1894.0,12.0
中山,3,12,タマモトリノ,辻哲英　,1211,405.0,-129,404,1065.0,683,,,3639.0,2.0
中山,3,13,ジロラータ,久保田貴,-472,101.0,-72,-284,-388.0,-668,,,-1783.0,11.0
中山,3,14,ヴァルトバーデン,嘉藤貴行,-137,-202.0,476,357,319.0,574,,,1387.0,6.0
中山,3,15,フローラルデザイン,畠山吉宏,246,-143.0,314,-297,609.0,-356,,,373.0,8.0
中山,3,16,ヌンボラ,深山雅史,1683,-259.0,-234,35,189.0,1932,,,3346.0,3.0
中山,4,1,ロードブレイズ,稲垣幸雄,1099,1108.0,1550,271,58.0,635,689.0,,5410.0,1.0
中山,4,2,ブレイヴアロウ,辻哲英　,1211,955.0,-129,1610,268.0,683,,,4598.0,2.0
中山,4,3,トゥルース,金成貴史,800,-169.0,1519,-996,-103.0,449,454.0,,1954.0,5.0
中山,4,4,ダノンペドロ,寺島良　,-373,-1042.0,-711,-1579,218.0,-1543,,,-5030.0,15.0
中山,4,5,シーリュウシー,岡田稲男,200,-51.0,745,96,274.0,-138,,,1126.0,8.0
