,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,203.0,285.0,,273.0,202.0,13.0,175.0,313.0,,,7.0,23.0,37.0,20.0,115.0,,205.0,81.0,48.0,118.0,44.0,171.0,214.0,35.0,24.0
2022,157.0,239.0,,216.0,168.0,12.0,142.0,254.0,,,9.0,2.0,11.0,6.0,129.0,,196.0,43.0,29.0,72.0,28.0,144.0,175.0,29.0,20.0
2023,185.0,250.0,,215.0,204.0,16.0,115.0,320.0,,,,13.0,1.0,3.0,101.0,98.0,179.0,40.0,68.0,111.0,32.0,156.0,201.0,27.0,19.0
2024,186.0,295.0,,258.0,208.0,15.0,102.0,379.0,,,,18.0,3.0,3.0,81.0,258.0,83.0,35.0,35.0,84.0,44.0,170.0,214.0,30.0,23.0
2025,186.0,231.0,,222.0,181.0,14.0,112.0,305.0,,6.0,5.0,13.0,12.0,,87.0,113.0,145.0,36.0,33.0,59.0,29.0,152.0,191.0,29.0,16.0
