場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
福島,1,1,セルシャーム,富田暁　,-144.0,170.0,47.0,-150.0,-602.0,,-679.0,11.0
福島,1,2,ロケットパンチ,武藤雅　,-578.0,472.0,694.0,-1391.0,-433.0,,-1236.0,13.0
福島,1,3,レジェルテ,和田陽希,-638.0,-541.0,2294.0,-2889.0,-1469.0,,-3243.0,15.0
福島,1,4,ベストブラザーズ,小林美駒,259.0,25.0,-196.0,1251.0,399.0,,1738.0,8.0
福島,1,5,グレートアゲイン,松岡正海,-73.0,178.0,-2061.0,573.0,1728.0,,345.0,10.0
福島,1,6,シンエンドーツダ,菊沢一樹,750.0,2470.0,1138.0,174.0,830.0,,5362.0,4.0
福島,1,7,ディーズベンチャー,国分恭介,3224.0,1476.0,1862.0,1934.0,3402.0,,11898.0,1.0
福島,1,8,ウォーターサオラ,松若風馬,118.0,1431.0,2613.0,1698.0,2286.0,,8146.0,3.0
福島,1,9,パシオネ,小崎綾也,530.0,-153.0,388.0,1824.0,-170.0,,2419.0,6.0
福島,1,10,ライヴマティーニ,森田誠也,-395.0,-924.0,2818.0,3297.0,3519.0,,8315.0,2.0
福島,1,11,シューティングガイ,斎藤新　,393.0,401.0,647.0,-1369.0,-1090.0,,-1018.0,12.0
福島,1,12,クワッドマリニン,亀田温心,254.0,-746.0,-1408.0,-536.0,571.0,,-1865.0,14.0
福島,1,13,カミノトップワン,藤懸貴志,160.0,411.0,216.0,592.0,516.0,,1895.0,7.0
福島,1,14,ウインビギニング,丹内祐次,-737.0,697.0,54.0,2149.0,1778.0,,3941.0,5.0
福島,1,15,ジャストグレース,古川吉洋,-224.0,603.0,-1063.0,1159.0,516.0,,991.0,9.0
福島,2,1,ソワンドヴィクター,丸田恭介,17.0,-192.0,52.0,1602.0,2175.0,,3654.0,3.0
福島,2,2,ダノンルミエール,吉田隼人,748.0,8.0,-1074.0,-1870.0,-808.0,,-2996.0,12.0
福島,2,3,エクスペクタント,和田陽希,-638.0,-541.0,-3525.0,1344.0,-1469.0,,-4829.0,14.0
福島,2,4,ブルーエ,杉原誠人,92.0,-309.0,1191.0,281.0,323.0,,1578.0,8.0
福島,2,5,アイリーノリチャン,丹内祐次,-737.0,697.0,1654.0,-913.0,1778.0,,2479.0,6.0
福島,2,6,デンプシー,舟山瑠泉,1191.0,-2686.0,2153.0,369.0,1447.0,,2474.0,7.0
福島,2,7,チェリーブルーム,遠藤汰月,638.0,-7636.0,-3767.0,-7583.0,-3188.0,,-21536.0,16.0
福島,2,8,ティスマイル,黛弘人　,224.0,413.0,137.0,-114.0,2261.0,,2921.0,4.0
福島,2,9,カゼノオモイデ,丸山元気,-91.0,760.0,620.0,1128.0,223.0,,2640.0,5.0
福島,2,10,サプーズ,石田拓郎,-425.0,997.0,-799.0,-926.0,192.0,,-961.0,9.0
福島,2,11,サンタクローチェ,国分恭介,3224.0,1476.0,2847.0,2888.0,3402.0,,13837.0,1.0
福島,2,12,スリジェダムール,富田暁　,-144.0,170.0,-689.0,-695.0,-602.0,,-1960.0,10.0
福島,2,13,セレブトーチ,中井裕二,-296.0,-1077.0,-1920.0,397.0,-1595.0,,-4491.0,13.0
福島,2,14,グロリアスニケ,松若風馬,118.0,1431.0,1215.0,2696.0,2286.0,,7746.0,2.0
福島,2,15,チョコブラウニー,永島まな,-946.0,-2841.0,-3389.0,-2446.0,-4203.0,,-13825.0,15.0
福島,2,16,アーリマックス,石神深道,-1337.0,1780.0,-1860.0,-1347.0,526.0,,-2238.0,11.0
福島,3,1,レーザーキック,小林美駒,259.0,25.0,-155.0,1251.0,399.0,,1779.0,10.0
福島,3,2,エコロディアン,斎藤新　,393.0,401.0,-2155.0,-1369.0,-1090.0,,-3820.0,14.0
福島,3,3,グレープレモネード,松岡正海,-73.0,178.0,1526.0,573.0,1728.0,,3932.0,7.0
福島,3,4,ゴールドアベニュー,富田暁　,-144.0,170.0,-689.0,-150.0,-602.0,,-1415.0,13.0
福島,3,5,サフランルージュ,野中悠太,-485.0,-350.0,-1165.0,-2069.0,-2246.0,,-6315.0,15.0
福島,3,6,ヴェロシオン,高倉稜　,0.0,-341.0,-8.0,68.0,326.0,,45.0,11.0
福島,3,7,ピアス,丸山元気,-91.0,760.0,620.0,537.0,223.0,,2049.0,9.0
福島,3,8,クシマトゥルー,長浜鴻緒,-15.0,-226.0,1531.0,1673.0,1497.0,,4460.0,6.0
福島,3,9,スワトウ,松若風馬,118.0,1431.0,1215.0,1698.0,2286.0,,6748.0,2.0
福島,3,10,ファストフォワード,小崎綾也,530.0,-153.0,1125.0,1824.0,-170.0,,3156.0,8.0
福島,3,11,ハヤブサブロー,吉田隼人,748.0,8.0,-1074.0,806.0,-808.0,,-320.0,12.0
福島,3,12,ヴィーラー,黛弘人　,224.0,413.0,137.0,1452.0,2261.0,,4487.0,5.0
福島,3,13,ノクスカンパーナ,田口貫太,-380.0,1764.0,55.0,336.0,4255.0,,6030.0,3.0
福島,3,14,ノヴェルピアーチェ,舟山瑠泉,1191.0,-2686.0,2153.0,2613.0,1447.0,,4718.0,4.0
福島,3,15,ディアデムドール,河原田菜,27.0,-2203.0,-2758.0,-1606.0,-4370.0,,-10910.0,16.0
