場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
福島,1,1,セルシャーム,ロジャーバローズ,-336.0,-1022.0,-2477.0,-9.0,-1184.0,-2860.0,,,-7888.0,15.0
福島,1,2,ロケットパンチ,ナダル,-468.0,-99.0,1069.0,-1027.0,1034.0,-791.0,-388.0,,-670.0,6.0
福島,1,3,レジェルテ,シュヴァルグラン,-268.0,-789.0,-1904.0,80.0,-1241.0,-886.0,-953.0,,-5961.0,12.0
福島,1,4,ベストブラザーズ,キセキ,-497.0,-1760.0,-702.0,,-1128.0,-1695.0,-461.0,,-6243.0,13.0
福島,1,5,グレートアゲイン,バンドワゴン,-166.0,-157.0,-286.0,-8.0,-254.0,-380.0,24.0,,-1227.0,10.0
福島,1,6,シンエンドーツダ,イスラボニータ,207.0,2297.0,-33.0,762.0,306.0,2721.0,594.0,,6854.0,1.0
福島,1,7,ディーズベンチャー,マジェスティックウォリアー,-115.0,-1942.0,396.0,258.0,49.0,339.0,229.0,,-786.0,8.0
福島,1,8,ウォーターサオラ,ウォータービルド,,-61.0,189.0,235.0,-25.0,129.0,,,467.0,5.0
福島,1,9,パシオネ,アメリカンペイトリオット,362.0,-1521.0,-1683.0,-1602.0,-622.0,829.0,-815.0,,-5052.0,11.0
福島,1,10,ライヴマティーニ,ゴールドドリーム,-1502.0,-1742.0,-1839.0,-984.0,534.0,-277.0,-1374.0,,-7184.0,14.0
福島,1,11,シューティングガイ,マジェスティックウォリアー,-115.0,-1942.0,396.0,258.0,49.0,339.0,229.0,,-786.0,8.0
福島,1,12,クワッドマリニン,ニューイヤーズデイ,-868.0,190.0,643.0,-135.0,261.0,630.0,-231.0,,490.0,3.0
福島,1,13,カミノトップワン,ウインバリアシオン,-249.0,-462.0,-87.0,-292.0,168.0,-57.0,238.0,,-741.0,7.0
福島,1,14,ウインビギニング,ニューイヤーズデイ,-868.0,190.0,643.0,-135.0,261.0,630.0,-231.0,,490.0,3.0
福島,1,15,ジャストグレース,ホッコータルマエ,-449.0,1436.0,1620.0,1329.0,1511.0,-5.0,,,5442.0,2.0
福島,2,1,ソワンドヴィクター,アメリカンペイトリオット,362.0,-1521.0,867.0,-1602.0,-83.0,829.0,,,-1148.0,9.0
福島,2,2,ダノンルミエール,ダノンスマッシュ,-472.0,-1092.0,-731.0,,-677.0,-1181.0,,,-4153.0,14.0
福島,2,3,エクスペクタント,ミッキーアイル,355.0,518.0,2567.0,770.0,1555.0,982.0,1980.0,,8727.0,4.0
福島,2,4,ブルーエ,トーセンレーヴ,,-261.0,-205.0,,-414.0,-158.0,-83.0,,-1121.0,8.0
福島,2,5,アイリーノリチャン,ロードカナロア,-473.0,-653.0,-704.0,-756.0,945.0,-1931.0,,,-3572.0,13.0
福島,2,6,デンプシー,ビッグアーサー,169.0,-951.0,1036.0,-1681.0,-260.0,286.0,-693.0,,-2094.0,10.0
福島,2,7,チェリーブルーム,ミスターメロディ,274.0,2.0,10.0,1134.0,691.0,58.0,794.0,,2963.0,6.0
福島,2,8,ティスマイル,ウインブライト,695.0,1791.0,1641.0,488.0,1028.0,1809.0,,,7452.0,5.0
福島,2,9,カゼノオモイデ,イスラボニータ,207.0,2297.0,2755.0,762.0,2310.0,2721.0,,,11052.0,2.0
福島,2,10,サプーズ,サトノダイヤモンド,-214.0,1095.0,-2004.0,-2260.0,302.0,-1050.0,1142.0,,-2989.0,11.0
福島,2,11,サンタクローチェ,フィレンツェファイア,-394.0,-215.0,-1385.0,,-195.0,-1095.0,-46.0,,-3330.0,12.0
福島,2,12,スリジェダムール,シルバーステート,368.0,-1281.0,2587.0,-462.0,-97.0,1278.0,,,2393.0,7.0
福島,2,13,セレブトーチ,ダノンスマッシュ,-472.0,-1092.0,-731.0,,-677.0,-1181.0,-785.0,,-4938.0,15.0
福島,2,14,グロリアスニケ,グロリアスノア,,,,,,,,,,
福島,2,15,チョコブラウニー,イスラボニータ,207.0,2297.0,2755.0,762.0,2310.0,2721.0,,,11052.0,2.0
福島,2,16,アーリマックス,モズアスコット,-675.0,3811.0,3755.0,2625.0,3566.0,1792.0,,,14874.0,1.0
福島,3,1,レーザーキック,レイデオロ,684.0,2847.0,3468.0,-699.0,348.0,-234.0,,,6414.0,2.0
福島,3,2,エコロディアン,シスキン,148.0,2384.0,305.0,-614.0,1376.0,1565.0,,,5164.0,4.0
福島,3,3,グレープレモネード,アルアイン,629.0,-1478.0,-138.0,-2430.0,-2008.0,-660.0,,,-6085.0,12.0
福島,3,4,ゴールドアベニュー,ゴールドシップ,327.0,-923.0,-664.0,-890.0,-19.0,-1154.0,,,-3323.0,8.0
福島,3,5,サフランルージュ,ワールドプレミア,,-414.0,20.0,,-12.0,373.0,,,-33.0,5.0
福島,3,6,ヴェロシオン,マクフィ,-386.0,-1525.0,-256.0,-1344.0,-448.0,-1262.0,,,-5221.0,9.0
福島,3,7,ピアス,キセキ,-497.0,-1760.0,-1676.0,,-1128.0,-1695.0,-461.0,,-7217.0,13.0
福島,3,8,クシマトゥルー,ドレフォン,-350.0,1595.0,-679.0,2869.0,1879.0,3246.0,-740.0,,7820.0,1.0
福島,3,9,スワトウ,アルアイン,629.0,-1478.0,-138.0,-2430.0,-2008.0,-660.0,-1144.0,,-7229.0,14.0
福島,3,10,ファストフォワード,ハービンジャー,9.0,-1622.0,-1765.0,-654.0,-1583.0,-403.0,,,-6018.0,11.0
福島,3,11,ハヤブサブロー,ハービンジャー,9.0,-1622.0,-1765.0,-654.0,-1583.0,-403.0,360.0,,-5658.0,10.0
福島,3,12,ヴィーラー,コントレイル,93.0,-394.0,131.0,,-419.0,-620.0,,,-1209.0,7.0
福島,3,13,ノクスカンパーナ,サートゥルナーリア,647.0,-10.0,28.0,-3016.0,-2737.0,-2661.0,-105.0,,-7854.0,16.0
福島,3,14,ノヴェルピアーチェ,ディーマジェスティ,266.0,1859.0,-410.0,1911.0,750.0,984.0,,,5360.0,3.0
福島,3,15,ディアデムドール,サートゥルナーリア,647.0,-10.0,28.0,-3016.0,-2737.0,-2661.0,,,-7749.0,15.0
福島,3,16,オーマイラッキーン,マテラスカイ,-426.0,-202.0,131.0,,-551.0,580.0,,,-468.0,6.0
福島,4,1,ウィゾマニア,クリソベリル,-236.0,-600.0,-541.0,,-1064.0,299.0,,,-2142.0,10.0
福島,4,2,シルバーアックス,シスキン,148.0,2384.0,3083.0,-614.0,1055.0,1565.0,1615.0,,9236.0,4.0
福島,4,3,エコロアビス,ロジャーバローズ,-336.0,-1022.0,-2477.0,-9.0,-516.0,-2860.0,-464.0,,-7684.0,15.0
福島,4,4,シェイプオブユー,タワーオブロンドン,-590.0,448.0,-921.0,-1980.0,-1986.0,-1795.0,,,-6824.0,14.0
福島,4,5,メイショウテンジン,フォーウィールドライブ,79.0,2466.0,1931.0,896.0,3272.0,67.0,1319.0,,10030.0,2.0
福島,4,6,モズタイシソウシ,モズアスコット,-675.0,3811.0,3010.0,2625.0,3566.0,1792.0,2534.0,,16663.0,1.0
福島,4,7,ヒューザー,ヘニーヒューズ,246.0,303.0,-615.0,228.0,-1117.0,-752.0,829.0,,-878.0,8.0
福島,4,8,マクタン,ロードカナロア,-473.0,-653.0,-292.0,-756.0,945.0,-1931.0,2426.0,,-734.0,7.0
福島,4,9,ディースカウ,エピファネイア,-1072.0,-1162.0,-2324.0,-3396.0,-2550.0,-4432.0,-4399.0,,-19335.0,16.0
福島,4,10,ジュニアスウィート,マジェスティックウォリアー,-115.0,-1942.0,396.0,258.0,197.0,339.0,-705.0,,-1572.0,9.0
福島,4,11,ブラックゲイル,カレンブラックヒル,-215.0,-725.0,240.0,-840.0,-491.0,-1405.0,-362.0,,-3798.0,11.0
福島,4,12,アッチョンブリケ,マテラスカイ,-426.0,-202.0,-432.0,,108.0,580.0,586.0,,214.0,6.0
福島,4,13,ベルゼビュート,オーヴァルエース,-315.0,-1803.0,-1105.0,-1295.0,-718.0,-605.0,,,-5841.0,13.0
福島,4,14,スマートイデアル,イスラボニータ,207.0,2297.0,-33.0,762.0,2310.0,2721.0,1223.0,,9487.0,3.0
福島,4,15,クロカミジョウ,ジャスタウェイ,-162.0,-87.0,297.0,-306.0,788.0,-309.0,804.0,,1025.0,5.0
福島,4,16,セイウンヤオヨロズ,セイウンコウセイ,-580.0,-967.0,-746.0,,-1973.0,-1056.0,-166.0,,-5488.0,12.0
福島,5,1,メイショウハンター,インディチャンプ,149.0,1391.0,869.0,,482.0,530.0,,,3421.0,5.0
福島,5,2,オービタルピリオド,キタサンブラック,147.0,122.0,958.0,-143.0,499.0,1362.0,,,2945.0,6.0
福島,5,3,アラムシャピラス,シスキン,148.0,2384.0,305.0,-614.0,1376.0,1565.0,,,5164.0,3.0
福島,5,4,オートカリテ,コントレイル,93.0,-394.0,131.0,,-419.0,-620.0,,,-1209.0,8.0
福島,5,5,サンタカタリナ,スワーヴリチャード,-678.0,1545.0,-1872.0,-1607.0,-216.0,-2071.0,,,-4899.0,13.0
福島,5,6,マイネルリーヒム,ゴールドシップ,327.0,-923.0,-664.0,-890.0,-19.0,-1154.0,,,-3323.0,11.0
福島,5,7,ワイルドカイザー,レイデオロ,684.0,2847.0,3468.0,-699.0,348.0,-234.0,,,6414.0,2.0
福島,5,8,ブランニューホーム,フィエールマン,100.0,471.0,2095.0,2611.0,876.0,1515.0,,,7668.0,1.0
福島,5,9,オグナ,ゴールドシップ,327.0,-923.0,-664.0,-890.0,-19.0,-1154.0,,,-3323.0,11.0
福島,5,10,ブーケ,エピファネイア,-1072.0,-1162.0,-3133.0,-3396.0,-2293.0,-4432.0,,,-15488.0,15.0
福島,5,11,フライングビーナス,エピファネイア,-1072.0,-1162.0,-3133.0,-3396.0,-2293.0,-4432.0,,,-15488.0,15.0
福島,5,12,ルシアージュ,コントレイル,93.0,-394.0,131.0,,-419.0,-620.0,,,-1209.0,8.0
福島,5,13,ウインスターリング,シルバーステート,368.0,-1281.0,2587.0,-462.0,277.0,1278.0,1907.0,,4674.0,4.0
福島,5,14,クライングナウ,サトノダイヤモンド,-214.0,1095.0,-2004.0,-2260.0,-488.0,-1050.0,,,-4921.0,14.0
福島,5,15,ナカラギ,ポエティックフレア,146.0,-96.0,265.0,,330.0,266.0,103.0,,1014.0,7.0
福島,5,16,ダイビングキャッチ,ブリックスアンドモルタル,48.0,718.0,-744.0,-27.0,326.0,-2201.0,,,-1880.0,10.0
福島,6,1,メイショウシュハリ,ルーラーシップ,-471.0,638.0,-1112.0,-87.0,363.0,-959.0,-744.0,,-2372.0,9.0
福島,6,2,フォーチュンローズ,ハービンジャー,9.0,-1622.0,-1765.0,-654.0,-251.0,-403.0,360.0,,-4326.0,13.0
福島,6,3,グロートカイザー,レイデオロ,684.0,2847.0,3468.0,-699.0,208.0,-234.0,151.0,,6425.0,2.0
福島,6,4,フレアオブセンス,ポエティックフレア,146.0,-96.0,265.0,,,266.0,103.0,,684.0,5.0
福島,6,5,ジェラルリスト,ノヴェリスト,-89.0,-947.0,288.0,242.0,168.0,483.0,-105.0,,40.0,6.0
福島,6,6,テンバコウクウ,ハッピースプリント,-83.0,-829.0,-332.0,,,-912.0,-332.0,,-2488.0,10.0
福島,6,7,マイネルパーロル,ゴールドシップ,327.0,-923.0,-664.0,-890.0,298.0,-1154.0,-1152.0,,-4158.0,11.0
福島,6,8,スノーエルヴァ,フィエールマン,100.0,471.0,2095.0,2611.0,69.0,1515.0,1119.0,,7980.0,1.0
福島,6,9,バチラ,バゴ,-190.0,-2002.0,-1037.0,-2389.0,-851.0,-965.0,-1367.0,,-8801.0,15.0
福島,6,10,グランドフィナーレ,シルバーステート,368.0,-1281.0,2587.0,-462.0,-176.0,1278.0,1907.0,,4221.0,4.0
福島,6,11,アスクファイアモア,ブリックスアンドモルタル,48.0,718.0,-744.0,-27.0,-652.0,-2201.0,-2854.0,,-5712.0,14.0
福島,6,12,ローレルエース,ヤマカツエース,-111.0,130.0,128.0,-205.0,-250.0,-417.0,-98.0,,-823.0,7.0
福島,6,13,ブルージェネシス,サトノジェネシス,-83.0,-1575.0,-1408.0,,,-497.0,-663.0,,-4226.0,12.0
福島,6,14,ロスニーニョス,レイデオロ,684.0,2847.0,3468.0,-699.0,208.0,-234.0,151.0,,6425.0,2.0
福島,6,15,アルタティール,コントレイル,93.0,-394.0,131.0,,,-620.0,-311.0,,-1101.0,8.0
福島,7,1,プロスペクト,リオンディーズ,-69.0,61.0,183.0,-1511.0,-343.0,999.0,,,-680.0,9.0
福島,7,2,ルージュマローネ,ダイワメジャー,-223.0,-97.0,-1512.0,-228.0,-1203.0,-693.0,-531.0,,-4487.0,12.0
福島,7,3,キングプロフィット,キンシャサノキセキ,-168.0,-871.0,-234.0,-428.0,-95.0,-265.0,-228.0,,-2289.0,10.0
福島,7,4,スラーヴァ,シャンハイボビー,98.0,-3230.0,-1987.0,-3796.0,-2570.0,-1849.0,-198.0,,-13532.0,15.0
福島,7,5,ナインオブレター,モーニン,-58.0,1868.0,2334.0,889.0,1025.0,1887.0,727.0,,8672.0,3.0
福島,7,6,プロスペクトパーク,キズナ,289.0,530.0,-72.0,622.0,2590.0,1509.0,3684.0,,9152.0,1.0
福島,7,7,ホウオウバローロ,ロードカナロア,-473.0,198.0,-292.0,1005.0,-1488.0,-1931.0,,,-2981.0,11.0
福島,7,8,リトルスカーレット,キズナ,289.0,530.0,-72.0,622.0,2590.0,1509.0,3684.0,,9152.0,1.0
福島,7,9,バーニングフレーム,スワーヴリチャード,-678.0,-1066.0,-1118.0,536.0,-216.0,-2071.0,-59.0,,-4672.0,13.0
福島,7,10,ラストレガシー,ドゥラメンテ,295.0,-2106.0,-2098.0,-518.0,-1524.0,-2501.0,-1889.0,,-10341.0,14.0
福島,7,11,ハイケンス,アジアエクスプレス,-402.0,2004.0,1453.0,2052.0,1037.0,1475.0,-451.0,,7168.0,4.0
福島,7,12,スコーピオンイメル,ホッコータルマエ,-449.0,-621.0,1620.0,-1406.0,1511.0,-5.0,1178.0,,1828.0,6.0
福島,7,13,アイファーファイト,バトルプラン,228.0,-366.0,-382.0,80.0,-1.0,-46.0,,,-487.0,8.0
福島,7,14,チャチャピンク,リオンディーズ,-69.0,61.0,183.0,1115.0,-343.0,999.0,,,1946.0,5.0
福島,7,15,ワンダーウィルク,ザファクター,-93.0,212.0,32.0,799.0,-147.0,200.0,,,1003.0,7.0
福島,8,1,オロパタジン,ノヴェリスト,-89.0,576.0,-96.0,81.0,-365.0,483.0,-336.0,,254.0,8.0
福島,8,2,ノーブルミステリー,ディーマジェスティ,266.0,-79.0,1746.0,-1276.0,560.0,984.0,404.0,,2605.0,4.0
福島,8,3,バルジール,ルヴァンスレーヴ,1684.0,5699.0,9332.0,,2153.0,8101.0,2073.0,,29042.0,2.0
福島,8,4,オコジュ,ロゴタイプ,71.0,1499.0,11.0,1745.0,-1472.0,-354.0,534.0,,2034.0,6.0
福島,8,5,メイショウハボマイ,マジェスティックウォリアー,-115.0,1761.0,396.0,314.0,197.0,339.0,-705.0,,2187.0,5.0
福島,8,6,グランデスフィーダ,ドゥラメンテ,295.0,-2106.0,-2098.0,-4534.0,-2917.0,-2501.0,-1889.0,,-15750.0,16.0
福島,8,7,グッドヴァイブス,シュヴァルグラン,-268.0,-1907.0,-1904.0,,-795.0,-886.0,874.0,,-4886.0,13.0
福島,8,8,ケイアイマウンガ,マクフィ,-386.0,-297.0,-583.0,43.0,-329.0,-1262.0,495.0,,-2319.0,12.0
福島,8,9,エコロレオナ,City of Light,-79.0,-299.0,-429.0,-103.0,-319.0,-174.0,-227.0,,-1630.0,11.0
福島,8,10,リアンエターナル,キズナ,289.0,530.0,-72.0,622.0,-863.0,1509.0,-374.0,,1641.0,7.0
福島,8,11,サイコウダネ,タリスマニック,175.0,-704.0,-183.0,-1033.0,-34.0,-459.0,821.0,,-1417.0,10.0
福島,8,12,ヒラボクカレラ,モーリス,-263.0,-2563.0,-2595.0,-1526.0,-2479.0,-4301.0,451.0,,-13276.0,14.0
福島,8,13,マカニ,ルヴァンスレーヴ,1684.0,5699.0,9332.0,,2153.0,8101.0,3010.0,,29979.0,1.0
福島,8,14,レストプレドゥモア,モーリス,-263.0,-2563.0,-2595.0,-1526.0,-2479.0,-4301.0,451.0,,-13276.0,14.0
福島,8,15,ナンヨークリスタル,ロードカナロア,-473.0,198.0,-292.0,1005.0,945.0,-1931.0,-518.0,,-1066.0,9.0
福島,8,16,シャーンゴッセ,イスラボニータ,207.0,-74.0,-33.0,1218.0,2310.0,2721.0,594.0,,6943.0,3.0
福島,9,1,メイショウヒュウガ,ダンカーク,-386.0,-531.0,-604.0,-655.0,-147.0,-120.0,-576.0,,-3019.0,12.0
福島,9,2,レッドシュテルン,Saxon Warrior,102.0,-276.0,435.0,199.0,-182.0,-437.0,-67.0,,-226.0,7.0
福島,9,3,フォルテフィオーレ,ドゥラメンテ,295.0,-2106.0,-1443.0,-4534.0,-1524.0,-2501.0,-1889.0,,-13702.0,14.0
福島,9,4,グレヴィレア,レイデオロ,684.0,49.0,3468.0,546.0,348.0,-234.0,151.0,,5012.0,4.0
福島,9,5,ゼットエイト,シルバーステート,368.0,109.0,2587.0,874.0,277.0,1278.0,,,5493.0,2.0
