場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
札幌,1,1,ミアエッテ,田中剛　,131.0,1210.0,168.0,-151.0,247.0,1035.0,,,2640.0,3.0
札幌,1,2,ショウサンカナヲ,松下武士,5.0,-565.0,-527.0,-260.0,443.0,-1022.0,-336.0,-428.0,-2690.0,5.0
札幌,1,3,コルテオソレイユ,佐藤悠太,,,,,,,,,,
札幌,1,4,マルモリラピダス,緒方努　,-237.0,-1134.0,-3102.0,-1819.0,-827.0,-1582.0,,,-8701.0,7.0
札幌,1,5,チェイサー,相沢郁　,-400.0,-1345.0,-1005.0,349.0,-1186.0,-5.0,143.0,-77.0,-3526.0,6.0
札幌,1,6,サザンテイオー,根本康広,-460.0,1169.0,-677.0,-166.0,-516.0,755.0,,,105.0,4.0
札幌,1,7,グロリアスマーチ,須貝尚介,1261.0,655.0,360.0,321.0,353.0,-31.0,,,2919.0,2.0
札幌,1,8,コロッセウム,清水英克,615.0,929.0,2475.0,144.0,1.0,1660.0,,,5824.0,1.0
札幌,2,1,ハイライトニング,嘉藤貴行,467.0,415.0,429.0,-322.0,319.0,574.0,,,1882.0,3.0
札幌,2,2,コレデヨカロウ,角田晃一,-5.0,488.0,561.0,-141.0,975.0,59.0,,,1937.0,2.0
札幌,2,3,マリノリュミエール,村田一誠,-179.0,-3583.0,-2078.0,-3031.0,-2755.0,-2769.0,,,-14395.0,10.0
札幌,2,4,アッカン,奥村武　,509.0,-951.0,206.0,38.0,-662.0,-309.0,-68.0,-47.0,-1284.0,5.0
札幌,2,5,サントルドパリ,小林真也,38.0,-256.0,-555.0,-924.0,-217.0,878.0,,,-1036.0,4.0
札幌,2,6,コスモナエマ,手塚貴久,-111.0,824.0,1523.0,804.0,492.0,353.0,,,3885.0,1.0
札幌,2,7,フクチャンブラック,高橋康之,93.0,-871.0,910.0,-207.0,-991.0,-855.0,,,-1921.0,6.0
札幌,2,8,ウンボイクザーム,緒方努　,-237.0,-1134.0,-3102.0,-1819.0,-3474.0,-1582.0,,,-11348.0,9.0
札幌,2,9,ワラビガミ,新谷功一,-89.0,-469.0,-541.0,-624.0,-462.0,-493.0,-213.0,-365.0,-3256.0,8.0
札幌,2,10,シデンイッセン,田村康仁,-257.0,-267.0,-573.0,14.0,-1080.0,-1042.0,,,-3205.0,7.0
札幌,3,1,キタノホウセキ,畑端省吾,-219.0,930.0,1507.0,268.0,691.0,1776.0,,,4953.0,6.0
札幌,3,2,アンタンシオン,杉山佳明,402.0,1713.0,2223.0,529.0,1127.0,1384.0,129.0,1219.0,8726.0,3.0
札幌,3,3,メルシーボクアスク,蛯名正義,529.0,1896.0,-182.0,-170.0,-533.0,428.0,,,1968.0,10.0
札幌,3,4,ビスケットマリー,和田雄二,263.0,161.0,-2355.0,646.0,-675.0,-731.0,,,-2691.0,13.0
札幌,3,5,ピンクパラダイス,大久保龍,-260.0,-842.0,172.0,-381.0,-163.0,-330.0,-187.0,-318.0,-2309.0,12.0
札幌,3,6,メレサンク,田中克典,247.0,1892.0,1729.0,2106.0,2205.0,2288.0,314.0,401.0,11182.0,1.0
札幌,3,7,カワキタホクレア,伊坂重信,-172.0,-636.0,-1935.0,-1773.0,-1440.0,-1876.0,-121.0,-1067.0,-9020.0,14.0
札幌,3,8,ハイラブソング,荒川義之,-345.0,481.0,2613.0,2407.0,1278.0,270.0,236.0,-270.0,6670.0,4.0
札幌,3,9,ハローエンジェル,田中克典,247.0,1892.0,1729.0,2106.0,2205.0,2288.0,95.0,401.0,10963.0,2.0
札幌,3,10,カスバートテソーロ,畠山吉宏,-210.0,-212.0,314.0,-297.0,609.0,-356.0,-194.0,-463.0,-809.0,11.0
札幌,3,11,リポジノ,中村直也,359.0,845.0,-226.0,-146.0,1871.0,-502.0,481.0,610.0,3292.0,7.0
札幌,3,12,メイショウアキカゼ,角田晃一,-5.0,488.0,371.0,1151.0,975.0,59.0,,,3039.0,8.0
札幌,3,13,エピファランド,武幸四郎,561.0,706.0,856.0,761.0,1807.0,1166.0,-7.0,9.0,5859.0,5.0
札幌,3,14,テーオーカバリエ,須貝尚介,1261.0,655.0,141.0,6.0,104.0,-31.0,659.0,-280.0,2515.0,9.0
札幌,4,1,ホウオウライダイ,宮徹　　,247.0,-156.0,1131.0,-569.0,496.0,-151.0,-339.0,787.0,1446.0,3.0
札幌,4,2,アイスヴィレッジ,昆貢　　,29.0,-954.0,-284.0,-351.0,-810.0,-818.0,-692.0,-70.0,-3950.0,9.0
札幌,4,3,セガンティーニ,坂口智康,-123.0,-873.0,-1792.0,-1777.0,-2208.0,-1133.0,,,-7906.0,13.0
札幌,4,4,サマースピリット,国枝栄　,30.0,-895.0,-1192.0,-1342.0,-841.0,-856.0,,,-5096.0,11.0
札幌,4,5,モモイロカタオモイ,村田一誠,-179.0,-3583.0,-2078.0,-2164.0,-3038.0,-2769.0,-1462.0,-277.0,-15550.0,14.0
札幌,4,6,スカイダイバー,田中勝春,,,,,,,,,,
札幌,4,7,ピースオブライツ,武英智　,-331.0,-226.0,793.0,38.0,710.0,301.0,,,1285.0,4.0
札幌,4,8,タイヨウノキセツ,高柳瑞樹,-23.0,-390.0,-143.0,-465.0,-440.0,-246.0,7.0,-222.0,-1922.0,6.0
札幌,4,9,ライラックダンサー,矢嶋大樹,445.0,924.0,-1578.0,1832.0,-1048.0,-1344.0,2142.0,1350.0,2723.0,1.0
札幌,4,10,グリフォン,小椋研介,-788.0,-2652.0,-3643.0,-2190.0,-2200.0,-5043.0,,,-16516.0,15.0
札幌,4,11,シャオシンユン,西園正都,-27.0,-415.0,-807.0,446.0,502.0,377.0,,,76.0,5.0
札幌,4,12,ベルヴィヴァン,西村真幸,-115.0,-253.0,-134.0,-1426.0,-318.0,-884.0,,,-3130.0,8.0
札幌,4,13,ジョーブラック,清水久詞,25.0,-809.0,357.0,-1261.0,-548.0,141.0,,,-2095.0,7.0
札幌,4,14,リーサイェイ,池上昌和,-410.0,336.0,1307.0,495.0,42.0,697.0,,,2467.0,2.0
札幌,4,15,アメリータ,今野貞一,318.0,-1492.0,-1432.0,-1057.0,-139.0,-1820.0,732.0,-792.0,-5682.0,12.0
札幌,4,16,テーオーリップマン,藤野健太,-946.0,-1027.0,146.0,-1075.0,-1019.0,-509.0,,,-4430.0,10.0
札幌,5,1,ベレーザフィン,前川恭子,,,,,,,,,,
札幌,5,2,ジーティーファラオ,矢作芳人,-138.0,140.0,1034.0,71.0,-356.0,818.0,-593.0,593.0,1569.0,7.0
札幌,5,3,キャットデイ,吉村圭司,236.0,35.0,985.0,911.0,-372.0,1824.0,,,3619.0,4.0
札幌,5,4,リドルトリガー,小島茂之,96.0,346.0,-162.0,384.0,896.0,551.0,137.0,-235.0,2013.0,6.0
札幌,5,5,エンジョイドライブ,宮本博　,285.0,2229.0,1351.0,1214.0,1341.0,1846.0,,,8266.0,1.0
札幌,5,6,ブレスドナイル,北出成人,358.0,924.0,1097.0,1260.0,-134.0,1806.0,,,5311.0,3.0
札幌,5,7,エンドレスバンカー,安田翔伍,-38.0,283.0,44.0,-114.0,83.0,442.0,,,700.0,8.0
札幌,5,8,ドゥラエテルノ,武幸四郎,561.0,706.0,856.0,761.0,1807.0,1166.0,,,5857.0,2.0
札幌,5,9,タマモスノーダンス,緒方努　,-237.0,-1134.0,-1330.0,-105.0,-3474.0,-1582.0,-319.0,-71.0,-8252.0,13.0
札幌,5,10,アシャカルーク,鈴木伸尋,-60.0,264.0,-1367.0,349.0,-738.0,-181.0,,,-1733.0,11.0
札幌,5,11,ホウオウハナビ,奥村武　,509.0,-951.0,-818.0,-691.0,-662.0,-309.0,,,-2922.0,12.0
札幌,5,12,ハルフロンティア,池添学　,159.0,675.0,773.0,-151.0,255.0,1616.0,,,3327.0,5.0
札幌,5,13,ホウオウサムレット,田中博康,86.0,-148.0,112.0,152.0,-94.0,-16.0,-34.0,-32.0,26.0,9.0
札幌,5,14,ボールドハーテッド,鈴木孝志,-220.0,-931.0,591.0,-205.0,382.0,36.0,11.0,92.0,-244.0,10.0
札幌,6,1,ラブミーナッソー,宮徹　　,247.0,252.0,-269.0,-569.0,496.0,-151.0,1.0,324.0,331.0,6.0
札幌,6,2,シャインミラカナ,北出成人,358.0,844.0,1097.0,1260.0,2726.0,1806.0,101.0,956.0,9148.0,2.0
札幌,6,3,スイッチオン,小手川準,-1061.0,-946.0,1019.0,-441.0,-138.0,-949.0,,,-2516.0,8.0
札幌,6,4,ハヤテノツバサ,杉山佳明,402.0,-108.0,2223.0,529.0,1364.0,1384.0,,,5794.0,3.0
札幌,6,5,ペレグリン,河嶋宏樹,-218.0,1815.0,4272.0,1012.0,2091.0,5288.0,273.0,880.0,15413.0,1.0
札幌,6,6,キボウノホシ,奥平雅士,620.0,-209.0,-503.0,-471.0,46.0,1552.0,374.0,-764.0,645.0,5.0
札幌,6,7,ミッキースピナッチ,東田明士,,,,,,,,,,
札幌,6,8,サードウインド,西田雄一,-164.0,-1556.0,536.0,-801.0,252.0,-65.0,-551.0,773.0,-1576.0,7.0
札幌,6,9,ブルーデイジー,的場均　,98.0,-2938.0,-2673.0,-1870.0,-3862.0,-229.0,,,-11474.0,11.0
札幌,6,10,アルマロクザン,伊藤伸一,-255.0,681.0,-1993.0,-352.0,-775.0,-698.0,,,-3392.0,9.0
札幌,6,11,ライヴドライバー,尾形和幸,8.0,22.0,-1767.0,-605.0,-1436.0,-596.0,,,-4374.0,10.0
札幌,6,12,ナンヨークリスタル,松永幹夫,141.0,306.0,1549.0,735.0,695.0,1482.0,,,4908.0,4.0
札幌,7,1,スマイルラッシュ,藤原英昭,-221.0,-598.0,-794.0,18.0,-1030.0,-1233.0,,,-3858.0,9.0
札幌,7,2,ルージュカエラ,加藤征弘,16.0,-362.0,-426.0,-134.0,-575.0,-1018.0,-586.0,-70.0,-3155.0,8.0
札幌,7,3,グランヴァルール,千葉直人,-788.0,-2236.0,938.0,422.0,-1175.0,-1051.0,,,-3890.0,10.0
札幌,7,4,アルマグラース,水野貴広,361.0,192.0,-1655.0,-7.0,1090.0,1207.0,,,1188.0,5.0
札幌,7,5,チャイボーグ,的場均　,98.0,-2938.0,-1941.0,-1870.0,-692.0,-229.0,-838.0,521.0,-7889.0,13.0
札幌,7,6,ダイヤモンドレイン,宮地貴稔,-103.0,1082.0,-60.0,970.0,1592.0,-544.0,-236.0,,2701.0,3.0
札幌,7,7,コンバットペスカ,角田晃一,-5.0,660.0,561.0,238.0,975.0,59.0,,,2488.0,4.0
札幌,7,8,イズジョーノヒカリ,本間忍　,-24.0,-1871.0,-424.0,-1152.0,-1301.0,-2583.0,888.0,478.0,-5989.0,11.0
札幌,7,9,イリスレーン,清水久詞,25.0,-771.0,357.0,1448.0,-1042.0,141.0,,,158.0,6.0
札幌,7,10,エイトスターズ,坂口智康,-123.0,-1808.0,-1792.0,-313.0,-837.0,-1133.0,,,-6006.0,12.0
札幌,7,11,トゥルブレンツ,小栗実　,601.0,-683.0,1228.0,286.0,1023.0,1727.0,,,4182.0,1.0
札幌,7,12,マルカシャルマン,浜田多実,33.0,-36.0,-588.0,-555.0,827.0,-228.0,,,-547.0,7.0
札幌,7,13,ニシノエピカリ,手塚貴久,-111.0,-439.0,1523.0,138.0,492.0,353.0,321.0,551.0,2828.0,2.0
