場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
札幌,1,1,ミアエッテ,柴田裕一,91.0,69.0,104.0,82.0,91.0,,87.4,8.0
札幌,1,2,ショウサンカナヲ,松本大輝,157.0,102.0,92.0,104.0,106.0,75.0,106.0,5.0
札幌,1,3,コルテオソレイユ,浜中俊　,109.0,103.0,107.0,103.0,103.0,114.0,106.5,4.0
札幌,1,4,マルモリラピダス,古川吉洋,102.0,103.0,112.0,105.0,101.0,124.0,107.833,2.0
札幌,1,5,チェイサー,斎藤新　,131.0,102.0,98.0,103.0,102.0,105.0,106.833,3.0
札幌,1,6,サザンテイオー,橋木太希,88.0,163.0,119.0,55.0,154.0,,115.8,1.0
札幌,1,7,グロリアスマーチ,佐々木大,98.0,102.0,103.0,106.0,104.0,115.0,104.667,7.0
札幌,1,8,コロッセウム,丹内祐次,112.0,102.0,107.0,98.0,104.0,109.0,105.333,6.0
札幌,2,1,ハイライトニング,舟山瑠泉,,,,,,,,
札幌,2,2,コレデヨカロウ,川又賢治,87.0,95.0,98.0,86.0,95.0,99.0,93.333,8.0
札幌,2,3,マリノリュミエール,古川吉洋,102.0,103.0,112.0,104.0,101.0,124.0,107.667,1.0
札幌,2,4,アッカン,浜中俊　,109.0,103.0,107.0,103.0,103.0,114.0,106.5,4.0
札幌,2,5,サントルドパリ,斎藤新　,131.0,102.0,98.0,97.0,102.0,105.0,105.833,5.0
札幌,2,6,コスモナエマ,丹内祐次,112.0,102.0,107.0,107.0,104.0,109.0,106.833,2.0
札幌,2,7,フクチャンブラック,佐々木大,98.0,102.0,103.0,98.0,104.0,115.0,103.333,7.0
札幌,2,8,ウンボイクザーム,和田陽希,,,,,,,,
札幌,2,9,ワラビガミ,鷲頭虎太,88.0,104.0,105.0,101.0,108.0,123.0,104.833,6.0
札幌,2,10,シデンイッセン,黛弘人　,112.0,108.0,102.0,108.0,109.0,102.0,106.833,2.0
札幌,3,1,キタノホウセキ,和田陽希,,,,,,,,
札幌,3,2,アンタンシオン,斎藤新　,131.0,102.0,102.0,97.0,102.0,109.0,107.167,2.0
札幌,3,3,メルシーボクアスク,鷲頭虎太,88.0,104.0,107.0,101.0,108.0,102.0,101.667,5.0
札幌,3,4,ビスケットマリー,森田誠也,,,,,,,,
札幌,3,5,ピンクパラダイス,荻野琢真,98.0,125.0,104.0,101.0,112.0,107.0,107.833,1.0
札幌,3,6,メレサンク,舟山瑠泉,,,,,,,,
札幌,3,7,カワキタホクレア,原田和真,70.0,57.0,95.0,83.0,90.0,119.0,85.667,10.0
札幌,3,8,ハイラブソング,橋木太希,88.0,80.0,44.0,55.0,123.0,,78.0,11.0
札幌,3,9,ハローエンジェル,佐々木大,98.0,102.0,101.0,98.0,104.0,113.0,102.667,4.0
札幌,3,10,カスバートテソーロ,丹内祐次,112.0,102.0,100.0,107.0,104.0,97.0,103.667,3.0
札幌,3,11,リポジノ,小林美駒,90.0,90.0,97.0,96.0,112.0,,97.0,8.0
札幌,3,12,メイショウアキカゼ,泉谷楓真,88.0,95.0,99.0,103.0,103.0,115.0,100.5,6.0
札幌,3,13,エピファランド,浜中俊　,109.0,103.0,95.0,103.0,103.0,87.0,100.0,7.0
札幌,3,14,テーオーカバリエ,柴田裕一,91.0,96.0,72.0,82.0,108.0,,89.8,9.0
札幌,4,1,ホウオウライダイ,古川吉洋,102.0,103.0,112.0,105.0,101.0,124.0,107.833,2.0
札幌,4,2,アイスヴィレッジ,原田和真,70.0,57.0,115.0,119.0,90.0,68.0,86.5,12.0
札幌,4,3,セガンティーニ,丹内祐次,112.0,102.0,107.0,98.0,104.0,109.0,105.333,7.0
札幌,4,4,サマースピリット,鷲頭虎太,88.0,104.0,105.0,113.0,108.0,123.0,106.833,3.0
札幌,4,5,モモイロカタオモイ,古川奈穂,67.0,89.0,91.0,91.0,92.0,78.0,84.667,13.0
札幌,4,6,スカイダイバー,和田陽希,,,,,,,,
札幌,4,7,ピースオブライツ,森田誠也,,,,,,,,
札幌,4,8,タイヨウノキセツ,佐々木大,98.0,102.0,103.0,106.0,104.0,115.0,104.667,8.0
札幌,4,9,ライラックダンサー,舟山瑠泉,,,,,,,,
札幌,4,10,グリフォン,斎藤新　,131.0,102.0,98.0,103.0,102.0,105.0,106.833,3.0
札幌,4,11,シャオシンユン,小林美駒,90.0,102.0,94.0,96.0,121.0,,100.6,9.0
札幌,4,12,ベルヴィヴァン,川又賢治,87.0,95.0,98.0,103.0,95.0,99.0,96.167,11.0
札幌,4,13,ジョーブラック,浜中俊　,109.0,103.0,107.0,103.0,103.0,114.0,106.5,5.0
札幌,4,14,リーサイェイ,松本大輝,157.0,102.0,92.0,104.0,106.0,75.0,106.0,6.0
札幌,4,15,アメリータ,泉谷楓真,88.0,95.0,104.0,100.0,103.0,103.0,98.833,10.0
札幌,4,16,テーオーリップマン,橋木太希,88.0,163.0,119.0,55.0,154.0,,115.8,1.0
札幌,5,1,ベレーザフィン,鷲頭虎太,88.0,104.0,107.0,101.0,108.0,102.0,101.667,6.0
札幌,5,2,ジーティーファラオ,荻野琢真,98.0,125.0,104.0,101.0,112.0,107.0,107.833,2.0
札幌,5,3,キャットデイ,川又賢治,87.0,95.0,100.0,86.0,95.0,106.0,94.833,10.0
札幌,5,4,リドルトリガー,斎藤新　,131.0,102.0,102.0,97.0,102.0,109.0,107.167,3.0
札幌,5,5,エンジョイドライブ,古川吉洋,102.0,103.0,94.0,104.0,101.0,89.0,98.833,9.0
札幌,5,6,ブレスドナイル,佐々木大,98.0,102.0,101.0,98.0,104.0,113.0,102.667,5.0
札幌,5,7,エンドレスバンカー,松本大輝,157.0,102.0,103.0,93.0,106.0,90.0,108.5,1.0
札幌,5,8,ドゥラエテルノ,浜中俊　,109.0,103.0,95.0,103.0,103.0,87.0,100.0,8.0
札幌,5,9,タマモスノーダンス,柴田裕一,91.0,96.0,72.0,82.0,108.0,,89.8,11.0
札幌,5,10,アシャカルーク,泉谷楓真,88.0,95.0,99.0,103.0,103.0,115.0,100.5,7.0
札幌,5,11,ホウオウハナビ,森田誠也,,,,,,,,
札幌,5,12,ハルフロンティア,舟山瑠泉,,,,,,,,
札幌,5,13,ホウオウサムレット,丹内祐次,112.0,102.0,100.0,107.0,104.0,97.0,103.667,4.0
札幌,5,14,ボールドハーテッド,和田陽希,,,,,,,,
札幌,6,1,ラブミーナッソー,橋木太希,90.0,80.0,119.0,55.0,123.0,,93.4,10.0
札幌,6,2,シャインミラカナ,松本大輝,157.0,97.0,103.0,104.0,106.0,90.0,109.5,1.0
札幌,6,3,スイッチオン,舟山瑠泉,,,,,,,,
札幌,6,4,ハヤテノツバサ,斎藤新　,131.0,98.0,102.0,103.0,102.0,109.0,107.5,2.0
札幌,6,5,ペレグリン,古川吉洋,102.0,100.0,94.0,105.0,101.0,89.0,98.5,7.0
札幌,6,6,キボウノホシ,佐々木大,98.0,104.0,101.0,106.0,104.0,113.0,104.333,3.0
札幌,6,7,ミッキースピナッチ,浜中俊　,109.0,95.0,95.0,103.0,103.0,87.0,98.667,6.0
札幌,6,8,サードウインド,丹内祐次,112.0,108.0,100.0,98.0,104.0,97.0,103.167,4.0
札幌,6,9,ブルーデイジー,古川奈穂,67.0,96.0,94.0,91.0,92.0,95.0,89.167,11.0
札幌,6,10,アルマロクザン,柴田裕一,85.0,96.0,104.0,82.0,108.0,,95.0,9.0
札幌,6,11,ライヴドライバー,小林美駒,97.0,90.0,94.0,96.0,112.0,,97.8,8.0
札幌,6,12,ナンヨークリスタル,泉谷楓真,88.0,106.0,99.0,100.0,103.0,115.0,101.833,5.0
札幌,7,1,スマイルラッシュ,松本大輝,157.0,97.0,92.0,93.0,106.0,75.0,103.333,7.0
札幌,7,2,ルージュカエラ,佐々木大,98.0,104.0,103.0,98.0,104.0,115.0,103.667,6.0
札幌,7,3,グランヴァルール,森田誠也,,,,,,,,
札幌,7,4,アルマグラース,黛弘人　,112.0,112.0,102.0,108.0,109.0,102.0,107.5,2.0
札幌,7,5,チャイボーグ,橋木太希,90.0,163.0,44.0,55.0,154.0,,101.2,9.0
札幌,7,6,ダイヤモンドレイン,斎藤新　,131.0,98.0,98.0,97.0,102.0,105.0,105.167,4.0
札幌,7,7,コンバットペスカ,和田陽希,,,,,,,,
札幌,7,8,イズジョーノヒカリ,鷲頭虎太,88.0,104.0,105.0,101.0,108.0,123.0,104.833,5.0
札幌,7,9,イリスレーン,古川奈穂,67.0,96.0,91.0,90.0,92.0,78.0,85.667,10.0
札幌,7,10,エイトスターズ,古川吉洋,102.0,100.0,112.0,104.0,101.0,124.0,107.167,3.0
札幌,7,11,トゥルブレンツ,舟山瑠泉,,,,,,,,
札幌,7,12,マルカシャルマン,丹内祐次,112.0,108.0,107.0,107.0,104.0,109.0,107.833,1.0
札幌,7,13,ニシノエピカリ,小林美駒,97.0,102.0,97.0,96.0,121.0,,102.6,8.0
札幌,8,1,ルブリアン,鷲頭虎太,88.0,104.0,105.0,113.0,108.0,123.0,106.833,4.0
札幌,8,2,スピニングマーリン,黛弘人　,112.0,112.0,102.0,99.0,109.0,102.0,106.0,7.0
札幌,8,3,カウンターセブン,浜中俊　,109.0,95.0,107.0,103.0,103.0,114.0,105.167,8.0
札幌,8,4,ショウナンマリーナ,佐々木大,98.0,104.0,103.0,106.0,104.0,115.0,105.0,10.0
札幌,8,5,オイランブチ,古川奈穂,67.0,96.0,91.0,91.0,92.0,78.0,85.833,15.0
札幌,8,6,ウインアリス,柴田裕一,85.0,69.0,104.0,82.0,91.0,,86.2,14.0
札幌,8,7,オーケーダイナ,泉谷楓真,88.0,106.0,104.0,100.0,103.0,103.0,100.667,13.0
札幌,8,8,ジーティーエンジン,橋木太希,90.0,163.0,119.0,55.0,154.0,,116.2,1.0
札幌,8,9,ヒラボクカレラ,斎藤新　,131.0,98.0,98.0,103.0,102.0,105.0,106.167,6.0
札幌,8,10,セゾンデフィーユ,丹内祐次,112.0,108.0,107.0,98.0,104.0,109.0,106.333,5.0
札幌,8,11,ストレイトアスク,荻野琢真,98.0,103.0,122.0,130.0,112.0,101.0,111.0,2.0
札幌,8,12,クレセントウイング,舟山瑠泉,,,,,,,,
札幌,8,13,ルージュレベッカ,古川吉洋,102.0,100.0,112.0,105.0,101.0,124.0,107.333,3.0
札幌,8,14,スネーフリンガ,松本大輝,157.0,97.0,92.0,104.0,106.0,75.0,105.167,8.0
札幌,8,15,ブルーアイドガール,小林美駒,97.0,102.0,94.0,96.0,121.0,,102.0,12.0
札幌,8,16,ジャグアール,原田和真,70.0,157.0,115.0,119.0,90.0,68.0,103.167,11.0
札幌,9,1,アイウィル,柴田裕一,85.0,96.0,72.0,82.0,108.0,,88.6,11.0
札幌,9,2,エイブラムス,小林美駒,97.0,90.0,97.0,96.0,112.0,,98.4,8.0
札幌,9,3,メジャーデビュー,舟山瑠泉,,,,,,,,
札幌,9,4,トーセンサウダージ,古川吉洋,102.0,100.0,94.0,104.0,101.0,89.0,98.333,9.0
札幌,9,5,オンザスクエア,佐々木大,98.0,104.0,101.0,98.0,104.0,113.0,103.0,3.0
札幌,9,6,メイショウタムシバ,丹内祐次,112.0,108.0,100.0,107.0,104.0,97.0,104.667,2.0
札幌,9,7,ブルーペクトライト,鷲頭虎太,88.0,104.0,107.0,101.0,108.0,102.0,101.667,6.0
札幌,9,8,アースイオス,橋木太希,90.0,80.0,44.0,55.0,123.0,,78.4,12.0
札幌,9,9,サヴァビアン,和田陽希,,,,,,,,
札幌,9,10,エンプレスフレーム,原田和真,70.0,157.0,95.0,83.0,90.0,119.0,102.333,4.0
札幌,9,11,トゥルブレンシア,斎藤新　,131.0,98.0,102.0,97.0,102.0,109.0,106.5,1.0
札幌,9,12,クリノグローリー,泉谷楓真,88.0,106.0,99.0,103.0,103.0,115.0,102.333,4.0
札幌,9,13,チュウワクリスエス,浜中俊　,109.0,95.0,95.0,103.0,103.0,87.0,98.667,7.0
札幌,9,14,ワンダーカモン,川又賢治,87.0,97.0,100.0,86.0,95.0,106.0,95.167,10.0
札幌,10,1,コスモアンソロジー,丹内祐次,112.0,108.0,107.0,107.0,104.0,109.0,107.833,1.0
札幌,10,2,セイウンガレオン,古川奈穂,67.0,96.0,91.0,90.0,92.0,78.0,85.667,13.0
札幌,10,3,ドゥカート,斎藤新　,131.0,98.0,98.0,97.0,102.0,105.0,105.167,5.0
札幌,10,4,ルクスジニア,浜中俊　,109.0,95.0,107.0,103.0,103.0,114.0,105.167,5.0
札幌,10,5,ショウナンバルドル,荻野琢真,98.0,103.0,122.0,101.0,112.0,101.0,106.167,4.0
札幌,10,6,カテリーナ,古川吉洋,102.0,100.0,112.0,104.0,101.0,124.0,107.167,3.0
札幌,10,7,マイネルバーテクス,舟山瑠泉,,,,,,,,
札幌,10,8,ウインアクトゥール,黛弘人　,112.0,112.0,102.0,108.0,109.0,102.0,107.5,2.0
札幌,10,9,コスモアバンサ,泉谷楓真,88.0,106.0,104.0,103.0,103.0,103.0,101.167,11.0
札幌,10,10,エイムフォーエース,小林美駒,97.0,102.0,97.0,96.0,121.0,,102.6,10.0
