,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,6.0,2.0,70.0,1.0,,77.0,26.0,52.0,,,4.0,13.0,9.0,11.0,4.0,,17.0,20.0,1.0,,,50.0,1.0,27.0,
2022,2.0,2.0,67.0,1.0,,70.0,16.0,55.0,,,11.0,8.0,4.0,5.0,4.0,,12.0,27.0,,2.0,,52.0,1.0,18.0,
2023,3.0,1.0,63.0,,,67.0,16.0,51.0,,,6.0,12.0,1.0,8.0,3.0,5.0,15.0,17.0,2.0,,,41.0,,26.0,
2024,5.0,1.0,80.0,,,86.0,34.0,52.0,,,12.0,22.0,4.0,8.0,8.0,9.0,4.0,19.0,1.0,,,57.0,,29.0,
2025,3.0,,42.0,,,45.0,14.0,31.0,,,4.0,9.0,1.0,7.0,4.0,4.0,4.0,12.0,1.0,,,32.0,,13.0,
