,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,378.0,394.0,,369.0,371.0,32.0,174.0,598.0,120.0,96.0,,6.0,34.0,3.0,134.0,,324.0,55.0,59.0,136.0,60.0,271.0,365.0,37.0,38.0
2022,242.0,258.0,,240.0,245.0,15.0,202.0,298.0,,,21.0,45.0,19.0,26.0,138.0,,151.0,100.0,29.0,75.0,45.0,155.0,246.0,20.0,34.0
2023,347.0,332.0,,323.0,331.0,25.0,163.0,516.0,,,17.0,19.0,28.0,9.0,116.0,151.0,234.0,105.0,79.0,117.0,54.0,214.0,329.0,41.0,41.0
2024,352.0,414.0,,411.0,341.0,14.0,220.0,546.0,,,8.0,38.0,30.0,25.0,152.0,400.0,54.0,59.0,59.0,113.0,70.0,266.0,357.0,37.0,36.0
2025,359.0,368.0,,394.0,319.0,14.0,242.0,485.0,,,,11.0,52.0,30.0,179.0,202.0,190.0,63.0,65.0,97.0,68.0,242.0,340.0,36.0,41.0
