,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,11.0,20.0,74.0,7.0,17.0,81.0,39.0,66.0,,,8.0,21.0,11.0,10.0,7.0,,21.0,27.0,2.0,5.0,1.0,54.0,15.0,35.0,
2022,6.0,4.0,69.0,2.0,1.0,76.0,28.0,51.0,,,11.0,18.0,7.0,12.0,3.0,,14.0,14.0,2.0,2.0,,43.0,2.0,34.0,
2023,9.0,1.0,52.0,3.0,,59.0,11.0,51.0,,,5.0,9.0,2.0,7.0,,8.0,12.0,19.0,6.0,,,35.0,1.0,26.0,
2024,4.0,1.0,74.0,,,79.0,26.0,53.0,,,10.0,18.0,4.0,9.0,4.0,8.0,3.0,23.0,2.0,,,46.0,,33.0,
2025,6.0,1.0,67.0,,,74.0,22.0,52.0,,,5.0,14.0,3.0,12.0,5.0,8.0,7.0,20.0,1.0,,,47.0,,27.0,
