場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,11,重賞,芝,2200,良,1,キャントウェイト,5歳以上,横山典弘,萱野浩二,先行,40.0,60.0,中距離,右回り,,Lv3 ,ゴールドシップ,休明初戦,距離延長,9,D,12.7,10.0,13.2,8.0,36.0,5.0,33.6,2.0,C,B,D,E,D
中山,11,重賞,芝,2200,良,2,ワイドエンペラー,5歳以上,ルメール,藤岡健一,追込,0.0,28.57142857142857,中距離,右回り,,Lv3 ,ルーラーシップ,休明初戦,距離短縮,8,D,12.6,9.0,13.9,12.0,36.3,,33.8,4.0,B,B,D,D,C
中山,11,重賞,芝,2200,良,3,リビアングラス,5歳以上,西村淳也,矢作芳人,先行,0.0,57.14285714285714,中距離,右回り,,Lv3 ,キズナ,休明初戦,距離延長,7,D,12.3,4.0,12.8,4.0,36.2,6.0,34.0,6.0,C,C,E,E,A
中山,11,重賞,芝,2200,良,4,ヴーレヴー,4歳,吉田隼人,武幸四郎,差し,,,中距離,右回り,,Lv3 ,サトノクラウン,休明初戦,距離延長,4,C,12.2,3.0,12.4,1.0,34.5,1.0,34.5,,D,D,B,B,D
中山,11,重賞,芝,2200,良,5,アスクドゥポルテ,5歳以上,岩田康誠,梅田智之,追込,,50.0,中距離,右回り,,Lv3 ,ハービンジャー,休明初戦,距離延長,11,E,12.9,12.0,13.6,11.0,37.9,,33.6,2.0,C,C,C,D,B
中山,11,重賞,芝,2200,良,6,パンジャ,5歳以上,丹内祐次,金成貴史,差し,57.14285714285714,66.66666666666666,中距離,右回り,,Lv3 ,ゴールドシップ,休明初戦,,6,D,12.7,10.0,13.0,5.0,36.3,,33.1,1.0,B,C,D,B,C
中山,11,重賞,芝,2200,良,7,レガレイラ,5歳以上,戸崎圭太,木村哲也,差し,60.0,40.0,中距離,右回り,,Lv3 ,スワーヴリチャード,休明初戦,,2,B,13.1,13.0,13.4,10.0,36.4,,34.1,,B,B,B,D,C
中山,11,重賞,芝,2200,良,8,メイショウゲキリン,5歳以上,田辺裕信,笹田和秀,先行,0.0,77.77777777777779,中距離,右回り,,Lv3 ,キズナ,休明初戦,距離短縮,10,D,12.1,1.0,,,36.6,,34.2,,C,C,D,C,C
中山,11,重賞,芝,2200,良,9,コスモキュランダ,5歳以上,横山武史,加藤士津,先行,70.0,50.0,中距離,右回り,,Lv3 ,アルアイン,休明初戦,,1,A,12.4,5.0,12.4,1.0,35.2,4.0,35.1,,D,C,D,B,B
中山,11,重賞,芝,2200,良,10,コスモブッドレア,5歳以上,津村明秀,小野次郎,先行,50.0,,中距離,右回り,,Lv3 ,ゴールドシップ,休明初戦,距離延長,12,E,12.4,5.0,13.1,7.0,36.2,6.0,34.7,,D,C,B,B,D
中山,11,重賞,芝,2200,良,11,セイウンプラチナ,5歳以上,内田博幸,千葉直人,逃げ,25.0,0.0,中距離,右回り,,Lv3 ,ミッキーアイル,休明初戦,距離短縮,13,E,12.1,1.0,13.2,8.0,34.9,2.0,35.4,,C,C,C,B,E
中山,11,重賞,芝,2200,良,12,エセルフリーダ,5歳以上,武藤雅,武藤善則,先行,80.0,,中距離,右回り,,Lv3 ,キタサンブラック,休明初戦,距離延長,5,C,12.4,5.0,12.7,3.0,34.9,2.0,33.8,4.0,E,C,B,B,D
