場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
新潟,1,未勝利,芝,2000,稍重,1,スノーリン,2歳,小林脩斗,西田雄一,先行,0.0,,中距離,左回り,芝道悪,Lv1 ,446.0,休明初戦,距離延長
新潟,1,未勝利,芝,2000,稍重,2,ミッドセンチュリー,2歳,黛弘人,松山将樹,追込,,0.0,中距離,左回り,芝道悪,Lv1 ,430.0,,
新潟,1,未勝利,芝,2000,稍重,3,メイショウキンタイ,2歳,角田大和,高橋亮,追込,,0.0,中距離,左回り,芝道悪,Lv1 ,472.0,,
新潟,1,未勝利,芝,2000,稍重,4,エキゾチックガール,2歳,丸山元気,和田正一,差し,,0.0,中距離,左回り,芝道悪,Lv1 ,416.0,,
新潟,1,未勝利,芝,2000,稍重,5,リアライズハロック,2歳,佐々木大,池上昌和,差し,,,中距離,左回り,芝道悪,Lv1 ,474.0,,距離延長
新潟,1,未勝利,芝,2000,稍重,6,コスモアチーブ,2歳,横山琉人,相沢郁,追込,,0.0,中距離,左回り,芝道悪,Lv1 ,462.0,,
新潟,1,未勝利,芝,2000,稍重,7,サンカシグレ,2歳,杉原誠人,粕谷昌央,先行,50.0,100.0,中距離,左回り,芝道悪,Lv1 ,440.0,,距離延長
新潟,1,未勝利,芝,2000,稍重,8,ショウナンバージ,2歳,永島まな,稲垣幸雄,先行,,,中距離,左回り,芝道悪,Lv1 ,426.0,休明初戦,距離延長
新潟,1,未勝利,芝,2000,稍重,9,エンマ,2歳,古川吉洋,武英智,差し,,100.0,中距離,左回り,芝道悪,Lv1 ,462.0,,
新潟,1,未勝利,芝,2000,稍重,10,ハイタイド,2歳,石橋脩,牧光二,逃げ,100.0,,中距離,左回り,芝道悪,Lv1 ,454.0,休明3走,距離延長
新潟,2,未勝利,ダート,1800,稍重,1,ツリートップムーン,2歳,長浜鴻緒,坂口智康,追込,,0.0,中距離,左回り,ダ道悪,Lv1 ,490.0,,
新潟,2,未勝利,ダート,1800,稍重,2,フレンドシルバー,2歳,佐藤翔馬,南田美知,先行,,,中距離,左回り,ダ道悪,Lv1 ,452.0,,距離延長
新潟,2,未勝利,ダート,1800,稍重,3,ハルノアラシ,2歳,横山琉人,相沢郁,先行,50.0,100.0,中距離,左回り,ダ道悪,Lv1 ,516.0,休明2走,
新潟,2,未勝利,ダート,1800,稍重,4,レッドギフテッド,2歳,小沢大仁,池江泰寿,逃げ,,,中距離,左回り,ダ道悪,Lv1 ,504.0,,
新潟,2,未勝利,ダート,1800,稍重,5,チュラビックタイム,2歳,斎藤新,斎藤誠,差し,0.0,0.0,中距離,左回り,ダ道悪,Lv1 ,474.0,,
新潟,2,未勝利,ダート,1800,稍重,6,ライフゲート,2歳,小林脩斗,伊藤圭三,追込,,,中距離,左回り,ダ道悪,Lv1 ,514.0,,距離延長
新潟,2,未勝利,ダート,1800,稍重,7,キョウエイスレーヴ,2歳,菊沢一樹,萱野浩二,差し,,,中距離,左回り,ダ道悪,Lv1 ,442.0,,距離延長
新潟,2,未勝利,ダート,1800,稍重,8,タガノマカシヤ,2歳,藤懸貴志,中村直也,追込,,,中距離,左回り,ダ道悪,Lv1 ,502.0,,距離延長
新潟,2,未勝利,ダート,1800,稍重,9,ロワゾブルーチヌ,2歳,丸山元気,中尾秀正,追込,,0.0,中距離,左回り,ダ道悪,Lv1 ,494.0,,
新潟,3,自己条件,ダート,1800,稍重,1,ケイアイメキラ,4歳,亀田温心,村山明,差し,0.0,45.45454545454545,中距離,左回り,ダ道悪,Lv1 ,468.0,連闘,距離短縮
新潟,3,自己条件,ダート,1800,稍重,2,キャロルビアンカ,4歳,城戸義政,荒川義之,追込,0.0,14.285714285714285,中距離,左回り,ダ道悪,Lv1 ,480.0,休明2走,
新潟,3,自己条件,ダート,1800,稍重,3,ミスサラワク,3歳,長浜鴻緒,本間忍,先行,50.0,25.0,中距離,左回り,ダ道悪,Lv1 ,500.0,,
新潟,3,自己条件,ダート,1800,稍重,4,メダルラッシュ,4歳,柴田裕一,村田一誠,先行,33.33333333333333,23.076923076923077,中距離,左回り,ダ道悪,Lv1 ,492.0,連闘,
新潟,3,自己条件,ダート,1800,稍重,5,イモータルソウル,5歳以上,川端海翼,千葉直人,差し,75.0,100.0,中距離,左回り,ダ道悪,Lv1 ,462.0,連闘,距離短縮
新潟,3,自己条件,ダート,1800,稍重,6,ベイビールビオ,5歳以上,杉原誠人,田村康仁,差し,50.0,23.52941176470588,中距離,左回り,ダ道悪,Lv1 ,496.0,,
新潟,3,自己条件,ダート,1800,稍重,7,メイショウソムリエ,3歳,佐々木大,蛯名正義,先行,,80.0,中距離,左回り,ダ道悪,Lv1 ,516.0,,距離延長
新潟,3,自己条件,ダート,1800,稍重,8,メンドロントット,3歳,佐藤翔馬,杉浦宏昭,追込,,0.0,中距離,左回り,ダ道悪,Lv1 ,548.0,休明初戦,距離延長
