場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
函館,1,1,トウカイマシェリ,ドレフォン,111.0,107.0,96.0,99.0,103.0,104.0,,,103.333,3.0
函館,1,2,タヤスロレンヌ,タワーオブロンドン,75.0,107.0,108.0,103.0,102.0,98.0,,,98.833,5.0
函館,1,3,ショウナンカリス,リアルスティール,92.0,113.0,105.0,109.0,112.0,104.0,,,105.833,2.0
函館,1,4,プレセピオ,パドトロワ,,,,,,,,,,
函館,1,5,コンフィアンサ,ミスターメロディ,87.0,96.0,121.0,95.0,98.0,91.0,89.0,127.0,100.5,4.0
函館,1,6,ワイズギャング,ミスチヴィアスアレックス,,,,,,,,,,
函館,1,7,サマーカムカム,ダノンスマッシュ,,,,,,,,,,
函館,1,8,カンレイスター,シスキン,95.0,135.0,135.0,172.0,185.0,221.0,,,157.167,1.0
函館,2,1,タイセイアビリティ,フォーウィールドライブ,21.0,117.0,116.0,133.0,113.0,125.0,68.0,,99.0,4.0
函館,2,2,コウユーウィズユー,ディスクリートキャット,110.0,106.0,101.0,106.0,109.0,106.0,127.0,113.0,109.75,1.0
函館,2,3,バースフラワー,ビッグアーサー,104.0,88.0,87.0,89.0,96.0,96.0,,,93.333,6.0
函館,2,4,エンジェルラダー,Nyquist,,,,,,,,,,
函館,2,5,ノイシュロス,アルアイン,99.0,82.0,84.0,81.0,88.0,88.0,74.0,57.0,81.625,9.0
函館,2,6,セイウンヤタガラス,サトノクラウン,92.0,86.0,99.0,93.0,99.0,95.0,,,94.0,5.0
函館,2,7,ダブルシルバー,シルバーステート,82.0,92.0,77.0,98.0,97.0,99.0,,,90.833,8.0
函館,2,8,メイショウユウモウ,ゴールドドリーム,21.0,66.0,94.0,52.0,102.0,,,,67.0,10.0
函館,2,9,サファリ,ミッキーアイル,128.0,103.0,97.0,97.0,102.0,103.0,114.0,100.0,105.5,2.0
函館,2,10,グルナルーフス,ブルドッグボス,,,,,,,,,,
函館,2,11,カービスベイ,タワーオブロンドン,75.0,107.0,81.0,102.0,98.0,,,,92.6,7.0
函館,2,12,ミッキーマカパ,ロードカナロア,103.0,98.0,100.0,97.0,102.0,96.0,112.0,94.0,100.25,3.0
函館,3,1,クラウドプリーザー,エピファネイア,94.0,96.0,97.0,94.0,97.0,93.0,,,95.167,10.0
函館,3,2,ウインキララ,スクリーンヒーロー,121.0,105.0,109.0,115.0,102.0,106.0,110.0,110.0,109.75,1.0
函館,3,3,ノボリユーミン,ハービンジャー,111.0,99.0,101.0,100.0,98.0,104.0,,,102.167,4.0
函館,3,4,モルビド,ブリックスアンドモルタル,39.0,98.0,104.0,103.0,104.0,97.0,91.0,101.0,92.125,13.0
函館,3,5,アロマフェリス,レイデオロ,85.0,100.0,96.0,89.0,95.0,91.0,,,92.667,12.0
函館,3,6,スイートフェアリー,キズナ,109.0,104.0,105.0,104.0,105.0,104.0,114.0,104.0,106.125,3.0
函館,3,7,ピースオブライツ,ラブリーデイ,89.0,98.0,108.0,98.0,103.0,100.0,106.0,104.0,100.75,6.0
函館,3,8,デルマジュテーム,ノヴェリスト,164.0,80.0,105.0,94.0,101.0,102.0,93.0,115.0,106.75,2.0
函館,3,9,マカナ,ゴールドシップ,100.0,102.0,101.0,102.0,102.0,103.0,,,101.667,5.0
函館,3,10,コンスピラシー,アメリカンペイトリオット,73.0,99.0,107.0,97.0,102.0,106.0,,,97.333,9.0
函館,3,11,ラウニウ,マクフィ,89.0,98.0,102.0,93.0,102.0,100.0,95.0,119.0,99.75,7.0
函館,3,12,ビップアリエル,サンダースノー,44.0,112.0,85.0,115.0,106.0,114.0,74.0,135.0,98.125,8.0
函館,3,13,フラワームーン,サートゥルナーリア,101.0,94.0,89.0,96.0,,,,,95.0,11.0
函館,4,1,スティーヴバローズ,ロジャーバローズ,21.0,89.0,96.0,97.0,89.0,81.0,93.0,126.0,86.5,9.0
