場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
函館,1,1,トウカイマシェリ,高柳大輔,64.0,105.0,105.0,124.0,110.0,107.0,,,102.5,2.0
函館,1,2,タヤスロレンヌ,岩戸孝樹,73.0,84.0,81.0,87.0,89.0,86.0,104.0,79.0,85.375,8.0
函館,1,3,ショウナンカリス,加藤士津,76.0,94.0,96.0,105.0,98.0,104.0,,,95.5,4.0
函館,1,4,プレセピオ,笹田和秀,86.0,77.0,101.0,85.0,75.0,94.0,,,86.333,7.0
函館,1,5,コンフィアンサ,菊川正達,113.0,101.0,93.0,84.0,90.0,95.0,,,96.0,3.0
函館,1,6,ワイズギャング,河嶋宏樹,191.0,143.0,106.0,96.0,121.0,134.0,,,131.833,1.0
函館,1,7,サマーカムカム,和田雄二,50.0,101.0,99.0,95.0,88.0,94.0,,,87.833,5.0
函館,1,8,カンレイスター,矢野英一,68.0,96.0,84.0,91.0,93.0,88.0,,,86.667,6.0
函館,2,1,タイセイアビリティ,小林真也,287.0,97.0,110.0,105.0,106.0,105.0,,,135.0,1.0
函館,2,2,コウユーウィズユー,竹内正洋,52.0,103.0,107.0,99.0,112.0,100.0,,,95.5,8.0
函館,2,3,バースフラワー,小手川準,89.0,98.0,106.0,90.0,99.0,94.0,,,96.0,7.0
函館,2,4,エンジェルラダー,木村哲也,59.0,113.0,87.0,104.0,102.0,96.0,109.0,91.0,95.125,9.0
函館,2,5,ノイシュロス,清水英克,122.0,109.0,90.0,107.0,100.0,111.0,87.0,69.0,99.375,5.0
函館,2,6,セイウンヤタガラス,堀内岳志,63.0,97.0,86.0,85.0,108.0,90.0,,,88.167,11.0
函館,2,7,ダブルシルバー,小椋研介,21.0,58.0,77.0,36.0,78.0,57.0,21.0,109.0,57.125,12.0
函館,2,8,メイショウユウモウ,西園正都,125.0,95.0,111.0,104.0,103.0,102.0,108.0,107.0,106.875,2.0
函館,2,9,サファリ,浜田多実,97.0,108.0,109.0,106.0,104.0,99.0,,,103.833,3.0
函館,2,10,グルナルーフス,中川公成,52.0,99.0,103.0,105.0,109.0,88.0,,,92.667,10.0
函館,2,11,カービスベイ,武藤善則,127.0,100.0,92.0,103.0,96.0,102.0,,,103.333,4.0
函館,2,12,ミッキーマカパ,田中博康,91.0,98.0,101.0,102.0,95.0,100.0,,,97.833,6.0
函館,3,1,クラウドプリーザー,菊沢隆徳,91.0,104.0,107.0,104.0,97.0,95.0,118.0,95.0,101.375,4.0
函館,3,2,ウインキララ,鹿戸雄一,88.0,103.0,107.0,99.0,103.0,102.0,,,100.333,5.0
函館,3,3,ノボリユーミン,石橋守　,64.0,98.0,98.0,97.0,86.0,93.0,,,89.333,11.0
函館,3,4,モルビド,中内田充,120.0,95.0,95.0,100.0,98.0,93.0,94.0,93.0,98.5,7.0
函館,3,5,アロマフェリス,辻野泰之,89.0,111.0,109.0,108.0,104.0,105.0,,,104.333,3.0
函館,3,6,スイートフェアリー,佐々木晶,56.0,103.0,105.0,110.0,97.0,104.0,,,95.833,9.0
函館,3,7,ピースオブライツ,武英智　,123.0,98.0,105.0,100.0,102.0,101.0,,,104.833,2.0
函館,3,8,デルマジュテーム,的場均　,114.0,85.0,75.0,83.0,86.0,98.0,,,90.167,10.0
