場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
函館,1,1,トウカイマシェリ,鮫島克駿,103.0,107.0,103.0,102.0,106.0,98.0,103.167,4.0
函館,1,2,タヤスロレンヌ,丹内祐次,109.0,102.0,107.0,98.0,104.0,109.0,104.833,3.0
函館,1,3,ショウナンカリス,横山武史,103.0,100.0,100.0,95.0,98.0,107.0,100.5,5.0
函館,1,4,プレセピオ,浜中俊　,103.0,103.0,107.0,103.0,103.0,114.0,105.5,1.0
函館,1,5,コンフィアンサ,舟山瑠泉,,,,,,,,
函館,1,6,ワイズギャング,古川吉洋,85.0,103.0,112.0,105.0,101.0,124.0,105.0,2.0
函館,1,7,サマーカムカム,森田誠也,,,,,,,,
函館,1,8,カンレイスター,小林美駒,67.0,90.0,102.0,94.0,96.0,121.0,95.0,6.0
函館,2,1,タイセイアビリティ,斎藤新　,88.0,102.0,102.0,103.0,102.0,109.0,101.0,5.0
函館,2,2,コウユーウィズユー,川又賢治,95.0,95.0,100.0,103.0,95.0,106.0,99.0,6.0
函館,2,3,バースフラワー,小林美駒,67.0,90.0,90.0,94.0,96.0,112.0,91.5,10.0
函館,2,4,エンジェルラダー,佐々木大,116.0,102.0,101.0,106.0,104.0,113.0,107.0,2.0
函館,2,5,ノイシュロス,古川吉洋,85.0,103.0,94.0,105.0,101.0,89.0,96.167,8.0
函館,2,6,セイウンヤタガラス,松岡正海,151.0,102.0,88.0,101.0,104.0,99.0,107.5,1.0
函館,2,7,ダブルシルバー,柴田裕一,91.0,96.0,104.0,82.0,108.0,,96.2,7.0
函館,2,8,メイショウユウモウ,和田陽希,,,,,,,,
函館,2,9,サファリ,古川奈穂,103.0,89.0,94.0,91.0,92.0,95.0,94.0,9.0
函館,2,10,グルナルーフス,松本大輝,110.0,102.0,103.0,104.0,106.0,90.0,102.5,3.0
函館,2,11,カービスベイ,黛弘人　,98.0,108.0,110.0,99.0,109.0,91.0,102.5,3.0
函館,2,12,ミッキーマカパ,舟山瑠泉,,,,,,,,
函館,3,1,クラウドプリーザー,横山和生,95.0,96.0,102.0,104.0,106.0,94.0,99.5,7.0
函館,3,2,ウインキララ,横山武史,103.0,100.0,100.0,97.0,98.0,107.0,100.833,6.0
函館,3,3,ノボリユーミン,柴田裕一,91.0,69.0,72.0,82.0,91.0,,81.0,10.0
函館,3,4,モルビド,藤岡佑介,99.0,112.0,104.0,109.0,107.0,106.0,106.167,3.0
函館,3,5,アロマフェリス,森田誠也,,,,,,,,
函館,3,6,スイートフェアリー,鷲頭虎太,127.0,104.0,105.0,101.0,108.0,123.0,111.333,1.0
函館,3,7,ピースオブライツ,武豊　　,97.0,95.0,95.0,97.0,98.0,93.0,95.833,9.0
函館,3,8,デルマジュテーム,的場勇人,21.0,93.0,78.0,80.0,89.0,35.0,66.0,12.0
函館,3,9,マカナ,丹内祐次,109.0,102.0,107.0,107.0,104.0,109.0,106.333,2.0
函館,3,10,コンスピラシー,原田和真,21.0,57.0,115.0,83.0,90.0,68.0,72.333,11.0
函館,3,11,ラウニウ,鮫島克駿,103.0,107.0,103.0,107.0,106.0,98.0,104.0,5.0
函館,3,12,ビップアリエル,古川吉洋,85.0,103.0,112.0,104.0,101.0,124.0,104.833,4.0
函館,3,13,フラワームーン,松本大輝,110.0,102.0,92.0,93.0,106.0,75.0,96.333,8.0
函館,4,1,スティーヴバローズ,横山和生,95.0,96.0,102.0,104.0,106.0,94.0,99.5,5.0
函館,4,2,マイネルアレス,丹内祐次,109.0,102.0,107.0,107.0,104.0,109.0,106.333,1.0
函館,4,3,シヴァールバーニ,古川奈穂,103.0,89.0,91.0,90.0,92.0,78.0,90.5,8.0
函館,4,4,サトノビエント,佐々木大,116.0,102.0,103.0,98.0,104.0,115.0,106.333,1.0
函館,4,5,スペシャルバニー,斎藤新　,88.0,102.0,98.0,97.0,102.0,105.0,98.667,6.0
函館,4,6,ロコモーション,橋木太希,88.0,163.0,44.0,55.0,154.0,,100.8,4.0
函館,4,7,スイッチビスケット,黛弘人　,98.0,108.0,102.0,108.0,109.0,102.0,104.5,3.0
函館,4,8,オニムシャ,和田陽希,,,,,,,,
函館,4,9,シュエットアムール,小林美駒,67.0,90.0,102.0,97.0,96.0,121.0,95.5,7.0
函館,5,1,ドナソレイ,横山武史,103.0,96.0,92.0,95.0,98.0,92.0,96.0,4.0
函館,5,2,ウルヴァリン,松岡正海,151.0,99.0,88.0,101.0,104.0,99.0,107.0,1.0
函館,5,3,ヴィヒタ,丹内祐次,109.0,79.0,100.0,98.0,104.0,97.0,97.833,3.0
函館,5,4,エムフォー,小林美駒,67.0,93.0,90.0,94.0,96.0,112.0,92.0,5.0
函館,5,5,アッチョンブリケ,斎藤新　,88.0,102.0,102.0,103.0,102.0,109.0,101.0,2.0
函館,5,6,スズランクイーン,和田陽希,,,,,,,,
函館,5,7,リアルアルバ,森田誠也,,,,,,,,
函館,6,1,ジーティースワット,鮫島克駿,103.0,107.0,105.0,107.0,106.0,113.0,106.833,2.0
函館,6,2,ゲンキイッパイ,小林美駒,67.0,90.0,90.0,97.0,96.0,112.0,92.0,10.0
函館,6,3,デルマラメール,横山和生,95.0,96.0,103.0,104.0,106.0,104.0,101.333,5.0
函館,6,4,キンセンオー,和田陽希,,,,,,,,
函館,6,5,ダイヤノゴトク,鷲頭虎太,127.0,104.0,107.0,101.0,108.0,102.0,108.167,1.0
函館,6,6,チハヤフル,丹内祐次,109.0,102.0,100.0,107.0,104.0,97.0,103.167,4.0
函館,6,7,リュウジンオー,武豊　　,97.0,95.0,100.0,97.0,98.0,99.0,97.667,6.0
函館,6,8,メイショウタイピン,池添謙一,81.0,102.0,98.0,103.0,98.0,83.0,94.167,9.0
函館,6,9,ナリノボガート,原田和真,21.0,57.0,95.0,83.0,90.0,119.0,77.5,11.0
函館,6,10,ザハント,横山武史,103.0,100.0,92.0,97.0,98.0,92.0,97.0,7.0
函館,6,11,インターステラ,佐々木大,116.0,102.0,101.0,98.0,104.0,113.0,105.667,3.0
函館,6,12,ハッピールンナ,古川吉洋,85.0,103.0,94.0,104.0,101.0,89.0,96.0,8.0
函館,7,1,カーミングライツ,横山和生,95.0,102.0,102.0,108.0,106.0,94.0,101.167,9.0
函館,7,2,マハートマーベル,丹内祐次,109.0,108.0,107.0,111.0,104.0,109.0,108.0,2.0
函館,7,3,コーラスライン,柴田裕一,85.0,69.0,74.0,82.0,91.0,,80.2,12.0
函館,7,4,シェアホルダーズ,斎藤新　,88.0,98.0,98.0,105.0,102.0,105.0,99.333,11.0
函館,7,5,ヤコブセン,鮫島克駿,103.0,99.0,103.0,99.0,106.0,98.0,101.333,8.0
函館,7,6,ペリプルス,吉田隼人,105.0,97.0,96.0,111.0,96.0,93.0,99.667,10.0
