場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1800,稍重,1,アウフヴィント,3歳,武藤雅,戸田博文,逃げ,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,ドレフォン,,
中山,1,未勝利,ダート,1800,稍重,2,オーガスタフラッグ,3歳,柴田大知,田中剛,先行,,,中距離,右回り,ダ道悪,Lv2 ,ドレフォン,休明2走,距離延長
中山,1,未勝利,ダート,1800,稍重,3,コンティオ,3歳,横山和生,和田勇介,逃げ,100.0,100.0,中距離,右回り,ダ道悪,Lv2 ,ダノンレジェンド,,
中山,1,未勝利,ダート,1800,稍重,4,フローラルデザイン,3歳,北村宏司,畠山吉宏,先行,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,イスラボニータ,,距離延長
中山,1,未勝利,ダート,1800,稍重,5,ミルキーハニー,3歳,石田拓郎,尾形和幸,差し,,0.0,中距離,右回り,ダ道悪,Lv2 ,ダイシンサンダー,,距離延長
中山,1,未勝利,ダート,1800,稍重,6,ブルームワルツ,3歳,田辺裕信,稲垣幸雄,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,サトノダイヤモンド,,
中山,1,未勝利,ダート,1800,稍重,7,ニシノフローレス,3歳,大野拓弥,小手川準,先行,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,ホッコータルマエ,,
中山,1,未勝利,ダート,1800,稍重,8,マジカルレインボー,3歳,長浜鴻緒,尾関知人,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,ダイワメジャー,,距離延長
中山,1,未勝利,ダート,1800,稍重,9,ハニードレス,3歳,木幡巧也,牧光二,逃げ,,,中距離,右回り,ダ道悪,Lv2 ,ブリックスアンドモルタル,休明3走,
中山,1,未勝利,ダート,1800,稍重,10,ヴォーパルソード,3歳,遠藤汰月,武市康男,差し,50.0,50.0,中距離,右回り,ダ道悪,Lv2 ,マクフィ,,
中山,1,未勝利,ダート,1800,稍重,11,エスキモーギャル,3歳,原優介,杉浦宏昭,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,エピファネイア,休明2走,距離延長
中山,1,未勝利,ダート,1800,稍重,12,ビスケットマリー,3歳,石神深道,和田雄二,追込,0.0,,中距離,右回り,ダ道悪,Lv2 ,マインドユアビスケッツ,,距離延長
中山,1,未勝利,ダート,1800,稍重,13,フィルトラージュ,3歳,菅原明良,小島茂之,追込,,,中距離,右回り,ダ道悪,Lv2 ,エピファネイア,,距離延長
中山,1,未勝利,ダート,1800,稍重,14,プレイアブルゲーム,3歳,丹内祐次,小笠倫弘,追込,0.0,,中距離,右回り,ダ道悪,Lv2 ,レイデオロ,休明2走,距離延長
中山,1,未勝利,ダート,1800,稍重,15,カシマスウィープ,3歳,江田照男,伊藤伸一,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,リアルスティール,,
中山,2,未勝利,ダート,1200,稍重,1,エコロカディス,3歳,石神深道,森一誠,逃げ,66.66666666666666,,短距離,右回り,ダ道悪,Lv3 ,Global Campaign,,距離短縮
中山,2,未勝利,ダート,1200,稍重,2,ホワイトマジック,3歳,横山琉人,田中剛,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,タリスマニック,休明初戦,
中山,2,未勝利,ダート,1200,稍重,3,ソラムパレード,3歳,舟山瑠泉,久保田貴,差し,,,短距離,右回り,ダ道悪,Lv3 ,サトノアラジン,,距離短縮
中山,2,未勝利,ダート,1200,稍重,4,セイムトゥーユー,3歳,菊沢一樹,斎藤誠,逃げ,,,短距離,右回り,ダ道悪,Lv3 ,シルバーステート,休明初戦,距離短縮
中山,2,未勝利,ダート,1200,稍重,5,ガストフロント,3歳,武藤雅,水野貴広,差し,33.33333333333333,50.0,短距離,右回り,ダ道悪,Lv3 ,ロジャーバローズ,休明3走,
中山,2,未勝利,ダート,1200,稍重,6,アラスカフレイバー,3歳,戸崎圭太,松永康利,先行,33.33333333333333,33.33333333333333,短距離,右回り,ダ道悪,Lv3 ,リアルスティール,,
中山,2,未勝利,ダート,1200,稍重,7,タルトポワール,3歳,丹内祐次,清水英克,先行,50.0,50.0,短距離,右回り,ダ道悪,Lv3 ,モーニン,休明2走,
中山,2,未勝利,ダート,1200,稍重,8,コウユーウィズユー,3歳,木幡初也,竹内正洋,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,ディスクリートキャット,休明初戦,
中山,2,未勝利,ダート,1200,稍重,9,グランシャット,3歳,菅原明良,宮田敬介,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,ルヴァンスレーヴ,休明初戦,
中山,2,未勝利,ダート,1200,稍重,10,サマニタイショウ,3歳,岩部純二,武市康男,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,ロードカナロア,休明初戦,
中山,2,未勝利,ダート,1200,稍重,11,フクノジョヴァンニ,3歳,長浜鴻緒,伊藤圭三,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,ルヴァンスレーヴ,休明初戦,
中山,2,未勝利,ダート,1200,稍重,12,ラナイ,3歳,水沼元輝,伊藤大士,逃げ,0.0,,短距離,右回り,ダ道悪,Lv3 ,ドレフォン,休明2走,距離短縮
