場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,ジャストビコーズ,今村聖奈,139.0,83.0,91.0,88.0,86.0,81.0,94.667,8.0
中山,1,2,パレスノハレブタイ,津村明秀,102.0,105.0,100.0,96.0,99.0,92.0,99.0,3.0
中山,1,3,ラスエル,内田博幸,97.0,97.0,96.0,83.0,94.0,88.0,92.5,9.0
中山,1,4,スピネルテソーロ,佐々木大,102.0,102.0,101.0,98.0,104.0,113.0,103.333,1.0
中山,1,5,リワードシュテルン,舟山瑠泉,,,,,,,,
中山,1,6,フライスカイハイ,吉田隼人,102.0,97.0,96.0,99.0,96.0,99.0,98.167,5.0
中山,1,7,ドナソール,木幡巧也,96.0,103.0,101.0,101.0,98.0,94.0,98.833,4.0
中山,1,8,スーパーガール,丹内祐次,97.0,102.0,100.0,107.0,104.0,97.0,101.167,2.0
中山,1,9,ニシノグラシアス,佐藤翔馬,142.0,107.0,98.0,60.0,105.0,68.0,96.667,6.0
中山,1,10,カシノサルパーレ,土田真翔,54.0,122.0,67.0,42.0,98.0,71.0,75.667,10.0
中山,1,11,デールエルバハリ,小林美駒,92.0,90.0,90.0,97.0,96.0,112.0,96.167,7.0
中山,2,1,マーゴットブロー,荻野極　,131.0,97.0,97.0,109.0,92.0,95.0,103.5,3.0
中山,2,2,ロット,嶋田純次,93.0,99.0,108.0,101.0,97.0,157.0,109.167,1.0
中山,2,3,テンユウ,横山和生,106.0,96.0,102.0,100.0,106.0,94.0,100.667,5.0
中山,2,4,シシリアンフラッグ,小林美駒,92.0,90.0,102.0,94.0,96.0,121.0,99.167,7.0
中山,2,5,シャオママル,佐々木大,102.0,102.0,103.0,106.0,104.0,115.0,105.333,2.0
中山,2,6,チェリーブルーム,石田拓郎,21.0,108.0,70.0,80.0,90.0,21.0,65.0,11.0
中山,2,7,シャインフォーミー,丹内祐次,97.0,102.0,107.0,98.0,104.0,109.0,102.833,4.0
中山,2,8,マルターズドン,木幡巧也,96.0,103.0,97.0,100.0,98.0,110.0,100.667,5.0
中山,2,9,ミスターマーボー,原優介　,99.0,84.0,91.0,96.0,95.0,84.0,91.5,10.0
中山,2,10,ニシノシャルム,今村聖奈,139.0,83.0,87.0,92.0,86.0,89.0,96.0,8.0
中山,2,11,フィーユレアル,横山琉人,99.0,93.0,93.0,93.0,97.0,93.0,94.667,9.0
中山,3,1,トルティーナ,柴田大知,95.0,91.0,89.0,84.0,93.0,99.0,91.833,14.0
中山,3,2,キャンディブーケ,横山琉人,99.0,93.0,103.0,93.0,97.0,101.0,97.667,11.0
中山,3,3,タッカーバリアント,吉田豊　,97.0,95.0,101.0,99.0,93.0,102.0,97.833,10.0
中山,3,4,ダンケルド,杉原誠人,103.0,95.0,93.0,98.0,103.0,107.0,99.833,8.0
中山,3,5,ミズイロホルトゥス,石神深道,94.0,97.0,75.0,86.0,81.0,114.0,91.167,15.0
中山,3,6,マロンカラノテガミ,斎藤新　,102.0,102.0,102.0,103.0,102.0,109.0,103.333,6.0
中山,3,7,シスター,菊沢一樹,102.0,115.0,108.0,112.0,108.0,116.0,110.167,1.0
中山,3,8,スイートロータス,横山武史,99.0,100.0,92.0,95.0,98.0,92.0,96.0,12.0
中山,3,9,ガンバレベアー,三浦皇成,103.0,108.0,104.0,101.0,104.0,112.0,105.333,2.0
中山,3,10,オルティジア,舟山瑠泉,,,,,,,,
中山,3,11,ヨタロー,佐々木大,102.0,102.0,101.0,106.0,104.0,113.0,104.667,4.0
中山,3,12,エテオクロス,津村明秀,102.0,105.0,100.0,106.0,99.0,92.0,100.667,7.0
中山,3,13,ブルームソング,丸田恭介,116.0,98.0,108.0,103.0,106.0,98.0,104.833,3.0
中山,3,14,タッチダウン,小林美駒,92.0,90.0,90.0,94.0,96.0,112.0,95.667,13.0
中山,3,15,ピコグリーン,木幡巧也,96.0,103.0,101.0,100.0,98.0,94.0,98.667,9.0
中山,3,16,キチロクキャップ,木幡育也,75.0,114.0,99.0,107.0,106.0,125.0,104.333,5.0
中山,4,1,エコロマーベリック,草野太郎,77.0,111.0,97.0,97.0,21.0,,80.6,12.0
中山,4,2,スズカキング,石神深一,78.0,87.0,88.0,88.0,100.0,,88.2,9.0
中山,4,3,フォージドブリック,大江原圭,98.0,79.0,90.0,90.0,,,89.25,7.0
中山,4,4,シゲルタヌキ,小坂忠士,134.0,127.0,121.0,121.0,21.0,,104.8,3.0
中山,4,5,クラップサンダー,黒岩悠　,225.0,107.0,99.0,99.0,58.0,,117.6,1.0
中山,4,6,タマモエース,小野寺祐,73.0,123.0,98.0,98.0,21.0,,82.6,10.0
中山,4,7,フェーレンベルク,高田潤　,63.0,105.0,98.0,98.0,84.0,,89.6,6.0
中山,4,8,アルマーザアミール,小牧加矢,124.0,99.0,98.0,98.0,,,104.75,4.0
中山,4,9,サルサロッサ,森一馬　,143.0,100.0,99.0,99.0,103.0,,108.8,2.0
中山,4,10,ニシノパプルブリリ,伴啓太　,67.0,106.0,105.0,105.0,21.0,,80.8,11.0
中山,4,11,フリーダムレイン,中村将之,79.0,75.0,83.0,83.0,21.0,,68.2,13.0
中山,4,12,メイショウアツイタ,難波剛健,113.0,100.0,105.0,105.0,21.0,,88.8,8.0
中山,4,13,ケンアンビシャス,五十嵐雄,116.0,112.0,100.0,100.0,21.0,,89.8,5.0
中山,5,1,レディアエラ,杉原誠人,103.0,112.0,107.0,98.0,103.0,109.0,105.333,3.0
中山,5,2,ルージュブリッツ,横山和生,106.0,109.0,102.0,100.0,106.0,94.0,102.833,6.0
中山,5,3,スタートレイン,佐々木大,102.0,117.0,103.0,106.0,104.0,115.0,107.833,1.0
中山,5,4,エーデルハイ,津村明秀,102.0,108.0,104.0,106.0,99.0,112.0,105.167,4.0
中山,5,5,ビッグチャン,丹内祐次,97.0,79.0,107.0,98.0,104.0,109.0,99.0,10.0
中山,5,6,エルリオ,内田博幸,97.0,83.0,90.0,99.0,94.0,106.0,94.833,13.0
中山,5,7,アリアス,横山武史,99.0,96.0,100.0,95.0,98.0,107.0,99.167,9.0
中山,5,8,ソーマッチ,小林美駒,92.0,93.0,102.0,94.0,96.0,121.0,99.667,7.0
中山,5,9,レイナロハルンバ,石神深道,94.0,21.0,79.0,86.0,81.0,111.0,78.667,16.0
中山,5,10,ディアファニス,荻野極　,131.0,101.0,97.0,109.0,92.0,95.0,104.167,5.0
中山,5,11,モルニケ,三浦皇成,103.0,103.0,99.0,101.0,104.0,88.0,99.667,7.0
中山,5,12,シシリアンキッス,松岡正海,101.0,99.0,108.0,101.0,104.0,120.0,105.5,2.0
中山,5,13,サバイバルトゥルー,吉田隼人,102.0,80.0,96.0,91.0,96.0,93.0,93.0,14.0
中山,5,14,マカレイ,武藤雅　,95.0,95.0,82.0,88.0,94.0,66.0,86.667,15.0
中山,5,15,ソロイノシタク,丸山元気,102.0,92.0,97.0,97.0,94.0,92.0,95.667,12.0
中山,5,16,サンセリテ,戸崎圭太,98.0,93.0,100.0,98.0,101.0,93.0,97.167,11.0
中山,6,1,レイヒストリコ,横山武史,99.0,96.0,100.0,97.0,98.0,107.0,99.5,4.0
中山,6,2,セイウンアズール,津村明秀,102.0,108.0,104.0,96.0,99.0,112.0,103.5,2.0
中山,6,3,ロミオ,石橋脩　,97.0,92.0,88.0,91.0,95.0,83.0,91.0,9.0
中山,6,4,アンチヒーロー,今村聖奈,139.0,91.0,87.0,88.0,86.0,89.0,96.667,6.0
中山,6,5,ラウムシュトラール,丸山元気,102.0,92.0,97.0,96.0,94.0,92.0,95.5,7.0
中山,6,6,メイショウハチコウ,戸崎圭太,98.0,93.0,100.0,99.0,101.0,93.0,97.333,5.0
中山,6,7,キョンチャン,江田照男,100.0,68.0,90.0,86.0,95.0,117.0,92.667,8.0
中山,6,8,ブランニューホーム,黛弘人　,112.0,93.0,102.0,108.0,109.0,102.0,104.333,1.0
中山,6,9,テンカムテキ,丹内祐次,97.0,79.0,107.0,107.0,104.0,109.0,100.5,3.0
中山,7,1,セラドピラール,丸山元気,102.0,98.0,95.0,96.0,94.0,111.0,99.333,5.0
中山,7,2,フェアゴー,杉原誠人,103.0,95.0,93.0,103.0,103.0,107.0,100.667,4.0
中山,7,3,テソリーノ,原優介　,99.0,84.0,102.0,99.0,95.0,85.0,94.0,13.0
中山,7,4,ナックエルドラド,吉田豊　,97.0,95.0,101.0,97.0,93.0,102.0,97.5,9.0
中山,7,5,エマージェンス,佐々木大,102.0,102.0,101.0,98.0,104.0,113.0,103.333,2.0
中山,7,6,スーパーチャージ,水沼元輝,59.0,90.0,95.0,83.0,87.0,137.0,91.833,15.0
中山,7,7,アルマリカシバ,小林美駒,92.0,90.0,90.0,97.0,96.0,112.0,96.167,10.0
中山,7,8,エリュテイア,石神深道,94.0,97.0,75.0,53.0,81.0,114.0,85.667,16.0
中山,7,9,カサビセンス,木幡巧也,96.0,103.0,101.0,101.0,98.0,94.0,98.833,7.0
中山,7,10,アドマイヤコーク,津村明秀,102.0,105.0,100.0,96.0,99.0,92.0,99.0,6.0
中山,7,11,ヨドノタイヨウ,小林凌大,108.0,87.0,99.0,93.0,97.0,92.0,96.0,11.0
中山,7,12,ピチクリ,柴田大知,95.0,91.0,89.0,98.0,93.0,99.0,94.167,12.0
中山,7,13,タマモクリーガー,菊沢一樹,102.0,115.0,108.0,106.0,108.0,116.0,109.167,1.0
中山,7,14,ヴィーナスゼファー,斎藤新　,102.0,102.0,102.0,97.0,102.0,109.0,102.333,3.0
中山,7,15,アルデラックス,戸崎圭太,98.0,101.0,96.0,99.0,101.0,95.0,98.333,8.0
中山,7,16,メイショウニトベ,江田照男,100.0,111.0,89.0,86.0,95.0,77.0,93.0,14.0
中山,8,1,ブラックトルネード,佐々木大,102.0,104.0,101.0,106.0,104.0,113.0,105.0,3.0
中山,8,2,ガールネクストドア,杉原誠人,103.0,103.0,93.0,98.0,103.0,107.0,101.167,5.0
中山,8,3,ペッパーミル,石橋脩　,97.0,104.0,107.0,105.0,95.0,114.0,103.667,4.0
中山,8,4,シウン,原優介　,99.0,108.0,102.0,96.0,95.0,85.0,97.5,8.0
中山,8,5,ベニシア,柴田大知,95.0,90.0,89.0,84.0,93.0,99.0,91.667,13.0
中山,8,6,ゲキザル,小林脩斗,91.0,101.0,99.0,97.0,90.0,94.0,95.333,10.0
中山,8,7,ブリングライト,菊沢一樹,102.0,101.0,108.0,112.0,108.0,116.0,107.833,1.0
中山,8,8,ビーコング,小林美駒,92.0,97.0,90.0,94.0,96.0,112.0,96.833,9.0
中山,8,9,アイスブレイカー,丸田恭介,116.0,103.0,108.0,103.0,106.0,98.0,105.667,2.0
中山,8,10,カツノテンス,遠藤汰月,,,,,,,,
中山,8,11,アシャカトベ,横山武史,99.0,93.0,92.0,95.0,98.0,92.0,94.833,11.0
中山,8,12,タッカー,丹内祐次,97.0,108.0,100.0,98.0,104.0,97.0,100.667,6.0
中山,8,13,サンタアニタ,戸崎圭太,98.0,98.0,96.0,98.0,101.0,95.0,97.667,7.0
中山,8,14,サノノアメリカン,石神深道,94.0,60.0,75.0,86.0,81.0,114.0,85.0,14.0
中山,8,15,グラニットピーク,舟山瑠泉,,,,,,,,
中山,8,16,ルーフオブヘヴン,内田博幸,97.0,90.0,96.0,99.0,94.0,88.0,94.0,12.0
中山,9,1,インジケーター,斎藤新　,102.0,98.0,102.0,105.0,102.0,109.0,103.0,3.0
中山,9,2,デフィニティーボ,石川裕紀,108.0,99.0,100.0,93.0,101.0,91.0,98.667,7.0
中山,9,3,フォーワンセルフ,木幡巧也,96.0,91.0,101.0,66.0,98.0,94.0,91.0,9.0
中山,9,4,トゥーザムーン,横山琉人,99.0,105.0,103.0,89.0,97.0,101.0,99.0,6.0
中山,9,5,ラファールドール,内田博幸,97.0,90.0,96.0,135.0,94.0,88.0,100.0,5.0
中山,9,6,クリノラピダス,舟山瑠泉,,,,,,,,
中山,9,7,ロードブレイズ,横山和生,106.0,102.0,103.0,108.0,106.0,104.0,104.833,2.0
中山,9,8,タナサンブラック,菊沢一樹,102.0,101.0,108.0,102.0,108.0,116.0,106.167,1.0
中山,9,9,イデアユウシン,江田照男,100.0,74.0,89.0,97.0,95.0,77.0,88.667,10.0
中山,9,10,エアロソニック,原優介　,99.0,108.0,102.0,119.0,95.0,85.0,101.333,4.0
中山,9,11,ベルベルコンパス,戸崎圭太,98.0,98.0,96.0,100.0,101.0,95.0,98.0,8.0
中山,10,1,スターウェーブ,三浦皇成,103.0,98.0,99.0,101.0,104.0,88.0,98.833,8.0
中山,10,2,ニシノピウモッソ,津村明秀,102.0,95.0,104.0,106.0,99.0,112.0,103.0,5.0
中山,10,3,アップストローク,佐々木大,102.0,104.0,103.0,106.0,104.0,115.0,105.667,1.0
中山,10,4,マイネルビジョン,松岡正海,101.0,88.0,108.0,101.0,104.0,120.0,103.667,4.0
中山,10,5,モンシュマン,横山武史,99.0,93.0,100.0,95.0,98.0,107.0,98.667,9.0
中山,10,6,コウセキ,石橋脩　,97.0,104.0,88.0,105.0,95.0,83.0,95.333,11.0
中山,10,7,フーコサンライズ,杉原誠人,103.0,103.0,107.0,98.0,103.0,109.0,103.833,2.0
中山,10,8,ライクアフラワー,石神深一,78.0,115.0,134.0,168.0,100.0,21.0,102.667,6.0
中山,10,9,セレッソデアモール,丹内祐次,97.0,108.0,107.0,98.0,104.0,109.0,103.833,2.0
中山,10,10,キープサインオン,戸崎圭太,98.0,98.0,100.0,98.0,101.0,93.0,98.0,10.0
中山,10,11,アバンダンス,野中悠太,103.0,97.0,99.0,103.0,97.0,109.0,101.333,7.0
中山,11,1,トーラスシャイン,横山武史,99.0,93.0,92.0,95.0,98.0,92.0,94.833,10.0
中山,11,2,メイショウコバト,柴田善臣,91.0,90.0,112.0,102.0,97.0,100.0,98.667,7.0
中山,11,3,ナムラローズマリー,丸山元気,102.0,91.0,95.0,97.0,94.0,111.0,98.333,8.0
中山,11,4,ユキマル,丹内祐次,97.0,108.0,100.0,98.0,104.0,97.0,100.667,5.0
中山,11,5,ショウナンアビアス,戸崎圭太,98.0,98.0,96.0,98.0,101.0,95.0,97.667,9.0
中山,11,6,ドンレパルス,三浦皇成,103.0,98.0,104.0,101.0,104.0,112.0,103.667,3.0
中山,11,7,ユスティニアン,佐々木大,102.0,104.0,101.0,106.0,104.0,113.0,105.0,2.0
中山,11,8,カンパニョーラ,吉田豊　,97.0,103.0,101.0,99.0,93.0,102.0,99.167,6.0
中山,11,9,ブレーザー,荻野極　,131.0,100.0,101.0,109.0,92.0,88.0,103.5,4.0
中山,11,10,グランフォーブル,菊沢一樹,102.0,101.0,108.0,112.0,108.0,116.0,107.833,1.0
中山,12,1,ブラックレッド,原田和真,76.0,157.0,115.0,83.0,90.0,68.0,98.167,8.0
中山,12,2,ブライトビギニング,小林凌大,108.0,95.0,78.0,93.0,97.0,77.0,91.333,13.0
中山,12,3,メリザンド,原優介　,99.0,108.0,91.0,99.0,95.0,84.0,96.0,10.0
中山,12,4,スカイリスト,吉田豊　,97.0,103.0,94.0,97.0,93.0,118.0,100.333,6.0
中山,12,5,ゲンジ,小林美駒,92.0,97.0,102.0,97.0,96.0,121.0,100.833,5.0
中山,12,6,パーセルペーパー,柴田大知,95.0,90.0,92.0,98.0,93.0,87.0,92.5,12.0
中山,12,7,コア,津村明秀,102.0,95.0,104.0,96.0,99.0,112.0,101.333,3.0
中山,12,8,ノーランサンライズ,戸崎圭太,98.0,98.0,100.0,99.0,101.0,93.0,98.167,8.0
中山,12,9,バーケンヘッド,石神深道,94.0,60.0,79.0,53.0,81.0,111.0,79.667,15.0
中山,12,10,ブルーメサイア,丸山元気,102.0,91.0,97.0,96.0,94.0,92.0,95.333,11.0
中山,12,11,ミクニインスパイア,丹内祐次,97.0,108.0,107.0,107.0,104.0,109.0,105.333,2.0
中山,12,12,ノブダブルホワイト,木幡育也,75.0,88.0,126.0,107.0,106.0,146.0,108.0,1.0
中山,12,13,ウィアステーラ,佐藤翔馬,142.0,63.0,95.0,60.0,105.0,49.0,85.667,14.0
中山,12,14,ストラニエーロ,横山武史,99.0,93.0,100.0,97.0,98.0,107.0,99.0,7.0
中山,12,15,サトノラポール,荻野極　,131.0,100.0,97.0,92.0,92.0,95.0,101.167,4.0
中山,12,16,ラッキーダンス,石田拓郎,21.0,80.0,70.0,93.0,90.0,21.0,62.5,16.0
阪神,1,1,カムアップローゼス,松山弘平,99.0,99.0,102.0,99.0,98.0,,99.4,6.0
阪神,1,2,マーゴットデイズ,団野大成,104.0,94.0,108.0,105.0,101.0,,102.4,5.0
阪神,1,3,ノースミソロジー,菱田裕二,104.0,101.0,107.0,102.0,104.0,,103.6,3.0
阪神,1,4,チョウモーレツ,和田陽希,,,,,,,,
阪神,1,5,ガルディエンヌ,鮫島克駿,108.0,107.0,105.0,107.0,106.0,,106.6,1.0
阪神,1,6,ヴォーカライズ,吉村誠之,96.0,108.0,106.0,108.0,106.0,,104.8,2.0
阪神,1,7,サトノリシャール,古川吉洋,111.0,103.0,94.0,104.0,101.0,,102.6,4.0
阪神,1,8,ブラッドムーン,田山旺佑,,,,,,,,
阪神,2,1,レッドレベンディス,武豊　　,99.0,95.0,100.0,97.0,98.0,,97.8,5.0
阪神,2,2,ユウトザイノセント,松若風馬,103.0,108.0,105.0,104.0,100.0,,104.0,2.0
阪神,2,3,ナムラライラック,和田陽希,,,,,,,,
阪神,2,4,メッチャエエヤン,高杉吏麒,21.0,109.0,116.0,109.0,105.0,,92.0,6.0
阪神,2,5,ミスジェイド,鮫島克駿,108.0,107.0,105.0,102.0,106.0,,105.6,1.0
阪神,2,6,ラッキーバック,モレイラ,,,,,,,,
阪神,2,7,フレンズプラス,吉村誠之,96.0,108.0,106.0,102.0,106.0,,103.6,3.0
阪神,2,8,イダテンシャチョウ,川田将雅,104.0,99.0,101.0,98.0,101.0,,100.6,4.0
阪神,3,1,マクローリン,吉村誠之,96.0,108.0,99.0,108.0,106.0,,103.4,1.0
阪神,3,2,ギャラボーグ,川田将雅,104.0,99.0,102.0,105.0,101.0,,102.2,2.0
阪神,3,3,ブラックコーラル,モレイラ,,,,,,,,
阪神,3,4,ピエナブラック,高杉吏麒,21.0,109.0,91.0,105.0,105.0,,86.2,4.0
阪神,3,5,マテンロウゲイル,横山典弘,102.0,106.0,97.0,105.0,96.0,,101.2,3.0
阪神,4,1,タンバリュー,田山旺佑,,,,,,,,
阪神,4,2,メメテラステラ,河原田菜,86.0,87.0,91.0,102.0,81.0,,89.4,13.0
阪神,4,3,テーオーウィルソン,橋木太希,54.0,88.0,80.0,44.0,55.0,,64.2,15.0
阪神,4,4,メイショウアボット,浜中俊　,96.0,103.0,95.0,103.0,103.0,,100.0,6.0
阪神,4,5,エスタンシア,吉村誠之,96.0,108.0,106.0,108.0,106.0,,104.8,2.0
阪神,4,6,リアルサファリ,岩田望来,106.0,101.0,98.0,98.0,103.0,,101.2,4.0
阪神,4,7,アットザラヴアスク,小崎綾也,91.0,81.0,101.0,107.0,91.0,,94.2,11.0
阪神,4,8,メイショウヨリキリ,亀田温心,103.0,95.0,98.0,102.0,106.0,,100.8,5.0
阪神,4,9,クリノバーグマン,川須栄彦,90.0,88.0,86.0,79.0,85.0,,85.6,14.0
阪神,4,10,テイエムダイタカ,国分優作,99.0,97.0,102.0,94.0,104.0,,99.2,7.0
阪神,4,11,ローズゴジャール,城戸義政,75.0,89.0,109.0,121.0,81.0,,95.0,10.0
阪神,4,12,エールラヴィクトワ,中井裕二,104.0,83.0,107.0,94.0,95.0,,96.6,9.0
阪神,4,13,バルミラクル,鮫島良太,109.0,97.0,113.0,123.0,125.0,,113.4,1.0
阪神,4,14,スピントロニクス,高杉吏麒,21.0,109.0,116.0,105.0,105.0,,91.2,12.0
阪神,4,15,エポエポサン,ルメール,98.0,95.0,98.0,99.0,96.0,,97.2,8.0
阪神,4,16,ミッキーサークル,松若風馬,103.0,108.0,105.0,103.0,100.0,,103.8,3.0
阪神,5,1,タワワ,小崎綾也,91.0,124.0,102.0,96.0,91.0,,100.8,3.0
阪神,5,2,ハナイロマヒナ,和田陽希,,,,,,,,
阪神,5,3,メイショウボンテン,武豊　　,99.0,93.0,95.0,97.0,98.0,,96.4,8.0
阪神,5,4,サンライズスピード,田山旺佑,,,,,,,,
阪神,5,5,シラヌイ,吉村誠之,96.0,97.0,99.0,102.0,106.0,,100.0,5.0
阪神,5,6,ナムラコスモス,田口貫太,97.0,86.0,99.0,103.0,102.0,,97.4,6.0
阪神,5,7,クリスプレミアム,河原田菜,86.0,113.0,88.0,82.0,81.0,,90.0,9.0
阪神,5,8,ディジーピナクル,岩田望来,106.0,113.0,106.0,107.0,103.0,,107.0,2.0
阪神,5,9,トップアタック,鮫島克駿,108.0,120.0,103.0,102.0,106.0,,107.8,1.0
阪神,5,10,パーシャングレー,松山弘平,99.0,96.0,95.0,99.0,98.0,,97.4,6.0
阪神,5,11,アクアマイスター,松若風馬,103.0,93.0,101.0,104.0,100.0,,100.2,4.0
阪神,6,1,フィアーブル,西村淳也,92.0,109.0,97.0,102.0,98.0,,99.6,6.0
阪神,6,2,クリムゾンキャット,松山弘平,99.0,96.0,102.0,99.0,98.0,,98.8,7.0
阪神,6,3,サンリナリア,中井裕二,104.0,155.0,107.0,108.0,95.0,,113.8,1.0
阪神,6,4,ツァレヴナ,岩田望来,106.0,113.0,98.0,107.0,103.0,,105.4,3.0
阪神,6,5,セラサイト,武豊　　,99.0,93.0,100.0,97.0,98.0,,97.4,9.0
阪神,6,6,シュヴェスター,高杉吏麒,21.0,102.0,116.0,109.0,105.0,,90.6,10.0
阪神,6,7,イルカンダ,小崎綾也,91.0,124.0,101.0,96.0,91.0,,100.6,5.0
阪神,6,8,アンガーザガール,モレイラ,,,,,,,,
阪神,6,9,ガーリッシュ,和田竜二,97.0,104.0,95.0,95.0,99.0,,98.0,8.0
阪神,6,10,シルフ,鮫島克駿,108.0,120.0,105.0,102.0,106.0,,108.2,2.0
阪神,6,11,ナムラソラン,河原田菜,86.0,113.0,91.0,82.0,81.0,,90.6,10.0
阪神,6,12,フィアスゲイル,団野大成,104.0,100.0,108.0,102.0,101.0,,103.0,4.0
阪神,6,13,ノヴァレジーナ,川須栄彦,90.0,78.0,86.0,93.0,85.0,,86.4,12.0
阪神,7,1,スピードイエロー,田山旺佑,,,,,,,,
阪神,7,2,コンタンゴ,松山弘平,99.0,99.0,95.0,99.0,98.0,,98.0,13.0
阪神,7,3,ルクスフレンジー,酒井学　,100.0,94.0,99.0,99.0,104.0,,99.2,9.0
阪神,7,4,セリオヴェローチェ,岩田望来,106.0,101.0,106.0,98.0,103.0,,102.8,7.0
阪神,7,5,エアビッグマム,武豊　　,99.0,95.0,95.0,97.0,98.0,,96.8,15.0
阪神,7,6,ジュンライトニング,団野大成,104.0,94.0,98.0,105.0,101.0,,100.4,8.0
阪神,7,7,アズユーライク,高杉吏麒,21.0,109.0,91.0,105.0,105.0,,86.2,17.0
阪神,7,8,サフランクイン,高倉稜　,121.0,103.0,103.0,95.0,105.0,,105.4,4.0
阪神,7,9,アスクアットバット,西塚洸二,121.0,109.0,101.0,103.0,90.0,,104.8,5.0
阪神,7,10,シャンパンライフ,藤岡佑介,103.0,112.0,104.0,109.0,107.0,,107.0,1.0
