場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,ジャストビコーズ,武井亮　,107.0,109.0,110.0,114.0,104.0,106.0,,,108.333,1.0
中山,1,2,パレスノハレブタイ,鈴木伸尋,96.0,103.0,91.0,99.0,90.0,99.0,,,96.333,4.0
中山,1,3,ラスエル,田村康仁,91.0,98.0,97.0,101.0,92.0,93.0,,,95.333,5.0
中山,1,4,スピネルテソーロ,栗田徹　,96.0,91.0,90.0,98.0,98.0,94.0,,,94.5,8.0
中山,1,5,リワードシュテルン,村田一誠,62.0,75.0,69.0,61.0,72.0,79.0,,,69.667,11.0
中山,1,6,フライスカイハイ,菊川正達,82.0,101.0,90.0,84.0,92.0,95.0,75.0,95.0,89.25,10.0
中山,1,7,ドナソール,畠山吉宏,104.0,97.0,103.0,88.0,105.0,97.0,,,99.0,3.0
中山,1,8,スーパーガール,伊藤圭三,86.0,95.0,103.0,90.0,93.0,101.0,,,94.667,6.0
中山,1,9,ニシノグラシアス,伊藤圭三,86.0,95.0,103.0,90.0,93.0,101.0,,,94.667,6.0
中山,1,10,カシノサルパーレ,和田雄二,102.0,101.0,81.0,95.0,93.0,94.0,,,94.333,9.0
中山,1,11,デールエルバハリ,杉山佳明,92.0,112.0,111.0,118.0,109.0,106.0,,,108.0,2.0
中山,2,1,マーゴットブロー,伊坂重信,78.0,95.0,84.0,94.0,89.0,87.0,,,87.833,10.0
中山,2,2,ロット,本間忍　,83.0,92.0,95.0,107.0,97.0,79.0,,,92.167,7.0
中山,2,3,テンユウ,奥村武　,91.0,87.0,101.0,101.0,102.0,97.0,93.0,98.0,96.25,5.0
中山,2,4,シシリアンフラッグ,中川公成,92.0,99.0,89.0,62.0,109.0,88.0,,,89.833,9.0
中山,2,5,シャオママル,加藤士津,121.0,94.0,96.0,105.0,98.0,104.0,,,103.0,2.0
中山,2,6,チェリーブルーム,蛯名利弘,89.0,86.0,72.0,38.0,89.0,90.0,,,77.333,11.0
