場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,ジャストビコーズ,インディチャンプ,,,,,,,,,,
中山,1,2,パレスノハレブタイ,デクラレーションオブウォー,102.0,99.0,96.0,104.0,95.0,100.0,,,99.333,2.0
中山,1,3,ラスエル,クリソベリル,,,,,,,,,,
中山,1,4,スピネルテソーロ,スワーヴリチャード,109.0,101.0,89.0,98.0,105.0,92.0,98.0,101.0,99.125,3.0
中山,1,5,リワードシュテルン,モーニン,89.0,90.0,88.0,98.0,89.0,92.0,85.0,95.0,90.75,6.0
中山,1,6,フライスカイハイ,ロードカナロア,100.0,98.0,100.0,88.0,93.0,96.0,,,95.833,5.0
中山,1,7,ドナソール,マテラスカイ,,,,,,,,,,
中山,1,8,スーパーガール,ドレフォン,100.0,107.0,107.0,99.0,105.0,104.0,,,103.667,1.0
中山,1,9,ニシノグラシアス,モーリス,95.0,100.0,93.0,98.0,99.0,98.0,101.0,97.0,97.625,4.0
中山,1,10,カシノサルパーレ,ヘンリーバローズ,76.0,83.0,76.0,77.0,91.0,86.0,120.0,66.0,84.375,7.0
中山,1,11,デールエルバハリ,クリソベリル,,,,,,,,,,
中山,2,1,マーゴットブロー,Twirling Candy,123.0,83.0,100.0,115.0,137.0,110.0,,,111.333,1.0
中山,2,2,ロット,ダノンバラード,69.0,100.0,107.0,120.0,110.0,103.0,110.0,105.0,103.0,2.0
中山,2,3,テンユウ,サートゥルナーリア,74.0,101.0,94.0,97.0,105.0,96.0,,,94.5,8.0
中山,2,4,シシリアンフラッグ,ゴールドシップ,96.0,102.0,101.0,95.0,75.0,103.0,96.0,96.0,95.5,7.0
中山,2,5,シャオママル,アルアイン,84.0,82.0,88.0,92.0,88.0,88.0,66.0,88.0,84.5,11.0
中山,2,6,チェリーブルーム,ミスターメロディ,58.0,96.0,121.0,95.0,98.0,91.0,,,93.167,9.0
中山,2,7,シャインフォーミー,アドマイヤマーズ,80.0,95.0,95.0,105.0,104.0,116.0,85.0,139.0,102.375,4.0
中山,2,8,マルターズドン,ドレフォン,100.0,107.0,96.0,99.0,103.0,104.0,,,101.5,5.0
中山,2,9,ミスターマーボー,シュヴァルグラン,67.0,88.0,98.0,90.0,91.0,94.0,80.0,92.0,87.5,10.0
中山,2,10,ニシノシャルム,キタサンブラック,90.0,106.0,99.0,105.0,104.0,103.0,112.0,101.0,102.5,3.0
中山,2,11,フィーユレアル,リオンディーズ,105.0,94.0,98.0,109.0,97.0,102.0,,,100.833,6.0
中山,3,1,トルティーナ,サンダースノー,129.0,112.0,116.0,115.0,114.0,114.0,159.0,140.0,124.875,1.0
中山,3,2,キャンディブーケ,レイデオロ,96.0,100.0,98.0,89.0,102.0,91.0,,,96.0,8.0
中山,3,3,タッカーバリアント,リアルスティール,113.0,113.0,108.0,110.0,112.0,104.0,,,110.0,3.0
中山,3,4,ダンケルド,ミッキーアイル,100.0,103.0,97.0,97.0,102.0,103.0,114.0,100.0,102.0,5.0
中山,3,5,ミズイロホルトゥス,サートゥルナーリア,74.0,101.0,116.0,105.0,96.0,88.0,55.0,,90.714,12.0
中山,3,6,マロンカラノテガミ,ガルボ,,,,,,,,,,
中山,3,7,シスター,シニスターミニスター,116.0,123.0,115.0,116.0,110.0,119.0,,,116.5,2.0
中山,3,8,スイートロータス,キンシャサノキセキ,102.0,100.0,100.0,93.0,97.0,97.0,,,98.167,6.0
中山,3,9,ガンバレベアー,サトノアラジン,93.0,94.0,95.0,95.0,99.0,97.0,,,95.5,9.0
中山,3,10,オルティジア,マクフィ,91.0,98.0,99.0,93.0,98.0,100.0,,,96.5,7.0
中山,3,11,ヨタロー,ディーマジェスティ,99.0,102.0,106.0,108.0,103.0,105.0,,,103.833,4.0
中山,3,12,エテオクロス,サトノアラジン,93.0,94.0,95.0,95.0,99.0,97.0,,,95.5,9.0
中山,3,13,ブルームソング,ミスターメロディ,58.0,96.0,56.0,98.0,91.0,114.0,75.0,,84.0,14.0
中山,3,14,タッチダウン,アドマイヤムーン,94.0,91.0,79.0,93.0,93.0,92.0,,,90.333,13.0
中山,3,15,ピコグリーン,ゴールドドリーム,90.0,66.0,94.0,52.0,102.0,,,,80.8,15.0
中山,3,16,キチロクキャップ,ビッグアーサー,101.0,88.0,87.0,89.0,96.0,96.0,86.0,94.0,92.125,11.0
中山,4,1,エコロマーベリック,ハーツクライ,98.0,90.0,101.0,95.0,93.0,94.0,101.0,,96.0,9.0
中山,4,2,スズカキング,キズナ,104.0,108.0,123.0,105.0,117.0,104.0,100.0,,108.714,2.0
中山,4,3,フォージドブリック,ブリックスアンドモルタル,104.0,60.0,21.0,92.0,97.0,91.0,,,77.5,12.0
中山,4,4,シゲルタヌキ,ビッグアーサー,101.0,99.0,118.0,119.0,108.0,96.0,86.0,,103.857,7.0
中山,4,5,クラップサンダー,ジャスタウェイ,95.0,101.0,116.0,103.0,111.0,102.0,105.0,,104.714,5.0
中山,4,6,タマモエース,ワールドエース,92.0,81.0,84.0,101.0,105.0,86.0,95.0,,92.0,11.0
中山,4,7,フェーレンベルク,エイシンフラッシュ,96.0,77.0,109.0,93.0,106.0,86.0,86.0,,93.286,10.0
中山,4,8,アルマーザアミール,サトノダイヤモンド,106.0,91.0,255.0,100.0,84.0,98.0,89.0,,117.571,1.0
中山,4,9,サルサロッサ,エスケンデレヤ,103.0,89.0,108.0,91.0,118.0,118.0,116.0,,106.143,3.0
中山,4,10,ニシノパプルブリリ,ディープブリランテ,99.0,115.0,88.0,82.0,107.0,96.0,87.0,,96.286,8.0
中山,4,11,フリーダムレイン,ミッキーアイル,100.0,109.0,98.0,111.0,100.0,103.0,114.0,,105.0,4.0
中山,4,12,メイショウアツイタ,フェノーメノ,,,,,,,,,,
中山,4,13,ケンアンビシャス,トゥザワールド,91.0,89.0,105.0,99.0,116.0,102.0,126.0,,104.0,6.0
中山,5,1,レディアエラ,コパノリッキー,103.0,97.0,126.0,97.0,91.0,96.0,,,101.667,3.0
中山,5,2,ルージュブリッツ,エイシンフラッシュ,96.0,77.0,83.0,75.0,79.0,86.0,,,82.667,11.0
中山,5,3,スタートレイン,キタサンブラック,90.0,96.0,99.0,105.0,104.0,103.0,,,99.5,5.0
中山,5,4,エーデルハイ,シャンハイボビー,84.0,93.0,91.0,103.0,101.0,104.0,,,96.0,8.0
中山,5,5,ビッグチャン,ビッグアーサー,101.0,105.0,100.0,98.0,96.0,96.0,,,99.333,6.0
中山,5,6,エルリオ,キセキ,,,,,,,,,,
中山,5,7,アリアス,コントレイル,,,,,,,,,,
中山,5,8,ソーマッチ,ロジャーバローズ,80.0,116.0,96.0,93.0,105.0,81.0,,,95.167,10.0
中山,5,9,レイナロハルンバ,ウインブライト,110.0,84.0,97.0,100.0,102.0,99.0,,,98.667,7.0
中山,5,10,ディアファニス,スズカコーズウェイ,123.0,86.0,21.0,109.0,115.0,121.0,,,95.833,9.0
中山,5,11,モルニケ,インディチャンプ,,,,,,,,,,
中山,5,12,シシリアンキッス,イスラボニータ,106.0,111.0,113.0,109.0,107.0,102.0,,,108.0,1.0
中山,5,13,サバイバルトゥルー,ルーラーシップ,100.0,93.0,101.0,103.0,107.0,100.0,,,100.667,4.0
中山,5,14,マカレイ,キズナ,104.0,100.0,105.0,107.0,99.0,104.0,,,103.167,2.0
中山,5,15,ソロイノシタク,ヤングマンパワー,,,,,,,,,,
中山,5,16,サンセリテ,コントレイル,,,,,,,,,,
