場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
東京,1,1,スーパーガール,佐藤翔馬,-1272.0,-19.0,-188.0,1683.0,-173.0,,31.0,6.0
東京,1,2,メビウスロマンス,戸崎圭太,-427.0,330.0,-1758.0,-1200.0,-811.0,,-3866.0,12.0
東京,1,3,ギルランダ,石川裕紀,-315.0,-140.0,102.0,-186.0,-1450.0,,-1989.0,9.0
東京,1,4,ミエスタ,吉村誠之,-24.0,695.0,-3130.0,-1118.0,-578.0,,-4155.0,14.0
東京,1,5,マジェステラ,津村明秀,683.0,2377.0,-338.0,490.0,2338.0,,5550.0,2.0
東京,1,6,コパノキャメロン,武藤雅　,-495.0,472.0,694.0,-555.0,-1793.0,,-1677.0,8.0
東京,1,7,ハウスオンファイア,杉原誠人,-692.0,-309.0,-1224.0,281.0,-165.0,,-2109.0,10.0
東京,1,8,グラスハーティー,大野拓弥,427.0,-326.0,-724.0,1084.0,220.0,,681.0,5.0
東京,1,9,イアム,遠藤汰月,-7042.0,-7636.0,-6073.0,-7583.0,-6513.0,,-34847.0,15.0
東京,1,10,タマモチョコチップ,原優介　,345.0,-2246.0,-351.0,-1496.0,-369.0,,-4117.0,13.0
東京,1,11,イヌボウノキラメキ,キング　,,,,,,,,
東京,1,12,ジェイドテソーロ,木幡巧也,1252.0,955.0,473.0,875.0,1522.0,,5077.0,3.0
東京,1,13,オテンバプリンセス,上里直汰,-3.0,-504.0,893.0,-2460.0,1999.0,,-75.0,7.0
東京,1,14,ルクリーシア,荻野極　,-50.0,796.0,1668.0,4139.0,2875.0,,9428.0,1.0
東京,1,15,パルストリス,長浜鴻緒,2239.0,-226.0,786.0,864.0,452.0,,4115.0,4.0
東京,1,16,マジンタクシー,木幡初也,-731.0,639.0,-950.0,-74.0,-1216.0,,-2332.0,11.0
東京,2,1,サマーゲール,キング　,,,,,,,,
東京,2,2,ゲームカレンダー,丸田恭介,-563.0,1062.0,1148.0,1602.0,-530.0,,2719.0,4.0
東京,2,3,チームユートピア,原優介　,345.0,103.0,-351.0,-1496.0,-369.0,,-1768.0,15.0
東京,2,4,ゴーゴーリチャード,石川裕紀,-315.0,547.0,102.0,-186.0,-1450.0,,-1302.0,14.0
東京,2,5,ヒナノムサシ,柴田善臣,173.0,-417.0,437.0,102.0,88.0,,383.0,11.0
東京,2,6,タカスタカスタカス,三浦皇成,1081.0,348.0,1764.0,996.0,171.0,,4360.0,2.0
東京,2,7,シュピラー,菅原明良,1268.0,-711.0,-314.0,1872.0,1516.0,,3631.0,3.0
東京,2,8,ヴェネチアンキング,田辺裕信,591.0,716.0,-541.0,102.0,735.0,,1603.0,6.0
東京,2,9,ハニーオーケストラ,横山和生,-694.0,6.0,742.0,-264.0,-945.0,,-1155.0,13.0
東京,2,10,アンプイットアップ,荻野極　,-50.0,1728.0,1668.0,4139.0,2875.0,,10360.0,1.0
東京,2,11,ベアハンドキャッチ,西村淳也,160.0,-452.0,-597.0,424.0,342.0,,-123.0,12.0
東京,2,12,リフレックス,上里直汰,-3.0,721.0,893.0,-2460.0,1999.0,,1150.0,9.0
東京,2,13,ランニングビーチ,木幡巧也,1252.0,-1476.0,473.0,875.0,1522.0,,2646.0,5.0
東京,2,14,マカイゾウ,佐藤翔馬,-1272.0,650.0,-188.0,1683.0,-173.0,,700.0,10.0
東京,2,15,ジャスフォール,津村明秀,683.0,-1698.0,-338.0,490.0,2338.0,,1475.0,7.0
東京,2,16,エスシーレイジュ,大野拓弥,427.0,338.0,-724.0,1084.0,220.0,,1345.0,8.0
東京,3,1,アオイミズホ,戸崎圭太,-427.0,330.0,-1758.0,-1200.0,-811.0,,-3866.0,13.0
東京,3,2,ビッキーセカンド,吉村誠之,-24.0,695.0,-3130.0,-1118.0,-578.0,,-4155.0,15.0
東京,3,3,スティールヴォーグ,田辺裕信,591.0,-99.0,-541.0,102.0,735.0,,788.0,9.0
東京,3,4,アージェンタイド,荻野極　,-50.0,796.0,1668.0,4139.0,2875.0,,9428.0,1.0
東京,3,5,キリミツ,石橋脩　,-1645.0,-106.0,1728.0,1377.0,-311.0,,1043.0,8.0
東京,3,6,セブンワンダーズ,岩田康誠,42.0,-856.0,-51.0,-1436.0,-327.0,,-2628.0,12.0
東京,3,7,ナックスプレンダー,吉田豊　,-42.0,-619.0,212.0,-266.0,-93.0,,-808.0,10.0
東京,3,8,エムノビアンカ,長浜鴻緒,2239.0,-226.0,786.0,864.0,452.0,,4115.0,6.0
東京,3,9,ホウオウミステリー,丸田恭介,-563.0,-192.0,1148.0,1602.0,-530.0,,1465.0,7.0
東京,3,10,イアソンテソーロ,小林脩斗,-475.0,-1118.0,738.0,253.0,-313.0,,-915.0,11.0
東京,3,11,ガイストゼーゲン,江田照男,-1596.0,1307.0,-3669.0,-2749.0,-1847.0,,-8554.0,16.0
東京,3,12,アンシュウマト,三浦皇成,1081.0,1075.0,1764.0,996.0,171.0,,5087.0,3.0
東京,3,13,ウィリーズロック,原優介　,345.0,-2246.0,-351.0,-1496.0,-369.0,,-4117.0,14.0
東京,3,14,ネッカーズルム,菅原明良,1268.0,267.0,-314.0,1872.0,1516.0,,4609.0,5.0
東京,3,15,ブルーブロディ,木幡巧也,1252.0,955.0,473.0,875.0,1522.0,,5077.0,4.0
東京,3,16,マイネルトレマーズ,津村明秀,683.0,2377.0,-338.0,490.0,2338.0,,5550.0,2.0
東京,4,1,マネーマネー,原優介　,345.0,-339.0,-351.0,-1496.0,-369.0,,-2210.0,12.0
東京,4,2,アイビーチーキー,西村淳也,160.0,298.0,-597.0,424.0,342.0,,627.0,7.0
東京,4,3,ルーポ,ルメール,1134.0,168.0,-108.0,45.0,1062.0,,2301.0,5.0
東京,4,4,インサラータ,三浦皇成,1081.0,-176.0,1764.0,996.0,171.0,,3836.0,2.0
東京,4,5,クリスタルビーチ,武藤雅　,-495.0,-353.0,694.0,-555.0,-1793.0,,-2502.0,13.0
東京,4,6,ホウオウアワード,丸田恭介,-563.0,1267.0,1148.0,1602.0,-530.0,,2924.0,4.0
東京,4,7,ナムラダリア,原田和真,220.0,1737.0,475.0,520.0,1243.0,,4195.0,1.0
東京,4,8,ロジシーザ,岩田康誠,42.0,136.0,-51.0,-1436.0,-327.0,,-1636.0,10.0
東京,4,9,クロレ,戸崎圭太,-427.0,-669.0,-1758.0,-1200.0,-811.0,,-4865.0,14.0
東京,4,10,オケアノステソーロ,柴田大知,-2547.0,-882.0,-1013.0,-1918.0,-2875.0,,-9235.0,15.0
東京,4,11,イーグルロック,石川裕紀,-315.0,-184.0,102.0,-186.0,-1450.0,,-2033.0,11.0
東京,4,12,ベルテオドーラ,佐藤翔馬,-1272.0,-465.0,-188.0,1683.0,-173.0,,-415.0,9.0
東京,4,13,クインズサクラ,小林脩斗,-475.0,-325.0,738.0,253.0,-313.0,,-122.0,8.0
東京,4,14,レイズレガシー,菅原明良,1268.0,-506.0,-314.0,1872.0,1516.0,,3836.0,2.0
東京,4,15,ライヴジントニック,上里直汰,-3.0,200.0,893.0,-2460.0,1999.0,,629.0,6.0
東京,4,16,ヒケヤイワフネ,遠藤汰月,-7042.0,-1173.0,-6073.0,-7583.0,-6513.0,,-28384.0,16.0
東京,5,1,チアファンファーレ,吉村誠之,-24.0,695.0,-1276.0,-607.0,-578.0,,-1790.0,12.0
東京,5,2,アデルバローズ,大野拓弥,427.0,-326.0,1117.0,57.0,220.0,,1495.0,7.0
東京,5,3,ナイトバード,三浦皇成,1081.0,1075.0,-899.0,-40.0,171.0,,1388.0,8.0
東京,5,4,ヘイジュード,キング　,,,,,,,,
東京,5,5,プロミスライン,杉原誠人,-692.0,-309.0,1191.0,-548.0,-165.0,,-523.0,9.0
東京,5,6,ガードオブオナー,ルメール,1134.0,-197.0,831.0,487.0,1062.0,,3317.0,3.0
東京,5,7,セイントクーヤ,原優介　,345.0,-2246.0,-2587.0,139.0,-369.0,,-4718.0,13.0
東京,5,8,オウケンサクラコ,木幡巧也,1252.0,955.0,-640.0,-649.0,1522.0,,2440.0,6.0
東京,5,9,ゴールデンパゴーダ,菅原明良,1268.0,267.0,274.0,-121.0,1516.0,,3204.0,4.0
東京,5,10,ハイランドパレス,荻野極　,-50.0,796.0,2157.0,54.0,2875.0,,5832.0,1.0
東京,5,11,ラブトゥエニイワン,岩田康誠,42.0,-856.0,36.0,-156.0,-327.0,,-1261.0,11.0
東京,5,12,シェリーシュシュ,丸田恭介,-563.0,-192.0,52.0,164.0,-530.0,,-1069.0,10.0
東京,5,13,アグアフレスカ,長浜鴻緒,2239.0,-226.0,1531.0,-431.0,452.0,,3565.0,2.0
東京,5,14,プレイザリード,田辺裕信,591.0,-99.0,1091.0,366.0,735.0,,2684.0,5.0
東京,6,1,ダイシンパルス,西村淳也,160.0,274.0,953.0,424.0,342.0,,2153.0,7.0
東京,6,2,サザンテイオー,長浜鴻緒,2239.0,-226.0,1531.0,864.0,452.0,,4860.0,2.0
東京,6,3,グランマエストロ,ルメール,1134.0,-197.0,831.0,45.0,1062.0,,2875.0,4.0
東京,6,4,マツリダイコ,津村明秀,683.0,2377.0,1585.0,490.0,2338.0,,7473.0,1.0
東京,6,5,セレステレガーロ,吉村誠之,-24.0,695.0,-1276.0,-1118.0,-578.0,,-2301.0,12.0
東京,6,6,フォークスアップ,木幡巧也,1252.0,955.0,-640.0,875.0,1522.0,,3964.0,3.0
東京,6,7,アマビエ,原優介　,345.0,-2246.0,-2587.0,-1496.0,-369.0,,-6353.0,15.0
東京,6,8,ミスデルマー,上里直汰,-3.0,-504.0,-504.0,-2460.0,1999.0,,-1472.0,8.0
東京,6,9,トランスマーレ,横山和生,-694.0,-47.0,295.0,-264.0,-945.0,,-1655.0,9.0
東京,6,10,ファインコンダクト,田辺裕信,591.0,-99.0,1091.0,102.0,735.0,,2420.0,6.0
東京,6,11,オンナキュヌヴィ,石川裕紀,-315.0,-140.0,69.0,-186.0,-1450.0,,-2022.0,11.0
東京,6,12,ベアサナエチャン,大野拓弥,427.0,-326.0,1117.0,1084.0,220.0,,2522.0,5.0
東京,6,13,ルージュアストレア,岩田康誠,42.0,-856.0,36.0,-1436.0,-327.0,,-2541.0,13.0
東京,6,14,ウインプライム,原田和真,220.0,-4727.0,-1414.0,520.0,1243.0,,-4158.0,14.0
東京,6,15,ラベンダーヘイズ,遠藤汰月,-7042.0,-7636.0,-3767.0,-7583.0,-6513.0,,-32541.0,16.0
東京,6,16,ダイヤテソーロ,石橋脩　,-1645.0,-106.0,-1154.0,1377.0,-311.0,,-1839.0,10.0
東京,7,1,アルプスオジョー,木幡巧也,1252.0,-1476.0,473.0,875.0,1522.0,,2646.0,5.0
東京,7,2,エコロヴァイス,大野拓弥,427.0,338.0,-724.0,1084.0,220.0,,1345.0,7.0
東京,7,3,リッキースタイル,菅原明良,1268.0,-711.0,-314.0,1872.0,1516.0,,3631.0,2.0
東京,7,4,セブンメデュラス,ルメール,1134.0,553.0,-108.0,45.0,1062.0,,2686.0,4.0
東京,7,5,キカオクベシ,野中悠太,159.0,-855.0,-922.0,-30.0,18.0,,-1630.0,10.0
東京,7,6,ツルギトイシヅチ,原優介　,345.0,103.0,-351.0,-1496.0,-369.0,,-1768.0,12.0
東京,7,7,パーティーガール,松岡正海,-1721.0,-909.0,-2061.0,-1050.0,-2162.0,,-7903.0,14.0
東京,7,8,ダイオジェナイト,岩田康誠,42.0,237.0,-51.0,-1436.0,-327.0,,-1535.0,9.0
東京,7,9,ソードマスター,丸田恭介,-563.0,1062.0,1148.0,1602.0,-530.0,,2719.0,3.0
東京,7,10,スナッピードレッサ,キング　,,,,,,,,
東京,7,11,カンレイスキー,江田照男,-1596.0,-2222.0,-3669.0,-2749.0,-1847.0,,-12083.0,15.0
東京,7,12,ノアスペシャル,田辺裕信,591.0,716.0,-541.0,102.0,735.0,,1603.0,6.0
東京,7,13,ヘインズポイント,荻野極　,-50.0,1728.0,1668.0,4139.0,2875.0,,10360.0,1.0
東京,7,14,ゼンカイパイロ,横山和生,-694.0,6.0,742.0,-264.0,-945.0,,-1155.0,8.0
東京,7,15,パッカパッカブー,杉原誠人,-692.0,76.0,-1224.0,281.0,-165.0,,-1724.0,11.0
東京,7,16,アラスカフレイバー,戸崎圭太,-427.0,-1243.0,-1758.0,-1200.0,-811.0,,-5439.0,13.0
東京,8,1,クラッシファイド,戸崎圭太,-427.0,-1243.0,-179.0,-779.0,-811.0,,-3439.0,6.0
東京,8,2,ダイシンバースディ,武藤雅　,-495.0,-1563.0,-3230.0,-1391.0,-1793.0,,-8472.0,10.0
東京,8,3,レッドバレンティア,長浜鴻緒,2239.0,2830.0,1531.0,1673.0,452.0,,8725.0,1.0
東京,8,4,アルゲンテウス,横山和生,-694.0,6.0,295.0,1042.0,-945.0,,-296.0,4.0
東京,8,5,カレンラップスター,原優介　,345.0,103.0,-2587.0,-1187.0,-369.0,,-3695.0,7.0
東京,8,6,マイレーヌ,石橋脩　,-1645.0,552.0,-1154.0,-641.0,-311.0,,-3199.0,5.0
東京,8,7,カレンナオトメ,江田照男,-1596.0,-2222.0,569.0,-249.0,-1847.0,,-5345.0,8.0
東京,8,8,ダノンミッション,キング　,,,,,,,,
東京,8,9,マイネルトルファン,柴田大知,-2547.0,-1005.0,-1682.0,-1015.0,-2875.0,,-9124.0,11.0
東京,8,10,レッドキングリー,ルメール,1134.0,553.0,831.0,191.0,1062.0,,3771.0,2.0
東京,8,11,ヴァイザーブリック,吉村誠之,-24.0,-2696.0,-1276.0,-2477.0,-578.0,,-7051.0,9.0
東京,8,12,ジッピーレーサー,木幡巧也,1252.0,-1476.0,-640.0,-405.0,1522.0,,253.0,3.0
東京,9,1,リッツパーティー,柴田善臣,173.0,-417.0,-502.0,-31.0,88.0,,-689.0,4.0
東京,9,2,コスモアマデウス,柴田大知,-2547.0,-1005.0,-1682.0,-1015.0,-2875.0,,-9124.0,6.0
東京,9,3,ジャスティンシカゴ,荻野極　,-50.0,1728.0,2157.0,-316.0,2875.0,,6394.0,1.0
東京,9,4,ファムクラジューズ,キング　,,,,,,,,
東京,9,5,カムアップローゼス,三浦皇成,1081.0,348.0,-899.0,-24.0,171.0,,677.0,3.0
東京,9,6,チャリングクロス,ルメール,1134.0,553.0,831.0,191.0,1062.0,,3771.0,2.0
東京,9,7,アロハオエ,江田照男,-1596.0,-2222.0,569.0,-249.0,-1847.0,,-5345.0,5.0
東京,10,1,パカーラン,荻野極　,-50.0,1728.0,1668.0,-316.0,2875.0,,5905.0,2.0
東京,10,2,コスモジンバック,津村明秀,683.0,-1698.0,-338.0,298.0,2338.0,,1283.0,7.0
東京,10,3,ニューバラード,武藤雅　,-495.0,-1563.0,694.0,-1391.0,-1793.0,,-4548.0,13.0
東京,10,4,プラウドヘリテージ,松岡正海,-1721.0,-909.0,-2061.0,573.0,-2162.0,,-6280.0,15.0
東京,10,5,ジャスパーグレイト,戸崎圭太,-427.0,-1243.0,-1758.0,-779.0,-811.0,,-5018.0,14.0
東京,10,6,オメガタキシード,岩田康誠,42.0,237.0,-51.0,1457.0,-327.0,,1358.0,6.0
東京,10,7,エレクトリックブギ,長浜鴻緒,2239.0,2830.0,786.0,1673.0,452.0,,7980.0,1.0
東京,10,8,ワンパット,吉村誠之,-24.0,-2696.0,-3130.0,-2477.0,-578.0,,-8905.0,16.0
東京,10,9,グロバーテソーロ,菅原明良,1268.0,-711.0,-314.0,-1693.0,1516.0,,66.0,8.0
東京,10,10,ヴァナルガンド,三浦皇成,1081.0,348.0,1764.0,-24.0,171.0,,3340.0,3.0
東京,10,11,スペイドアン,田辺裕信,591.0,716.0,-541.0,66.0,735.0,,1567.0,5.0
東京,10,12,アーマルコライト,石川裕紀,-315.0,547.0,102.0,106.0,-1450.0,,-1010.0,11.0
東京,10,13,レッドプロフェシー,原優介　,345.0,103.0,-351.0,-1187.0,-369.0,,-1459.0,12.0
東京,10,14,ジーティーダーリン,ルメール,1134.0,553.0,-108.0,191.0,1062.0,,2832.0,4.0
東京,10,15,プレイサーゴールド,大野拓弥,427.0,338.0,-724.0,-604.0,220.0,,-343.0,10.0
東京,10,16,ノットイナフ,石橋脩　,-1645.0,552.0,1728.0,-641.0,-311.0,,-317.0,9.0
東京,11,1,ブレイヴロッカー,荻野極　,-50.0,-80.0,2157.0,54.0,2875.0,,4956.0,2.0
東京,11,2,ヴェルテンベルク,キング　,,,,,,,,
東京,11,3,ファイアンクランツ,大野拓弥,427.0,-434.0,1117.0,57.0,220.0,,1387.0,7.0
東京,11,4,ミクソロジー,菅原明良,1268.0,785.0,274.0,-121.0,1516.0,,3722.0,3.0
東京,11,5,トータルクラリティ,原優介　,345.0,87.0,-2587.0,139.0,-369.0,,-2385.0,14.0
東京,11,6,レッドバリエンテ,西村淳也,160.0,411.0,953.0,-127.0,342.0,,1739.0,5.0
東京,11,7,サスツルギ,野中悠太,159.0,132.0,-1165.0,176.0,18.0,,-680.0,9.0
東京,11,8,ファウストラーゼン,横山和生,-694.0,-134.0,295.0,130.0,-945.0,,-1348.0,10.0
東京,11,9,シルブロン,三浦皇成,1081.0,-412.0,-899.0,-40.0,171.0,,-99.0,8.0
東京,11,10,ヴォランテ,吉村誠之,-24.0,1102.0,-1276.0,-607.0,-578.0,,-1383.0,11.0
東京,11,11,ローザサンリヴァル,石川裕紀,-315.0,-325.0,69.0,243.0,-1450.0,,-1778.0,13.0
東京,11,12,ホーエリート,戸崎圭太,-427.0,49.0,-179.0,-47.0,-811.0,,-1415.0,12.0
東京,11,13,スティンガーグラス,ルメール,1134.0,158.0,831.0,487.0,1062.0,,3672.0,4.0
東京,11,14,マイネルカンパーナ,津村明秀,683.0,-31.0,1585.0,611.0,2338.0,,5186.0,1.0
東京,11,15,ボーンディスウェイ,木幡巧也,1252.0,-25.0,-640.0,-649.0,1522.0,,1460.0,6.0
東京,12,1,ニシノケンタマン,柴田善臣,173.0,-417.0,437.0,102.0,88.0,,383.0,8.0
東京,12,2,レッドベルダンス,長浜鴻緒,2239.0,2830.0,786.0,864.0,452.0,,7171.0,1.0
東京,12,3,コーシューパンジャ,石川裕紀,-315.0,547.0,102.0,-186.0,-1450.0,,-1302.0,11.0
東京,12,4,ハクシンブライアン,大野拓弥,427.0,338.0,-724.0,1084.0,220.0,,1345.0,6.0
東京,12,5,リュケイオン,岩田康誠,42.0,237.0,-51.0,-1436.0,-327.0,,-1535.0,12.0
東京,12,6,サムワンライクユー,江田照男,-1596.0,-2222.0,-3669.0,-2749.0,-1847.0,,-12083.0,15.0
