,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,317.0,279.0,,332.0,227.0,37.0,351.0,245.0,,,32.0,72.0,264.0,199.0,15.0,,14.0,,63.0,98.0,67.0,166.0,281.0,30.0,52.0
2022,286.0,271.0,,295.0,228.0,34.0,298.0,259.0,,,43.0,47.0,233.0,211.0,18.0,,5.0,,70.0,130.0,44.0,177.0,268.0,30.0,38.0
2023,265.0,284.0,,291.0,228.0,30.0,268.0,281.0,,,42.0,41.0,227.0,228.0,,4.0,,7.0,54.0,100.0,39.0,159.0,277.0,31.0,43.0
2024,254.0,266.0,,271.0,217.0,32.0,278.0,242.0,5.0,,43.0,32.0,243.0,182.0,3.0,9.0,3.0,,22.0,76.0,45.0,155.0,254.0,33.0,33.0
2025,134.0,157.0,,160.0,117.0,14.0,156.0,135.0,,,33.0,18.0,137.0,95.0,1.0,4.0,3.0,,19.0,61.0,14.0,91.0,141.0,19.0,26.0
