場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,シルヴァーデューク,シルバーステート,118.0,92.0,,,,,,,105.0,2.0
中山,1,2,シュバルツガイスト,キタサンブラック,90.0,106.0,,,,,,,98.0,5.0
中山,1,3,ダスク,シニスターミニスター,116.0,123.0,,,,,,,119.5,1.0
中山,1,4,イーサンバーニング,ホッコータルマエ,103.0,105.0,,,,,,,104.0,3.0
中山,1,5,ワカムシャ,バゴ,82.0,87.0,,,,,,,84.5,10.0
中山,1,6,ゴールデンステップ,ブリックスアンドモルタル,104.0,98.0,,,,,,,101.0,4.0
中山,1,7,ヴラディア,ラブリーデイ,94.0,98.0,,,,,,,96.0,6.0
中山,1,8,スマラグドス,ハーツクライ,98.0,93.0,,,,,,,95.5,7.0
中山,1,9,ユイノコキュウ,マジェスティックウォリアー,100.0,91.0,,,,,,,95.5,7.0
中山,1,10,スラーヴァ,シャンハイボビー,84.0,105.0,,,,,,,94.5,9.0
中山,1,11,ゴーツウキリシマ,ナムラタイタン,,,,,,,,,,
中山,2,1,ブルーアンバー,ファインニードル,102.0,97.0,104.0,94.0,101.0,100.0,,,99.667,4.0
中山,2,2,ホワイトドラゴン,ダノンキングリー,,,,,,,,,,
中山,2,3,ロイヤルスパイア,タワーオブロンドン,68.0,107.0,108.0,103.0,102.0,98.0,,,97.667,8.0
中山,2,4,エマープ,リアルインパクト,98.0,104.0,101.0,91.0,103.0,99.0,,,99.333,5.0
中山,2,5,ジーティーソレイユ,キタサンブラック,90.0,106.0,99.0,105.0,104.0,103.0,112.0,,102.714,1.0
中山,2,6,トラストレガート,マクフィ,91.0,98.0,102.0,107.0,98.0,100.0,,,99.333,5.0
中山,2,7,ウインマニフィーク,ベンバトル,,,,,,,,,,
中山,2,8,モンサンジャスミン,ノヴェリスト,92.0,80.0,105.0,81.0,88.0,102.0,93.0,,91.571,11.0
中山,2,9,ロミオ,シュウジ,,,,,,,,,,
中山,2,10,サザンテイオー,シルバーステート,118.0,92.0,104.0,96.0,97.0,99.0,96.0,,100.286,3.0
中山,2,11,ケンブリッジサクラ,タリスマニック,99.0,107.0,97.0,89.0,104.0,99.0,,,99.167,7.0
中山,2,12,アロハオエ,アルアイン,84.0,82.0,88.0,92.0,88.0,88.0,,,87.0,12.0
中山,2,13,ショウナンダイン,サートゥルナーリア,74.0,101.0,94.0,97.0,105.0,96.0,88.0,,93.571,9.0
中山,2,14,フジガイフウ,ミスターメロディ,58.0,96.0,121.0,95.0,98.0,91.0,89.0,,92.571,10.0
中山,2,15,フックセンチョウ,アスクピーターパン,,,,,,,,,,
中山,2,16,シェリアドレ,ドレフォン,100.0,107.0,96.0,99.0,103.0,104.0,110.0,,102.714,1.0
中山,3,1,オテモヤン,ロードバリオス,,,,,,,,,,
中山,3,2,ボールドタワー,タワーオブロンドン,68.0,107.0,81.0,103.0,102.0,98.0,115.0,,96.286,9.0
中山,3,3,カシノハンゾウ,ネロ,89.0,113.0,94.0,101.0,115.0,110.0,138.0,,108.571,4.0
中山,3,4,コパノカーター,タニノフランケル,,,,,,,,,,
中山,3,5,キタノドンカルロ,タワーオブロンドン,68.0,107.0,81.0,103.0,102.0,98.0,,,93.167,10.0
中山,3,6,コパノトーマス,タニノフランケル,,,,,,,,,,
中山,3,7,ウレシイゴサン,ベンバトル,,,,,,,,,,
中山,3,8,コパノキャメロン,シャンハイボビー,84.0,105.0,101.0,103.0,101.0,104.0,131.0,,104.143,6.0
中山,3,9,サンドロック,カリフォルニアクローム,107.0,108.0,105.0,95.0,107.0,105.0,123.0,,107.143,5.0
中山,3,10,ナムラパピ,キセキ,,,,,,,,,,
中山,3,11,リュウノエッセンス,アドマイヤマーズ,80.0,95.0,169.0,105.0,104.0,116.0,,,111.5,3.0
中山,3,12,キタノアヤカ,ロゴタイプ,98.0,85.0,98.0,82.0,87.0,99.0,97.0,,92.286,11.0
中山,3,13,スノーランス,ニューイヤーズデイ,98.0,98.0,100.0,103.0,101.0,97.0,88.0,,97.857,8.0
中山,3,14,ドライヴトウショウ,フォーウィールドライブ,119.0,117.0,116.0,122.0,133.0,113.0,,,120.0,2.0
中山,3,15,スリーコーズ,スズカコーズウェイ,123.0,143.0,123.0,109.0,115.0,121.0,,,122.333,1.0
中山,3,16,レディサン,パイロ,95.0,104.0,105.0,95.0,102.0,106.0,,,101.167,7.0
中山,4,1,ラージアンサンブル,ベンバトル,,,,,,,,,,
中山,4,2,エンゼルランプ,ダノンプレミアム,,,,,,,,,,
中山,4,3,イサチルクイーン,リオンディーズ,105.0,112.0,99.0,109.0,100.0,102.0,,,104.5,3.0
中山,4,4,ファイヤサラマンダ,カリフォルニアクローム,107.0,79.0,105.0,95.0,100.0,105.0,,,98.5,10.0
中山,4,5,ラインジーク,シニスターミニスター,116.0,131.0,115.0,126.0,118.0,119.0,,,120.833,1.0
中山,4,6,カラクリスピリッツ,モーリス,95.0,99.0,93.0,98.0,99.0,98.0,,,97.0,11.0
中山,4,7,ショコラキュイ,ヘニーヒューズ,99.0,102.0,103.0,111.0,108.0,102.0,,,104.167,4.0
中山,4,8,ホールドザデイ,ダノンスマッシュ,,,,,,,,,,
中山,4,9,バレンタインビスタ,ロードカナロア,100.0,79.0,100.0,88.0,93.0,96.0,,,92.667,12.0
中山,4,10,フィンガー,Gun Runner,163.0,74.0,106.0,77.0,100.0,104.0,,,104.0,5.0
中山,4,11,ゴールドアイリーン,デクラレーションオブウォー,102.0,104.0,96.0,104.0,95.0,100.0,,,100.167,9.0
中山,4,12,ケントン,リアルスティール,113.0,109.0,108.0,109.0,103.0,104.0,,,107.667,2.0
中山,4,13,カミノテイオー,タリスマニック,99.0,64.0,102.0,89.0,98.0,99.0,,,91.833,13.0
中山,4,14,モロノヴィクトリー,キズナ,104.0,100.0,101.0,107.0,105.0,104.0,,,103.5,6.0
中山,4,15,メイショウナナユキ,ホッコータルマエ,103.0,104.0,102.0,108.0,100.0,98.0,,,102.5,7.0
中山,4,16,ティンバーライン,ホッコータルマエ,103.0,104.0,102.0,108.0,100.0,98.0,,,102.5,7.0
中山,5,1,チュウワメロディー,ミスターメロディ,58.0,82.0,121.0,95.0,98.0,91.0,,,90.833,7.0
中山,5,2,ホシヅキヨ,ヴァンゴッホ,,,,,,,,,,
中山,5,3,コスモグロボーサ,ウインブライト,110.0,84.0,97.0,100.0,102.0,99.0,,,98.667,5.0
中山,5,4,オリジナルアポジー,マルターズアポジー,,,,,,,,,,
中山,5,5,ソーヤブル,ポエティックフレア,,,,,,,,,,
中山,5,6,ボグラーモデル,ベンバトル,,,,,,,,,,
中山,5,7,モントーヤ,インディチャンプ,,,,,,,,,,
中山,5,8,ギリーズボール,エピファネイア,91.0,119.0,97.0,108.0,92.0,93.0,,,100.0,4.0
中山,5,9,リラ,キズナ,104.0,100.0,105.0,107.0,99.0,104.0,,,103.167,2.0
中山,5,10,ルクリーシア,ロードカナロア,100.0,79.0,98.0,88.0,102.0,96.0,,,93.833,6.0
中山,5,11,ハクサンローレライ,シルポート,,,,,,,,,,
中山,5,12,フレアリングベリー,ポエティックフレア,,,,,,,,,,
中山,5,13,ファストワーカー,ニューイヤーズデイ,98.0,115.0,105.0,103.0,101.0,97.0,,,103.167,2.0
中山,5,14,シンデレラヒメ,ノーブルミッション,,,,,,,,,,
中山,5,15,フィクセルリリア,モズアスコット,94.0,114.0,117.0,117.0,109.0,117.0,,,111.333,1.0
中山,5,16,ジャスパーメルチェ,Charlatan,,,,,,,,,,
中山,6,1,シャンハイナイト,シャンハイボビー,84.0,94.0,101.0,97.0,94.0,104.0,,,95.667,11.0
中山,6,2,パイシャオピン,ホッコータルマエ,103.0,98.0,102.0,106.0,100.0,98.0,101.0,,101.143,5.0
中山,6,3,キョウエイタイコ,モーニン,89.0,66.0,88.0,80.0,89.0,92.0,,,84.0,16.0
中山,6,4,ミラクルダンサー,サトノダイヤモンド,106.0,95.0,100.0,97.0,99.0,98.0,,,99.167,6.0
中山,6,5,ツインクルステージ,エピファネイア,91.0,88.0,88.0,91.0,97.0,93.0,,,91.333,15.0
中山,6,6,ビップレーヌ,リアルインパクト,98.0,99.0,99.0,92.0,97.0,99.0,,,97.333,8.0
中山,6,7,カーリングホリデー,ニューイヤーズデイ,98.0,100.0,100.0,101.0,97.0,88.0,,,97.333,8.0
中山,6,8,ランスノーブル,ハービンジャー,104.0,97.0,88.0,93.0,98.0,104.0,,,97.333,8.0
中山,6,9,シルバーニース,ルーラーシップ,100.0,96.0,99.0,97.0,96.0,100.0,,,98.0,7.0
中山,6,10,リュミナーズ,ルヴァンスレーヴ,118.0,21.0,106.0,114.0,133.0,77.0,,,94.833,12.0
