場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,シルヴァーデューク,前川恭子,,,,,,,,,,
中山,1,2,シュバルツガイスト,国枝栄　,94.0,86.0,,,,,,,90.0,8.0
中山,1,3,ダスク,石坂公一,88.0,109.0,,,,,,,98.5,5.0
中山,1,4,イーサンバーニング,藤野健太,21.0,79.0,,,,,,,50.0,10.0
中山,1,5,ワカムシャ,矢野英一,96.0,96.0,,,,,,,96.0,7.0
中山,1,6,ゴールデンステップ,和田勇介,91.0,105.0,,,,,,,98.0,6.0
中山,1,7,ヴラディア,小西一男,95.0,82.0,,,,,,,88.5,9.0
中山,1,8,スマラグドス,西園正都,112.0,95.0,,,,,,,103.5,2.0
中山,1,9,ユイノコキュウ,竹内正洋,101.0,103.0,,,,,,,102.0,3.0
中山,1,10,スラーヴァ,高橋文雅,108.0,95.0,,,,,,,101.5,4.0
中山,1,11,ゴーツウキリシマ,牧田和弥,199.0,94.0,,,,,,,146.5,1.0
中山,2,1,ブルーアンバー,高橋文雅,108.0,95.0,95.0,102.0,102.0,102.0,,,100.667,9.0
中山,2,2,ホワイトドラゴン,伊藤大士,87.0,94.0,94.0,88.0,93.0,95.0,96.0,,92.429,13.0
中山,2,3,ロイヤルスパイア,栗田徹　,96.0,91.0,97.0,98.0,86.0,94.0,,,93.667,12.0
中山,2,4,エマープ,青木孝文,107.0,102.0,103.0,96.0,93.0,109.0,,,101.667,8.0
中山,2,5,ジーティーソレイユ,千葉直人,108.0,118.0,113.0,110.0,120.0,87.0,,,109.333,3.0
中山,2,6,トラストレガート,高橋文雅,108.0,95.0,95.0,102.0,102.0,102.0,113.0,,102.429,7.0
中山,2,7,ウインマニフィーク,鈴木慎太,108.0,109.0,111.0,130.0,113.0,110.0,,,113.5,2.0
中山,2,8,モンサンジャスミン,牧光二　,96.0,110.0,106.0,110.0,103.0,104.0,97.0,,103.714,5.0
中山,2,9,ロミオ,上原佑紀,114.0,95.0,111.0,98.0,113.0,118.0,,,108.167,4.0
中山,2,10,サザンテイオー,根本康広,109.0,116.0,93.0,97.0,97.0,105.0,,,102.833,6.0
中山,2,11,ケンブリッジサクラ,石栗龍彦,90.0,98.0,97.0,105.0,111.0,97.0,,,99.667,10.0
中山,2,12,アロハオエ,中川公成,92.0,99.0,89.0,62.0,109.0,88.0,,,89.833,14.0
中山,2,13,ショウナンダイン,森一誠　,123.0,127.0,113.0,115.0,88.0,130.0,,,116.0,1.0
中山,2,14,フジガイフウ,岩戸孝樹,93.0,84.0,81.0,87.0,89.0,86.0,,,86.667,15.0
中山,2,15,フックセンチョウ,佐藤吉勝,88.0,88.0,83.0,68.0,103.0,90.0,,,86.667,15.0
中山,2,16,シェリアドレ,奥村武　,91.0,87.0,101.0,101.0,102.0,97.0,,,96.5,11.0
中山,3,1,オテモヤン,本間忍　,83.0,92.0,88.0,107.0,97.0,79.0,118.0,,94.857,11.0
中山,3,2,ボールドタワー,鈴木慎太,108.0,109.0,109.0,130.0,113.0,110.0,,,113.167,1.0
中山,3,3,カシノハンゾウ,蛯名利弘,89.0,86.0,93.0,38.0,89.0,90.0,,,80.833,16.0
中山,3,4,コパノカーター,大和田成,85.0,113.0,107.0,109.0,115.0,89.0,,,103.0,4.0
中山,3,5,キタノドンカルロ,粕谷昌央,107.0,98.0,93.0,92.0,104.0,88.0,,,97.0,9.0
中山,3,6,コパノトーマス,青木孝文,107.0,102.0,96.0,96.0,93.0,109.0,,,100.5,6.0
中山,3,7,ウレシイゴサン,伊藤大士,87.0,94.0,92.0,88.0,93.0,95.0,,,91.5,14.0
中山,3,8,コパノキャメロン,手塚貴久,104.0,111.0,93.0,115.0,104.0,102.0,,,104.833,3.0
中山,3,9,サンドロック,相沢郁　,107.0,89.0,95.0,105.0,88.0,100.0,,,97.333,7.0
中山,3,10,ナムラパピ,武市康男,87.0,82.0,84.0,99.0,86.0,88.0,,,87.667,15.0
中山,3,11,リュウノエッセンス,伊藤伸一,112.0,84.0,82.0,98.0,94.0,94.0,,,94.0,12.0
中山,3,12,キタノアヤカ,萱野浩二,114.0,97.0,90.0,92.0,95.0,96.0,,,97.333,7.0
中山,3,13,スノーランス,上原佑紀,114.0,95.0,108.0,98.0,113.0,118.0,,,107.667,2.0
中山,3,14,ドライヴトウショウ,杉浦宏昭,91.0,105.0,102.0,100.0,105.0,105.0,,,101.333,5.0
中山,3,15,スリーコーズ,伊藤圭三,86.0,95.0,103.0,90.0,101.0,101.0,,,96.0,10.0
中山,3,16,レディサン,栗田徹　,96.0,91.0,90.0,98.0,86.0,94.0,,,92.5,13.0
中山,4,1,ラージアンサンブル,武井亮　,107.0,115.0,110.0,114.0,104.0,106.0,,,109.333,5.0
中山,4,2,エンゼルランプ,武市康男,87.0,134.0,84.0,99.0,96.0,88.0,,,98.0,11.0
中山,4,3,イサチルクイーン,竹内正洋,101.0,149.0,107.0,124.0,96.0,100.0,,,112.833,4.0
中山,4,4,ファイヤサラマンダ,牧光二　,96.0,111.0,104.0,110.0,111.0,104.0,,,106.0,8.0
中山,4,5,ラインジーク,水野貴広,109.0,55.0,106.0,89.0,108.0,106.0,,,95.5,13.0
中山,4,6,カラクリスピリッツ,斎藤誠　,98.0,76.0,103.0,101.0,90.0,101.0,,,94.833,14.0
中山,4,7,ショコラキュイ,森一誠　,123.0,136.0,107.0,115.0,140.0,130.0,,,125.167,1.0
中山,4,8,ホールドザデイ,田中勝春,,,,,,,,,,
中山,4,9,バレンタインビスタ,蛯名正義,98.0,91.0,98.0,124.0,93.0,104.0,,,101.333,9.0
中山,4,10,フィンガー,田中博康,101.0,85.0,101.0,92.0,99.0,100.0,,,96.333,12.0
中山,4,11,ゴールドアイリーン,小栗実　,162.0,84.0,101.0,115.0,111.0,109.0,,,113.667,3.0
中山,4,12,ケントン,田島俊明,89.0,125.0,104.0,87.0,102.0,99.0,,,101.0,10.0
中山,4,13,カミノテイオー,奥平雅士,104.0,122.0,97.0,108.0,102.0,112.0,,,107.5,6.0
中山,4,14,モロノヴィクトリー,菊川正達,82.0,67.0,90.0,84.0,92.0,95.0,,,85.0,15.0
中山,4,15,メイショウナナユキ,牧浦充徳,121.0,112.0,105.0,90.0,107.0,110.0,,,107.5,6.0
