場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,シルヴァーデューク,小牧加矢,220.0,-198.0,,,,,22.0,5.0
中山,1,2,シュバルツガイスト,伴啓太　,-393.0,255.0,,,,,-138.0,6.0
中山,1,3,ダスク,井上敏樹,-296.0,-801.0,,,,,-1097.0,10.0
中山,1,4,イーサンバーニング,小野寺祐,-188.0,-557.0,,,,,-745.0,8.0
中山,1,5,ワカムシャ,水沼元輝,-651.0,-789.0,,,,,-1440.0,11.0
中山,1,6,ゴールデンステップ,金子光希,-113.0,227.0,,,,,114.0,4.0
中山,1,7,ヴラディア,上野翔　,178.0,974.0,,,,,1152.0,1.0
中山,1,8,スマラグドス,田村太雅,-158.0,-908.0,,,,,-1066.0,9.0
中山,1,9,ユイノコキュウ,大江原圭,-24.0,-420.0,,,,,-444.0,7.0
中山,1,10,スラーヴァ,坂口智康,347.0,746.0,,,,,1093.0,2.0
中山,1,11,ゴーツウキリシマ,黒岩悠　,749.0,-391.0,,,,,358.0,3.0
中山,2,1,ブルーアンバー,黛弘人　,639.0,1090.0,383.0,-86.0,2516.0,,4542.0,3.0
中山,2,2,ホワイトドラゴン,佐々木大,268.0,537.0,1146.0,2205.0,2169.0,,6325.0,1.0
中山,2,3,ロイヤルスパイア,戸崎圭太,-410.0,318.0,100.0,-943.0,203.0,,-732.0,10.0
中山,2,4,エマープ,原優介　,-315.0,-4128.0,-2557.0,-1704.0,-1489.0,,-10193.0,16.0
中山,2,5,ジーティーソレイユ,吉田隼人,19.0,-220.0,-533.0,-978.0,-649.0,,-2361.0,13.0
中山,2,6,トラストレガート,今村聖奈,117.0,-1511.0,-920.0,-913.0,-2239.0,,-5466.0,15.0
中山,2,7,ウインマニフィーク,丹内祐次,-784.0,665.0,3364.0,-600.0,3082.0,,5727.0,2.0
中山,2,8,モンサンジャスミン,木幡巧也,-820.0,715.0,-867.0,-122.0,-432.0,,-1526.0,12.0
中山,2,9,ロミオ,石橋脩　,-436.0,-366.0,-2893.0,1273.0,-1116.0,,-3538.0,14.0
中山,2,10,サザンテイオー,長浜鴻緒,-145.0,1492.0,629.0,-1080.0,254.0,,1150.0,7.0
中山,2,11,ケンブリッジサクラ,丸田恭介,2211.0,-353.0,-385.0,706.0,1212.0,,3391.0,4.0
中山,2,12,アロハオエ,杉原誠人,298.0,-721.0,1564.0,-377.0,564.0,,1328.0,6.0
中山,2,13,ショウナンダイン,三浦皇成,566.0,1497.0,-435.0,328.0,1109.0,,3065.0,5.0
中山,2,14,フジガイフウ,菅原明良,-1023.0,883.0,-53.0,1418.0,-353.0,,872.0,8.0
中山,2,15,フックセンチョウ,柴田善臣,-456.0,283.0,-992.0,262.0,-306.0,,-1209.0,11.0
中山,2,16,シェリアドレ,荻野極　,1471.0,-421.0,-679.0,1835.0,-1724.0,,482.0,9.0
中山,3,1,オテモヤン,遠藤汰月,,,,,,,,
中山,3,2,ボールドタワー,菊沢一樹,175.0,3343.0,2401.0,3695.0,2520.0,,12134.0,1.0
中山,3,3,カシノハンゾウ,今村聖奈,117.0,-1511.0,-1053.0,-913.0,-2239.0,,-5599.0,10.0
中山,3,4,コパノカーター,杉原誠人,298.0,-721.0,-1340.0,-377.0,564.0,,-1576.0,8.0
中山,3,5,キタノドンカルロ,柴田大知,-694.0,-1585.0,-2164.0,-2932.0,-1268.0,,-8643.0,15.0
中山,3,6,コパノトーマス,原優介　,-315.0,-4128.0,644.0,-1704.0,-1489.0,,-6992.0,13.0
中山,3,7,ウレシイゴサン,佐々木大,268.0,537.0,468.0,2205.0,2169.0,,5647.0,2.0
中山,3,8,コパノキャメロン,長浜鴻緒,-145.0,1492.0,-605.0,-1080.0,254.0,,-84.0,5.0
中山,3,9,サンドロック,石田拓郎,-3555.0,980.0,-675.0,-2815.0,-1195.0,,-7260.0,14.0
中山,3,10,ナムラパピ,木幡初也,395.0,-343.0,-623.0,-130.0,119.0,,-582.0,6.0
中山,3,11,リュウノエッセンス,松岡正海,157.0,379.0,-2983.0,213.0,965.0,,-1269.0,7.0
中山,3,12,キタノアヤカ,岩部純二,-359.0,-1282.0,-1828.0,-2020.0,-594.0,,-6083.0,12.0
中山,3,13,スノーランス,津村明秀,361.0,707.0,-40.0,1782.0,-302.0,,2508.0,4.0
中山,3,14,ドライヴトウショウ,佐藤翔馬,1830.0,648.0,-199.0,802.0,465.0,,3546.0,3.0
中山,3,15,スリーコーズ,横山武史,-311.0,69.0,-2911.0,-1784.0,-845.0,,-5782.0,11.0
中山,3,16,レディサン,戸崎圭太,-410.0,318.0,-1345.0,-943.0,203.0,,-2177.0,9.0
中山,4,1,ラージアンサンブル,内田博幸,-617.0,-708.0,-1314.0,-3480.0,-1358.0,,-7477.0,15.0
中山,4,2,エンゼルランプ,嶋田純次,-414.0,1151.0,-372.0,-199.0,-301.0,,-135.0,4.0
中山,4,3,イサチルクイーン,木幡初也,395.0,-4.0,-623.0,-479.0,119.0,,-592.0,7.0
中山,4,4,ファイヤサラマンダ,石橋脩　,-436.0,-382.0,1848.0,-1825.0,-1116.0,,-1911.0,9.0
中山,4,5,ラインジーク,武藤雅　,-441.0,-112.0,-262.0,-727.0,-939.0,,-2481.0,11.0
中山,4,6,カラクリスピリッツ,津村明秀,361.0,494.0,-40.0,-787.0,-302.0,,-274.0,6.0
中山,4,7,ショコラキュイ,荻野極　,1471.0,26.0,250.0,-1798.0,-1724.0,,-1775.0,8.0
中山,4,8,ホールドザデイ,木幡巧也,-820.0,397.0,298.0,298.0,-432.0,,-259.0,5.0
中山,4,9,バレンタインビスタ,三浦皇成,566.0,175.0,1338.0,623.0,1109.0,,3811.0,2.0
中山,4,10,フィンガー,戸崎圭太,-410.0,-620.0,-1345.0,-349.0,203.0,,-2521.0,12.0
中山,4,11,ゴールドアイリーン,横山武史,-311.0,-313.0,-2911.0,-1160.0,-845.0,,-5540.0,14.0
中山,4,12,ケントン,佐々木大,268.0,1125.0,468.0,-818.0,2169.0,,3212.0,3.0
中山,4,13,カミノテイオー,菅原辰徳,,,,,,,,
中山,4,14,モロノヴィクトリー,横山和生,1309.0,489.0,896.0,1072.0,2261.0,,6027.0,1.0
中山,4,15,メイショウナナユキ,今村聖奈,117.0,-122.0,-1053.0,-874.0,-2239.0,,-4171.0,13.0
中山,4,16,ティンバーライン,菅原明良,-1023.0,-415.0,583.0,-762.0,-353.0,,-1970.0,10.0
中山,5,1,チュウワメロディー,石川裕紀,1580.0,-248.0,-196.0,-265.0,274.0,,1145.0,6.0
中山,5,2,ホシヅキヨ,松岡正海,157.0,-46.0,1912.0,213.0,965.0,,3201.0,4.0
中山,5,3,コスモグロボーサ,野中悠太,346.0,-81.0,-242.0,551.0,-583.0,,-9.0,8.0
中山,5,4,オリジナルアポジー,小林美駒,-341.0,-94.0,195.0,-935.0,-896.0,,-2071.0,9.0
中山,5,5,ソーヤブル,津村明秀,361.0,494.0,1316.0,1782.0,-302.0,,3651.0,3.0
中山,5,6,ボグラーモデル,石神深道,-377.0,-1580.0,-2027.0,-2057.0,-2181.0,,-8222.0,15.0
中山,5,7,モントーヤ,荻野極　,1471.0,26.0,-679.0,1835.0,-1724.0,,929.0,7.0
中山,5,8,ギリーズボール,ルメール,-585.0,-250.0,-170.0,-844.0,-914.0,,-2763.0,10.0
中山,5,9,リラ,三浦皇成,566.0,175.0,-435.0,328.0,1109.0,,1743.0,5.0
中山,5,10,ルクリーシア,内田博幸,-617.0,-708.0,-1699.0,-146.0,-1358.0,,-4528.0,13.0
中山,5,11,ハクサンローレライ,石田拓郎,-3555.0,-1379.0,-2879.0,-2815.0,-1195.0,,-11823.0,16.0
中山,5,12,フレアリングベリー,横山武史,-311.0,-313.0,-190.0,-1784.0,-845.0,,-3443.0,11.0
中山,5,13,ファストワーカー,丹内祐次,-784.0,-1273.0,3364.0,-600.0,3082.0,,3789.0,2.0
中山,5,14,シンデレラヒメ,水沼元輝,-651.0,0.0,-1524.0,-867.0,-847.0,,-3889.0,12.0
中山,5,15,フィクセルリリア,原優介　,-315.0,-500.0,-2557.0,-1704.0,-1489.0,,-6565.0,14.0
中山,5,16,ジャスパーメルチェ,横山和生,1309.0,489.0,531.0,109.0,2261.0,,4699.0,1.0
中山,6,1,シャンハイナイト,江田照男,20.0,-2232.0,-1634.0,-1190.0,-443.0,,-5479.0,12.0
中山,6,2,パイシャオピン,小林美駒,-341.0,-362.0,-1549.0,-339.0,-896.0,,-3487.0,8.0
中山,6,3,キョウエイタイコ,大野拓弥,-410.0,-369.0,-1332.0,378.0,485.0,,-1248.0,5.0
中山,6,4,ミラクルダンサー,横山武史,-311.0,-1919.0,-2911.0,-1160.0,-845.0,,-7146.0,13.0
中山,6,5,ツインクルステージ,石神深道,-377.0,-3264.0,-3589.0,-3918.0,-2181.0,,-13329.0,16.0
中山,6,6,ビップレーヌ,菅原明良,-1023.0,-899.0,583.0,-762.0,-353.0,,-2454.0,7.0
中山,6,7,カーリングホリデー,石田拓郎,-3555.0,-1759.0,-675.0,-677.0,-1195.0,,-7861.0,14.0
中山,6,8,ランスノーブル,佐々木大,268.0,1173.0,468.0,-818.0,2169.0,,3260.0,3.0
中山,6,9,シルバーニース,今村聖奈,117.0,-457.0,-1053.0,-874.0,-2239.0,,-4506.0,11.0
中山,6,10,リュミナーズ,松岡正海,157.0,-2184.0,-2983.0,-380.0,965.0,,-4425.0,10.0
中山,6,11,イッシンフラン,長岡禎仁,-230.0,-254.0,3290.0,267.0,940.0,,4013.0,2.0
中山,6,12,レディーフランシス,横山和生,1309.0,415.0,896.0,1072.0,2261.0,,5953.0,1.0
中山,6,13,ライズトゥザトップ,津村明秀,361.0,-1017.0,-40.0,-787.0,-302.0,,-1785.0,6.0
中山,6,14,キョウエイフロイデ,宮崎北斗,4.0,-144.0,484.0,-41.0,-95.0,,208.0,4.0
中山,6,15,イラーナ,内田博幸,-617.0,-1811.0,-1314.0,-3480.0,-1358.0,,-8580.0,15.0
中山,6,16,ココボロ,土田真翔,-969.0,-290.0,-1185.0,-1334.0,-61.0,,-3839.0,9.0
中山,7,1,グランセゾン,佐々木大,268.0,1173.0,1146.0,-818.0,2169.0,,3938.0,2.0
中山,7,2,ビップチェイス,江田照男,20.0,-2232.0,-900.0,-1190.0,-443.0,,-4745.0,11.0
中山,7,3,ゲンジ,小林美駒,-341.0,-362.0,195.0,-339.0,-896.0,,-1743.0,7.0
中山,7,4,サンカシグレ,丹内祐次,-784.0,3505.0,3364.0,3048.0,3082.0,,12215.0,1.0
中山,7,5,ディアマイサン,石田拓郎,-3555.0,-1759.0,-2879.0,-677.0,-1195.0,,-10065.0,14.0
中山,7,6,ディヴァインスター,菅原明良,-1023.0,-899.0,-53.0,-762.0,-353.0,,-3090.0,9.0
中山,7,7,スノーディーヴァ,内田博幸,-617.0,-1811.0,-1699.0,-3480.0,-1358.0,,-8965.0,13.0
中山,7,8,テイキットイージー,津村明秀,361.0,-1017.0,1316.0,-787.0,-302.0,,-429.0,6.0
中山,7,9,バーケンヘッド,石神深道,-377.0,-3264.0,-2027.0,-3918.0,-2181.0,,-11767.0,15.0
中山,7,10,トラストモアリズム,今村聖奈,117.0,-457.0,-920.0,-874.0,-2239.0,,-4373.0,10.0
中山,7,11,チャイボーグ,長浜鴻緒,-145.0,-241.0,629.0,1851.0,254.0,,2348.0,3.0
中山,7,12,アドミラルシップ,石川裕紀,1580.0,-129.0,-196.0,88.0,274.0,,1617.0,5.0
中山,7,13,ビスケットマリー,上里直汰,,,,,,,,
中山,7,14,クリフハンガー,大野拓弥,-410.0,-369.0,1845.0,378.0,485.0,,1929.0,4.0
中山,7,15,フォーグッド,荻野極　,1471.0,-73.0,-679.0,-1798.0,-1724.0,,-2803.0,8.0
中山,7,16,ベラトール,水沼元輝,-651.0,-1543.0,-1524.0,-669.0,-847.0,,-5234.0,12.0
中山,8,1,アクアマリーナ,荻野極　,1471.0,-73.0,250.0,1835.0,-1724.0,,1759.0,5.0
中山,8,2,ペイシャニット,遠藤汰月,,,,,,,,
中山,8,3,ラストシャリナ,石川裕紀,1580.0,-129.0,-98.0,-265.0,274.0,,1362.0,6.0
中山,8,4,ショウナンハクウン,ルメール,-585.0,782.0,-431.0,-844.0,-914.0,,-1992.0,10.0
中山,8,5,プライムブルー,石田拓郎,-3555.0,-1759.0,-675.0,-2815.0,-1195.0,,-9999.0,13.0
中山,8,6,カツノテンス,松岡正海,157.0,-2184.0,-2983.0,213.0,965.0,,-3832.0,12.0
中山,8,7,ピコレッド,木幡巧也,-820.0,-1843.0,298.0,-122.0,-432.0,,-2919.0,11.0
中山,8,8,クインズシフォン,石神深道,-377.0,-3264.0,-3589.0,-2057.0,-2181.0,,-11468.0,14.0
中山,8,9,ナインオブレター,菅原明良,-1023.0,-899.0,583.0,1418.0,-353.0,,-274.0,8.0
中山,8,10,スリーピース,三浦皇成,566.0,-477.0,1338.0,328.0,1109.0,,2864.0,4.0
中山,8,11,ルチアーナ,長浜鴻緒,-145.0,-241.0,-605.0,-1080.0,254.0,,-1817.0,9.0
中山,8,12,トモジャシーマ,津村明秀,361.0,-1017.0,-40.0,1782.0,-302.0,,784.0,7.0
中山,8,13,セッカチドラゴン,菊沢一樹,175.0,214.0,2401.0,3695.0,2520.0,,9005.0,1.0
中山,8,14,レオエンプレス,菅原辰徳,,,,,,,,
中山,8,15,ディアクルーナ,丹内祐次,-784.0,3505.0,-92.0,-600.0,3082.0,,5111.0,3.0
中山,8,16,ラヴァグロウ,丸田恭介,2211.0,438.0,1727.0,706.0,1212.0,,6294.0,2.0
中山,9,1,ハロングロットル,嶋田純次,-414.0,-117.0,768.0,-199.0,-301.0,,-263.0,4.0
中山,9,2,ザーフィル,戸崎圭太,-410.0,-231.0,100.0,-349.0,203.0,,-687.0,5.0
中山,9,3,タイダルロック,ルメール,-585.0,-274.0,-170.0,-313.0,-914.0,,-2256.0,6.0
中山,9,4,トゥーナスタディ,菅原辰徳,,,,,,,,
中山,9,5,マイネルマスター,津村明秀,361.0,232.0,1316.0,-787.0,-302.0,,820.0,3.0
中山,9,6,アメテュストス,大野拓弥,-410.0,391.0,1845.0,378.0,485.0,,2689.0,2.0
中山,9,7,ウイナーズナイン,横山武史,-311.0,-229.0,-190.0,-1160.0,-845.0,,-2735.0,7.0
中山,9,8,コスモエルヴァル,丹内祐次,-784.0,-566.0,3364.0,3048.0,3082.0,,8144.0,1.0
中山,9,9,ロックターミガン,荻野極　,1471.0,-78.0,-679.0,-1798.0,-1724.0,,-2808.0,8.0
中山,10,1,アタリダイキチ,松岡正海,157.0,-2184.0,1912.0,213.0,965.0,,1063.0,9.0
中山,10,2,ソーダーンライト,横山武史,-311.0,-1919.0,-190.0,-1784.0,-845.0,,-5049.0,16.0
中山,10,3,トーホウフランゴ,横山典弘,64.0,-524.0,-582.0,-451.0,-807.0,,-2300.0,13.0
中山,10,4,インプロバイザー,荻野極　,1471.0,-73.0,-679.0,1835.0,-1724.0,,830.0,10.0
中山,10,5,モジャーリオ,横山和生,1309.0,415.0,531.0,109.0,2261.0,,4625.0,4.0
中山,10,6,レザンノワール,菊沢一樹,175.0,214.0,2869.0,3695.0,2520.0,,9473.0,1.0
中山,10,7,コウセキ,石橋脩　,-436.0,697.0,-2893.0,1273.0,-1116.0,,-2475.0,14.0
中山,10,8,ファビュラススター,原優介　,-315.0,2126.0,-2557.0,-1704.0,-1489.0,,-3939.0,15.0
中山,10,9,テーオースパロー,長岡禎仁,-230.0,-254.0,-414.0,1691.0,940.0,,1733.0,8.0
中山,10,10,エクセルゴールド,丸田恭介,2211.0,438.0,-385.0,706.0,1212.0,,4182.0,5.0
中山,10,11,プリティディーヴァ,ルメール,-585.0,782.0,-170.0,-844.0,-914.0,,-1731.0,12.0
中山,10,12,ベンガン,丹内祐次,-784.0,3505.0,3364.0,-600.0,3082.0,,8567.0,2.0
中山,10,13,ゴキゲンサン,佐々木大,268.0,1173.0,1146.0,2205.0,2169.0,,6961.0,3.0
中山,10,14,ニタモノドウシ,菅原明良,-1023.0,-899.0,-53.0,1418.0,-353.0,,-910.0,11.0
中山,10,15,フーコサンライズ,杉原誠人,298.0,459.0,1564.0,-377.0,564.0,,2508.0,6.0
中山,10,16,ユキノエミリオ,津村明秀,361.0,-1017.0,1316.0,1782.0,-302.0,,2140.0,7.0
中山,11,1,グーテンベルク,戸崎圭太,-410.0,-492.0,100.0,-943.0,203.0,,-1542.0,10.0
中山,11,2,ワンダイレクト,松岡正海,157.0,-2184.0,1912.0,213.0,965.0,,1063.0,7.0
中山,11,3,ピックアチェリー,佐々木大,268.0,1173.0,1146.0,2205.0,2169.0,,6961.0,2.0
中山,11,4,トーセンエスクード,三浦皇成,566.0,-477.0,-435.0,328.0,1109.0,,1091.0,6.0
中山,11,5,セブンマジシャン,横山武史,-311.0,-1919.0,-190.0,-1784.0,-845.0,,-5049.0,15.0
中山,11,6,ポルカリズム,津村明秀,361.0,-1017.0,1316.0,1782.0,-302.0,,2140.0,4.0
中山,11,7,スマートワイス,リョン　,,,,,,,,
中山,11,8,ガイアメンテ,原優介　,-315.0,2126.0,-2557.0,-1704.0,-1489.0,,-3939.0,14.0
中山,11,9,ムーンリットナイト,長岡禎仁,-230.0,-254.0,-414.0,1691.0,940.0,,1733.0,5.0
中山,11,10,コートアリシアン,菅原明良,-1023.0,-899.0,-53.0,1418.0,-353.0,,-910.0,9.0
中山,11,11,レッドアトレーヴ,横山和生,1309.0,415.0,531.0,109.0,2261.0,,4625.0,3.0
中山,11,12,トワイライトシティ,荻野極　,1471.0,-73.0,-679.0,1835.0,-1724.0,,830.0,8.0
中山,11,13,ニュージーズ,ルメール,-585.0,782.0,-170.0,-844.0,-914.0,,-1731.0,11.0
中山,11,14,ウインレイアー,丹内祐次,-784.0,3505.0,3364.0,-600.0,3082.0,,8567.0,1.0
中山,11,15,ユキノロイヤル,石橋脩　,-436.0,697.0,-2893.0,1273.0,-1116.0,,-2475.0,13.0
中山,11,16,ピースワンデュック,柴田善臣,-456.0,-599.0,-992.0,262.0,-306.0,,-2091.0,12.0
中山,12,1,エリンアキレウス,遠藤汰月,,,,,,,,
中山,12,2,トロピカルヒーロー,長浜鴻緒,-145.0,-241.0,-605.0,-1080.0,254.0,,-1817.0,7.0
中山,12,3,タッカージーティー,横山典弘,64.0,-524.0,608.0,-451.0,-807.0,,-1110.0,5.0
中山,12,4,ワンダラー,内田博幸,-617.0,-1811.0,-1314.0,-146.0,-1358.0,,-5246.0,12.0
中山,12,5,ベルウッドウズメ,上里直汰,,,,,,,,
中山,12,6,サマースイートピー,横山武史,-311.0,-1919.0,-2911.0,-1784.0,-845.0,,-7770.0,13.0
中山,12,7,モリノレッドスター,小林美駒,-341.0,-362.0,-1549.0,-935.0,-896.0,,-4083.0,10.0
中山,12,8,グラスブランシュ,大野拓弥,-410.0,-369.0,-1332.0,445.0,485.0,,-1181.0,6.0
中山,12,9,アルジェンタージョ,木幡巧也,-820.0,-1843.0,298.0,-122.0,-432.0,,-2919.0,9.0
中山,12,10,アオカミ,原田和真,-917.0,2055.0,-384.0,1371.0,-662.0,,1463.0,2.0
中山,12,11,ドナカルナバル,菅原明良,-1023.0,-899.0,583.0,1418.0,-353.0,,-274.0,4.0
中山,12,12,オセアエクスプレス,佐々木大,268.0,1173.0,468.0,2205.0,2169.0,,6283.0,1.0
中山,12,13,フレッシュラン,津村明秀,361.0,-1017.0,-40.0,1782.0,-302.0,,784.0,3.0
中山,12,14,ニシノクラウン,今村聖奈,117.0,-457.0,-1053.0,-913.0,-2239.0,,-4545.0,11.0
中山,12,15,ビッグドリーム,ルメール,-585.0,782.0,-431.0,-844.0,-914.0,,-1992.0,8.0
中山,12,16,スミレファースト,リョン　,,,,,,,,
阪神,1,1,ユウトザイノセント,団野大成,229.0,-1726.0,3499.0,742.0,729.0,,3473.0,6.0
阪神,1,2,アメジストブルー,和田竜二,-304.0,78.0,-1776.0,-1501.0,-677.0,,-4180.0,11.0
阪神,1,3,エボニードール,岩田望来,564.0,136.0,-745.0,2683.0,1444.0,,4082.0,4.0
阪神,1,4,ナムラソラン,河原田菜,-191.0,-2595.0,-1876.0,-3780.0,-4180.0,,-12622.0,13.0
阪神,1,5,バトゥカーダ,川須栄彦,-207.0,-1040.0,-2100.0,-1120.0,-2819.0,,-7286.0,12.0
阪神,1,6,フリッシュ,永島まな,-124.0,-2700.0,-4754.0,-3380.0,-4167.0,,-15125.0,14.0
阪神,1,7,コパノルーカス,和田陽希,,,,,,,,
阪神,1,8,ワイズギャング,古川吉洋,379.0,505.0,-1488.0,1137.0,412.0,,945.0,9.0
阪神,1,9,キープシャイニング,田口貫太,-355.0,-1090.0,1694.0,1283.0,1675.0,,3207.0,7.0
阪神,1,10,ウェイヨー,松山弘平,-146.0,-163.0,931.0,-605.0,-1083.0,,-1066.0,10.0
阪神,1,11,ブロンテス,国分恭介,162.0,931.0,1416.0,1811.0,1786.0,,6106.0,3.0
阪神,1,12,テイエムパイロダン,酒井学　,2.0,-1104.0,831.0,852.0,1480.0,,2061.0,8.0
阪神,1,13,ジャストアダッシュ,松若風馬,381.0,1357.0,1109.0,871.0,115.0,,3833.0,5.0
阪神,1,14,ジェム,鮫島克駿,760.0,2077.0,2133.0,686.0,4053.0,,9709.0,1.0
阪神,1,15,キャストアイズミー,高杉吏麒,-474.0,1861.0,4010.0,2079.0,1622.0,,9098.0,2.0
阪神,2,1,サニーサイドラガー,鮫島克駿,760.0,2077.0,2133.0,2828.0,4053.0,,11851.0,1.0
阪神,2,2,メイショウシンガン,岩田望来,564.0,136.0,-745.0,-739.0,1444.0,,660.0,6.0
阪神,2,3,シーズザスローン,武豊　　,-51.0,-700.0,40.0,-777.0,-1109.0,,-2597.0,7.0
阪神,2,4,クリコバロー,河原田菜,-191.0,-2595.0,-1876.0,303.0,-4180.0,,-8539.0,9.0
阪神,2,5,ファイブタンゴ,吉村誠之,-201.0,1956.0,1983.0,1911.0,2650.0,,8299.0,2.0
阪神,2,6,マクローリン,西村淳也,-637.0,-474.0,-1390.0,-141.0,-942.0,,-3584.0,8.0
阪神,2,7,スマートビガー,太宰啓介,-83.0,791.0,795.0,749.0,800.0,,3052.0,5.0
阪神,2,8,ピエナブラック,団野大成,229.0,-1726.0,3499.0,1736.0,729.0,,4467.0,4.0
阪神,2,9,アーサーバローズ,高杉吏麒,-474.0,1861.0,4010.0,945.0,1622.0,,7964.0,3.0
阪神,3,1,ワイドカクゲン,鮫島克駿,760.0,2077.0,1501.0,686.0,4053.0,,9077.0,1.0
阪神,3,2,メテオロイド,松若風馬,381.0,1357.0,135.0,871.0,115.0,,2859.0,6.0
阪神,3,3,レッドアイスピア,藤岡佑介,161.0,1701.0,1203.0,597.0,2795.0,,6457.0,3.0
阪神,3,4,ヒャクレツケン,小林脩斗,0.0,-1210.0,-2159.0,-326.0,-862.0,,-4557.0,12.0
阪神,3,5,アクアマイスター,和田竜二,-304.0,78.0,-598.0,-1501.0,-677.0,,-3002.0,10.0
阪神,3,6,ナムラコスモス,田口貫太,-355.0,-1090.0,-433.0,1283.0,1675.0,,1080.0,7.0
阪神,3,7,ジャンシ,川田将雅,159.0,-101.0,489.0,-315.0,186.0,,418.0,8.0
阪神,3,8,マスティカーレ,坂井瑠星,216.0,1410.0,767.0,2319.0,1583.0,,6295.0,4.0
阪神,3,9,スイーヴル,川須栄彦,-207.0,-1040.0,-865.0,-1120.0,-2819.0,,-6051.0,13.0
阪神,3,10,エクスプロウド,吉村誠之,-201.0,1956.0,-194.0,530.0,2650.0,,4741.0,5.0
阪神,3,11,ディオスデルマール,柴田裕一,-136.0,-1251.0,-3832.0,695.0,-2814.0,,-7338.0,14.0
阪神,3,12,フォーゲル,モレイラ,,,,,,,,
阪神,3,13,トップアタック,松山弘平,-146.0,-163.0,-2209.0,-605.0,-1083.0,,-4206.0,11.0
阪神,3,14,ディジーピナクル,岩田望来,564.0,136.0,2392.0,2683.0,1444.0,,7219.0,2.0
阪神,3,15,リーガルスプレンダ,西村淳也,-637.0,-474.0,1312.0,737.0,-942.0,,-4.0,9.0
阪神,4,1,マルモズイルバア,角田大和,-14.0,-112.0,1907.0,2205.0,1074.0,,5060.0,3.0
阪神,4,2,ルージュプルーヴ,岩田望来,564.0,904.0,2392.0,2683.0,1444.0,,7987.0,1.0
阪神,4,3,ノリノリソックス,国分恭介,162.0,-64.0,853.0,1811.0,1786.0,,4548.0,4.0
阪神,4,4,タマモヒロイン,和田陽希,,,,,,,,
阪神,4,5,ホワイトオーキッド,西塚洸二,188.0,-731.0,415.0,708.0,-3214.0,,-2634.0,12.0
阪神,4,6,ベルトナリテ,藤岡佑介,161.0,661.0,1203.0,597.0,2795.0,,5417.0,2.0
阪神,4,7,ベルフィーノ,高杉吏麒,-474.0,59.0,-1911.0,2079.0,1622.0,,1375.0,9.0
阪神,4,8,ポエティックデール,吉村誠之,-201.0,-154.0,-194.0,530.0,2650.0,,2631.0,6.0
阪神,4,9,エルヴ,藤懸貴志,115.0,-317.0,296.0,708.0,1535.0,,2337.0,8.0
阪神,4,10,ルビドゥソレイユ,坂井瑠星,216.0,-900.0,767.0,2319.0,1583.0,,3985.0,5.0
阪神,4,11,クイーンズガーデン,団野大成,229.0,-24.0,-716.0,742.0,729.0,,960.0,11.0
阪神,4,12,ナデシコザクラ,菱田裕二,160.0,20.0,-71.0,632.0,1842.0,,2583.0,7.0
阪神,4,13,ピーチアバランチェ,富田暁　,3.0,-533.0,-2302.0,-2252.0,-2177.0,,-7261.0,15.0
阪神,4,14,ハッピーローヴァー,武豊　　,-51.0,-384.0,-1575.0,-765.0,-1109.0,,-3884.0,14.0
阪神,4,15,テリオスヒナ,西村淳也,-637.0,789.0,1312.0,737.0,-942.0,,1259.0,10.0
阪神,4,16,ナムラマフィン,和田竜二,-304.0,201.0,-598.0,-1501.0,-677.0,,-2879.0,13.0
阪神,5,1,フリーガー,坂井瑠星,216.0,-900.0,767.0,444.0,1583.0,,2110.0,4.0
阪神,5,2,オグナ,和田竜二,-304.0,201.0,-598.0,-1236.0,-677.0,,-2614.0,7.0
阪神,5,3,アスピラシオン,岩田望来,564.0,904.0,2392.0,-739.0,1444.0,,4565.0,1.0
阪神,5,4,フリーマン,秋山稔樹,15.0,87.0,101.0,1121.0,1410.0,,2734.0,3.0
阪神,5,5,ラミエルノムスコ,吉村誠之,-201.0,-154.0,-194.0,1911.0,2650.0,,4012.0,2.0
阪神,5,6,エアビーアゲイル,松山弘平,-146.0,-382.0,-2209.0,-349.0,-1083.0,,-4169.0,9.0
阪神,5,7,クラウンインジエア,高杉吏麒,-474.0,59.0,-1911.0,945.0,1622.0,,241.0,6.0
阪神,5,8,タケルフォーカス,富田暁　,3.0,-533.0,-2302.0,-915.0,-2177.0,,-5924.0,10.0
阪神,5,9,イエッサー,武豊　　,-51.0,-384.0,-1575.0,-777.0,-1109.0,,-3896.0,8.0
阪神,5,10,ダンツウルス,団野大成,229.0,-24.0,-716.0,1736.0,729.0,,1954.0,5.0
阪神,5,11,モスカテル,モレイラ,,,,,,,,
阪神,6,1,レグロスヴァーグ,酒井学　,2.0,534.0,831.0,-175.0,1480.0,,2672.0,6.0
阪神,6,2,アートレスマインド,モレイラ,,,,,,,,
阪神,6,3,スマートカイロス,川端海翼,-289.0,2634.0,491.0,-883.0,-137.0,,1816.0,8.0
阪神,6,4,ストップヤーニング,高杉吏麒,-474.0,1233.0,4010.0,945.0,1622.0,,7336.0,1.0
阪神,6,5,ソラノキャンバス,富田暁　,3.0,-1584.0,-761.0,-915.0,-2177.0,,-5434.0,11.0
