,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2023,118.0,168.0,,173.0,109.0,4.0,115.0,171.0,,10.0,77.0,93.0,16.0,84.0,6.0,,,,33.0,59.0,18.0,146.0,120.0,1.0,1.0
2024,119.0,154.0,,152.0,112.0,9.0,66.0,207.0,,39.0,55.0,49.0,17.0,41.0,,,,72.0,18.0,30.0,13.0,133.0,126.0,1.0,
2025,209.0,243.0,,247.0,192.0,13.0,89.0,363.0,98.0,88.0,36.0,39.0,26.0,93.0,24.0,3.0,,45.0,76.0,114.0,30.0,222.0,194.0,6.0,
