場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,1,未勝利,ダート,1800,稍重,1,カリドーラ,3歳,三浦皇成,田村康仁,先行,,,中距離,右回り,ダ道悪,Lv2 ,ブリックスアンドモルタル,休明2走,,3,C,13.0,3.0,13.0,2.0,,,,,B,C,C,B,
中山,1,未勝利,ダート,1800,稍重,2,クイーンアン,3歳,佐々木大,蛯名正義,先行,,,中距離,右回り,ダ道悪,Lv2 ,キタサンブラック,,距離短縮,4,D,12.4,1.0,12.4,1.0,,,,,B,D,,,
中山,1,未勝利,ダート,1800,稍重,3,スタートオブシー,3歳,石田拓郎,和田勇介,,,,中距離,右回り,ダ道悪,Lv2 ,ダノンプレミアム,,,15,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1800,稍重,4,サーロー,3歳,菊沢一樹,勢司和浩,差し,,,中距離,右回り,ダ道悪,Lv2 ,ヘンリーバローズ,休明初戦,距離延長,11,D,13.7,9.0,13.7,9.0,37.4,5.0,37.5,2.0,C,C,,,
中山,1,未勝利,ダート,1800,稍重,5,マコトアタキギリ,3歳,横山和生,柄崎将寿,追込,,,中距離,右回り,ダ道悪,Lv2 ,サンダースノー,休明初戦,距離延長,12,E,14.1,13.0,14.6,13.0,39.4,,37.1,1.0,C,B,,,
中山,1,未勝利,ダート,1800,稍重,6,ペカリーナ,3歳,木幡初也,竹内正洋,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,ルーラーシップ,,,5,D,13.8,10.0,13.9,11.0,38.4,8.0,39.7,8.0,C,D,,,
中山,1,未勝利,ダート,1800,稍重,7,アンジュレーヌ,3歳,野中悠太,宮田敬介,逃げ,100.0,100.0,中距離,右回り,ダ道悪,Lv2 ,クリソベリル,,,6,D,13.0,3.0,13.0,2.0,38.0,6.0,40.6,,C,,,,
中山,1,未勝利,ダート,1800,稍重,8,スターキャンディ,3歳,小林脩斗,松山将樹,,,,中距離,右回り,ダ道悪,Lv2 ,シュヴァルグラン,,,14,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1800,稍重,9,パルミエ,3歳,丸山元気,宮田敬介,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,マインドユアビスケッツ,,,8,D,13.9,12.0,13.9,11.0,38.6,,39.9,,C,D,,,
中山,1,未勝利,ダート,1800,稍重,10,リベルタアーラ,3歳,石神深道,深山雅史,差し,,,中距離,右回り,ダ道悪,Lv2 ,ブリックスアンドモルタル,休明初戦,,13,E,13.8,10.0,13.8,10.0,,,,,B,,,,
中山,1,未勝利,ダート,1800,稍重,11,ルミテュット,3歳,岩田康誠,萩原清,先行,50.0,50.0,中距離,右回り,ダ道悪,Lv2 ,ルヴァンスレーヴ,,,1,B,12.8,2.0,13.2,5.0,36.4,1.0,38.0,6.0,C,C,D,,
中山,1,未勝利,ダート,1800,稍重,12,ペタルズダンス,3歳,矢野貴之,嘉藤貴行,追込,,,中距離,右回り,ダ道悪,Lv2 ,クリソベリル,休明初戦,距離延長,7,D,13.6,8.0,13.6,8.0,38.1,7.0,37.7,3.0,C,,,,
中山,1,未勝利,ダート,1800,稍重,13,トランセンコ,3歳,木幡育也,松永康利,追込,,,中距離,右回り,ダ道悪,Lv2 ,トランセンド,休明初戦,距離延長,16,E,13.5,7.0,13.5,7.0,37.0,4.0,38.5,7.0,C,C,,,
中山,1,未勝利,ダート,1800,稍重,14,キタノエピックアン,3歳,上里直汰,萱野浩二,差し,50.0,50.0,中距離,右回り,ダ道悪,Lv2 ,ベストウォーリア,,距離延長,2,C,13.3,6.0,13.3,6.0,36.9,3.0,37.7,3.0,D,C,C,,
中山,1,未勝利,ダート,1800,稍重,15,セニング,3歳,田辺裕信,深山雅史,差し,,,中距離,右回り,ダ道悪,Lv2 ,ニューイヤーズデイ,休明初戦,距離延長,10,D,13.0,3.0,13.0,2.0,36.6,2.0,37.9,5.0,C,C,C,D,
中山,1,未勝利,ダート,1800,稍重,16,ステイグローリアス,3歳,松岡正海,堀内岳志,,,,中距離,右回り,ダ道悪,Lv2 ,ゴールドドリーム,,,9,D,,,,,,,,,,,,,
中山,2,未勝利,ダート,1200,稍重,1,クアラトレンガヌ,3歳,長浜鴻緒,小笠倫弘,差し,,,短距離,右回り,ダ道悪,Lv2 ,ジョーカプチーノ,休明初戦,距離短縮,16,E,14.1,14.0,14.1,13.0,37.4,,39.8,,C,C,,,
中山,2,未勝利,ダート,1200,稍重,2,ベアフォースワン,3歳,松岡正海,杉浦宏昭,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,カレンブラックヒル,休明初戦,,14,E,12.0,2.0,12.0,1.0,35.4,3.0,37.5,2.0,C,E,C,,
中山,2,未勝利,ダート,1200,稍重,3,ライカ,3歳,大野拓弥,杉浦宏昭,差し,0.0,,短距離,右回り,ダ道悪,Lv2 ,サンダースノー,,距離短縮,3,C,12.7,10.0,13.1,10.0,36.1,8.0,37.6,4.0,C,C,C,C,C
中山,2,未勝利,ダート,1200,稍重,4,アミナス,3歳,柴田善臣,田中勝春,逃げ,0.0,,短距離,右回り,ダ道悪,Lv2 ,モズアスコット,休明初戦,距離短縮,8,D,13.1,11.0,13.4,11.0,36.1,8.0,38.3,7.0,C,C,C,,
中山,2,未勝利,ダート,1200,稍重,5,セキテイロックス,3歳,上里直汰,嘉藤貴行,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,ホッコータルマエ,休明初戦,,11,E,13.8,13.0,13.8,12.0,39.1,,37.3,1.0,B,,,,
中山,2,未勝利,ダート,1200,稍重,6,ヘリオドール,3歳,石神深道,和田雄二,逃げ,,,短距離,右回り,ダ道悪,Lv2 ,レイデオロ,休明初戦,,13,E,12.6,7.0,12.6,6.0,,,,,C,C,,,
中山,2,未勝利,ダート,1200,稍重,7,デアプリームス,3歳,池添謙一,田島俊明,先行,,,短距離,右回り,ダ道悪,Lv2 ,Knicks Go,,距離短縮,2,B,12.1,3.0,12.1,2.0,35.7,5.0,39.1,,C,C,,,
中山,2,未勝利,ダート,1200,稍重,8,マメーアップル,3歳,小林美駒,岩戸孝樹,先行,50.0,33.33333333333333,短距離,右回り,ダ道悪,Lv2 ,マテラスカイ,,,5,D,12.1,3.0,12.2,3.0,34.9,2.0,38.9,8.0,B,C,C,,
中山,2,未勝利,ダート,1200,稍重,9,アイビーキラリ,3歳,原優介,青木孝文,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,タワーオブロンドン,休明初戦,,15,E,12.6,7.0,12.6,6.0,36.0,7.0,39.5,,D,B,,,
中山,2,未勝利,ダート,1200,稍重,10,スナップジジ,3歳,矢野貴之,堀内岳志,逃げ,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,エンパイアペガサス,,,12,E,12.5,6.0,12.5,5.0,36.3,,40.5,,D,,,,
中山,2,未勝利,ダート,1200,稍重,11,サリーアン,3歳,黛弘人,鈴木伸尋,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,ダノンプレミアム,休明3走,距離短縮,4,C,13.4,12.0,14.2,14.0,37.7,,37.5,2.0,D,C,C,,
中山,2,未勝利,ダート,1200,稍重,12,ツクバヴァンガード,3歳,横山武史,奥平雅士,先行,50.0,50.0,短距離,右回り,ダ道悪,Lv2 ,リーチザクラウン,休明3走,距離短縮,1,A,11.7,1.0,12.8,9.0,34.4,1.0,37.9,5.0,C,A,C,,
中山,2,未勝利,ダート,1200,稍重,13,ハクサンスオーノ,3歳,荻野極,加藤士津,,,,短距離,右回り,ダ道悪,Lv2 ,ハクサンムーン,,,9,E,,,,,,,,,,,,,
中山,2,未勝利,ダート,1200,稍重,14,ジェイエルサーベイ,3歳,横山和生,鈴木慎太,,,,短距離,右回り,ダ道悪,Lv2 ,マジェスティックウォリアー,,,10,E,,,,,,,,,,,,,
中山,2,未勝利,ダート,1200,稍重,15,ベルオーシャン,3歳,舟山瑠泉,柄崎将寿,先行,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,ミスチヴィアスアレックス,休明初戦,,7,D,12.6,7.0,12.6,6.0,35.7,5.0,38.2,6.0,D,D,,,
中山,2,未勝利,ダート,1200,稍重,16,アイアンクラッド,3歳,三浦皇成,上原博之,先行,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,モズアスコット,休明初戦,,6,D,12.3,5.0,12.3,4.0,35.4,3.0,39.3,,C,,,,
中山,3,未勝利,ダート,1800,稍重,1,アイムスティルミー,3歳,江田照男,手塚貴久,先行,,,中距離,右回り,ダ道悪,Lv2 ,ダノンバラード,休明3走,距離短縮,3,C,12.9,6.0,14.0,8.0,38.9,7.0,37.4,1.0,D,B,B,C,C
中山,3,未勝利,ダート,1800,稍重,2,マイネルゼーロス,3歳,石神深道,相沢郁,先行,,50.0,中距離,右回り,ダ道悪,Lv2 ,ダノンバラード,,距離延長,2,C,12.4,1.0,13.3,3.0,36.4,3.0,39.2,7.0,C,C,C,B,C
中山,3,未勝利,ダート,1800,稍重,3,ラッキースウィッチ,3歳,横山武史,蛯名正義,先行,,,中距離,右回り,ダ道悪,Lv2 ,Lucky Vega,休明初戦,距離短縮,5,D,13.0,8.0,13.1,2.0,,,,,D,C,D,,
中山,3,未勝利,ダート,1800,稍重,4,カスターニエ,3歳,谷原柚希,伊藤圭三,追込,0.0,,中距離,右回り,ダ道悪,Lv2 ,オルフェーヴル,,距離延長,10,E,13.3,9.0,13.6,6.0,37.6,5.0,38.4,5.0,B,C,C,,
中山,3,未勝利,ダート,1800,稍重,5,グランフィエスタ,3歳,矢野貴之,稲垣幸雄,追込,,,中距離,右回り,ダ道悪,Lv2 ,サートゥルナーリア,,,11,E,14.3,12.0,14.3,11.0,,,,,B,,,,
中山,3,未勝利,ダート,1800,稍重,6,ゲンパチミスティ,3歳,石川裕紀,西田雄一,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,コントレイル,休明3走,,13,E,13.5,10.0,13.5,5.0,38.9,7.0,41.7,,C,D,C,,
中山,3,未勝利,ダート,1800,稍重,7,アルファマリブ,3歳,舟山瑠泉,村田一誠,,,,中距離,右回り,ダ道悪,Lv2 ,ヴァンゴッホ,,,6,D,,,,,,,,,,,,,
中山,3,未勝利,ダート,1800,稍重,8,ウインエンブレム,3歳,菊沢一樹,小手川準,,,,中距離,右回り,ダ道悪,Lv2 ,アメリカンペイトリオット,,,7,D,,,,,,,,,,,,,
中山,3,未勝利,ダート,1800,稍重,9,ロット,3歳,嶋田純次,本間忍,追込,0.0,,中距離,右回り,ダ道悪,Lv2 ,ダノンバラード,,距離延長,8,D,12.6,2.0,13.3,3.0,35.8,1.0,37.7,2.0,C,E,B,D,D
中山,3,未勝利,ダート,1800,稍重,10,サンドッグ,3歳,木幡育也,勢司和浩,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,デクラレーションオブウォー,,,9,D,12.7,3.0,12.7,1.0,39.0,,42.6,,B,C,,,
中山,3,未勝利,ダート,1800,稍重,11,ロードキャリバー,3歳,大野拓弥,和田勇介,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,ビッグアーサー,連闘,,12,E,13.5,10.0,14.2,10.0,39.5,,40.3,,B,C,B,,
中山,3,未勝利,ダート,1800,稍重,12,ウルヴァリン,3歳,遠藤汰月,伊藤伸一,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,ベストウォーリア,,距離短縮,14,E,12.7,3.0,14.4,12.0,36.7,4.0,38.1,3.0,C,C,C,C,C
中山,3,未勝利,ダート,1800,稍重,13,ホノボノ,3歳,丹内祐次,尾形和幸,差し,,0.0,中距離,右回り,ダ道悪,Lv2 ,ダノンプレミアム,休明3走,距離延長,4,C,12.7,3.0,13.9,7.0,38.4,6.0,38.6,6.0,C,C,C,D,B
中山,3,未勝利,ダート,1800,稍重,14,アラビアンドリーム,3歳,横山和生,栗田徹,先行,33.33333333333333,33.33333333333333,中距離,右回り,ダ道悪,Lv2 ,ゴールドドリーム,,,1,A,12.9,6.0,14.0,8.0,36.1,2.0,38.3,4.0,C,B,C,,
中山,4,未勝利,障害,2880,良,1,シャンデルナゴル,5歳以上,中村将之,石坂公一,先行,100.0,,長距離,右回り,,,サトノダイヤモンド,,,0,,12.3,4.0,,,,,,,C,C,D,C,C
中山,4,未勝利,障害,2880,良,2,ダスク,5歳以上,小野寺祐,宮本博,追込,0.0,,長距離,右回り,,,シニスターミニスター,休明3走,距離延長,0,,12.8,9.0,,,,,,,C,C,C,C,B
中山,4,未勝利,障害,2880,良,3,グラヴィテ,5歳以上,黒岩悠,藤野健太,先行,0.0,,長距離,右回り,,,ネオユニヴァース,,距離延長,0,,12.3,4.0,,,,,,,C,C,C,C,C
中山,4,未勝利,障害,2880,良,4,バルサムノート,5歳以上,森一馬,高野友和,先行,,,長距離,右回り,,,モーリス,休明3走,距離延長,0,,12.2,2.0,,,,,,,C,C,B,C,A
中山,4,未勝利,障害,2880,良,5,グランナヴィール,5歳以上,水沼元輝,堀内岳志,差し,50.0,,長距離,右回り,,,ゴールドシップ,休明2走,距離延長,0,,13.3,14.0,,,,,,,C,C,C,C,C
中山,4,未勝利,障害,2880,良,6,モンツァフレイバー,4歳,草野太郎,久保田貴,差し,,,長距離,右回り,,,エピファネイア,休明2走,距離延長,0,,13.2,12.0,,,,,,,C,C,C,E,C
中山,4,未勝利,障害,2880,良,7,ホウオウスターツ,4歳,小林凌大,池上昌和,差し,,,長距離,右回り,,,ダノンバラード,休明2走,距離延長,0,,13.2,12.0,,,38.0,2.0,39.1,2.0,C,C,E,C,B
中山,4,未勝利,障害,2880,良,8,ニシノルアノーヴァ,4歳,伴啓太,古賀慎明,先行,0.0,,長距離,右回り,,,リオンディーズ,休明2走,,0,,12.4,7.0,,,,,,,C,D,D,C,C
中山,4,未勝利,障害,2880,良,9,ロードヴァレンチ,5歳以上,坂口智康,中舘英二,逃げ,100.0,,長距離,右回り,,,エスポワールシチー,休明初戦,,0,,12.0,1.0,,,,,,,C,C,C,C,C
中山,4,未勝利,障害,2880,良,10,ライラスター,5歳以上,上野翔,田中剛,先行,,,長距離,右回り,,,ロードカナロア,休明初戦,距離延長,0,,12.4,7.0,13.5,1.0,,,,,B,B,B,C,D
中山,4,未勝利,障害,2880,良,11,ルーチェロッサ,5歳以上,大江原圭,粕谷昌央,先行,,,長距離,右回り,,,ビーチパトロール,,距離延長,0,,12.3,4.0,,,,,,,C,B,D,B,B
中山,4,未勝利,障害,2880,良,12,ノーブルクライ,5歳以上,五十嵐雄,田村康仁,追込,,,長距離,右回り,,,ハーツクライ,休明2走,距離延長,0,,12.9,10.0,,,,,,,C,D,C,C,C
中山,4,未勝利,障害,2880,良,13,テイエムタワードン,4歳,田村太雅,畑端省吾,追込,,,長距離,右回り,,,タワーオブロンドン,休明2走,距離延長,0,,12.2,2.0,,,35.1,1.0,37.6,1.0,C,C,D,C,C
中山,4,未勝利,障害,2880,良,14,プレミアブルー,4歳,石神深一,菊川正達,差し,0.0,,長距離,右回り,,,トーセンラー,休明2走,,0,,13.0,11.0,,,,,,,C,B,B,D,C
中山,5,未勝利,芝,1800,良,1,ニシノマルガリート,3歳,横山武史,鈴木伸尋,追込,0.0,,中距離,右回り,,Lv3 ,フィレンツェファイア,休明初戦,距離延長,7,D,13.6,12.0,13.6,10.0,37.1,,35.5,,B,,,,
中山,5,未勝利,芝,1800,良,2,ランウェイミューズ,3歳,戸崎圭太,竹内正洋,先行,100.0,,中距離,右回り,,Lv3 ,シルバーステート,休明初戦,距離延長,4,C,13.0,6.0,13.0,2.0,37.0,,35.8,,D,,,,
中山,5,未勝利,芝,1800,良,3,トーセンブリラーレ,3歳,長浜鴻緒,小笠倫弘,差し,,,中距離,右回り,,Lv3 ,トーセンレーヴ,,,13,E,13.3,10.0,13.3,5.0,37.5,,39.7,,C,C,,,
中山,5,未勝利,芝,1800,良,4,ハニージョー,3歳,ルメール,矢嶋大樹,逃げ,,,中距離,右回り,,Lv3 ,コントレイル,休明初戦,距離延長,1,B,12.7,1.0,12.7,1.0,35.9,3.0,34.6,4.0,E,,,,
中山,5,未勝利,芝,1800,良,5,サンサブリミナル,3歳,松岡正海,水野貴広,,,,中距離,右回り,,Lv3 ,ルーラーシップ,,,14,E,,,,,,,,,,,,,
中山,5,未勝利,芝,1800,良,6,フックセンチョウ,3歳,菊沢一樹,佐藤吉勝,追込,0.0,,中距離,右回り,,Lv3 ,アスクピーターパン,休明2走,距離延長,15,E,13.4,11.0,13.5,9.0,36.3,6.0,35.2,8.0,C,C,B,B,
中山,5,未勝利,芝,1800,良,7,カンティーナ,3歳,大野拓弥,堀内岳志,先行,0.0,50.0,中距離,右回り,,Lv3 ,シルバーステート,休明2走,,3,C,13.0,6.0,13.3,5.0,35.6,2.0,34.1,3.0,D,C,C,A,
