場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
函館,1,1,サンゴート,村田一誠,116.0,-2408.0,-1834.0,-2084.0,-1327.0,-2085.0,,,-9622.0,8.0
函館,1,2,ロジクラウン,須貝尚介,167.0,-77.0,584.0,182.0,-36.0,-54.0,,,766.0,4.0
函館,1,3,アートオブブライト,水野貴広,6.0,289.0,-1882.0,-768.0,468.0,649.0,,,-1238.0,6.0
函館,1,4,ロードレスポンス,和田勇介,-15.0,167.0,619.0,165.0,798.0,171.0,,,1905.0,3.0
函館,1,5,レインボースター,加藤公太,167.0,-157.0,1780.0,1623.0,-337.0,-157.0,,,2919.0,2.0
函館,1,6,イッペイ,松永幹夫,-240.0,710.0,-555.0,78.0,532.0,-611.0,4.0,,-82.0,5.0
函館,1,7,ハイビスカス,杉浦宏昭,60.0,815.0,783.0,244.0,252.0,1516.0,,,3670.0,1.0
函館,1,8,ガーシュウィン,和田雄二,-114.0,902.0,-849.0,-1230.0,-1879.0,-638.0,,,-3808.0,7.0
函館,2,1,レディリリス,高柳瑞樹,-68.0,48.0,-865.0,163.0,248.0,-319.0,92.0,,-701.0,9.0
函館,2,2,メモリーデイズ,畑端省吾,-201.0,-257.0,658.0,-78.0,359.0,484.0,,,965.0,5.0
函館,2,3,ジェッディンデデン,大和田成,-65.0,706.0,313.0,230.0,1468.0,-1393.0,59.0,,1318.0,4.0
函館,2,4,ブルーメンフェスト,緒方努　,-384.0,-283.0,173.0,1227.0,-556.0,888.0,-1292.0,,-227.0,7.0
函館,2,5,チュラヴェール,松山将樹,-720.0,646.0,177.0,-615.0,-150.0,-565.0,,,-1227.0,10.0
函館,2,6,メメボス,飯田祐史,-47.0,-290.0,-121.0,354.0,-114.0,-1262.0,9.0,,-1471.0,11.0
函館,2,7,ドリームガッサン,鈴木伸尋,-91.0,580.0,-376.0,660.0,-657.0,-506.0,,,-390.0,8.0
函館,2,8,クリーンブーケ,荒川義之,-296.0,454.0,1664.0,1390.0,1301.0,560.0,-139.0,,4934.0,1.0
函館,2,9,ジャストキュート,武藤善則,270.0,1210.0,-130.0,707.0,515.0,824.0,643.0,,4039.0,3.0
函館,2,10,コシタンタン,竹内正洋,-284.0,1074.0,451.0,134.0,1769.0,397.0,550.0,,4091.0,2.0
函館,2,11,マーマレードスカイ,堀内岳志,253.0,624.0,-828.0,-577.0,-549.0,-512.0,,,-1589.0,12.0
函館,2,12,ペイシャクロス,粕谷昌央,-367.0,652.0,-139.0,131.0,607.0,-457.0,,,427.0,6.0
函館,3,1,ジャストグレース,大根田裕,11.0,741.0,2557.0,1580.0,-150.0,1598.0,,,6337.0,1.0
函館,3,2,ザンテソーロ,畠山吉宏,87.0,160.0,1497.0,49.0,-674.0,1381.0,,,2500.0,5.0
函館,3,3,マーゴットデウス,今野貞一,-205.0,-1116.0,657.0,55.0,-351.0,-1338.0,,,-2298.0,10.0
函館,3,4,ウインガネーシャ,高木登　,-251.0,423.0,1231.0,841.0,95.0,176.0,,,2515.0,4.0
函館,3,5,ハイランダー,大竹正博,237.0,695.0,-400.0,51.0,314.0,-140.0,-321.0,,436.0,7.0
函館,3,6,リベンジャー,柴田卓　,,,,,,,,,,
函館,3,7,エトワールブルー,本田優　,-273.0,-940.0,-647.0,935.0,289.0,-1284.0,,,-1920.0,9.0
函館,3,8,リバーソニック,浜田多実,-37.0,584.0,938.0,692.0,-162.0,563.0,328.0,,2906.0,3.0
函館,3,9,フェンリル,高木登　,-251.0,423.0,1231.0,841.0,95.0,176.0,-101.0,,2414.0,6.0
函館,3,10,ゴールデンボブ,四位洋文,163.0,237.0,812.0,175.0,315.0,1902.0,,,3604.0,2.0
函館,3,11,ポップアップ,寺島良　,86.0,-384.0,-695.0,-389.0,4.0,-1172.0,,,-2550.0,11.0
函館,3,12,エースオブゴールド,堀内岳志,253.0,624.0,-828.0,-577.0,-255.0,-512.0,905.0,,-390.0,8.0
函館,4,1,ニシノオールワン,加藤征弘,-69.0,466.0,-181.0,-191.0,-310.0,-552.0,-247.0,,-1084.0,11.0
函館,4,2,イズントイット,岡田稲男,-204.0,201.0,-345.0,179.0,101.0,-903.0,-553.0,,-1524.0,12.0
函館,4,3,スッサンエア,河嶋宏樹,212.0,3465.0,-925.0,3830.0,1126.0,2063.0,1191.0,,10962.0,1.0
函館,4,4,シバノパージャン,牧田和弥,176.0,-620.0,-240.0,-700.0,-749.0,-1017.0,,,-3150.0,13.0
函館,4,5,レッドアイスピア,中竹和也,20.0,31.0,1129.0,900.0,1408.0,1404.0,289.0,,5181.0,2.0
函館,4,6,ガルフコースト,須貝尚介,167.0,-77.0,584.0,-327.0,556.0,-54.0,328.0,,1177.0,6.0
函館,4,7,オリヒメボシ,庄野靖志,0.0,-179.0,649.0,1041.0,1179.0,1203.0,131.0,,4024.0,3.0
函館,4,8,ホウオウザロイヤル,堀宣行　,-23.0,171.0,367.0,-240.0,604.0,-301.0,,,578.0,8.0
函館,4,9,エコロデュラン,矢作芳人,32.0,-1158.0,-2264.0,-1800.0,-279.0,-1739.0,85.0,,-7123.0,14.0
函館,4,10,メカニックバレエ,中村直也,-113.0,1274.0,164.0,1052.0,-898.0,749.0,-219.0,,2009.0,5.0
函館,4,11,シュヴェスター,高橋亮　,7.0,-133.0,196.0,-88.0,84.0,1104.0,,,1170.0,7.0
函館,4,12,エルファリス,加藤和宏,-658.0,-1296.0,-2627.0,-334.0,-1447.0,-3341.0,26.0,,-9677.0,15.0
函館,4,13,デルマアサマ,森田直行,78.0,932.0,-1112.0,512.0,494.0,-326.0,-29.0,,549.0,9.0
函館,4,14,スノーガーネット,中尾秀正,110.0,-139.0,53.0,-61.0,-178.0,-486.0,148.0,,-553.0,10.0
函館,4,15,ココソラーレ,天間昭一,-272.0,-1640.0,-2536.0,-2055.0,-1810.0,-3050.0,-503.0,,-11866.0,16.0
函館,4,16,ヨドノサファイア,稲垣幸雄,198.0,102.0,259.0,667.0,854.0,820.0,205.0,,3105.0,4.0
