場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
東京,1,1,ネオアンボウ,小林脩斗,-475.0,-1118.0,738.0,253.0,-313.0,,-915.0,8.0
東京,1,2,チェイサー,石川裕紀,-315.0,-140.0,102.0,-186.0,-1450.0,,-1989.0,10.0
東京,1,3,アトミックブレス,キング　,,,,,,,,
東京,1,4,ブライトラン,佐藤翔馬,-1272.0,-19.0,-188.0,1683.0,-173.0,,31.0,5.0
東京,1,5,マルターズドン,佐々木大,-1372.0,-258.0,-1647.0,1158.0,-834.0,,-2953.0,13.0
東京,1,6,エコロセレナ,岩田康誠,42.0,-856.0,-51.0,-1436.0,-327.0,,-2628.0,12.0
東京,1,7,ミラビリオン,岩田望来,-689.0,293.0,-626.0,2117.0,-156.0,,939.0,4.0
東京,1,8,マクシーン,荻野極　,-50.0,796.0,1668.0,4139.0,2875.0,,9428.0,2.0
東京,1,9,ニシノランペイジ,池添謙一,-610.0,457.0,94.0,-743.0,314.0,,-488.0,7.0
東京,1,10,ユイノカタリベ,木幡初也,-731.0,639.0,-950.0,-74.0,-1216.0,,-2332.0,11.0
東京,1,11,ソフィアプルーマ,長浜鴻緒,2239.0,-226.0,786.0,864.0,452.0,,4115.0,3.0
東京,1,12,レピュニット,戸崎圭太,-427.0,330.0,-1758.0,-1200.0,-811.0,,-3866.0,14.0
東京,1,13,モーブプリエール,武藤雅　,-495.0,472.0,694.0,-555.0,-1793.0,,-1677.0,9.0
東京,1,14,セイレーンバイブス,遠藤汰月,-7042.0,-7636.0,-6073.0,-7583.0,-6513.0,,-34847.0,15.0
東京,1,15,タイセイモノリス,高杉吏麒,-73.0,3732.0,6715.0,9676.0,1416.0,,21466.0,1.0
東京,1,16,ベストロマンス,上里直汰,-3.0,-504.0,893.0,-2460.0,1999.0,,-75.0,6.0
東京,2,1,タケルムサシ,岩田康誠,42.0,-856.0,-51.0,1457.0,-327.0,,265.0,6.0
東京,2,2,オーキッドワン,遠藤汰月,-7042.0,-7636.0,-6073.0,-2147.0,-6513.0,,-29411.0,12.0
東京,2,3,レフィノス,田辺裕信,591.0,-99.0,-541.0,66.0,735.0,,752.0,5.0
東京,2,4,バスキュール,ルメール,1134.0,-197.0,-108.0,191.0,1062.0,,2082.0,4.0
東京,2,5,エンゼルランプ,大久保友,0.0,-141.0,32.0,-157.0,,,-266.0,7.0
東京,2,6,クワッドマリニン,佐々木大,-1372.0,-258.0,-1647.0,-2305.0,-834.0,,-6416.0,10.0
東京,2,7,コスモラムバック,武藤雅　,-495.0,472.0,694.0,-1391.0,-1793.0,,-2513.0,8.0
東京,2,8,ビービーアジャイル,キング　,,,,,,,,
東京,2,9,ジューングレイス,木幡巧也,1252.0,955.0,473.0,-405.0,1522.0,,3797.0,3.0
東京,2,10,カミノテイオー,長浜鴻緒,2239.0,-226.0,786.0,1673.0,452.0,,4924.0,2.0
東京,2,11,マイネルスラーヴァ,柴田大知,-2547.0,-542.0,-1013.0,-1015.0,-2875.0,,-7992.0,11.0
東京,2,12,クリムゾンリーフ,上里直汰,-3.0,-504.0,893.0,2851.0,1999.0,,5236.0,1.0
東京,2,13,ウルヴァリン,松岡正海,-1721.0,178.0,-2061.0,573.0,-2162.0,,-5193.0,9.0
東京,3,1,トレンドマーチ,原田和真,220.0,1737.0,475.0,520.0,1243.0,,4195.0,1.0
東京,3,2,ポッポヘジュセヨ,柴田大知,-2547.0,-882.0,-1013.0,-1918.0,-2875.0,,-9235.0,13.0
東京,3,3,ローズブーケ,横山武史,-2171.0,505.0,-2781.0,-1275.0,-2164.0,,-7886.0,12.0
東京,3,4,イヌボウノシオカゼ,キング　,,,,,,,,
東京,3,5,モーニンムスメ,上里直汰,-3.0,200.0,893.0,-2460.0,1999.0,,629.0,4.0
東京,3,6,リケアブカティーニ,横山和生,-694.0,402.0,742.0,-264.0,-945.0,,-759.0,8.0
東京,3,7,ラヴィプランドール,小林脩斗,-475.0,-325.0,738.0,253.0,-313.0,,-122.0,5.0
東京,3,8,グリニッジローズ,大久保友,-46.0,-141.0,-379.0,-157.0,,,-723.0,7.0
東京,3,9,タツナナイロ,江田照男,-1596.0,-667.0,-3669.0,-2749.0,-1847.0,,-10528.0,14.0
東京,3,10,ミリオングローリー,長浜鴻緒,2239.0,-309.0,786.0,864.0,452.0,,4032.0,2.0
東京,3,11,フローレスカラーズ,菅原明良,1268.0,-506.0,-314.0,1872.0,1516.0,,3836.0,3.0
東京,3,12,ウインルナロッサ,遠藤汰月,-7042.0,-1173.0,-6073.0,-7583.0,-6513.0,,-28384.0,15.0
東京,3,13,ヴィラロボス,原優介　,345.0,-339.0,-351.0,-1496.0,-369.0,,-2210.0,9.0
東京,3,14,ボンダイビーチ,木幡育也,-706.0,-456.0,-533.0,-272.0,-645.0,,-2612.0,10.0
東京,3,15,ヴェントディルーナ,佐々木大,-1372.0,79.0,-1647.0,1158.0,-834.0,,-2616.0,11.0
東京,3,16,ディルガーム,佐藤翔馬,-1272.0,-465.0,-188.0,1683.0,-173.0,,-415.0,6.0
東京,4,1,ノヴェルカフナ,遠藤汰月,-7042.0,-7636.0,-3767.0,-2147.0,-6513.0,,-27105.0,16.0
東京,4,2,モロノディアマンテ,江田照男,-1596.0,1307.0,569.0,-249.0,-1847.0,,-1816.0,11.0
東京,4,3,グランフィエスタ,高杉吏麒,-73.0,3732.0,2034.0,-212.0,1416.0,,6897.0,1.0
東京,4,4,オメガディコン,岩田康誠,42.0,-856.0,36.0,1457.0,-327.0,,352.0,10.0
東京,4,5,アイムイン,川田将雅,217.0,-270.0,329.0,844.0,798.0,,1918.0,5.0
東京,4,6,マイネルグレート,荻野極　,-50.0,796.0,2157.0,-316.0,2875.0,,5462.0,3.0
東京,4,7,クォンタムビット,横山武史,-2171.0,-365.0,-119.0,-1532.0,-2164.0,,-6351.0,15.0
東京,4,8,ショウナンサイオウ,池添謙一,-610.0,457.0,301.0,917.0,314.0,,1379.0,9.0
東京,4,9,スノーエルヴァ,長浜鴻緒,2239.0,-226.0,1531.0,1673.0,452.0,,5669.0,2.0
東京,4,10,キーサーバー,原優介　,345.0,-2246.0,-2587.0,-1187.0,-369.0,,-6044.0,14.0
東京,4,11,クインズツバキ,吉田豊　,-42.0,-619.0,-1035.0,-68.0,-93.0,,-1857.0,12.0
東京,4,12,ルーリングクラス,岩田望来,-689.0,293.0,2328.0,-35.0,-156.0,,1741.0,6.0
東京,4,13,サクセスブルー,佐々木大,-1372.0,-258.0,796.0,-2305.0,-834.0,,-3973.0,13.0
東京,4,14,カリドーラ,三浦皇成,1081.0,1075.0,-899.0,-24.0,171.0,,1404.0,8.0
東京,4,15,スカイリッチ,菅原明良,1268.0,267.0,274.0,-1693.0,1516.0,,1632.0,7.0
東京,4,16,ダノンアスコルティ,ルメール,1134.0,-197.0,831.0,191.0,1062.0,,3021.0,4.0
東京,5,1,ゴーラッキー,ルメール,1134.0,553.0,831.0,45.0,1062.0,,3625.0,4.0
東京,5,2,フジガイフウ,菅原明良,1268.0,-711.0,274.0,1872.0,1516.0,,4219.0,2.0
東京,5,3,ホットゥトロット,大野拓弥,427.0,338.0,1117.0,1084.0,220.0,,3186.0,6.0
東京,5,4,シンデレラヒメ,遠藤汰月,-7042.0,-1706.0,-3767.0,-7583.0,-6513.0,,-26611.0,11.0
東京,5,5,スミッコディスコ,津村明秀,683.0,-1698.0,1585.0,490.0,2338.0,,3398.0,5.0
東京,5,6,ギガントマキア,上里直汰,-3.0,721.0,-504.0,-2460.0,1999.0,,-247.0,10.0
東京,5,7,マゲバスピード,川田将雅,217.0,1157.0,329.0,-46.0,798.0,,2455.0,7.0
東京,5,8,ルージュボヤージュ,キング　,,,,,,,,
東京,5,9,シャルトル,岩田望来,-689.0,250.0,2328.0,2117.0,-156.0,,3850.0,3.0
東京,5,10,トリスティ,佐々木大,-1372.0,344.0,796.0,1158.0,-834.0,,92.0,9.0
東京,5,11,ナイスプレーアスク,三浦皇成,1081.0,348.0,-899.0,996.0,171.0,,1697.0,8.0
東京,5,12,キーンセンス,荻野極　,-50.0,1728.0,2157.0,4139.0,2875.0,,10849.0,1.0
東京,6,1,ミッキーマドンナ,キング　,,,,,,,,
東京,6,2,アルヴィア,長浜鴻緒,2239.0,2830.0,1531.0,1673.0,452.0,,8725.0,1.0
東京,6,3,コイヌール,荻野極　,-50.0,1728.0,2157.0,-316.0,2875.0,,6394.0,2.0
東京,6,4,シャンソンドール,ルメール,1134.0,553.0,831.0,191.0,1062.0,,3771.0,4.0
東京,6,5,ポタリング,江田照男,-1596.0,-2222.0,569.0,-249.0,-1847.0,,-5345.0,12.0
東京,6,6,マイネルアレス,津村明秀,683.0,-1698.0,1585.0,298.0,2338.0,,3206.0,6.0
東京,6,7,リポサンテ,武豊　　,-91.0,-789.0,-2039.0,-958.0,-249.0,,-4126.0,11.0
東京,6,8,エリーナストーム,三浦皇成,1081.0,348.0,-899.0,-24.0,171.0,,677.0,8.0
東京,6,9,カザンラク,戸崎圭太,-427.0,-1243.0,-179.0,-779.0,-811.0,,-3439.0,10.0
東京,6,10,スワローシチー,田辺裕信,591.0,716.0,1091.0,66.0,735.0,,3199.0,7.0
東京,6,11,スノークローバー,上里直汰,-3.0,721.0,-504.0,2851.0,1999.0,,5064.0,3.0
東京,6,12,パルヴェニュー,柴田大知,-2547.0,-1005.0,-1682.0,-1015.0,-2875.0,,-9124.0,15.0
東京,6,13,ロパシック,川田将雅,217.0,1157.0,329.0,844.0,798.0,,3345.0,5.0
東京,6,14,トラジェクトワール,武藤雅　,-495.0,-1563.0,-3230.0,-1391.0,-1793.0,,-8472.0,14.0
東京,6,15,ウインドラート,松岡正海,-1721.0,-909.0,1526.0,573.0,-2162.0,,-2693.0,9.0
東京,6,16,ウアーシュプルング,横山武史,-2171.0,-2194.0,-119.0,-1532.0,-2164.0,,-8180.0,13.0
東京,7,1,バルダンツァ,田辺裕信,591.0,716.0,-541.0,66.0,735.0,,1567.0,3.0
東京,7,2,スマートシーカー,津村明秀,683.0,-1698.0,-338.0,298.0,2338.0,,1283.0,5.0
東京,7,3,パッションリッチ,菅原明良,1268.0,-711.0,-314.0,-1693.0,1516.0,,66.0,6.0
東京,7,4,ダブルメッセージ,石川裕紀,-315.0,547.0,102.0,106.0,-1450.0,,-1010.0,8.0
東京,7,5,サノノワンダー,戸崎圭太,-427.0,-1243.0,-1758.0,-779.0,-811.0,,-5018.0,13.0
東京,7,6,スプレーフォール,原優介　,345.0,103.0,-351.0,-1187.0,-369.0,,-1459.0,10.0
東京,7,7,キャネル,武藤雅　,-495.0,-1563.0,694.0,-1391.0,-1793.0,,-4548.0,12.0
東京,7,8,ラファールドール,佐々木大,-1372.0,344.0,-1647.0,-2305.0,-834.0,,-5814.0,14.0
東京,7,9,インペリアルライン,木幡巧也,1252.0,-1476.0,473.0,-405.0,1522.0,,1366.0,4.0
東京,7,10,ブルーワール,横山武史,-2171.0,-2194.0,-2781.0,-1532.0,-2164.0,,-10842.0,15.0
東京,7,11,アカデミア,坂井瑠星,304.0,221.0,1239.0,-66.0,884.0,,2582.0,2.0
東京,7,12,サトノシュトラーセ,キング　,,,,,,,,
東京,7,13,タイセイアディクト,岩田望来,-689.0,250.0,-626.0,-35.0,-156.0,,-1256.0,9.0
東京,7,14,コーカサスゴールド,吉田豊　,-42.0,29.0,212.0,-68.0,-93.0,,38.0,7.0
東京,7,15,ゴヴェルナーレリコ,長浜鴻緒,2239.0,2830.0,786.0,1673.0,452.0,,7980.0,1.0
東京,7,16,ドラゴン,武豊　　,-91.0,-789.0,-310.0,-958.0,-249.0,,-2397.0,11.0
東京,8,1,レイククレセント,キング　,,,,,,,,
東京,8,2,フェアリーライク,武豊　　,-91.0,-789.0,-2039.0,-1193.0,-249.0,,-4361.0,14.0
東京,8,3,デンクマール,ルメール,1134.0,553.0,831.0,45.0,1062.0,,3625.0,4.0
東京,8,4,ヴェナートル,佐藤翔馬,-1272.0,650.0,889.0,1683.0,-173.0,,1777.0,7.0
東京,8,5,ゴールドスター,横山和生,-694.0,6.0,295.0,-264.0,-945.0,,-1602.0,12.0
東京,8,6,ピコローズ,三浦皇成,1081.0,348.0,-899.0,996.0,171.0,,1697.0,8.0
東京,8,7,ボンヌソワレ,津村明秀,683.0,-1698.0,1585.0,490.0,2338.0,,3398.0,5.0
東京,8,8,メイケイバートン,池添謙一,-610.0,36.0,301.0,-743.0,314.0,,-702.0,11.0
東京,8,9,ホワイトターフ,上里直汰,-3.0,721.0,-504.0,-2460.0,1999.0,,-247.0,10.0
東京,8,10,ルージュスエルテ,佐々木大,-1372.0,344.0,796.0,1158.0,-834.0,,92.0,9.0
東京,8,11,ポッドロワール,岩田望来,-689.0,250.0,2328.0,2117.0,-156.0,,3850.0,3.0
東京,8,12,ジュンゴールド,荻野極　,-50.0,1728.0,2157.0,4139.0,2875.0,,10849.0,1.0
