場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
東京,1,1,ベルツリー,江田照男,-1844.0,1213.0,-1634.0,-1472.0,-2285.0,,-6022.0,14.0
東京,1,2,ラナイ,石川裕紀,-75.0,-560.0,-98.0,-265.0,-710.0,,-1708.0,10.0
東京,1,3,ルージュアマリア,原優介　,1603.0,-4128.0,644.0,-1704.0,122.0,,-3463.0,11.0
東京,1,4,リコリスラジアータ,横山琉人,62.0,-1045.0,567.0,-1128.0,437.0,,-1107.0,8.0
東京,1,5,エスケンダンス,佐藤翔馬,220.0,648.0,-199.0,802.0,-736.0,,735.0,5.0
東京,1,6,オブシディアーナ,菅原明良,913.0,883.0,583.0,1418.0,836.0,,4633.0,1.0
東京,1,7,ロゴモコ,原田和真,242.0,-3300.0,-384.0,1371.0,1664.0,,-407.0,7.0
東京,1,8,クリノフローレンス,柴田大知,-2388.0,-1585.0,-2164.0,-2932.0,-2210.0,,-11279.0,16.0
東京,1,9,セギレエルビエント,横山和生,-607.0,-784.0,896.0,109.0,-1147.0,,-1533.0,9.0
東京,1,10,ガラク,吉田豊　,478.0,-812.0,205.0,-247.0,206.0,,-170.0,6.0
東京,1,11,ハイエストランク,武藤雅　,-321.0,-644.0,-262.0,-1816.0,-1317.0,,-4360.0,13.0
東京,1,12,シュレン,三浦皇成,882.0,1497.0,1338.0,328.0,-202.0,,3843.0,2.0
東京,1,13,ペイシャケリー,野中悠太,342.0,473.0,-243.0,551.0,50.0,,1173.0,4.0
東京,1,14,ピコグリーン,木幡巧也,368.0,715.0,298.0,-122.0,266.0,,1525.0,3.0
東京,1,15,バルトゥール,内田博幸,-421.0,-558.0,-1314.0,-146.0,-1360.0,,-3799.0,12.0
東京,1,16,ティアップマッハ,岩部純二,-1184.0,-1282.0,-1828.0,-2020.0,-2287.0,,-8601.0,15.0
東京,2,1,ロジステート,木幡巧也,368.0,715.0,298.0,-122.0,266.0,,1525.0,4.0
東京,2,2,カプア,石川裕紀,-75.0,-560.0,-98.0,-265.0,-710.0,,-1708.0,7.0
東京,2,3,アリアルブラック,菅原明良,913.0,883.0,583.0,1418.0,836.0,,4633.0,1.0
東京,2,4,ナインオブレター,吉田豊　,478.0,-812.0,205.0,-247.0,206.0,,-170.0,5.0
東京,2,5,セイウンオスミウム,山林堂信,,,,,,,,
東京,2,6,ドリームアンコール,津村明秀,144.0,707.0,-40.0,1782.0,1270.0,,3863.0,2.0
東京,2,7,スイングボーイ,岩部純二,-1184.0,-1282.0,-1828.0,-2020.0,-2287.0,,-8601.0,14.0
東京,2,8,ハクサンリバーブ,内田博幸,-421.0,-558.0,-1314.0,-146.0,-1360.0,,-3799.0,11.0
東京,2,9,モモクロオー,原優介　,1603.0,-4128.0,644.0,-1704.0,122.0,,-3463.0,10.0
東京,2,10,クリーンリーチ,松岡正海,-1076.0,379.0,-2983.0,213.0,-1794.0,,-5261.0,13.0
東京,2,11,フラッシュタイム,長浜鴻緒,-880.0,1492.0,-605.0,-1080.0,-718.0,,-1791.0,8.0
東京,2,12,シアトルプリンセス,丸田恭介,-400.0,-353.0,1727.0,706.0,444.0,,2124.0,3.0
東京,2,13,ビスケットマリー,柴田大知,-2388.0,-1585.0,-2164.0,-2932.0,-2210.0,,-11279.0,15.0
東京,2,14,ボンボニエーレ,小林凌大,-245.0,-1225.0,-73.0,-627.0,-776.0,,-2946.0,9.0
東京,2,15,エポカスピーガ,横山琉人,62.0,-1045.0,567.0,-1128.0,437.0,,-1107.0,6.0
東京,2,16,ペタルビジュー,武藤雅　,-321.0,-644.0,-262.0,-1816.0,-1317.0,,-4360.0,12.0
東京,3,1,スティーヴバローズ,戸崎圭太,-1122.0,318.0,-1345.0,-943.0,-1178.0,,-4270.0,13.0
東京,3,2,トーセンペネロペ,原田和真,242.0,-3300.0,-384.0,1371.0,1664.0,,-407.0,7.0
東京,3,3,キョウエイスレーヴ,原優介　,1603.0,-4128.0,644.0,-1704.0,122.0,,-3463.0,11.0
東京,3,4,シングンラオウ,石川裕紀,-75.0,-560.0,-98.0,-265.0,-710.0,,-1708.0,9.0
東京,3,5,セイウンピカイチ,山林堂信,,,,,,,,
東京,3,6,ハクサンミラクル,武藤雅　,-321.0,-644.0,-262.0,-1816.0,-1317.0,,-4360.0,14.0
東京,3,7,ルナティックアイ,江田照男,-1844.0,1213.0,-1634.0,-1472.0,-2285.0,,-6022.0,15.0
東京,3,8,ミュージックマン,丸田恭介,-400.0,-353.0,1727.0,706.0,444.0,,2124.0,2.0
東京,3,9,プレミアブルー,内田博幸,-421.0,-558.0,-1314.0,-146.0,-1360.0,,-3799.0,12.0
東京,3,10,サンマルストロング,吉田豊　,478.0,-812.0,205.0,-247.0,206.0,,-170.0,6.0
東京,3,11,カフェヘニーハイ,長浜鴻緒,-880.0,1492.0,-605.0,-1080.0,-718.0,,-1791.0,10.0
東京,3,12,カラジシ,佐藤翔馬,220.0,648.0,-199.0,802.0,-736.0,,735.0,5.0
東京,3,13,アドマイヤデイトナ,ルメール,826.0,-874.0,-431.0,-844.0,392.0,,-931.0,8.0
東京,3,14,リンガスマイル,北村宏司,1135.0,-177.0,188.0,1191.0,1520.0,,3857.0,1.0
東京,3,15,グラスビジョン,木幡巧也,368.0,715.0,298.0,-122.0,266.0,,1525.0,3.0
東京,3,16,サトミノエンジェル,横山典弘,153.0,463.0,608.0,-451.0,717.0,,1490.0,4.0
東京,4,1,プチボヌール,内田博幸,-421.0,-1811.0,-1314.0,-146.0,-1360.0,,-5052.0,16.0
東京,4,2,ジャンビ,北村宏司,1135.0,810.0,188.0,1191.0,1520.0,,4844.0,1.0
東京,4,3,キョウエイフロイデ,菅原明良,913.0,-899.0,583.0,1418.0,836.0,,2851.0,3.0
東京,4,4,サンロレンツォ,三浦皇成,882.0,-477.0,1338.0,328.0,-202.0,,1869.0,5.0
東京,4,5,スペシャリスト,大野拓弥,-746.0,-369.0,-1332.0,445.0,-334.0,,-2336.0,12.0
東京,4,6,アルドール,石川裕紀,-75.0,-129.0,-98.0,-265.0,-710.0,,-1277.0,10.0
東京,4,7,サンセットブライト,横山琉人,62.0,641.0,567.0,-1128.0,437.0,,579.0,8.0
