場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
新潟,1,1,スカーレットクロス,土田稔　,-489.0,-2306.0,-422.0,-661.0,562.0,-1661.0,,,-4977.0,18.0
新潟,1,2,ベリーズブルー,鈴木慎太,1163.0,2001.0,-71.0,825.0,458.0,391.0,,,4767.0,2.0
新潟,1,3,マイネルアレス,相沢郁　,-49.0,-677.0,-992.0,141.0,125.0,-1221.0,,,-2673.0,13.0
新潟,1,4,デンリッレハウエル,林徹　　,104.0,30.0,-561.0,-106.0,169.0,-333.0,-522.0,,-1219.0,11.0
新潟,1,5,フェスティヴルキナ,小野次郎,301.0,1050.0,1164.0,-460.0,224.0,814.0,,,3093.0,4.0
新潟,1,6,ユイノオールイン,竹内正洋,501.0,699.0,-323.0,524.0,-677.0,1566.0,,,2290.0,6.0
新潟,1,7,イスキオス,栗田徹　,-207.0,-970.0,-810.0,152.0,-846.0,-1090.0,,,-3771.0,17.0
新潟,1,8,コリカンチャ,斉藤崇史,61.0,75.0,-387.0,-102.0,-290.0,-479.0,,,-1122.0,10.0
新潟,1,9,コスモフィネス,黒岩陽一,-38.0,49.0,335.0,272.0,-759.0,120.0,-571.0,,-592.0,9.0
新潟,1,10,ナリノボガート,上原博之,-1005.0,-646.0,-177.0,-690.0,-630.0,-522.0,,,-3670.0,16.0
新潟,1,11,エルムラント,鹿戸雄一,381.0,-341.0,-8.0,1059.0,-84.0,263.0,,,1270.0,7.0
新潟,1,12,メイショウバンデ,高橋義忠,5.0,-571.0,-523.0,59.0,-1134.0,-86.0,,,-2250.0,12.0
新潟,1,13,カンナギ,小手川準,-43.0,-892.0,-1135.0,-300.0,-700.0,-193.0,,,-3263.0,15.0
新潟,1,14,ウインバーテックス,清水英克,934.0,2432.0,4541.0,934.0,698.0,438.0,,,9977.0,1.0
新潟,1,15,リアルサファリ,小崎憲　,-71.0,-646.0,-1810.0,-1132.0,241.0,180.0,,,-3238.0,14.0
新潟,1,16,エコログローリー,牧浦充徳,13.0,-544.0,929.0,63.0,105.0,631.0,,,1197.0,8.0
新潟,1,17,メイショウゴールド,荒川義之,551.0,1168.0,37.0,-846.0,618.0,1578.0,,,3106.0,3.0
新潟,1,18,レイヤードレッド,手塚貴久,-182.0,673.0,1021.0,837.0,-525.0,745.0,-27.0,,2542.0,5.0
新潟,2,1,モルフェヴォロンテ,小手川準,-43.0,-892.0,-278.0,-300.0,-291.0,-193.0,-1471.0,,-3468.0,9.0
新潟,2,2,グッバイウェーブ,中川公成,183.0,259.0,304.0,-513.0,96.0,1161.0,,,1490.0,5.0
新潟,2,3,ラブミーハーパー,土田稔　,-489.0,-2306.0,-2298.0,-661.0,-3443.0,-1661.0,,,-10858.0,13.0
新潟,2,4,トリリオンボーイ,武井亮　,402.0,487.0,320.0,1373.0,181.0,580.0,,,3343.0,4.0
新潟,2,5,ライブリブランコ,尾形和幸,-925.0,-666.0,-1625.0,-1055.0,-850.0,-1058.0,,,-6179.0,10.0
新潟,2,6,サマーブライド,的場均　,-285.0,-874.0,-1780.0,-1379.0,-3175.0,-3651.0,-2306.0,,-13450.0,15.0
新潟,2,7,クリアクォーツ,岩戸孝樹,-224.0,-736.0,81.0,-63.0,-345.0,-185.0,,,-1472.0,8.0
新潟,2,8,カネショウレジェン,稲垣幸雄,27.0,726.0,678.0,806.0,888.0,974.0,,,4099.0,2.0
新潟,2,9,セイウンスペリオル,小島茂之,1103.0,1524.0,-700.0,342.0,1204.0,1723.0,,,5196.0,1.0
新潟,2,10,ミキノオーボエ,南田美知,-108.0,-1722.0,-2586.0,-1574.0,-2809.0,-2443.0,,,-11242.0,14.0
新潟,2,11,アイアンソリッド,本間忍　,-974.0,-1260.0,-2195.0,-166.0,-1603.0,-683.0,,,-6881.0,11.0
新潟,2,12,マホウノランプ,牧光二　,72.0,471.0,-62.0,158.0,62.0,-275.0,-332.0,,94.0,7.0
新潟,2,13,デーモンスレイヤー,庄野靖志,82.0,363.0,289.0,929.0,-299.0,-6.0,,,1358.0,6.0
新潟,2,14,ジャスパーノベル,森秀行　,9.0,242.0,909.0,11.0,1865.0,536.0,,,3572.0,3.0
新潟,2,15,チュラット,水野貴広,-374.0,-1435.0,313.0,-1944.0,-2245.0,-2128.0,162.0,,-7651.0,12.0
新潟,3,1,モモンウールー,池添学　,-160.0,-1120.0,1003.0,311.0,330.0,-722.0,,,-358.0,7.0
新潟,3,2,サイモンコーラル,羽月友彦,-47.0,8.0,-103.0,1385.0,368.0,377.0,-352.0,,1636.0,3.0
新潟,3,3,ターコイズデュー,畠山吉宏,376.0,-912.0,-15.0,226.0,439.0,485.0,,,599.0,5.0
新潟,3,4,ハイウェイスター,宮本博　,90.0,-832.0,518.0,613.0,1364.0,-156.0,,,1597.0,4.0
新潟,3,5,アイウィルビー,水野貴広,-374.0,1018.0,313.0,86.0,506.0,-2128.0,,,-579.0,8.0
新潟,3,6,ヒロインズクレスト,本田優　,262.0,767.0,480.0,1975.0,501.0,1758.0,-498.0,,5245.0,1.0
新潟,3,7,フェルンマンボ,辻野泰之,-25.0,794.0,90.0,647.0,913.0,487.0,,,2906.0,2.0
新潟,3,8,ドレミファニー,西田雄一,-669.0,-1808.0,718.0,-589.0,-770.0,-1007.0,,,-4125.0,10.0
新潟,3,9,ミツカネヴィーナス,鈴木伸尋,-471.0,-1082.0,-915.0,-1226.0,-1144.0,-1162.0,73.0,,-5927.0,11.0
新潟,3,10,ウェルキン,新開幸一,-209.0,-530.0,-802.0,-1085.0,-347.0,-956.0,,,-3929.0,9.0
新潟,3,11,シャリティ,四位洋文,-176.0,1266.0,50.0,-881.0,-442.0,-13.0,-98.0,,-294.0,6.0
新潟,4,1,アメトリーチェ,加藤和宏,-258.0,-745.0,-274.0,-323.0,-273.0,-1175.0,-387.0,,-3435.0,11.0
新潟,4,2,テクネチウム,木原一良,82.0,388.0,-15.0,385.0,-42.0,-348.0,,,450.0,5.0
新潟,4,3,ドゥラモンド,手塚貴久,-182.0,673.0,-158.0,2.0,-385.0,745.0,-27.0,,668.0,4.0
新潟,4,4,イチリュウオー,小西一男,2.0,-822.0,75.0,1025.0,122.0,-434.0,,,-32.0,6.0
新潟,4,5,ブレバ,中竹和也,146.0,892.0,-90.0,1389.0,727.0,255.0,423.0,,3742.0,2.0
新潟,4,6,フレーゲル,鈴木慎太,1163.0,2001.0,34.0,8.0,8.0,391.0,1505.0,,5110.0,1.0
新潟,4,7,トーセンヴァンノ,杉浦宏昭,-251.0,791.0,0.0,-544.0,-192.0,-70.0,-726.0,,-992.0,8.0
新潟,4,8,ソルドラード,蛯名正義,43.0,1299.0,113.0,-661.0,-294.0,-294.0,-429.0,,-223.0,7.0
新潟,4,9,カルマンフィルター,戸田博文,-551.0,128.0,-183.0,-179.0,-182.0,-1181.0,-994.0,,-3142.0,10.0
新潟,4,10,ジオフロント,清水久詞,-289.0,-410.0,700.0,779.0,793.0,-1264.0,416.0,,725.0,3.0
新潟,4,11,タイセイシェダル,高橋義忠,5.0,-571.0,-153.0,-986.0,-263.0,-86.0,,,-2054.0,9.0
新潟,5,1,モズアンドモズ,栗田徹　,-207.0,-970.0,-810.0,152.0,-1705.0,-1090.0,,,-4630.0,10.0
新潟,5,2,イノキ,岩戸孝樹,-224.0,-736.0,-1319.0,-63.0,-345.0,-185.0,,,-2872.0,9.0
新潟,5,3,ロケットバディー,斎藤誠　,281.0,502.0,-642.0,-148.0,1812.0,261.0,,,2066.0,4.0
