場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
福島,1,1,カンタベリーノブシ,アニマルキングダム,,,,,,,,,,
福島,1,2,コンパクトファイト,ディスクリートキャット,-288.0,987.0,145.0,-508.0,2373.0,901.0,2472.0,,6082.0,1.0
福島,1,3,スカイダイバー,フォーウィールドライブ,,,,,,,,,,
福島,1,4,ビッグスリック,モーニン,119.0,-308.0,-196.0,-382.0,-887.0,-9.0,,,-1663.0,10.0
福島,1,5,ディーエスショウマ,ディスクリートキャット,-288.0,987.0,145.0,-508.0,2373.0,901.0,2472.0,,6082.0,1.0
福島,1,6,コパカツ,コパノリッキー,-177.0,738.0,-816.0,769.0,-2094.0,477.0,830.0,,-273.0,8.0
福島,1,7,ハルサメ,カリフォルニアクローム,111.0,582.0,1367.0,1166.0,718.0,-17.0,-173.0,,3754.0,3.0
福島,1,8,チェスター,トーセンレーヴ,,,,,,,,,,
福島,1,9,ラッキーカムカム,シルバーステート,-724.0,-818.0,-2566.0,-109.0,-954.0,-1198.0,-958.0,,-7327.0,11.0
福島,1,10,アイアンソリッド,スズカコーズウェイ,306.0,289.0,338.0,-85.0,128.0,130.0,96.0,,1202.0,6.0
福島,1,11,ユリ,アジアエクスプレス,783.0,-426.0,434.0,227.0,745.0,1230.0,411.0,,3404.0,4.0
福島,1,12,ブルドッグキング,ブルドッグボス,,,,,,,,,,
福島,1,13,コパノオーランド,コパノリッキー,-177.0,738.0,-816.0,769.0,-2094.0,477.0,830.0,,-273.0,8.0
福島,1,14,レーヴレジェンド,ゴールドドリーム,,,,,,,,,,
福島,1,15,パーティーガール,ホッコータルマエ,-573.0,734.0,780.0,-179.0,1029.0,-970.0,1179.0,,2000.0,5.0
福島,1,16,カリスパール,ベルシャザール,18.0,45.0,-412.0,7.0,176.0,173.0,,,7.0,7.0
福島,2,1,シュヴァルツナーガ,ビーチパトロール,-398.0,928.0,-647.0,787.0,-1673.0,,,,-1003.0,11.0
福島,2,2,ミレニアムヒロイン,スクリーンヒーロー,1397.0,2092.0,663.0,2381.0,1141.0,1698.0,,,9372.0,2.0
福島,2,3,チビノシエラザード,ブリックスアンドモルタル,-394.0,111.0,522.0,767.0,-845.0,248.0,,,409.0,9.0
福島,2,4,サイモンブーケ,ダイワメジャー,-815.0,-1598.0,-2968.0,-560.0,-1302.0,-2636.0,119.0,,-9760.0,14.0
福島,2,5,アンリーベイビー,ロードカナロア,-1170.0,-675.0,-1637.0,-2237.0,-4429.0,-4838.0,,,-14986.0,15.0
福島,2,6,キタノチェロキー,タリスマニック,582.0,-1253.0,-1197.0,-2699.0,-1621.0,909.0,,,-5279.0,13.0
福島,2,7,スマートプレシャス,シャンハイボビー,4.0,-536.0,-166.0,-870.0,-694.0,221.0,1389.0,,-652.0,10.0
福島,2,8,タマモネモフィラ,パイロ,439.0,941.0,1992.0,576.0,1800.0,1343.0,,,7091.0,4.0
福島,2,9,モンディーン,リアルスティール,252.0,2615.0,5640.0,5088.0,1687.0,4227.0,1323.0,,20832.0,1.0
福島,2,10,コーラルハート,デクラレーションオブウォー,101.0,1222.0,-746.0,1430.0,168.0,1784.0,526.0,,4485.0,6.0
福島,2,11,マイレーヌ,ロゴタイプ,874.0,-44.0,-772.0,207.0,1032.0,473.0,-29.0,,1741.0,8.0
福島,2,12,エーデル,デクラレーションオブウォー,101.0,1222.0,-746.0,1430.0,168.0,1784.0,,,3959.0,7.0
福島,2,13,ステラヴェルデ,リオンディーズ,651.0,1102.0,-697.0,-1297.0,-1527.0,1435.0,-1979.0,,-2312.0,12.0
福島,2,14,ドナアフロディテ,ドレフォン,199.0,1193.0,2830.0,-331.0,577.0,1673.0,1494.0,,7635.0,3.0
福島,2,15,ノアスペシャル,アジアエクスプレス,783.0,3153.0,434.0,-250.0,-175.0,1230.0,-364.0,,4811.0,5.0
福島,3,1,ナチュラルリバー,ルーラーシップ,-220.0,-1544.0,-750.0,-874.0,-2096.0,-357.0,-1627.0,,-7468.0,13.0
福島,3,2,グランドセントラル,シャンハイボビー,4.0,-536.0,-166.0,-870.0,-694.0,221.0,,,-2041.0,12.0
福島,3,3,ジェンマ,キングリオ,,,,,,,,,,
福島,3,4,シントーハナノボス,ヘニーヒューズ,613.0,815.0,4244.0,1385.0,2325.0,2365.0,,,11747.0,3.0
福島,3,5,イーブンナウ,Catholic Boy,,,,,,,,,,
福島,3,6,フラッシング,ドレフォン,199.0,1193.0,2830.0,-331.0,577.0,1673.0,1494.0,,7635.0,4.0
福島,3,7,エイブラムス,フリオーソ,-440.0,485.0,258.0,197.0,-517.0,248.0,,,231.0,11.0
福島,3,8,カンタベリーハヤテ,ロゴタイプ,874.0,-44.0,-772.0,207.0,1032.0,473.0,-29.0,,1741.0,8.0
福島,3,9,アレナパラシオ,シニスターミニスター,748.0,2729.0,8768.0,3726.0,5076.0,6684.0,1469.0,,29200.0,1.0
福島,3,10,ディスタントスカイ,Uncle Mo,39.0,69.0,104.0,114.0,162.0,141.0,267.0,,896.0,9.0
福島,3,11,スペイドアン,カリフォルニアクローム,111.0,973.0,1367.0,456.0,-17.0,,,,2890.0,6.0
福島,3,12,フリーマントル,リアルインパクト,-680.0,18.0,387.0,2745.0,-158.0,293.0,2103.0,,4708.0,5.0
福島,3,13,ポワンキュルミナン,ロゴタイプ,874.0,-44.0,-772.0,207.0,1032.0,473.0,,,1770.0,7.0
福島,3,14,カセノラオー,ヘニーヒューズ,613.0,815.0,4244.0,1385.0,2325.0,2365.0,726.0,,12473.0,2.0
福島,3,15,サンドブラスト,モーニン,119.0,131.0,-196.0,403.0,-9.0,,,,448.0,10.0
福島,4,1,シャドウダッチェス,ヘニーヒューズ,613.0,1513.0,-36.0,462.0,-316.0,2365.0,2605.0,,7206.0,2.0
福島,4,2,メイショウジブリ,キズナ,1380.0,2230.0,1434.0,2143.0,2906.0,5156.0,699.0,,15948.0,1.0
福島,4,3,トーセンヴァンノ,ヴァンキッシュラン,,,,,,,,,,
福島,4,4,ロードジャスティス,Fort Larned,,,,,,,,,,
福島,4,5,ゴンドワナ,マツリダゴッホ,-335.0,-629.0,-354.0,-251.0,-448.0,-437.0,-351.0,,-2805.0,8.0
福島,4,6,カルマンフィルター,スワーヴリチャード,-722.0,878.0,1295.0,104.0,,,,,1555.0,5.0
福島,4,7,カースソーサラー,リオンディーズ,651.0,-399.0,-51.0,-1107.0,130.0,1435.0,1134.0,,1793.0,3.0
福島,4,8,ブレバ,ネロ,-85.0,1266.0,732.0,-194.0,6.0,,,,1725.0,4.0
福島,4,9,ジオフロント,ハーツクライ,-233.0,-2062.0,161.0,-869.0,-845.0,-4587.0,5.0,,-8430.0,11.0
福島,4,10,フレーゲル,トゥザワールド,-70.0,301.0,-236.0,-526.0,-236.0,-339.0,-44.0,,-1150.0,6.0
福島,4,11,アルカンサス,シルバーステート,-724.0,-818.0,-540.0,85.0,-1198.0,-491.0,,,-3686.0,9.0
福島,4,12,パープルアドミラル,シビルウォー,-85.0,-102.0,-552.0,-383.0,6.0,-20.0,-58.0,,-1194.0,7.0
福島,4,13,アルファインディ,モーリス,-1351.0,818.0,-345.0,-709.0,-921.0,-2618.0,-91.0,,-5217.0,10.0
福島,4,14,ワンダーサーイター,ワンダーアキュート,,,,,,,,,,
