場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
函館,1,1,ペイシャアーサー,丹内祐次,109.0,102.0,107.0,98.0,104.0,,104.0,4.0
函館,1,2,リリアンファスト,戸崎圭太,112.0,101.0,100.0,98.0,101.0,,102.4,7.0
函館,1,3,シャルメイビス,川端海翼,135.0,84.0,100.0,112.0,99.0,,106.0,2.0
函館,1,4,バックアップアゲン,原田和真,21.0,57.0,115.0,119.0,90.0,,80.4,16.0
函館,1,5,レーヌドフルール,小沢大仁,79.0,96.0,91.0,78.0,104.0,,89.6,15.0
函館,1,6,エスペシャリー,藤岡佑介,99.0,112.0,104.0,103.0,107.0,,105.0,3.0
函館,1,7,ラブカマクフィー,中井裕二,83.0,80.0,108.0,95.0,,,91.5,14.0
函館,1,8,テーオーシュターデ,古川吉洋,85.0,103.0,112.0,105.0,101.0,,101.2,8.0
函館,1,9,セゾンデフィーユ,横山武史,103.0,100.0,100.0,95.0,98.0,,99.2,10.0
函館,1,10,サニーネイチャー,武豊　　,97.0,95.0,95.0,97.0,98.0,,96.4,13.0
函館,1,11,ミクニキャッチー,横山和生,95.0,96.0,102.0,100.0,106.0,,99.8,9.0
函館,1,12,アンビシャスヨシノ,松本大輝,110.0,102.0,92.0,104.0,106.0,,102.8,6.0
函館,1,13,プレインコート,北村友一,121.0,108.0,102.0,100.0,105.0,,107.2,1.0
函館,1,14,ロッキンミー,斎藤新　,88.0,102.0,98.0,103.0,102.0,,98.6,11.0
函館,1,15,アセンディア,ルメール,99.0,95.0,100.0,97.0,96.0,,97.4,12.0
函館,1,16,ジョーブラック,浜中俊　,103.0,103.0,107.0,103.0,103.0,,103.8,5.0
函館,2,1,サマーブライド,舟山瑠泉,,,,,,,,
函館,2,2,クインズマカロン,荻野琢真,131.0,125.0,104.0,101.0,112.0,,114.6,1.0
函館,2,3,プリマドンナアスク,古川奈穂,103.0,89.0,94.0,90.0,92.0,,93.6,12.0
函館,2,4,シェリルファミーユ,武豊　　,97.0,95.0,100.0,97.0,98.0,,97.4,8.0
函館,2,5,リュウゼツラン,横山武史,103.0,100.0,92.0,97.0,98.0,,98.0,7.0
函館,2,6,ブギウギウギ,古川吉洋,85.0,103.0,94.0,104.0,101.0,,97.4,8.0
函館,2,7,テイケイウル,小沢大仁,79.0,96.0,95.0,104.0,104.0,,95.6,10.0
函館,2,8,メムエクラ,長浜鴻緒,113.0,107.0,98.0,109.0,101.0,,105.6,3.0
函館,2,9,キタノホウセキ,川又賢治,95.0,95.0,100.0,86.0,95.0,,94.2,11.0
函館,2,10,ダイヤノゴトク,小林美駒,67.0,90.0,90.0,97.0,96.0,,88.0,13.0
函館,2,11,アレーティア,浜中俊　,103.0,103.0,95.0,103.0,103.0,,101.4,6.0
函館,2,12,デルマアポロニア,松岡正海,151.0,102.0,88.0,98.0,104.0,,108.6,2.0
函館,2,13,デザフィアドール,川端海翼,135.0,84.0,103.0,93.0,99.0,,102.8,5.0
函館,2,14,メイショウナナコ,丹内祐次,109.0,102.0,100.0,107.0,104.0,,104.4,4.0
