場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
函館,1,1,ペイシャアーサー,丹内祐次,1210.0,665.0,3364.0,-600.0,3082.0,,7721.0,1.0
函館,1,2,リリアンファスト,戸崎圭太,0.0,318.0,100.0,-943.0,203.0,,-322.0,10.0
函館,1,3,シャルメイビス,川端海翼,1491.0,-2206.0,-19.0,1647.0,-137.0,,776.0,7.0
函館,1,4,バックアップアゲン,原田和真,0.0,-3300.0,892.0,1371.0,-662.0,,-1699.0,11.0
函館,1,5,レーヌドフルール,小沢大仁,0.0,-923.0,-2422.0,-6122.0,1298.0,,-8169.0,16.0
函館,1,6,エスペシャリー,藤岡佑介,-98.0,1701.0,1203.0,597.0,2795.0,,6198.0,2.0
函館,1,7,ラブカマクフィー,中井裕二,-1110.0,-1156.0,623.0,-531.0,,,-2174.0,12.0
函館,1,8,テーオーシュターデ,古川吉洋,-940.0,505.0,2441.0,1137.0,412.0,,3555.0,4.0
函館,1,9,セゾンデフィーユ,横山武史,312.0,69.0,-190.0,-1784.0,-845.0,,-2438.0,13.0
函館,1,10,サニーネイチャー,武豊　　,-209.0,-700.0,-1575.0,-765.0,-1109.0,,-4358.0,15.0
函館,1,11,ミクニキャッチー,横山和生,-319.0,-784.0,531.0,109.0,2261.0,,1798.0,6.0
函館,1,12,アンビシャスヨシノ,松本大輝,81.0,177.0,-740.0,378.0,710.0,,606.0,9.0
函館,1,13,プレインコート,北村友一,1023.0,1113.0,738.0,-119.0,1825.0,,4580.0,3.0
函館,1,14,ロッキンミー,斎藤新　,-143.0,214.0,-479.0,551.0,625.0,,768.0,8.0
函館,1,15,アセンディア,ルメール,0.0,-874.0,-170.0,-844.0,-914.0,,-2802.0,14.0
函館,1,16,ジョーブラック,浜中俊　,127.0,210.0,1385.0,448.0,990.0,,3160.0,5.0
函館,2,1,サマーブライド,舟山瑠泉,,,,,,,,
函館,2,2,クインズマカロン,荻野琢真,466.0,1474.0,326.0,52.0,1665.0,,3983.0,2.0
函館,2,3,プリマドンナアスク,古川奈穂,29.0,-1108.0,-791.0,-842.0,-1283.0,,-3995.0,11.0
函館,2,4,シェリルファミーユ,武豊　　,-209.0,-700.0,40.0,-777.0,-1109.0,,-2755.0,10.0
函館,2,5,リュウゼツラン,横山武史,312.0,69.0,-2911.0,-1160.0,-845.0,,-4535.0,12.0
函館,2,6,ブギウギウギ,古川吉洋,-940.0,505.0,-1488.0,865.0,412.0,,-646.0,7.0
函館,2,7,テイケイウル,小沢大仁,0.0,-923.0,-1561.0,1133.0,1298.0,,-53.0,5.0
函館,2,8,メムエクラ,長浜鴻緒,825.0,1492.0,-605.0,1851.0,254.0,,3817.0,3.0
函館,2,9,キタノホウセキ,川又賢治,-80.0,-233.0,-28.0,-500.0,-557.0,,-1398.0,9.0
函館,2,10,ダイヤノゴトク,小林美駒,-1293.0,-1267.0,-1549.0,-339.0,-896.0,,-5344.0,13.0
函館,2,11,アレーティア,浜中俊　,127.0,210.0,-558.0,405.0,990.0,,1174.0,4.0
函館,2,12,デルマアポロニア,松岡正海,1482.0,379.0,-2983.0,-380.0,965.0,,-537.0,6.0
函館,2,13,デザフィアドール,川端海翼,1491.0,-2206.0,491.0,-883.0,-137.0,,-1244.0,8.0
函館,2,14,メイショウナナコ,丹内祐次,1210.0,665.0,-92.0,3048.0,3082.0,,7913.0,1.0
函館,3,1,メイショウハボマイ,松本大輝,81.0,177.0,336.0,378.0,710.0,,1682.0,5.0
函館,3,2,モウフブキ,小沢大仁,0.0,-923.0,-1561.0,-6122.0,1298.0,,-7308.0,10.0
函館,3,3,ニッシンゲッポ,丹内祐次,1210.0,665.0,-92.0,-600.0,3082.0,,4265.0,3.0
函館,3,4,クロスレート,和田陽希,,,,,,,,
函館,3,5,ゴッドテソロ,古川吉洋,-940.0,505.0,-1488.0,1137.0,412.0,,-374.0,7.0
函館,3,6,ミヤマイルス,長浜鴻緒,825.0,1492.0,-605.0,-1080.0,254.0,,886.0,6.0
函館,3,7,ラピルスイメル,松若風馬,1357.0,1109.0,871.0,115.0,,,3452.0,4.0
函館,3,8,モズボーン,鮫島克駿,278.0,2077.0,2133.0,686.0,4053.0,,9227.0,1.0
函館,3,9,ロゴモコ,上里直汰,,,,,,,,
函館,3,10,ストラテージュ,古川奈穂,29.0,-1108.0,-791.0,-977.0,-1283.0,,-4130.0,8.0
函館,3,11,イチトゼロノアイダ,佐々木大,1930.0,537.0,468.0,2205.0,2169.0,,7309.0,2.0
函館,3,12,コッコラーレ,小林美駒,-1293.0,-1267.0,-1549.0,-935.0,-896.0,,-5940.0,9.0
函館,4,1,マサノイロハ,中井裕二,-1110.0,-1156.0,-455.0,-531.0,,,-3252.0,14.0
函館,4,2,サクラアドリア,戸崎圭太,0.0,318.0,100.0,-349.0,203.0,,272.0,9.0
函館,4,3,ヤマノインパクト,斎藤新　,-143.0,214.0,-479.0,-632.0,625.0,,-415.0,11.0
函館,4,4,エルモッソペンドロ,長浜鴻緒,825.0,1492.0,629.0,1851.0,254.0,,5051.0,4.0
函館,4,5,メルヘンライズ,横山武史,312.0,69.0,-190.0,-1160.0,-845.0,,-1814.0,13.0
函館,4,6,ラウニウ,鮫島克駿,278.0,2077.0,1501.0,2828.0,4053.0,,10737.0,2.0
函館,4,7,コンドゥイア,鷲頭虎太,81.0,365.0,463.0,36.0,1056.0,,2001.0,8.0
函館,4,8,レヴァンティス,武豊　　,-209.0,-700.0,-1575.0,-777.0,-1109.0,,-4370.0,15.0
函館,4,9,ベールドインパクト,古川吉洋,-940.0,505.0,2441.0,865.0,412.0,,3283.0,6.0
函館,4,10,レディオンステージ,佐々木大,1930.0,537.0,1146.0,-818.0,2169.0,,4964.0,5.0
