,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,32.0,57.0,,42.0,43.0,4.0,27.0,62.0,,,1.0,3.0,2.0,3.0,22.0,,42.0,16.0,6.0,25.0,7.0,48.0,29.0,5.0,
2022,10.0,48.0,,16.0,41.0,1.0,23.0,35.0,,,,1.0,1.0,,21.0,,24.0,11.0,,19.0,2.0,31.0,22.0,3.0,
2023,3.0,14.0,,6.0,11.0,,4.0,13.0,,,,,3.0,,1.0,4.0,7.0,2.0,1.0,6.0,,7.0,7.0,3.0,
2024,8.0,10.0,,9.0,8.0,1.0,6.0,12.0,,,,2.0,2.0,,2.0,8.0,2.0,2.0,2.0,1.0,1.0,11.0,5.0,1.0,
2025,5.0,15.0,,9.0,10.0,1.0,3.0,17.0,,,,,,,3.0,7.0,8.0,2.0,,6.0,3.0,14.0,3.0,,
