場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,サラサチャチャチャ,田中剛　,-341.0,276.0,882.0,1137.0,731.0,361.0,,337.0,3383.0,4.0
中山,1,2,シルブプレ,奥平雅士,114.0,-340.0,-572.0,-314.0,146.0,74.0,,-734.0,-1626.0,11.0
中山,1,3,リケアマカロニ,小野次郎,399.0,29.0,-286.0,1331.0,939.0,1905.0,,-572.0,3745.0,3.0
中山,1,4,ニケフェリーチェ,秋本大介,,,,,,,,,,
中山,1,5,ギャニミード,木村哲也,13.0,675.0,-424.0,366.0,-257.0,2.0,,-37.0,338.0,6.0
中山,1,6,マスカルポーネ,水野貴広,416.0,289.0,1297.0,22.0,468.0,649.0,,-119.0,3022.0,5.0
中山,1,7,バイアブランカ,古賀慎明,96.0,704.0,-845.0,646.0,-137.0,-468.0,,-32.0,-36.0,8.0
中山,1,8,クイーンズホリデー,林徹　　,9.0,180.0,-466.0,332.0,321.0,-307.0,,161.0,230.0,7.0
中山,1,9,パルフェ,高柳瑞樹,-343.0,48.0,-865.0,163.0,-824.0,-319.0,,-256.0,-2396.0,12.0
中山,1,10,オルナータス,上原博之,752.0,191.0,254.0,541.0,332.0,1089.0,,858.0,4017.0,2.0
中山,1,11,ジーティーフクフク,西田雄一,813.0,10.0,-16.0,-1365.0,-953.0,245.0,,995.0,-271.0,10.0
中山,1,12,ニューハイ,堀内岳志,-656.0,624.0,-828.0,-577.0,-761.0,-512.0,,288.0,-2422.0,13.0
中山,1,13,アルバニクス,田村康仁,-776.0,-169.0,99.0,-55.0,-1185.0,-1427.0,-1125.0,804.0,-3834.0,14.0
中山,1,14,ノーブルスアーク,尾形和幸,-577.0,-431.0,-1654.0,-1011.0,-3.0,-968.0,,-1241.0,-5885.0,15.0
