場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
新潟,1,1,インプレス,佐々木晶,503.0,873.0,29.0,1117.0,192.0,1280.0,1019.0,,5013.0,1.0
新潟,1,2,スピアヘッド,菊川正達,-196.0,-24.0,-25.0,-410.0,106.0,-1720.0,100.0,,-2169.0,12.0
新潟,1,3,シャンドゥレール,国枝栄　,-483.0,-343.0,66.0,278.0,97.0,-446.0,-336.0,,-1167.0,10.0
新潟,1,4,メイショウキリモン,荒川義之,551.0,143.0,29.0,1088.0,10.0,1578.0,888.0,,4287.0,2.0
新潟,1,5,ロンギングバース,竹内正洋,501.0,-566.0,64.0,201.0,93.0,1566.0,129.0,,1988.0,4.0
新潟,1,6,ガイフウカイセイ,松山将樹,394.0,-631.0,-457.0,18.0,-254.0,190.0,541.0,,-199.0,7.0
新潟,1,7,テイエムナイスラン,石栗龍彦,-270.0,-22.0,-424.0,-344.0,-456.0,559.0,244.0,,-713.0,9.0
新潟,1,8,ヴァトレニ,長谷川浩,-142.0,529.0,-134.0,-1288.0,-264.0,-952.0,,,-2251.0,13.0
新潟,1,9,クリノサンシャイン,石毛善彦,-956.0,-138.0,-660.0,-1706.0,-890.0,-2180.0,,,-6530.0,14.0
新潟,1,10,スマッシャー,吉岡辰弥,660.0,-1005.0,-140.0,-18.0,-122.0,1009.0,381.0,,765.0,5.0
新潟,1,11,ジロー,岡田稲男,128.0,20.0,-54.0,-259.0,-12.0,219.0,-515.0,,-473.0,8.0
新潟,1,12,ブリエヴェール,小笠倫弘,762.0,545.0,-211.0,1450.0,135.0,461.0,,,3142.0,3.0
新潟,1,13,ウインチェレステ,畠山吉宏,376.0,167.0,-401.0,-572.0,-555.0,485.0,-1072.0,,-1572.0,11.0
新潟,1,14,ケンアンビシャス,久保田貴,-330.0,43.0,-139.0,-69.0,383.0,548.0,-273.0,,163.0,6.0
新潟,2,1,プレデスティナーレ,北出成人,-126.0,615.0,480.0,-26.0,-298.0,574.0,,,1219.0,4.0
新潟,2,2,キャストロププ,尾形和幸,-925.0,-666.0,-1625.0,-1055.0,-951.0,-1058.0,,,-6280.0,10.0
新潟,2,3,アライアンスデイ,村田一誠,-731.0,-2686.0,-2736.0,-1636.0,-3178.0,-1858.0,,,-12825.0,12.0
新潟,2,4,タガノビギニング,中村直也,977.0,1510.0,597.0,1264.0,3318.0,770.0,,,8436.0,1.0
新潟,2,5,マイユニバース,武幸四郎,-80.0,1014.0,634.0,378.0,1615.0,292.0,,,3853.0,2.0
新潟,2,6,マイネルラカイユ,天間昭一,-1096.0,702.0,-925.0,455.0,-1780.0,-2989.0,,,-5633.0,9.0
新潟,2,7,メイショウマクジキ,角田晃一,488.0,918.0,-148.0,-225.0,676.0,719.0,,,2428.0,3.0
新潟,2,8,アストラン,斎藤誠　,281.0,502.0,967.0,-148.0,-1496.0,261.0,,,367.0,5.0
新潟,2,9,コア,相沢郁　,-49.0,-677.0,375.0,141.0,125.0,-1221.0,,,-1306.0,6.0
新潟,2,10,キタノブリランテ,粕谷昌央,-773.0,-2148.0,-1737.0,-273.0,-2462.0,-2071.0,,,-9464.0,11.0
新潟,2,11,ハクシンブライアン,松山将樹,394.0,-666.0,-867.0,28.0,-417.0,190.0,,,-1338.0,7.0
新潟,2,12,ブラックジジ,菊川正達,-196.0,453.0,-709.0,-739.0,-431.0,-1720.0,,,-3342.0,8.0
新潟,3,1,フレイミングパイ,中竹和也,146.0,588.0,-19.0,209.0,-242.0,255.0,,,937.0,5.0
新潟,3,2,ロマンスライト,宗像義忠,-288.0,326.0,-518.0,-390.0,1698.0,506.0,448.0,,1782.0,3.0
新潟,3,3,イモータルフェイム,鹿戸雄一,381.0,-17.0,-6.0,-361.0,-183.0,263.0,,,77.0,7.0
新潟,3,4,スターザサンライズ,小椋研介,,,,,,,,,,
新潟,3,5,ケイトポムドゥパン,中川公成,183.0,133.0,304.0,-585.0,96.0,1161.0,-624.0,,668.0,6.0
新潟,3,6,サラフォーコン,大和田成,-63.0,295.0,193.0,398.0,1332.0,1664.0,,,3819.0,1.0
新潟,3,7,イエデゴロゴロ,畑端省吾,79.0,-462.0,1455.0,942.0,-349.0,58.0,,,1723.0,4.0
新潟,3,8,パイアイヤー,鈴木伸尋,-471.0,-1082.0,-915.0,-274.0,123.0,-1162.0,,,-3781.0,10.0
新潟,3,9,シュヴァルツリーベ,林徹　　,104.0,-12.0,349.0,-369.0,-310.0,-333.0,,,-571.0,8.0
新潟,3,10,オーロラアーク,石栗龍彦,-270.0,325.0,1045.0,-344.0,1743.0,559.0,244.0,,3302.0,2.0
新潟,3,11,チェルシー,中舘英二,321.0,-168.0,-364.0,-1193.0,-586.0,-512.0,,,-2502.0,9.0
新潟,4,1,ラエール,土田稔　,-489.0,-2306.0,79.0,74.0,183.0,-1661.0,-140.0,,-4260.0,7.0
新潟,4,2,トーセンアウローラ,尾形和幸,-925.0,-666.0,474.0,-46.0,93.0,-1058.0,-346.0,,-2474.0,6.0
新潟,4,3,メイショウコホク,藤沢則雄,-521.0,-2065.0,-57.0,-703.0,-215.0,-1544.0,-551.0,,-5656.0,8.0
新潟,4,4,サイモンルモンド,根本康広,-163.0,226.0,-29.0,-902.0,87.0,-581.0,,,-1362.0,5.0
新潟,4,5,ワンダーサーイター,畠山吉宏,376.0,48.0,-401.0,-572.0,-555.0,485.0,-545.0,,-1164.0,4.0
新潟,4,6,ウインエタンセル,西園翔太,234.0,-283.0,-110.0,1275.0,82.0,890.0,,,2088.0,2.0
新潟,4,7,アンクラウデッド,古賀慎明,262.0,427.0,366.0,191.0,470.0,341.0,91.0,,2148.0,1.0
新潟,4,8,ソルトロング,木原一良,82.0,388.0,-15.0,385.0,-42.0,-348.0,,,450.0,3.0
新潟,5,1,ルイステソーロ,畠山吉宏,376.0,154.0,-15.0,-88.0,-674.0,485.0,,,238.0,4.0
新潟,5,2,ロンデシャッセ,加藤征弘,-146.0,73.0,-420.0,-189.0,83.0,-116.0,,,-715.0,7.0
新潟,5,3,ベルヴィオレット,小崎憲　,-71.0,-306.0,-396.0,-1132.0,-1812.0,180.0,,,-3537.0,9.0
新潟,5,4,スパルタンキング,水野貴広,-374.0,-1116.0,313.0,-1944.0,-2245.0,-2128.0,,,-7494.0,14.0
新潟,5,5,コパカツ,奥平雅士,246.0,464.0,-471.0,655.0,198.0,-532.0,,,560.0,3.0
新潟,5,6,ヘッズアップ,松山将樹,394.0,473.0,-867.0,28.0,-487.0,190.0,,,-269.0,5.0
新潟,5,7,ミスターヨッシャー,堀内岳志,-1399.0,1504.0,-2111.0,1153.0,1791.0,2161.0,,,3099.0,1.0
