場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,良,1,エレパイオ,3歳,原優介,嘉藤貴行,差し,,,短距離,右回り,,Lv3 ,490,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,2,アミラジオネ,3歳,水沼元輝,西田雄一,追込,0.0,,短距離,右回り,,Lv3 ,464,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,3,ライラックダンサー,3歳,長浜鴻緒,矢嶋大樹,,,,短距離,右回り,,Lv3 ,402,,
中山,1,未勝利,ダート,1200,良,4,ビップモアナ,3歳,菊沢一樹,田島俊明,先行,,,短距離,右回り,,Lv3 ,482,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,5,デンリッレハウエル,3歳,石田拓郎,林徹,差し,50.0,50.0,短距離,右回り,,Lv3 ,402,,
中山,1,未勝利,ダート,1200,良,6,マハーギータ,3歳,田辺裕信,久保田貴,,,,短距離,右回り,,Lv3 ,434,,
中山,1,未勝利,ダート,1200,良,7,ヒルビリーエレジー,3歳,吉田豊,戸田博文,先行,0.0,0.0,短距離,右回り,,Lv3 ,446,,
中山,1,未勝利,ダート,1200,良,8,ゴールドハンマー,3歳,横山典弘,村田一誠,先行,100.0,100.0,短距離,右回り,,Lv3 ,482,,
中山,1,未勝利,ダート,1200,良,9,ガールネクストドア,3歳,内田博幸,南田美知,追込,,,短距離,右回り,,Lv3 ,432,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,10,キタノエモシオン,3歳,小林脩斗,石栗龍彦,,,,短距離,右回り,,Lv3 ,432,,
中山,1,未勝利,ダート,1200,良,11,キタノライブリー,3歳,丹内祐次,本間忍,先行,33.33333333333333,60.0,短距離,右回り,,Lv3 ,442,休明2走,
中山,1,未勝利,ダート,1200,良,12,フジルバーブ,3歳,松岡正海,西田雄一,先行,0.0,0.0,短距離,右回り,,Lv3 ,466,,
中山,1,未勝利,ダート,1200,良,13,ドナカルナバル,3歳,菅原明良,高木登,,,,短距離,右回り,,Lv3 ,472,,
中山,1,未勝利,ダート,1200,良,14,ポートタウランガ,3歳,横山和生,嘉藤貴行,追込,0.0,0.0,短距離,右回り,,Lv3 ,458,,
中山,1,未勝利,ダート,1200,良,15,モモイロカタオモイ,3歳,江田照男,村田一誠,逃げ,,,短距離,右回り,,Lv3 ,418,,距離短縮
中山,1,未勝利,ダート,1200,良,16,スマイルバニラ,3歳,遠藤汰月,黒岩陽一,追込,,,短距離,右回り,,Lv3 ,400,休明初戦,距離短縮
中山,2,未勝利,ダート,1800,稍重,1,ロングウェイホーム,3歳,モレイラ,伊坂重信,先行,100.0,100.0,中距離,右回り,ダ道悪,Lv3 ,524,休明3走,
中山,2,未勝利,ダート,1800,稍重,2,アッサジャン,3歳,三浦皇成,国枝栄,先行,,,中距離,右回り,ダ道悪,Lv3 ,450,休明初戦,距離延長
中山,2,未勝利,ダート,1800,稍重,3,マブアンドフェール,3歳,内田博幸,古賀慎明,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,524,,距離短縮
中山,2,未勝利,ダート,1800,稍重,4,ゴールドパートナー,3歳,横山和生,嘉藤貴行,差し,50.0,50.0,中距離,右回り,ダ道悪,Lv3 ,478,,
中山,2,未勝利,ダート,1800,稍重,5,ルシャルムール,3歳,菅原明良,萩原清,,,,中距離,右回り,ダ道悪,Lv3 ,476,,
中山,2,未勝利,ダート,1800,稍重,6,セイウンピカイチ,3歳,石田拓郎,尾形和幸,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,484,,
中山,2,未勝利,ダート,1800,稍重,7,ベアキングダム,3歳,長浜鴻緒,千葉直人,,,,中距離,右回り,ダ道悪,Lv3 ,468,,
中山,2,未勝利,ダート,1800,稍重,8,エンデューロ,3歳,戸崎圭太,林徹,先行,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,560,休明初戦,
