場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
東京,1,未勝利,ダート,1600,良,1,ウィンターサン,3歳,津村明秀,加藤征弘,先行,100.0,100.0,短距離,左回り,,Lv2 ,サンダースノー,,
東京,1,未勝利,ダート,1600,良,2,マジカルレインボー,3歳,丹内祐次,尾関知人,追込,0.0,,短距離,左回り,,Lv2 ,ダイワメジャー,休明初戦,距離短縮
東京,1,未勝利,ダート,1600,良,3,ピコチマチ,3歳,木幡巧也,牧光二,,,,短距離,左回り,,Lv2 ,リオンディーズ,,
東京,1,未勝利,ダート,1600,良,4,ミッキーラサルダン,3歳,レーン,堀宣行,差し,,,短距離,左回り,,Lv2 ,サートゥルナーリア,休明初戦,距離短縮
東京,1,未勝利,ダート,1600,良,5,シウダーエヴィータ,3歳,坂井瑠星,田中博康,先行,100.0,100.0,短距離,左回り,,Lv2 ,アドマイヤマーズ,,
東京,1,未勝利,ダート,1600,良,6,ミヤグリフォン,3歳,長浜鴻緒,千葉直人,追込,,,短距離,左回り,,Lv2 ,カリフォルニアクローム,休明初戦,距離短縮
東京,1,未勝利,ダート,1600,良,7,カレリアンダンス,3歳,原田和真,小野次郎,,,,短距離,左回り,,Lv2 ,ドレフォン,,距離短縮
東京,1,未勝利,ダート,1600,良,8,カプア,3歳,佐々木大,伊藤大士,追込,0.0,0.0,短距離,左回り,,Lv2 ,シニスターミニスター,休明初戦,距離延長
東京,1,未勝利,ダート,1600,良,9,グランセゾン,3歳,三浦皇成,栗田徹,差し,100.0,100.0,短距離,左回り,,Lv2 ,オルフェーヴル,休明2走,
東京,1,未勝利,ダート,1600,良,10,リカード,3歳,柴田大知,和田雄二,追込,0.0,0.0,短距離,左回り,,Lv2 ,サンダースノー,,
東京,1,未勝利,ダート,1600,良,11,スイートロータス,3歳,田辺裕信,久保田貴,逃げ,0.0,,短距離,左回り,,Lv2 ,キンシャサノキセキ,,距離短縮
東京,1,未勝利,ダート,1600,良,12,ワナカ,3歳,伊藤工真,金成貴史,差し,,,短距離,左回り,,Lv2 ,モーニン,,距離延長
東京,1,未勝利,ダート,1600,良,13,ジュールスレーヴ,3歳,上里直汰,粕谷昌央,追込,0.0,0.0,短距離,左回り,,Lv2 ,ロジャーバローズ,休明3走,
東京,1,未勝利,ダート,1600,良,14,キョウエイセレッソ,3歳,内田博幸,中川公成,追込,0.0,0.0,短距離,左回り,,Lv2 ,タワーオブロンドン,休明2走,
東京,1,未勝利,ダート,1600,良,15,イーサンペガサス,3歳,丸山元気,田中勝春,先行,,,短距離,左回り,,Lv2 ,ルヴァンスレーヴ,休明初戦,距離延長
東京,1,未勝利,ダート,1600,良,16,ジェンダアネモス,3歳,吉田豊,伊坂重信,先行,50.0,100.0,短距離,左回り,,Lv2 ,タワーオブロンドン,休明3走,距離延長
東京,2,未勝利,ダート,2100,良,1,セラドピラール,3歳,丸山元気,稲垣幸雄,差し,,,中距離,左回り,,Lv2 ,シュヴァルグラン,休明3走,距離延長
東京,2,未勝利,ダート,2100,良,2,セイスイミリオン,3歳,大野拓弥,堀内岳志,追込,0.0,0.0,中距離,左回り,,Lv2 ,イスラボニータ,,
東京,2,未勝利,ダート,2100,良,3,トウシンバカラ,3歳,菅原明良,高柳瑞樹,差し,,,中距離,左回り,,Lv2 ,ドレフォン,休明初戦,距離延長
東京,2,未勝利,ダート,2100,良,4,ノースグロリア,3歳,上里直汰,加藤士津,先行,,,中距離,左回り,,Lv2 ,サトノダイヤモンド,,距離延長
東京,2,未勝利,ダート,2100,良,5,マブアンドフェール,3歳,北村宏司,古賀慎明,追込,50.0,50.0,中距離,左回り,,Lv2 ,マインドユアビスケッツ,,
東京,2,未勝利,ダート,2100,良,6,イベンチュアリー,3歳,長浜鴻緒,古賀慎明,,,,中距離,左回り,,Lv2 ,リアルスティール,,
東京,2,未勝利,ダート,2100,良,7,マイネルジーニアス,3歳,木幡巧也,高木登,先行,0.0,0.0,中距離,左回り,,Lv2 ,シニスターミニスター,休明初戦,距離延長
東京,2,未勝利,ダート,2100,良,8,サクラコーラル,3歳,津村明秀,尾関知人,差し,0.0,,中距離,左回り,,Lv2 ,エイシンフラッシュ,,距離延長
東京,2,未勝利,ダート,2100,良,9,リバティフレイム,3歳,横山和生,嘉藤貴行,追込,,,中距離,左回り,,Lv2 ,アメリカンペイトリオット,,距離延長
東京,2,未勝利,ダート,2100,良,10,パブリックスフィア,3歳,石川裕紀,奥村武,追込,,,中距離,左回り,,Lv2 ,ブリックスアンドモルタル,休明3走,距離延長
東京,2,未勝利,ダート,2100,良,11,トライゴーニック,3歳,矢野貴之,池上昌和,差し,,,中距離,左回り,,Lv2 ,ルーラーシップ,休明2走,距離延長
東京,2,未勝利,ダート,2100,良,12,テソリーノ,3歳,ディー,青木孝文,逃げ,0.0,0.0,中距離,左回り,,Lv2 ,サートゥルナーリア,,
