場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
札幌,1,1,ドナソレイ,小林美駒,-1267.0,-1549.0,-935.0,-896.0,,,-4647.0,8.0
札幌,1,2,クラン,横山典弘,321.0,463.0,608.0,-451.0,-807.0,,134.0,5.0
札幌,1,3,ライフイズ,和田陽希,,,,,,,,
札幌,1,4,スノーランス,舟山瑠泉,,,,,,,,
札幌,1,5,ニシノオールワン,鮫島克駿,87.0,2077.0,2133.0,686.0,4053.0,,9036.0,1.0
札幌,1,6,ワイドアルバ,丹内祐次,1612.0,665.0,-92.0,-600.0,3082.0,,4667.0,2.0
札幌,1,7,ハチハチローズ,橋木太希,-775.0,-1734.0,1421.0,-3140.0,,,-4228.0,7.0
札幌,1,8,アンティミスト,横山武史,-225.0,69.0,-2911.0,-1784.0,-845.0,,-5696.0,9.0
札幌,1,9,ヴィヒタ,柴田裕一,-1251.0,-709.0,695.0,-2814.0,,,-4079.0,6.0
札幌,1,10,プレザントトーン,森田誠也,,,,,,,,
札幌,1,11,シュピラー,菱田裕二,55.0,144.0,1607.0,632.0,1842.0,,4280.0,3.0
札幌,1,12,オアシスアラン,松本大輝,0.0,177.0,336.0,378.0,710.0,,1601.0,4.0
札幌,2,1,シンシーネ,舟山瑠泉,,,,,,,,
札幌,2,2,ハッピールンナ,古川吉洋,149.0,505.0,-1488.0,865.0,412.0,,443.0,5.0
札幌,2,3,カスバートテソーロ,吉田隼人,0.0,-220.0,-385.0,-112.0,-649.0,,-1366.0,7.0
札幌,2,4,ハプスブルグ,古川奈穂,-1124.0,-1108.0,-791.0,-842.0,-1283.0,,-5148.0,11.0
札幌,2,5,エニグマティーク,和田陽希,,,,,,,,
札幌,2,6,スワローサプライズ,森田誠也,,,,,,,,
札幌,2,7,ブルームワルツ,小林美駒,-1267.0,-1549.0,-339.0,-896.0,,,-4051.0,9.0
札幌,2,8,ハイゼンスレイ,丹内祐次,1612.0,665.0,-92.0,3048.0,3082.0,,8315.0,2.0
札幌,2,9,ホウオウハナビ,池添謙一,242.0,149.0,-228.0,406.0,-744.0,,-175.0,6.0
札幌,2,10,ヤマニンパルフェ,横山武史,-225.0,69.0,-2911.0,-1160.0,-845.0,,-5072.0,10.0
札幌,2,11,メイショウナナコ,武豊　　,-296.0,-700.0,40.0,-777.0,-1109.0,,-2842.0,8.0
札幌,2,12,アニラ,鷲頭虎太,-12.0,365.0,710.0,36.0,1056.0,,2155.0,3.0
札幌,2,13,レディゴディヴァ,鮫島克駿,87.0,2077.0,2133.0,2828.0,4053.0,,11178.0,1.0
札幌,2,14,ルージュラティーナ,佐々木大,-257.0,537.0,468.0,-818.0,2169.0,,2099.0,4.0
札幌,3,1,ヒルノレーダン,古川吉洋,149.0,505.0,2441.0,865.0,412.0,,4372.0,3.0
札幌,3,2,クランドゥイユ,北村友一,1424.0,1113.0,738.0,511.0,1825.0,,5611.0,2.0
札幌,3,3,カラーズリング,古川奈穂,-1124.0,-1108.0,-646.0,-842.0,-1283.0,,-5003.0,12.0
札幌,3,4,シャインフリーリー,黛弘人　,681.0,1090.0,383.0,1440.0,2516.0,,6110.0,1.0
札幌,3,5,ルージュレアリーズ,松本大輝,0.0,177.0,-740.0,-554.0,710.0,,-407.0,7.0
札幌,3,6,マリエンプラッツ,菱田裕二,55.0,144.0,-71.0,520.0,1842.0,,2490.0,5.0
札幌,3,7,オラリオン,和田陽希,,,,,,,,
札幌,3,8,ミルキーハニー,小林美駒,-1267.0,195.0,-339.0,-896.0,,,-2307.0,9.0
札幌,3,9,ハクサンミラクル,横山武史,-225.0,69.0,-190.0,-1160.0,-845.0,,-2351.0,10.0
札幌,3,10,ハルノート,鷲頭虎太,-12.0,365.0,463.0,36.0,1056.0,,1908.0,6.0
札幌,3,11,ナリノボガート,原田和真,0.0,-3300.0,892.0,-1005.0,-662.0,,-4075.0,11.0
