場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
札幌,1,1,ドナソレイ,マテラスカイ,,,,,,,,,,
札幌,1,2,クラン,ダノンプレミアム,,,,,,,,,,
札幌,1,3,ライフイズ,ガルボ,,,,,,,,,,
札幌,1,4,スノーランス,ニューイヤーズデイ,83.0,98.0,100.0,103.0,101.0,97.0,100.0,,97.429,8.0
札幌,1,5,ニシノオールワン,ミッキーアイル,92.0,103.0,97.0,103.0,102.0,103.0,114.0,,102.0,6.0
札幌,1,6,ワイドアルバ,タワーオブロンドン,155.0,107.0,81.0,103.0,102.0,98.0,,,107.667,4.0
札幌,1,7,ハチハチローズ,ルヴァンスレーヴ,295.0,90.0,106.0,114.0,115.0,133.0,68.0,,131.571,1.0
札幌,1,8,アンティミスト,Caravaggio,,,,,,,,,,
札幌,1,9,ヴィヒタ,タワーオブロンドン,155.0,107.0,81.0,103.0,102.0,98.0,,,107.667,4.0
札幌,1,10,プレザントトーン,ルヴァンスレーヴ,295.0,90.0,106.0,114.0,115.0,133.0,68.0,,131.571,1.0
札幌,1,11,シュピラー,サンダースノー,93.0,112.0,116.0,97.0,114.0,114.0,159.0,,115.0,3.0
札幌,1,12,オアシスアラン,レイデオロ,92.0,100.0,98.0,109.0,102.0,91.0,100.0,,98.857,7.0
札幌,2,1,シンシーネ,ドレフォン,115.0,107.0,107.0,105.0,105.0,104.0,,,107.167,5.0
札幌,2,2,ハッピールンナ,ホークビル,66.0,105.0,51.0,102.0,105.0,90.0,,,86.5,14.0
札幌,2,3,カスバートテソーロ,ゴールドアクター,158.0,114.0,96.0,113.0,122.0,114.0,113.0,,118.571,3.0
札幌,2,4,ハプスブルグ,ハービンジャー,110.0,99.0,88.0,100.0,98.0,104.0,106.0,,100.714,9.0
札幌,2,5,エニグマティーク,モーリス,96.0,100.0,93.0,99.0,99.0,98.0,96.0,,97.286,10.0
札幌,2,6,スワローサプライズ,エピファネイア,95.0,96.0,88.0,94.0,97.0,93.0,88.0,,93.0,13.0
札幌,2,7,ブルームワルツ,サトノダイヤモンド,121.0,108.0,100.0,97.0,99.0,98.0,,,103.833,6.0
札幌,2,8,ハイゼンスレイ,ディスクリートキャット,110.0,106.0,101.0,106.0,93.0,106.0,,,103.667,8.0
札幌,2,9,ホウオウハナビ,エピファネイア,95.0,96.0,88.0,94.0,97.0,93.0,95.0,,94.0,11.0
札幌,2,10,ヤマニンパルフェ,シャンハイボビー,24.0,105.0,101.0,97.0,94.0,104.0,131.0,,93.714,12.0
札幌,2,11,メイショウナナコ,モズアスコット,174.0,109.0,117.0,146.0,117.0,,,,132.6,2.0
札幌,2,12,アニラ,ドレフォン,115.0,107.0,107.0,105.0,105.0,104.0,110.0,,107.571,4.0
札幌,2,13,レディゴディヴァ,ルヴァンスレーヴ,295.0,90.0,106.0,114.0,133.0,,,,147.6,1.0
札幌,2,14,ルージュラティーナ,サトノダイヤモンド,121.0,108.0,100.0,97.0,99.0,98.0,,,103.833,6.0
札幌,3,1,ヒルノレーダン,サートゥルナーリア,116.0,101.0,94.0,89.0,96.0,71.0,,,94.5,10.0
札幌,3,2,クランドゥイユ,Kingman,90.0,89.0,86.0,75.0,91.0,83.0,,,85.667,14.0
札幌,3,3,カラーズリング,シニスターミニスター,113.0,123.0,29.0,116.0,118.0,119.0,123.0,,105.857,2.0
札幌,3,4,シャインフリーリー,ウインブライト,160.0,107.0,97.0,99.0,99.0,,,,112.4,1.0
札幌,3,5,ルージュレアリーズ,レイデオロ,92.0,100.0,96.0,89.0,95.0,91.0,,,93.833,11.0
札幌,3,6,マリエンプラッツ,ハービンジャー,110.0,99.0,101.0,100.0,98.0,104.0,106.0,,102.571,6.0
札幌,3,7,オラリオン,ラブリーデイ,125.0,98.0,108.0,98.0,103.0,100.0,100.0,,104.571,3.0
札幌,3,8,ミルキーハニー,ダイシンサンダー,,,,,,,,,,
札幌,3,9,ハクサンミラクル,シルポート,,,,,,,,,,
札幌,3,10,ハルノート,デクラレーションオブウォー,124.0,99.0,103.0,102.0,95.0,100.0,105.0,,104.0,4.0
札幌,3,11,ナリノボガート,サトノクラウン,82.0,86.0,94.0,93.0,88.0,95.0,,,89.667,12.0
札幌,3,12,マルテアヴニール,アドマイヤマーズ,21.0,95.0,95.0,108.0,116.0,,,,87.0,13.0
札幌,3,13,アルハイルフォート,Frankel,113.0,102.0,105.0,97.0,109.0,97.0,,,103.833,5.0
札幌,3,14,ノボリユーミン,ハービンジャー,110.0,99.0,101.0,100.0,98.0,104.0,,,102.0,7.0
札幌,3,15,イモータリティ,ハービンジャー,110.0,99.0,101.0,100.0,98.0,104.0,,,102.0,7.0
札幌,3,16,パーフェクトパール,ロードカナロア,101.0,98.0,98.0,97.0,93.0,96.0,96.0,,97.0,9.0
札幌,4,1,スフレ,ルヴァンスレーヴ,295.0,90.0,106.0,114.0,133.0,,,,147.6,1.0
札幌,4,2,ハーイバービー,サトノアラジン,113.0,94.0,95.0,95.0,93.0,97.0,102.0,,98.429,8.0
札幌,4,3,マナミン,バゴ,112.0,87.0,98.0,85.0,92.0,101.0,,,95.833,10.0
札幌,4,4,ジーティーファラオ,American Pharoah,142.0,113.0,105.0,104.0,94.0,103.0,104.0,,109.286,5.0
札幌,4,5,エンドレスバンカー,エピファネイア,95.0,96.0,88.0,94.0,97.0,93.0,,,93.833,12.0
札幌,4,6,ダイハッシュウ,ブリックスアンドモルタル,124.0,98.0,94.0,103.0,104.0,97.0,,,103.333,6.0
札幌,4,7,エンジョイドライブ,フォーウィールドライブ,123.0,117.0,116.0,79.0,113.0,122.0,,,111.667,4.0
札幌,4,8,ザハント,マジェスティックウォリアー,109.0,91.0,103.0,105.0,104.0,105.0,,,102.833,7.0
札幌,4,9,アトラクトラン,シャンハイボビー,24.0,105.0,101.0,97.0,94.0,104.0,80.0,,86.429,13.0
札幌,4,10,オドラニャソンソン,ディープブリランテ,131.0,88.0,83.0,98.0,90.0,96.0,,,97.667,9.0
札幌,4,11,マーゴットビースト,シニスターミニスター,113.0,123.0,115.0,116.0,118.0,119.0,,,117.333,3.0
札幌,4,12,ドバイミッション,ダイワメジャー,90.0,94.0,92.0,96.0,95.0,96.0,99.0,,94.571,11.0
札幌,4,13,スピードイエロー,ルヴァンスレーヴ,295.0,90.0,106.0,114.0,133.0,68.0,,,134.333,2.0
札幌,4,14,エポカリーナ,エポカドーロ,,,,,,,,,,
札幌,5,1,ジェネチェン,サトノダイヤモンド,121.0,84.0,97.0,102.0,99.0,98.0,,,100.167,4.0
札幌,5,2,トゥレネヴェリテ,コントレイル,,,,,,,,,,
札幌,5,3,レッドファイブ,ダノンスマッシュ,,,,,,,,,,
札幌,5,4,クレパスキュラー,リオンディーズ,92.0,112.0,98.0,109.0,100.0,102.0,,,102.167,2.0
