場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
札幌,1,1,ドナソレイ,伊藤圭三,124.0,95.0,103.0,90.0,101.0,101.0,,,102.333,6.0
札幌,1,2,クラン,昆貢　　,101.0,87.0,88.0,96.0,90.0,95.0,,,92.833,10.0
札幌,1,3,ライフイズ,鈴木慎太,114.0,109.0,109.0,130.0,113.0,110.0,,,114.167,1.0
札幌,1,4,スノーランス,上原佑紀,71.0,95.0,108.0,98.0,113.0,118.0,,,100.5,7.0
札幌,1,5,ニシノオールワン,加藤征弘,101.0,103.0,100.0,100.0,102.0,93.0,,,99.833,8.0
札幌,1,6,ワイドアルバ,藤野健太,21.0,79.0,85.0,87.0,91.0,96.0,,,76.5,12.0
札幌,1,7,ハチハチローズ,松永康利,69.0,99.0,102.0,55.0,95.0,101.0,,,86.833,11.0
札幌,1,8,アンティミスト,鈴木伸尋,95.0,103.0,91.0,99.0,96.0,99.0,,,97.167,9.0
札幌,1,9,ヴィヒタ,松山将樹,150.0,100.0,97.0,128.0,87.0,84.0,,,107.667,3.0
札幌,1,10,プレザントトーン,武幸四郎,127.0,109.0,110.0,109.0,102.0,107.0,,,110.667,2.0
札幌,1,11,シュピラー,高木登　,119.0,114.0,106.0,100.0,100.0,102.0,,,106.833,4.0
札幌,1,12,オアシスアラン,高柳大輔,69.0,105.0,107.0,124.0,110.0,107.0,,,103.667,5.0
札幌,2,1,シンシーネ,高橋義忠,89.0,106.0,96.0,100.0,98.0,100.0,94.0,,97.571,8.0
札幌,2,2,ハッピールンナ,大根田裕,59.0,115.0,114.0,109.0,112.0,109.0,,,103.0,3.0
札幌,2,3,カスバートテソーロ,畠山吉宏,81.0,97.0,103.0,96.0,105.0,97.0,99.0,,96.857,9.0
札幌,2,4,ハプスブルグ,河嶋宏樹,82.0,143.0,140.0,148.0,124.0,134.0,,,128.5,1.0
札幌,2,5,エニグマティーク,小崎憲　,68.0,100.0,98.0,100.0,108.0,85.0,91.0,,92.857,14.0
札幌,2,6,スワローサプライズ,杉山晴紀,75.0,106.0,105.0,106.0,106.0,105.0,102.0,,100.714,5.0
札幌,2,7,ブルームワルツ,稲垣幸雄,59.0,103.0,111.0,107.0,106.0,106.0,,,98.667,7.0
札幌,2,8,ハイゼンスレイ,畑端省吾,83.0,111.0,110.0,102.0,108.0,111.0,,,104.167,2.0
札幌,2,9,ホウオウハナビ,奥村武　,146.0,87.0,87.0,90.0,93.0,97.0,,,100.0,6.0
札幌,2,10,ヤマニンパルフェ,辻哲英　,31.0,109.0,99.0,105.0,112.0,107.0,,,93.833,12.0
札幌,2,11,メイショウナナコ,荒川義之,62.0,104.0,113.0,118.0,111.0,101.0,,,101.5,4.0
札幌,2,12,アニラ,松下武士,101.0,93.0,98.0,95.0,92.0,94.0,,,95.5,11.0
札幌,2,13,レディゴディヴァ,小崎憲　,68.0,100.0,98.0,100.0,108.0,85.0,,,93.167,13.0
札幌,2,14,ルージュラティーナ,池江泰寿,81.0,89.0,96.0,88.0,97.0,97.0,126.0,,96.286,10.0
札幌,3,1,ヒルノレーダン,昆貢　　,101.0,87.0,98.0,96.0,101.0,95.0,112.0,,98.571,9.0
札幌,3,2,クランドゥイユ,前川恭子,,,,,,,,,,
札幌,3,3,カラーズリング,羽月友彦,109.0,101.0,97.0,98.0,102.0,100.0,,,101.167,6.0
札幌,3,4,シャインフリーリー,矢嶋大樹,128.0,117.0,84.0,148.0,71.0,86.0,,,105.667,2.0
札幌,3,5,ルージュレアリーズ,福永祐一,21.0,104.0,99.0,119.0,103.0,106.0,105.0,,93.857,11.0
札幌,3,6,マリエンプラッツ,橋口慎介,131.0,102.0,94.0,98.0,100.0,97.0,,,103.667,4.0
札幌,3,7,オラリオン,高橋一哉,21.0,65.0,95.0,52.0,86.0,84.0,,,67.167,15.0
札幌,3,8,ミルキーハニー,尾形和幸,101.0,94.0,103.0,95.0,103.0,96.0,,,98.667,8.0
札幌,3,9,ハクサンミラクル,武藤善則,123.0,100.0,104.0,103.0,91.0,102.0,,,103.833,3.0
札幌,3,10,ハルノート,小手川準,59.0,98.0,78.0,90.0,93.0,94.0,,,85.333,14.0
札幌,3,11,ナリノボガート,上原博之,112.0,93.0,100.0,100.0,97.0,102.0,,,100.667,7.0
札幌,3,12,マルテアヴニール,小島茂之,106.0,104.0,112.0,104.0,108.0,105.0,,,106.5,1.0
札幌,3,13,アルハイルフォート,高野友和,97.0,106.0,106.0,102.0,104.0,106.0,,,103.5,5.0
札幌,3,14,ノボリユーミン,石橋守　,67.0,98.0,98.0,97.0,86.0,93.0,,,89.833,13.0
札幌,3,15,イモータリティ,栗田徹　,82.0,91.0,97.0,89.0,98.0,94.0,,,91.833,12.0
札幌,3,16,パーフェクトパール,中内田充,100.0,95.0,95.0,100.0,98.0,93.0,,,96.833,10.0
札幌,4,1,スフレ,野中賢二,103.0,95.0,100.0,98.0,102.0,104.0,,,100.333,6.0
札幌,4,2,ハーイバービー,畑端省吾,83.0,111.0,110.0,102.0,108.0,111.0,125.0,,107.143,5.0
札幌,4,3,マナミン,高橋康之,108.0,93.0,91.0,86.0,92.0,96.0,,,94.333,10.0
札幌,4,4,ジーティーファラオ,矢作芳人,96.0,101.0,105.0,100.0,99.0,102.0,94.0,,99.571,8.0
札幌,4,5,エンドレスバンカー,安田翔伍,91.0,105.0,100.0,99.0,101.0,103.0,,,99.833,7.0
札幌,4,6,ダイハッシュウ,牧田和弥,91.0,94.0,99.0,92.0,100.0,87.0,,,93.833,11.0
