場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
札幌,1,1,ドナソレイ,小林美駒,90.0,90.0,94.0,96.0,,,92.5,8.0
札幌,1,2,クラン,横山典弘,114.0,106.0,106.0,97.0,96.0,,103.8,3.0
札幌,1,3,ライフイズ,和田陽希,,,,,,,,
札幌,1,4,スノーランス,舟山瑠泉,,,,,,,,
札幌,1,5,ニシノオールワン,鮫島克駿,101.0,107.0,105.0,102.0,106.0,,104.2,2.0
札幌,1,6,ワイドアルバ,丹内祐次,112.0,102.0,100.0,98.0,104.0,,103.2,4.0
札幌,1,7,ハチハチローズ,橋木太希,88.0,80.0,119.0,55.0,,,85.5,9.0
札幌,1,8,アンティミスト,横山武史,98.0,100.0,92.0,95.0,98.0,,96.6,6.0
札幌,1,9,ヴィヒタ,柴田裕一,91.0,96.0,104.0,82.0,,,93.25,7.0
札幌,1,10,プレザントトーン,森田誠也,,,,,,,,
札幌,1,11,シュピラー,菱田裕二,101.0,101.0,107.0,103.0,104.0,,103.2,4.0
札幌,1,12,オアシスアラン,松本大輝,157.0,102.0,103.0,104.0,106.0,,114.4,1.0
札幌,2,1,シンシーネ,舟山瑠泉,,,,,,,,
札幌,2,2,ハッピールンナ,古川吉洋,102.0,103.0,94.0,104.0,101.0,,100.8,5.0
札幌,2,3,カスバートテソーロ,吉田隼人,86.0,97.0,96.0,99.0,96.0,,94.8,8.0
札幌,2,4,ハプスブルグ,古川奈穂,67.0,89.0,94.0,90.0,92.0,,86.4,10.0
札幌,2,5,エニグマティーク,和田陽希,,,,,,,,
札幌,2,6,スワローサプライズ,森田誠也,,,,,,,,
札幌,2,7,ブルームワルツ,小林美駒,90.0,90.0,97.0,96.0,,,93.25,9.0
札幌,2,8,ハイゼンスレイ,丹内祐次,112.0,102.0,100.0,107.0,104.0,,105.0,2.0
札幌,2,9,ホウオウハナビ,池添謙一,107.0,102.0,98.0,103.0,98.0,,101.6,3.0
札幌,2,10,ヤマニンパルフェ,横山武史,98.0,100.0,92.0,97.0,98.0,,97.0,7.0
札幌,2,11,メイショウナナコ,武豊　　,97.0,95.0,100.0,97.0,98.0,,97.4,6.0
札幌,2,12,アニラ,鷲頭虎太,88.0,104.0,107.0,101.0,108.0,,101.6,3.0
札幌,2,13,レディゴディヴァ,鮫島克駿,101.0,107.0,105.0,107.0,106.0,,105.2,1.0
札幌,2,14,ルージュラティーナ,柴田裕一,91.0,96.0,72.0,82.0,,,85.25,11.0
札幌,3,1,ヒルノレーダン,古川吉洋,102.0,103.0,112.0,104.0,101.0,,104.4,4.0
札幌,3,2,クランドゥイユ,北村友一,122.0,108.0,102.0,102.0,105.0,,107.8,2.0
札幌,3,3,カラーズリング,古川奈穂,67.0,89.0,91.0,90.0,92.0,,85.8,11.0
札幌,3,4,シャインフリーリー,黛弘人　,112.0,108.0,102.0,108.0,109.0,,107.8,2.0
札幌,3,5,ルージュレアリーズ,松本大輝,157.0,102.0,92.0,93.0,106.0,,110.0,1.0
札幌,3,6,マリエンプラッツ,菱田裕二,101.0,101.0,100.0,102.0,104.0,,101.6,5.0
札幌,3,7,オラリオン,和田陽希,,,,,,,,
札幌,3,8,ミルキーハニー,小林美駒,90.0,102.0,97.0,96.0,,,96.25,9.0
札幌,3,9,ハクサンミラクル,横山武史,98.0,100.0,100.0,97.0,98.0,,98.6,8.0
札幌,3,10,ハルノート,鷲頭虎太,88.0,104.0,105.0,101.0,108.0,,101.2,6.0
札幌,3,11,ナリノボガート,原田和真,70.0,57.0,115.0,83.0,90.0,,83.0,12.0
札幌,3,12,マルテアヴニール,森田誠也,,,,,,,,
札幌,3,13,アルハイルフォート,キング　,,,,,,,,
札幌,3,14,ノボリユーミン,柴田裕一,91.0,69.0,72.0,82.0,,,78.5,13.0
札幌,3,15,イモータリティ,吉田隼人,86.0,97.0,96.0,99.0,96.0,,94.8,10.0
札幌,3,16,パーフェクトパール,佐々木大,98.0,102.0,103.0,98.0,104.0,,101.0,7.0
札幌,4,1,スフレ,武豊　　,97.0,95.0,100.0,97.0,98.0,,97.4,7.0
札幌,4,2,ハーイバービー,和田陽希,,,,,,,,
札幌,4,3,マナミン,橋木太希,88.0,80.0,44.0,55.0,,,66.75,11.0
札幌,4,4,ジーティーファラオ,鮫島克駿,101.0,107.0,105.0,107.0,106.0,,105.2,2.0
札幌,4,5,エンドレスバンカー,松本大輝,157.0,102.0,103.0,93.0,106.0,,112.2,1.0
