場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
札幌,1,1,ドナソレイ,伊藤圭三,709.0,-680.0,919.0,-742.0,244.0,-144.0,,,306.0,6.0
札幌,1,2,クラン,昆貢　　,29.0,-954.0,-709.0,-88.0,-810.0,-818.0,,,-3350.0,11.0
札幌,1,3,ライフイズ,鈴木慎太,114.0,882.0,1421.0,1066.0,1696.0,1281.0,,,6460.0,1.0
札幌,1,4,スノーランス,上原佑紀,-429.0,-364.0,729.0,-99.0,1473.0,2645.0,,,3955.0,3.0
札幌,1,5,ニシノオールワン,加藤征弘,16.0,326.0,40.0,-19.0,347.0,-1018.0,,,-308.0,7.0
札幌,1,6,ワイドアルバ,藤野健太,-946.0,-1027.0,-1080.0,-459.0,-1019.0,-509.0,,,-5040.0,12.0
札幌,1,7,ハチハチローズ,松永康利,-279.0,-107.0,202.0,-1497.0,-542.0,119.0,,,-2104.0,9.0
札幌,1,8,アンティミスト,鈴木伸尋,-60.0,264.0,-1367.0,-13.0,-605.0,-181.0,,,-1962.0,8.0
札幌,1,9,ヴィヒタ,松山将樹,596.0,-33.0,-392.0,1079.0,-1537.0,-1932.0,,,-2219.0,10.0
札幌,1,10,プレザントトーン,武幸四郎,561.0,706.0,856.0,348.0,304.0,1166.0,,,3941.0,4.0
札幌,1,11,シュピラー,高木登　,191.0,1384.0,959.0,-12.0,-36.0,311.0,,,2797.0,5.0
札幌,1,12,オアシスアラン,高柳大輔,-499.0,387.0,934.0,1137.0,1307.0,1150.0,,,4416.0,2.0
札幌,2,1,シンシーネ,高橋義忠,-173.0,579.0,-515.0,40.0,-259.0,7.0,-252.0,,-573.0,9.0
札幌,2,2,ハッピールンナ,大根田裕,-123.0,1228.0,2479.0,739.0,1281.0,1601.0,,,7205.0,2.0
札幌,2,3,カスバートテソーロ,畠山吉宏,-210.0,-212.0,314.0,-297.0,609.0,-356.0,-39.0,,-191.0,8.0
