場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,ビックリパラダイス,萱野浩二,1875,877,-114.0,-704,-395,370,136.0,,2045.0,4.0
中山,1,2,カシスピーチ,蛯名利弘,-1508,-2548,-1315.0,-853,-1098,-1296,,,-8618.0,14.0
中山,1,3,アシャカバッハ,小笠倫弘,-292,-817,-235.0,-863,178,-311,445.0,,-1895.0,9.0
中山,1,4,エコロバロン,菊沢隆徳,-382,-11,-166.0,-123,949,-625,,,-358.0,7.0
中山,1,5,アイアムステキ,奥平雅士,114,-340,-572.0,-314,-1258,74,-1217.0,,-3513.0,12.0
中山,1,6,アシャカルッカ,鈴木伸尋,-776,580,-376.0,660,-657,-506,,,-1075.0,8.0
中山,1,7,ウチュウノハナ,牧光二　,-797,-560,-886.0,-675,-1018,-312,,,-4248.0,13.0
中山,1,8,ラストシャイニー,千葉直人,1585,1698,868.0,2154,2250,174,-137.0,,8592.0,1.0
中山,1,9,イイクニパッション,深山雅史,1757,260,130.0,137,-3,821,,,3102.0,3.0
中山,1,10,タイセイガナール,伊藤圭三,-2234,-1193,995.0,471,133,-756,,,-2584.0,11.0
中山,1,11,サントマーレ,尾関知人,-600,-1140,-1991.0,-1939,-3153,-976,,,-9799.0,15.0
中山,1,12,ウシャス,小西一男,-454,-1078,-608.0,333,-265,-376,,,-2448.0,10.0
中山,1,13,ヌクレオチド,粕谷昌央,900,652,-139.0,131,607,-457,,,1694.0,5.0
中山,1,14,エバーラスト,和田正一,248,903,156.0,1160,616,1323,-917.0,,3489.0,2.0
中山,1,15,グラデュエール,粕谷昌央,900,652,-139.0,131,607,-457,,,1694.0,5.0
中山,1,16,ジーティーニッツァ,伊藤伸一,-208,-3515,-2874.0,-2722,-3273,-1675,,,-14267.0,16.0
中山,2,1,セブンワンダーズ,斎藤誠　,241,738,320.0,50,-1459,327,,,217.0,6.0
中山,2,2,ザンテソーロ,畠山吉宏,1572,160,1497.0,49,641,1381,,,5300.0,2.0
中山,2,3,マツリダシリウス,水野貴広,416,289,1297.0,22,468,649,,,3141.0,4.0
中山,2,4,ブラックパロット,国枝栄　,-779,-1438,-1186.0,-1735,-1057,-834,,,-7029.0,12.0
中山,2,5,トモジャユニベール,小笠倫弘,-292,-817,-235.0,-863,-1203,-311,445.0,,-3276.0,9.0
中山,2,6,サムシングニュー,鹿戸雄一,-682,1052,339.0,395,394,-440,-858.0,,200.0,7.0
中山,2,7,テンバコウクウ,柄崎将寿,-576,-1650,-1258.0,-1177,-367,-1044,-1946.0,,-8018.0,13.0
中山,2,8,ライヴマルガリータ,牧光二　,-797,-560,-886.0,-675,71,-312,-766.0,,-3925.0,10.0
中山,2,9,チャンピオンホース,尾形和幸,-577,-431,-1654.0,-1011,-3,-968,,,-4644.0,11.0
中山,2,10,ユイノナナフシギ,深山雅史,1757,260,130.0,137,287,821,468.0,,3860.0,3.0
中山,2,11,パワポケウォーズ,大和田成,-921,706,313.0,230,-1868,-1393,,,-2933.0,8.0
