,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,236.0,337.0,,354.0,192.0,27.0,329.0,244.0,,,63.0,110.0,181.0,181.0,38.0,,,,55.0,123.0,48.0,253.0,265.0,4.0,3.0
2022,274.0,288.0,,320.0,229.0,13.0,259.0,303.0,,,128.0,157.0,63.0,95.0,39.0,,3.0,77.0,76.0,129.0,46.0,267.0,243.0,1.0,5.0
2023,249.0,309.0,,301.0,244.0,13.0,268.0,290.0,,,132.0,98.0,149.0,132.0,21.0,,,26.0,67.0,106.0,53.0,229.0,265.0,6.0,5.0
2024,277.0,397.0,,387.0,264.0,23.0,362.0,312.0,,,68.0,83.0,262.0,232.0,17.0,7.0,5.0,,33.0,108.0,67.0,262.0,305.0,30.0,10.0
2025,274.0,378.0,,375.0,250.0,27.0,359.0,293.0,6.0,4.0,64.0,67.0,283.0,219.0,9.0,,,,45.0,156.0,69.0,265.0,277.0,28.0,13.0
