場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
新潟,1,1,カンタベリーノブシ,石栗龍彦,-270.0,-61.0,1045.0,-182.0,1743.0,559.0,,,2834.0,5.0
新潟,1,2,マニーヒーロー,寺島良　,-656.0,-212.0,177.0,-709.0,-866.0,-132.0,-31.0,,-2429.0,11.0
新潟,1,3,スマートテンペスト,西園翔太,234.0,-283.0,1299.0,-979.0,2306.0,890.0,,,3467.0,3.0
新潟,1,4,リポジノ,中村直也,977.0,1510.0,597.0,1264.0,-1432.0,770.0,,,3686.0,2.0
新潟,1,5,セイウンピカイチ,尾形和幸,-925.0,-666.0,-1625.0,-1055.0,-850.0,-1058.0,,,-6179.0,12.0
新潟,1,6,クリアクォーツ,岩戸孝樹,-224.0,-736.0,81.0,-63.0,-345.0,-185.0,,,-1472.0,10.0
新潟,1,7,シルフズミスチーフ,池江泰寿,-114.0,338.0,308.0,-208.0,296.0,194.0,,,814.0,7.0
新潟,1,8,ニシノヘリオトロプ,杉浦宏昭,-251.0,791.0,895.0,509.0,1198.0,-70.0,,,3072.0,4.0
新潟,1,9,ワイルドブッター,武英智　,2.0,-508.0,-706.0,264.0,225.0,612.0,-429.0,,-540.0,9.0
新潟,1,10,ゼンダンタカ,角田晃一,488.0,918.0,-148.0,-225.0,213.0,719.0,,,1965.0,6.0
新潟,1,11,ソノバシノギ,深山雅史,970.0,812.0,-4.0,1234.0,2718.0,-1009.0,,,4721.0,1.0
新潟,1,12,キタノライブリー,本間忍　,-974.0,-1260.0,-2195.0,-166.0,-1603.0,-683.0,,,-6881.0,13.0
新潟,1,13,ベイビーキッス,青木孝文,140.0,193.0,-257.0,131.0,551.0,-405.0,,,353.0,8.0
新潟,2,1,セイカエイレーネー,南田美知,-108.0,-1722.0,-287.0,-1574.0,-2809.0,-2443.0,1421.0,,-7522.0,16.0
新潟,2,2,エコロディーナ,牧浦充徳,13.0,-544.0,929.0,63.0,707.0,631.0,-178.0,,1621.0,6.0
新潟,2,3,アルサクレイグ,高橋康之,59.0,-980.0,1511.0,-950.0,-976.0,659.0,,,-677.0,9.0
新潟,2,4,ピンクブルー,小手川準,-43.0,-892.0,-1135.0,-300.0,-291.0,-193.0,,,-2854.0,11.0
新潟,2,5,ハイタッチマドンナ,矢嶋大樹,,,,,,,,,,
新潟,2,6,サンナイアガラ,宮本博　,90.0,1698.0,413.0,1082.0,-747.0,-156.0,,,2380.0,5.0
新潟,2,7,カミーチェ,堀内岳志,-1399.0,-1321.0,1640.0,1153.0,1791.0,2161.0,,,4025.0,3.0
新潟,2,8,ブルーオブウインド,的場均　,-285.0,-874.0,-1748.0,-1379.0,-3175.0,-3651.0,,,-11112.0,17.0
新潟,2,9,コルドンブルー,松永幹夫,160.0,259.0,-744.0,12.0,728.0,365.0,,,780.0,7.0
新潟,2,10,エンジェライト,加藤和宏,-258.0,-745.0,-374.0,117.0,-1358.0,-1175.0,,,-3793.0,13.0
新潟,2,11,コスモシンテイ,金成貴史,-262.0,891.0,-1092.0,875.0,-489.0,-260.0,,,-337.0,8.0
新潟,2,12,ブルーフラット,蛯名利弘,520.0,-34.0,-2596.0,-4196.0,319.0,-1060.0,,,-7047.0,15.0
新潟,2,13,プレインコート,吉岡辰弥,660.0,680.0,704.0,6.0,1310.0,1009.0,,,4369.0,2.0
新潟,2,14,コンスピラシー,本間忍　,-974.0,-1260.0,-541.0,-166.0,-1603.0,-683.0,,,-5227.0,14.0
新潟,2,15,アットザホップ,新開幸一,-209.0,-341.0,-392.0,-132.0,-961.0,-956.0,,,-2991.0,12.0
新潟,2,16,フェアリーブルー,西園翔太,234.0,-283.0,1533.0,-979.0,2306.0,890.0,,,3701.0,4.0
新潟,2,17,メイリー,鈴木慎太,1163.0,2001.0,-71.0,825.0,1644.0,391.0,,,5953.0,1.0
新潟,2,18,メイショウセツゲツ,高橋義忠,5.0,-571.0,-523.0,59.0,-262.0,-86.0,,,-1378.0,10.0
新潟,3,1,オスカージュディ,小島茂之,1103.0,1524.0,2692.0,342.0,1204.0,1723.0,,,8588.0,1.0
新潟,3,2,マサウッドテール,河嶋宏樹,,,,,,,,,,
新潟,3,3,スネーフリンガ,森田直行,452.0,1411.0,409.0,473.0,253.0,486.0,,,3484.0,4.0
新潟,3,4,ユーティジャーニー,矢嶋大樹,,,,,,,,,,
新潟,3,5,ポッドバディ,畠山吉宏,376.0,48.0,-303.0,-88.0,-674.0,485.0,,,-156.0,8.0
新潟,3,6,スカイダイバー,宗像義忠,-288.0,-881.0,2258.0,528.0,1698.0,506.0,,,3821.0,3.0
新潟,3,7,ガンハンマー,加藤征弘,-146.0,-621.0,-720.0,-189.0,83.0,-116.0,,,-1709.0,10.0
