場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,良,1,ショウブダッシュ,3歳,石神深道,青木孝文,,,,短距離,右回り,,Lv2 ,432,,
中山,1,未勝利,ダート,1200,良,2,ジルクン,3歳,小林美駒,鈴木慎太,差し,0.0,0.0,短距離,右回り,,Lv2 ,414,休明3走,
中山,1,未勝利,ダート,1200,良,3,グリューネベルグ,3歳,丹内祐次,青木孝文,先行,,,短距離,右回り,,Lv2 ,444,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,4,タッカーバリアント,3歳,戸崎圭太,田島俊明,先行,,,短距離,右回り,,Lv2 ,466,,
中山,1,未勝利,ダート,1200,良,5,チャンピオンリボン,3歳,木幡初也,竹内正洋,追込,,,短距離,右回り,,Lv2 ,422,休明初戦,
中山,1,未勝利,ダート,1200,良,6,ニシノティターニア,3歳,池添謙一,上原博之,差し,,,短距離,右回り,,Lv2 ,424,,距離短縮
中山,1,未勝利,ダート,1200,良,7,コナベイション,3歳,横山武史,伊藤圭三,差し,0.0,0.0,短距離,右回り,,Lv2 ,460,,
中山,1,未勝利,ダート,1200,良,8,セイリオス,3歳,杉原誠人,宮田敬介,差し,,,短距離,右回り,,Lv2 ,472,,距離短縮
中山,1,未勝利,ダート,1200,良,9,ビスケットマリー,3歳,柴田大知,和田雄二,追込,,,短距離,右回り,,Lv2 ,420,,距離短縮
中山,1,未勝利,ダート,1200,良,10,ルックアトミー,3歳,菊沢一樹,菊沢隆徳,先行,,,短距離,右回り,,Lv2 ,494,,距離短縮
中山,1,未勝利,ダート,1200,良,11,ピッツァナポリ,3歳,大野拓弥,新開幸一,差し,100.0,100.0,短距離,右回り,,Lv2 ,460,,
中山,1,未勝利,ダート,1200,良,12,ダイチラポール,3歳,長浜鴻緒,蛯名利弘,先行,50.0,50.0,短距離,右回り,,Lv2 ,476,休明3走,
中山,1,未勝利,ダート,1200,良,13,ロッキンミー,3歳,佐藤翔馬,杉浦宏昭,差し,0.0,0.0,短距離,右回り,,Lv2 ,436,,
中山,1,未勝利,ダート,1200,良,14,ノアファースト,3歳,武藤雅,小笠倫弘,追込,,0.0,短距離,右回り,,Lv2 ,454,休明初戦,
中山,1,未勝利,ダート,1200,良,15,キャプティバ,3歳,黛弘人,佐藤吉勝,追込,,,短距離,右回り,,Lv2 ,492,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,16,カツノトゥウェルヴ,3歳,松岡正海,伊藤伸一,追込,,,短距離,右回り,,Lv2 ,470,,距離短縮
中山,2,未勝利,ダート,1800,良,1,レイラインシチー,3歳,佐々木大,伊藤圭三,先行,,0.0,中距離,右回り,,Lv2 ,466,,距離延長
中山,2,未勝利,ダート,1800,良,2,ブレトワルダ,3歳,丹内祐次,新開幸一,先行,100.0,100.0,中距離,右回り,,Lv2 ,496,,
中山,2,未勝利,ダート,1800,良,3,ブレイクバウンズ,3歳,伊藤工真,林徹,逃げ,,0.0,中距離,右回り,,Lv2 ,484,,
中山,2,未勝利,ダート,1800,良,4,ヴィジブルライト,3歳,マーカン,和田正一,先行,50.0,100.0,中距離,右回り,,Lv2 ,486,,
中山,2,未勝利,ダート,1800,良,5,アイスヴィレッジ,3歳,菅原明良,鈴木慎太,追込,0.0,0.0,中距離,右回り,,Lv2 ,490,,
中山,2,未勝利,ダート,1800,良,6,フィーリウス,3歳,木幡巧也,手塚貴久,差し,100.0,100.0,中距離,右回り,,Lv2 ,492,,
中山,2,未勝利,ダート,1800,良,7,アタックスリー,3歳,柴田大知,和田雄二,追込,,,中距離,右回り,,Lv2 ,456,休明初戦,
中山,2,未勝利,ダート,1800,良,8,ギンガエクスプレス,3歳,長浜鴻緒,加藤士津,差し,0.0,0.0,中距離,右回り,,Lv2 ,532,,
中山,2,未勝利,ダート,1800,良,9,シリウスライト,3歳,石橋脩,和田正一,追込,0.0,0.0,中距離,右回り,,Lv2 ,460,,
中山,2,未勝利,ダート,1800,良,10,ジュンアベリアシノ,3歳,黛弘人,伊坂重信,追込,,,中距離,右回り,,Lv2 ,460,,距離短縮
中山,2,未勝利,ダート,1800,良,11,クラウンジュエル,3歳,松岡正海,尾関知人,差し,,0.0,中距離,右回り,,Lv2 ,478,,距離延長
中山,2,未勝利,ダート,1800,良,12,ロンパイア,3歳,戸崎圭太,尾関知人,追込,50.0,50.0,中距離,右回り,,Lv2 ,474,,
中山,2,未勝利,ダート,1800,良,13,アイオリア,3歳,横山和生,奥村武,逃げ,100.0,100.0,中距離,右回り,,Lv2 ,520,,
中山,2,未勝利,ダート,1800,良,14,プロスペクトパーク,3歳,横山武史,高柳瑞樹,先行,,,中距離,右回り,,Lv2 ,504,,距離短縮
中山,2,未勝利,ダート,1800,良,15,ルシード,3歳,野中悠太,田島俊明,逃げ,,,中距離,右回り,,Lv2 ,512,,距離延長
中山,2,未勝利,ダート,1800,良,16,バレアリックシー,3歳,菊沢一樹,菊沢隆徳,差し,0.0,0.0,中距離,右回り,,Lv2 ,480,休明2走,
中山,3,新馬,ダート,1800,良,1,アズユーライク,3歳,戸崎圭太,西園翔太,,,,中距離,右回り,,Lv2 ,466,,
中山,3,新馬,ダート,1800,良,2,オンクラウドナイン,3歳,藤岡佑介,和田正一,,,,中距離,右回り,,Lv2 ,520,,
中山,3,新馬,ダート,1800,良,3,モリノハーバー,3歳,小林美駒,鈴木伸尋,,,,中距離,右回り,,Lv2 ,484,,
中山,3,新馬,ダート,1800,良,4,ニシノジョバンニ,3歳,池添謙一,矢嶋大樹,,,,中距離,右回り,,Lv2 ,548,,
中山,3,新馬,ダート,1800,良,5,ゴールドパートナー,3歳,横山和生,嘉藤貴行,,,,中距離,右回り,,Lv2 ,470,,
中山,3,新馬,ダート,1800,良,6,ニシノステディミキ,3歳,岩部純二,加藤和宏,,,,中距離,右回り,,Lv2 ,466,,
中山,3,新馬,ダート,1800,良,7,ホウオウサムレット,3歳,マーカン,田中博康,,,,中距離,右回り,,Lv2 ,452,,
中山,3,新馬,ダート,1800,良,8,ブルーラジカル,3歳,野中悠太,菊川正達,,,,中距離,右回り,,Lv2 ,466,,
中山,3,新馬,ダート,1800,良,9,ホロヨイマンゲツ,3歳,内田博幸,深山雅史,,,,中距離,右回り,,Lv2 ,500,,
中山,3,新馬,ダート,1800,良,10,スイープビクトリー,3歳,伊藤工真,林徹,,,,中距離,右回り,,Lv2 ,444,,
中山,3,新馬,ダート,1800,良,11,ウィンターサン,3歳,佐々木大,加藤征弘,,,,中距離,右回り,,Lv2 ,454,,
中山,3,新馬,ダート,1800,良,12,タマモトリノ,3歳,大野拓弥,辻哲英,,,,中距離,右回り,,Lv2 ,488,,
中山,3,新馬,ダート,1800,良,13,ジロラータ,3歳,吉田豊,久保田貴,,,,中距離,右回り,,Lv2 ,472,,
中山,3,新馬,ダート,1800,良,14,ヴァルトバーデン,3歳,宮崎北斗,嘉藤貴行,,,,中距離,右回り,,Lv2 ,484,,
中山,3,新馬,ダート,1800,良,15,フローラルデザイン,3歳,北村宏司,畠山吉宏,,,,中距離,右回り,,Lv2 ,452,,
中山,3,新馬,ダート,1800,良,16,ヌンボラ,3歳,石神深道,深山雅史,,,,中距離,右回り,,Lv2 ,466,,
中山,4,自己条件,ダート,2400,良,1,ロードブレイズ,4歳,横山和生,稲垣幸雄,差し,50.0,,長距離,右回り,,Lv3 ,506,休明初戦,距離延長
中山,4,自己条件,ダート,2400,良,2,ブレイヴアロウ,5歳以上,佐々木大,辻哲英,追込,0.0,0.0,長距離,右回り,,Lv3 ,502,,距離短縮
中山,4,自己条件,ダート,2400,良,3,トゥルース,5歳以上,菊沢一樹,金成貴史,先行,0.0,,長距離,右回り,,Lv3 ,516,休明初戦,距離延長
中山,4,自己条件,ダート,2400,良,4,ダノンペドロ,5歳以上,マーカン,寺島良,先行,0.0,100.0,長距離,右回り,,Lv3 ,478,,距離短縮
中山,4,自己条件,ダート,2400,良,5,シーリュウシー,4歳,横山武史,岡田稲男,差し,100.0,100.0,長距離,右回り,,Lv3 ,504,,距離短縮
中山,4,自己条件,ダート,2400,良,6,ジーティーアグリム,4歳,藤岡佑介,奥平雅士,追込,100.0,,長距離,右回り,,Lv3 ,544,休明初戦,距離延長
中山,4,自己条件,ダート,2400,良,7,トゥザヒロイン,5歳以上,大野拓弥,辻哲英,差し,27.27272727272727,66.66666666666666,長距離,右回り,,Lv3 ,540,休明3走,距離短縮
中山,4,自己条件,ダート,2400,良,8,コスモジンバック,4歳,石橋脩,相沢郁,先行,66.66666666666666,,長距離,右回り,,Lv3 ,484,休明2走,距離短縮
中山,4,自己条件,ダート,2400,良,9,マコタイガ,4歳,吉田豊,小野次郎,差し,50.0,100.0,長距離,右回り,,Lv3 ,516,休明初戦,
中山,4,自己条件,ダート,2400,良,10,オウケンシルヴァー,4歳,原田和真,松永康利,差し,50.0,,長距離,右回り,,Lv3 ,500,休明2走,距離延長
