場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
札幌,1,未勝利,ダート,1700,稍,Lv2 ,14,ユイノカタリベ,2歳,小林美駒,竹内正洋,中距離,右回り,ダ道悪,タワーオブロンドン,,距離短縮,11,E,13.5,10.0,13.5,10.0,,,,,D,,,,
札幌,2,未勝利,ダート,1000,稍,Lv2 ,1,タイセイアビリティ,3歳,鮫島克駿,小林真也,短距離,右回り,ダ道悪,フォーウィールドライブ,,,1,B,12.2,3.0,12.9,6.0,36.1,,36.1,2.0,C,B,B,B,C
札幌,2,未勝利,ダート,1000,稍,Lv2 ,2,ジークリヒト,3歳,森田誠也,清水英克,短距離,右回り,ダ道悪,トーセンラー,休明2走,距離短縮,12,E,13.2,11.0,,,,,,,,C,B,,
札幌,2,未勝利,ダート,1000,稍,Lv2 ,3,ファンシーデイ,3歳,鷲頭虎太,藤野健太,短距離,右回り,ダ道悪,ニューイヤーズデイ,休明2走,,11,E,12.5,7.0,12.5,2.0,36.1,,37.4,,C,C,B,C,
札幌,2,未勝利,ダート,1000,稍,Lv2 ,4,サツキレジーナ,3歳,古川吉洋,石栗龍彦,短距離,右回り,ダ道悪,リオンディーズ,,,3,C,12.7,9.0,13.4,10.0,36.8,,35.9,1.0,C,C,E,B,C
札幌,2,未勝利,ダート,1000,稍,Lv2 ,5,メイショウハボマイ,3歳,松本大輝,本田優,短距離,右回り,ダ道悪,マジェスティックウォリアー,,距離短縮,9,D,12.3,4.0,13.1,8.0,37.0,,37.1,6.0,B,C,A,C,C
札幌,2,未勝利,ダート,1000,稍,Lv2 ,6,レイワエポック,3歳,柴田裕一,高柳大輔,短距離,右回り,ダ道悪,Mendelssohn,休明3走,,4,C,12.1,1.0,12.1,1.0,34.7,1.0,37.2,,C,D,C,,C
札幌,2,未勝利,ダート,1000,稍,Lv2 ,7,ダーカザンブラック,3歳,古川奈穂,坂口智康,短距離,右回り,ダ道悪,サートゥルナーリア,,,6,D,12.4,5.0,12.5,2.0,35.4,2.0,36.7,3.0,C,D,C,,
札幌,2,未勝利,ダート,1000,稍,Lv2 ,8,デンリッレハウエル,3歳,舟山瑠泉,林徹,短距離,右回り,ダ道悪,レイデオロ,,距離短縮,10,D,12.4,5.0,13.3,9.0,36.0,6.0,37.1,6.0,C,C,C,C,D
札幌,2,未勝利,ダート,1000,稍,Lv2 ,9,エイシンパルサー,3歳,松岡正海,田中剛,短距離,右回り,ダ道悪,エイシンヒカリ,,,5,C,12.5,7.0,12.8,5.0,35.6,3.0,37.0,5.0,B,C,C,C,C
札幌,2,未勝利,ダート,1000,稍,Lv2 ,10,ゴッドテソロ,3歳,菱田裕二,角田晃一,短距離,右回り,ダ道悪,フィエールマン,休明3走,,7,D,12.7,9.0,12.9,6.0,35.9,5.0,36.9,4.0,C,C,C,D,C
札幌,2,未勝利,ダート,1000,稍,Lv2 ,11,タッカーバリアント,3歳,横山武史,田島俊明,短距離,右回り,ダ道悪,リアルスティール,,距離短縮,2,C,12.1,1.0,12.5,2.0,35.8,4.0,37.1,6.0,C,C,C,C,C
札幌,2,未勝利,ダート,1000,稍,Lv2 ,12,タイセイルヴァン,3歳,丹内祐次,新開幸一,短距離,右回り,ダ道悪,ルヴァンスレーヴ,,距離短縮,8,D,13.3,12.0,,,36.0,6.0,37.3,,,C,C,,
札幌,3,未勝利,芝,2000,良,Lv3 ,1,スティレセイル,3歳,和田陽希,福永祐一,中距離,右回り,,キズナ,休明2走,距離短縮,14,E,13.6,16.0,13.9,14.0,36.6,,35.7,,C,C,D,A,
札幌,3,未勝利,芝,2000,良,Lv3 ,2,サトノベリル,3歳,池添謙一,吉岡辰弥,中距離,右回り,,サトノクラウン,,距離延長,8,D,12.4,2.0,12.6,2.0,35.9,4.0,34.1,4.0,B,C,C,D,
札幌,3,未勝利,芝,2000,良,Lv3 ,3,ストレートブラック,3歳,松岡正海,奥平雅士,中距離,右回り,,トーセンラー,連闘,,1,B,13.1,9.0,13.2,5.0,35.5,3.0,34.4,5.0,B,C,C,C,B
札幌,3,未勝利,芝,2000,良,Lv3 ,4,コンスピラシー,3歳,丹内祐次,本間忍,中距離,右回り,,アメリカンペイトリオット,,,7,D,12.3,1.0,13.2,5.0,36.5,,34.5,6.0,D,D,C,C,B
札幌,3,未勝利,芝,2000,良,Lv3 ,5,スイートフェアリー,3歳,鷲頭虎太,佐々木晶,中距離,右回り,,キズナ,,,6,D,13.2,11.0,13.2,5.0,36.4,8.0,34.7,7.0,B,D,C,,
札幌,3,未勝利,芝,2000,良,Lv3 ,6,ルーメン,3歳,古川奈穂,前川恭子,中距離,右回り,,リアルスティール,,距離短縮,15,E,12.9,7.0,13.6,12.0,35.9,4.0,36.5,,C,C,C,C,C
札幌,3,未勝利,芝,2000,良,Lv3 ,7,スピアッジャローザ,3歳,松本大輝,蛯名利弘,中距離,右回り,,ビーチパトロール,,距離延長,13,E,13.2,11.0,,,37.7,,35.9,,,C,C,D,C
札幌,3,未勝利,芝,2000,良,Lv3 ,8,ユナホークパワー,3歳,橋木太希,小西一男,中距離,右回り,,イスラボニータ,,距離延長,16,E,13.2,11.0,13.5,10.0,35.4,2.0,33.8,1.0,B,C,C,B,D
札幌,3,未勝利,芝,2000,良,Lv3 ,9,サンタンドレア,3歳,キング,池添学,中距離,右回り,,エピファネイア,,,2,B,13.5,15.0,14.1,15.0,36.7,,34.0,3.0,C,E,B,D,
札幌,3,未勝利,芝,2000,良,Lv3 ,10,サイモンイロハニー,3歳,鮫島克駿,谷潔,中距離,右回り,,ゴールドシップ,,,4,C,13.3,14.0,13.5,10.0,37.0,,34.8,8.0,B,D,D,C,C
札幌,3,未勝利,芝,2000,良,Lv3 ,11,メレサンク,3歳,浜中俊,田中克典,中距離,右回り,,ドレフォン,休明初戦,距離延長,10,D,12.9,7.0,13.4,8.0,36.7,,38.6,,D,D,C,C,B
札幌,3,未勝利,芝,2000,良,Lv3 ,12,シュエットアムール,3歳,小林美駒,西田雄一,中距離,右回り,,ゴールドシップ,,,12,E,12.6,4.0,12.6,2.0,36.0,6.0,35.3,,E,C,C,D,D
札幌,3,未勝利,芝,2000,良,Lv3 ,13,アルディスティーノ,3歳,横山和生,安田翔伍,中距離,右回り,,イスラボニータ,,距離延長,3,C,12.5,3.0,12.5,1.0,34.9,1.0,34.8,8.0,D,C,C,C,
札幌,3,未勝利,芝,2000,良,Lv3 ,14,リックメイン,3歳,横山武史,武井亮,中距離,右回り,,リアルスティール,,距離延長,5,D,12.6,4.0,13.4,8.0,36.5,,38.2,,C,D,B,C,C
札幌,3,未勝利,芝,2000,良,Lv3 ,15,リュウゼツラン,3歳,菱田裕二,水野貴広,中距離,右回り,,ダノンバラード,,,11,D,13.1,9.0,13.8,13.0,37.3,,35.6,,D,C,C,C,D
札幌,3,未勝利,芝,2000,良,Lv3 ,16,テンミラージュ,3歳,黛弘人,深山雅史,中距離,右回り,,ルーラーシップ,,,9,D,12.8,6.0,12.8,4.0,36.3,7.0,33.8,1.0,B,C,C,C,B
札幌,4,未勝利,ダート,1700,稍,Lv2 ,1,メイショウゲキハ,3歳,藤岡佑介,藤原英昭,中距離,右回り,ダ道悪,トランセンド,,距離短縮,4,C,12.7,4.0,14.0,13.0,37.4,,37.7,5.0,C,C,C,C,C
札幌,4,未勝利,ダート,1700,稍,Lv2 ,2,オキョンピー,3歳,横山武史,高柳瑞樹,中距離,右回り,ダ道悪,ファインニードル,,,3,C,12.9,8.0,13.8,9.0,35.9,4.0,37.0,2.0,C,B,B,C,C
札幌,4,未勝利,ダート,1700,稍,Lv2 ,3,レッドアトラーニ,3歳,舟山瑠泉,国枝栄,中距離,右回り,ダ道悪,エピファネイア,休明初戦,距離短縮,7,D,13.3,11.0,13.3,8.0,37.6,,40.2,,C,C,D,,
札幌,4,未勝利,ダート,1700,稍,Lv2 ,4,ジーティーレイナ,3歳,鷲頭虎太,天間昭一,中距離,右回り,ダ道悪,ドレフォン,,,14,E,13.7,14.0,14.0,13.0,35.9,4.0,38.2,6.0,C,C,,,
札幌,4,未勝利,ダート,1700,稍,Lv2 ,5,ワンダーヴァッフェ,3歳,古川奈穂,小崎憲,中距離,右回り,ダ道悪,ダノンレジェンド,,,13,E,13.5,13.0,13.9,10.0,36.7,,37.6,4.0,C,D,B,,
札幌,4,未勝利,ダート,1700,稍,Lv2 ,6,トウカイフルーレ,3歳,鮫島克駿,野中賢二,中距離,右回り,ダ道悪,ファインニードル,,距離短縮,8,D,13.2,10.0,13.2,7.0,,,,,C,C,B,,
札幌,4,未勝利,ダート,1700,稍,Lv2 ,7,ノロシ,3歳,柴田裕一,高木登,中距離,右回り,ダ道悪,ウインブライト,休明初戦,距離短縮,12,E,13.4,12.0,13.9,10.0,37.7,,41.4,,C,C,B,,
札幌,4,未勝利,ダート,1700,稍,Lv2 ,8,ゴールドブリーダー,3歳,横山和生,千葉直人,中距離,右回り,ダ道悪,ゴールドアクター,,距離延長,9,D,12.5,3.0,12.5,2.0,35.4,2.0,38.6,,C,B,D,C,
札幌,4,未勝利,ダート,1700,稍,Lv2 ,9,ミスターボビー,3歳,菱田裕二,栗田徹,中距離,右回り,ダ道悪,オルフェーヴル,連闘,,10,D,12.8,6.0,13.1,5.0,36.1,6.0,38.2,6.0,C,C,B,C,C
札幌,4,未勝利,ダート,1700,稍,Lv2 ,10,コスモクイーンビー,3歳,川又賢治,岩戸孝樹,中距離,右回り,ダ道悪,McKinzie,休明2走,距離短縮,11,D,12.3,1.0,12.3,1.0,,,,,B,C,,,
札幌,4,未勝利,ダート,1700,稍,Lv2 ,11,サザンブラック,3歳,橋木太希,根本康広,中距離,右回り,ダ道悪,ブラックタイド,休明3走,,5,C,13.0,9.0,13.0,3.0,36.4,7.0,38.4,,C,C,D,B,D
札幌,4,未勝利,ダート,1700,稍,Lv2 ,12,ジョードリウム,3歳,丹内祐次,清水久詞,中距離,右回り,ダ道悪,ホッコータルマエ,,,2,B,12.7,4.0,13.0,3.0,35.5,3.0,38.9,,C,C,C,B,C
札幌,4,未勝利,ダート,1700,稍,Lv2 ,13,マーウォルス,3歳,キング,茶木太樹,中距離,右回り,ダ道悪,アドマイヤマーズ,休明3走,,1,B,12.8,6.0,13.9,10.0,37.5,,37.5,3.0,C,D,C,B,C
札幌,4,未勝利,ダート,1700,稍,Lv2 ,14,アシャカルーク,3歳,小林美駒,鈴木伸尋,中距離,右回り,ダ道悪,シニスターミニスター,,距離延長,6,D,12.4,2.0,13.1,5.0,35.2,1.0,36.8,1.0,D,C,C,C,C
札幌,5,新馬,芝,1500,良,Lv1 ,1,ラスティングスノー,2歳,横山和生,池上昌和,短距離,右回り,,モズアスコット,,,7,D,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,2,カッサンドラ,2歳,小林美駒,高橋義忠,短距離,右回り,,インディチャンプ,,,11,E,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,3,ベルグランボヌール,2歳,浜中俊,須貝尚介,短距離,右回り,,モーリス,,,1,A,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,4,キタノリスクミー,2歳,舟山瑠泉,粕谷昌央,短距離,右回り,,ルヴァンスレーヴ,,,12,E,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,5,クラリスヒメ,2歳,菱田裕二,浅利英明,短距離,右回り,,ダノンキングリー,,,8,D,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,6,ドルチェミスト,2歳,横山武史,小栗実,短距離,右回り,,タリスマニック,,,4,D,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,7,オッハッピー,2歳,鷲頭虎太,西村真幸,短距離,右回り,,ハッピースプリント,,,10,E,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,8,エリカビアリッツ,2歳,キング,堀宣行,短距離,右回り,,キズナ,,,2,B,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,9,コズミックボックス,2歳,丹内祐次,中舘英二,短距離,右回り,,ブリックスアンドモルタル,,,3,C,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,10,アスコットダンス,2歳,橋木太希,高橋康之,短距離,右回り,,モズアスコット,,,6,D,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,11,リュウノプティ,2歳,黛弘人,伊坂重信,短距離,右回り,,サンダースノー,,,9,E,,,,,,,,,,,,,
札幌,5,新馬,芝,1500,良,Lv1 ,12,ジュディーイメル,2歳,藤岡佑介,武英智,短距離,右回り,,アドマイヤマーズ,,,5,D,,,,,,,,,,,,,
札幌,6,未勝利,芝,2600,良,Lv2 ,1,ベレーザフィン,3歳,鷲頭虎太,前川恭子,長距離,右回り,,レイデオロ,,距離延長,11,E,13.1,5.0,,,36.9,4.0,37.7,,,C,C,C,D
札幌,6,未勝利,芝,2600,良,Lv2 ,2,ジャヴェール,3歳,松岡正海,松山将樹,長距離,右回り,,ゴールドアクター,,距離延長,10,E,13.3,9.0,14.1,10.0,37.2,,35.2,,C,C,C,B,
札幌,6,未勝利,芝,2600,良,Lv2 ,3,クラシカルカイザー,3歳,小林美駒,稲垣幸雄,長距離,右回り,,リアルスティール,,距離延長,5,C,13.7,12.0,13.7,6.0,37.5,,34.2,2.0,A,C,B,C,D
札幌,6,未勝利,芝,2600,良,Lv2 ,4,アスクデッドヒート,3歳,古川奈穂,矢作芳人,長距離,右回り,,ルーラーシップ,,距離延長,2,B,12.7,3.0,13.7,6.0,34.8,1.0,35.0,5.0,C,B,C,D,C
札幌,6,未勝利,芝,2600,良,Lv2 ,5,ブリリアントカーラ,3歳,横山武史,杉山佳明,長距離,右回り,,サトノダイヤモンド,,距離延長,4,C,13.0,4.0,13.4,4.0,36.9,4.0,36.5,,C,C,C,,
札幌,6,未勝利,芝,2600,良,Lv2 ,6,デンジエンド,3歳,橋木太希,小島茂之,長距離,右回り,,サトノクラウン,,距離延長,13,E,13.4,11.0,13.4,4.0,36.7,3.0,35.9,,B,B,D,C,D
札幌,6,未勝利,芝,2600,良,Lv2 ,7,キングズトゥルー,3歳,池添謙一,大竹正博,長距離,右回り,,ウインブライト,,,6,D,13.2,6.0,14.2,11.0,37.1,,33.9,1.0,B,C,C,C,C
札幌,6,未勝利,芝,2600,良,Lv2 ,8,ジーティートシオー,3歳,丹内祐次,西村真幸,長距離,右回り,,バゴ,,,1,B,12.6,2.0,13.1,1.0,36.9,4.0,35.0,5.0,D,D,C,B,C
札幌,6,未勝利,芝,2600,良,Lv2 ,9,コウセイケンタロス,3歳,森田誠也,和田雄二,長距離,右回り,,ハービンジャー,,距離延長,14,E,13.2,6.0,14.2,11.0,36.9,4.0,36.4,,C,C,C,C,B
札幌,6,未勝利,芝,2600,良,Lv2 ,10,モンツァフレイバー,3歳,横山和生,久保田貴,長距離,右回り,,エピファネイア,,,7,D,13.2,6.0,13.8,8.0,37.6,,35.0,5.0,E,C,D,C,C
札幌,6,未勝利,芝,2600,良,Lv2 ,11,ボスポラス,3歳,吉田隼人,和田正一,長距離,右回り,,エポカドーロ,休明2走,,9,D,14.2,14.0,14.3,13.0,38.6,,34.7,4.0,E,C,B,,
札幌,6,未勝利,芝,2600,良,Lv2 ,12,アファリン,3歳,舟山瑠泉,新谷功一,長距離,右回り,,Justify,休明2走,,8,D,13.3,9.0,13.3,3.0,37.5,,36.2,,C,C,C,,
札幌,6,未勝利,芝,2600,良,Lv2 ,13,ソリッドベーシス,3歳,松本大輝,安田翔伍,長距離,右回り,,ブリックスアンドモルタル,休明2走,,12,E,13.8,13.0,14.0,9.0,38.3,,37.4,,C,C,,,
札幌,6,未勝利,芝,2600,良,Lv2 ,14,ヤマニンヒストリア,3歳,鮫島克駿,中村直也,長距離,右回り,,サトノクラウン,,,3,B,12.5,1.0,13.1,1.0,35.6,2.0,34.5,3.0,B,C,B,C,C
札幌,7,自己条件,芝,1200,良,Lv2 ,1,ホウオウドルーリー,4歳,古川吉洋,宮徹,短距離,右回り,,マインドユアビスケッツ,,,8,D,11.8,1.0,12.6,7.0,34.3,7.0,34.1,1.0,B,C,B,A,B
札幌,7,自己条件,芝,1200,良,Lv2 ,2,キントラダンサー,3歳,横山和生,長谷川浩,短距離,右回り,,キタサンブラック,,,3,B,11.9,3.0,12.3,4.0,34.1,6.0,34.3,4.0,D,B,B,B,B
札幌,7,自己条件,芝,1200,良,Lv2 ,3,ユーティジャーニー,3歳,丹内祐次,矢嶋大樹,短距離,右回り,,ヤングマンパワー,,,1,B,12.4,12.0,12.6,7.0,34.8,,34.9,,C,C,B,B,C
札幌,7,自己条件,芝,1200,良,Lv2 ,4,ヴィヴァラリス,3歳,浜中俊,尾関知人,短距離,右回り,,デクラレーションオブウォー,,,13,E,12.9,15.0,13.2,14.0,34.9,,34.8,,B,B,C,D,D
札幌,7,自己条件,芝,1200,良,Lv2 ,5,ムチャスグラシアス,4歳,舟山瑠泉,菊川正達,短距離,右回り,,カリフォルニアクローム,,,5,C,12.0,5.0,12.3,4.0,33.7,2.0,34.6,,C,D,B,D,B
札幌,7,自己条件,芝,1200,良,Lv2 ,6,スプリングデイ,4歳,古川奈穂,伊藤大士,短距離,右回り,,ディスクリートキャット,,,7,D,12.0,5.0,12.1,3.0,34.0,5.0,34.2,2.0,D,C,C,C,B
札幌,7,自己条件,芝,1200,良,Lv2 ,7,カロローザ,3歳,和田陽希,松永幹夫,短距離,右回り,,ナダル,休明初戦,,6,D,12.0,5.0,12.6,7.0,34.7,,36.6,,E,C,B,D,D
札幌,7,自己条件,芝,1200,良,Lv2 ,8,エファセデリエール,3歳,森田誠也,伊坂重信,短距離,右回り,,パドトロワ,,,15,E,12.3,10.0,12.5,6.0,35.1,,35.1,,C,C,C,D,C
札幌,7,自己条件,芝,1200,良,Lv2 ,9,ハイファイスピード,3歳,横山武史,宮本博,短距離,右回り,,ビッグアーサー,,,2,B,12.0,5.0,12.0,2.0,33.9,4.0,35.3,,B,C,B,C,D
札幌,7,自己条件,芝,1200,良,Lv2 ,10,ランスオブサウンド,5歳以上,藤岡佑介,奥村豊,短距離,右回り,,ディープブリランテ,休明3走,,10,D,11.9,3.0,12.8,11.0,33.5,1.0,34.4,6.0,D,E,D,B,B
札幌,7,自己条件,芝,1200,良,Lv2 ,11,ドレミファニー,5歳以上,松岡正海,西田雄一,短距離,右回り,,ドレフォン,,距離短縮,11,D,12.6,13.0,13.5,15.0,35.0,,37.6,,C,C,B,B,D
札幌,7,自己条件,芝,1200,良,Lv2 ,12,シンデレラスマイル,5歳以上,鮫島克駿,武藤善則,短距離,右回り,,キンシャサノキセキ,休明2走,,12,E,12.0,5.0,12.9,12.0,35.0,,34.3,4.0,D,D,B,B,A
札幌,7,自己条件,芝,1200,良,Lv2 ,13,メラヴィリオーザ,5歳以上,黛弘人,秋山真一,短距離,右回り,,ディーマジェスティ,,,14,E,12.6,13.0,12.6,7.0,35.1,,34.2,2.0,D,B,B,B,B
札幌,7,自己条件,芝,1200,良,Lv2 ,14,サンポーニャ,5歳以上,鷲頭虎太,池江泰寿,短距離,右回り,,モーリス,休明2走,,9,D,11.8,1.0,11.8,1.0,33.7,2.0,35.0,,D,B,C,D,D
札幌,7,自己条件,芝,1200,良,Lv2 ,15,ストレイトアスク,4歳,小林美駒,藤原英昭,短距離,右回り,,ロードカナロア,休明2走,,4,C,12.3,10.0,12.9,12.0,35.1,,34.5,7.0,D,D,B,B,B
札幌,8,自己条件,ダート,1700,稍,Lv1 ,1,スズノソレイユ,3歳,和田陽希,平田修,中距離,右回り,ダ道悪,ディスクリートキャット,,,9,D,12.4,1.0,12.8,1.0,35.0,2.0,38.5,,B,C,C,C,C
札幌,8,自己条件,ダート,1700,稍,Lv1 ,2,デルマムーン,3歳,キング,鹿戸雄一,中距離,右回り,ダ道悪,マインドユアビスケッツ,,,4,D,12.5,5.0,13.5,8.0,34.9,1.0,36.1,1.0,C,C,D,C,
札幌,8,自己条件,ダート,1700,稍,Lv1 ,3,マシュー,4歳,小林美駒,尾形和幸,中距離,右回り,ダ道悪,ジャスタウェイ,休明2走,,8,D,12.4,1.0,13.3,4.0,36.0,,37.3,3.0,B,B,C,B,C
札幌,8,自己条件,ダート,1700,稍,Lv1 ,4,メイショウタイピン,3歳,池添謙一,飯田祐史,中距離,右回り,ダ道悪,モズアスコット,,,2,B,12.4,1.0,13.4,6.0,36.6,,37.3,3.0,C,C,C,D,C
札幌,8,自己条件,ダート,1700,稍,Lv1 ,5,メイショウマジック,5歳以上,古川吉洋,四位洋文,中距離,右回り,ダ道悪,ホッコータルマエ,休明初戦,距離延長,7,D,12.6,7.0,12.9,2.0,36.2,,37.4,,C,E,C,C,C
札幌,8,自己条件,ダート,1700,稍,Lv1 ,6,ドーギッド,3歳,鮫島克駿,矢作芳人,中距離,右回り,ダ道悪,オルフェーヴル,,距離短縮,5,D,13.0,8.0,13.0,3.0,38.1,,40.2,,A,C,C,D,C
札幌,8,自己条件,ダート,1700,稍,Lv1 ,7,タイヨウフレア,3歳,吉田隼人,杉浦宏昭,中距離,右回り,ダ道悪,ドレフォン,,,6,D,13.0,8.0,13.7,9.0,36.5,,37.5,,C,B,D,C,C
札幌,8,自己条件,ダート,1700,稍,Lv1 ,8,アーロンイメル,4歳,丹内祐次,高橋義忠,中距離,右回り,ダ道悪,パイロ,休明2走,,3,C,12.5,5.0,13.4,6.0,35.3,4.0,38.9,,B,B,C,D,C
札幌,8,自己条件,ダート,1700,稍,Lv1 ,9,レッドベルダンス,3歳,横山武史,手塚貴久,中距離,右回り,ダ道悪,レイデオロ,,,1,B,12.4,1.0,13.3,4.0,35.1,3.0,36.3,2.0,D,C,C,B,D
札幌,9,自己条件,芝,2000,良,Lv1 ,1,バルナバ,3歳,キング,浜田多実,中距離,右回り,,ハービンジャー,休明2走,距離短縮,2,B,13.4,9.0,13.5,8.0,36.4,,34.4,,D,C,D,D,D
札幌,9,自己条件,芝,2000,良,Lv1 ,2,ラウダブル,4歳,鷲頭虎太,池江泰寿,中距離,右回り,,キズナ,休明2走,距離延長,9,E,12.4,2.0,13.2,4.0,35.6,,34.1,3.0,B,C,B,C,B
札幌,9,自己条件,芝,2000,良,Lv1 ,3,リアライズオーラム,3歳,横山武史,須貝尚介,中距離,右回り,,オルフェーヴル,,,3,C,12.5,3.0,13.1,2.0,34.1,1.0,35.0,,C,C,C,C,B
札幌,9,自己条件,芝,2000,良,Lv1 ,4,トゥルブレンツ,5歳以上,舟山瑠泉,小栗実,中距離,右回り,,サトノダイヤモンド,休明2走,,7,D,12.3,1.0,13.3,7.0,35.7,,34.1,3.0,D,D,D,C,C
札幌,9,自己条件,芝,2000,良,Lv1 ,5,アオイタケル,3歳,横山和生,四位洋文,中距離,右回り,,サトノダイヤモンド,休明3走,,4,D,12.8,8.0,13.2,4.0,35.2,3.0,34.7,,C,C,D,,
札幌,9,自己条件,芝,2000,良,Lv1 ,6,ヨヒーン,3歳,鮫島克駿,杉山晴紀,中距離,右回り,,キズナ,,,5,D,12.6,5.0,13.1,2.0,35.0,2.0,34.4,,D,D,C,C,C
札幌,9,自己条件,芝,2000,良,Lv1 ,7,ミラージュナイト,3歳,藤岡佑介,辻野泰之,中距離,右回り,,バゴ,休明初戦,距離短縮,1,A,12.6,5.0,12.7,1.0,35.2,3.0,34.0,2.0,D,C,D,B,D
札幌,9,自己条件,芝,2000,良,Lv1 ,8,マイバラード,5歳以上,松岡正海,松永康利,中距離,右回り,,ダノンバラード,,,6,D,12.5,3.0,13.2,4.0,35.4,,33.1,1.0,C,C,B,B,D
札幌,9,自己条件,芝,2000,良,Lv1 ,9,コーラスライン,5歳以上,柴田裕一,本間忍,中距離,右回り,,ハービンジャー,,距離短縮,8,E,12.7,7.0,14.2,9.0,37.3,,35.9,,B,C,C,E,B
