場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,キョウエイハル,トランセンド,,,,,,,,,,
中山,1,2,コウソクユノ,ブリックスアンドモルタル,-392.0,718.0,-1580.0,-27.0,-1603.0,-2201.0,,,-5085.0,12.0
中山,1,3,ジャメビュ,ダノンレジェンド,829.0,-66.0,3873.0,1930.0,3216.0,3060.0,,,12842.0,2.0
中山,1,4,ルージュノヴァ,アメリカンペイトリオット,-532.0,-1521.0,-1683.0,-1602.0,-83.0,829.0,-1117.0,,-5709.0,13.0
中山,1,5,フラゲルムデイ,ベストウォーリア,366.0,-370.0,592.0,-30.0,398.0,968.0,,,1924.0,5.0
中山,1,6,ヴィビーム,ベストウォーリア,366.0,-370.0,592.0,-30.0,398.0,968.0,-20.0,,1904.0,7.0
中山,1,7,チャーミングアイ,マテラスカイ,1302.0,-202.0,-432.0,108.0,580.0,,,,1356.0,8.0
中山,1,8,カンレイスター,シスキン,-110.0,2384.0,3083.0,-614.0,1055.0,1565.0,,,7363.0,3.0
中山,1,9,ローズライズ,マジェスティックウォリアー,-324.0,-1942.0,396.0,258.0,197.0,339.0,-705.0,,-1781.0,9.0
中山,1,10,フェルアフリーゼ,ドレフォン,-848.0,1595.0,5315.0,2869.0,2469.0,3246.0,2395.0,,17041.0,1.0
中山,1,11,ライヴレッドアイ,ベストウォーリア,366.0,-370.0,592.0,-30.0,398.0,968.0,,,1924.0,5.0
中山,1,12,ルクスアンジュ,ミッキーアイル,107.0,518.0,-209.0,770.0,1555.0,982.0,1409.0,,5132.0,4.0
中山,1,13,オレンジキャンパス,ヴァンゴッホ,-140.0,-1291.0,-483.0,-2354.0,349.0,,,,-3919.0,10.0
中山,1,14,ミッキーパラソル,ダノンスマッシュ,412.0,-1092.0,-1088.0,-677.0,-1181.0,-785.0,,,-4411.0,11.0
中山,1,15,ジョリュウジャンシ,セイウンコウセイ,,,,,,,,,,
中山,1,16,オレンジリバー,スワーヴリチャード,-312.0,1545.0,-1118.0,-1607.0,-2309.0,-2071.0,,,-5872.0,14.0
中山,2,1,フーディエラン,ポエティックフレア,34.0,-96.0,4.0,330.0,266.0,,,,538.0,4.0
中山,2,2,ベルウッドピース,マジェスティックウォリアー,-324.0,-1942.0,396.0,258.0,49.0,339.0,,,-1224.0,8.0
