場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,キョウエイハル,トランセンド,94.0,108.0,100.0,102.0,104.0,101.0,110.0,,102.714,4.0
中山,1,2,コウソクユノ,ブリックスアンドモルタル,104.0,98.0,94.0,103.0,100.0,97.0,,,99.333,8.0
中山,1,3,ジャメビュ,ダノンレジェンド,111.0,102.0,116.0,110.0,111.0,114.0,,,110.667,2.0
中山,1,4,ルージュノヴァ,アメリカンペイトリオット,111.0,99.0,95.0,97.0,100.0,106.0,88.0,,99.429,7.0
中山,1,5,フラゲルムデイ,ベストウォーリア,96.0,88.0,99.0,91.0,101.0,97.0,,,95.333,9.0
中山,1,6,ヴィビーム,ベストウォーリア,96.0,88.0,99.0,91.0,101.0,97.0,92.0,,94.857,12.0
中山,1,7,チャーミングアイ,マテラスカイ,,,,,,,,,,
中山,1,8,カンレイスター,シスキン,95.0,172.0,185.0,,,,,,150.667,1.0
中山,1,9,ローズライズ,マジェスティックウォリアー,100.0,91.0,103.0,105.0,100.0,105.0,95.0,,99.857,6.0
中山,1,10,フェルアフリーゼ,ドレフォン,100.0,107.0,107.0,105.0,103.0,104.0,110.0,,105.143,3.0
中山,1,11,ライヴレッドアイ,ベストウォーリア,96.0,88.0,99.0,91.0,101.0,97.0,,,95.333,9.0
中山,1,12,ルクスアンジュ,ミッキーアイル,100.0,103.0,97.0,97.0,102.0,103.0,99.0,,100.143,5.0
中山,1,13,オレンジキャンパス,ヴァンゴッホ,,,,,,,,,,
中山,1,14,ミッキーパラソル,ダノンスマッシュ,,,,,,,,,,
中山,1,15,ジョリュウジャンシ,セイウンコウセイ,,,,,,,,,,
中山,1,16,オレンジリバー,スワーヴリチャード,109.0,101.0,89.0,94.0,87.0,92.0,,,95.333,9.0
中山,2,1,フーディエラン,ポエティックフレア,,,,,,,,,,
中山,2,2,ベルウッドピース,マジェスティックウォリアー,100.0,91.0,103.0,105.0,104.0,105.0,,,101.333,2.0
中山,2,3,ティラーノ,ゴールドシップ,96.0,102.0,94.0,102.0,102.0,103.0,96.0,,99.286,5.0
中山,2,4,レーヴドクロンヌ,リーチザクラウン,95.0,97.0,95.0,99.0,94.0,95.0,91.0,,95.143,11.0
中山,2,5,ホッカイダイオー,キセキ,,,,,,,,,,
中山,2,6,ビリージェイ,ロードカナロア,100.0,98.0,100.0,97.0,93.0,96.0,,,97.333,6.0
中山,2,7,メイプルインパクト,シルバーステート,118.0,92.0,77.0,98.0,97.0,99.0,,,96.833,8.0
中山,2,8,コパノエイダン,コパノリッキー,103.0,98.0,94.0,91.0,100.0,96.0,99.0,,97.286,7.0
中山,2,9,ジーティームーチョ,ルーラーシップ,100.0,107.0,99.0,102.0,96.0,100.0,,,100.667,3.0
中山,2,10,スターゲイザー,シュヴァルグラン,67.0,88.0,89.0,99.0,93.0,94.0,,,88.333,12.0
