場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
京都,1,未勝利,ダート,1800,良,1,ベイストラトラ,3歳,高杉吏麒,鮫島一歩,逃げ,,,中距離,右回り,,Lv2 ,476,,
京都,1,未勝利,ダート,1800,良,2,ノイエムジーク,3歳,岩田望来,須貝尚介,先行,,0.0,中距離,右回り,,Lv2 ,494,,
京都,1,未勝利,ダート,1800,良,3,スーパージョック,3歳,坂井瑠星,佐々木晶,先行,66.66666666666666,66.66666666666666,中距離,右回り,,Lv2 ,488,,
京都,1,未勝利,ダート,1800,良,4,モズシューター,3歳,Ｍ．デム,飯田祐史,差し,,,中距離,右回り,,Lv2 ,486,,
京都,1,未勝利,ダート,1800,良,5,ウエスタンレーヴ,3歳,鮫島克駿,矢作芳人,差し,,0.0,中距離,右回り,,Lv2 ,500,,
京都,1,未勝利,ダート,1800,良,6,グレートジーンズ,3歳,菱田裕二,音無秀孝,差し,,0.0,中距離,右回り,,Lv2 ,458,,
京都,1,未勝利,ダート,1800,良,7,ブレゲアン,3歳,田辺裕信,田村康仁,差し,,,中距離,右回り,,Lv2 ,474,,
京都,1,未勝利,ダート,1800,良,8,エイユーファイヤー,3歳,中井裕二,森田直行,追込,,0.0,中距離,右回り,,Lv2 ,500,,
京都,1,未勝利,ダート,1800,良,9,ドウジギリ,3歳,松山弘平,西園正都,先行,50.0,50.0,中距離,右回り,,Lv2 ,472,休明2走,
京都,1,未勝利,ダート,1800,良,10,ゴールドプレミアム,3歳,幸英明,大橋勇樹,先行,,0.0,中距離,右回り,,Lv2 ,448,,
京都,1,未勝利,ダート,1800,良,11,トーアグッドラック,3歳,橋木太希,村山明,追込,0.0,,中距離,右回り,,Lv2 ,472,,
