場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,サリードゥ,津村明秀,-228.0,2377.0,-338.0,490.0,-1008.0,,1293.0,2.0
中山,1,2,ジンクピリチオン,原優介　,-575.0,-2246.0,-351.0,-1496.0,-2011.0,,-6679.0,9.0
中山,1,3,ポッドエステラ,佐々木大,143.0,-258.0,-1647.0,1158.0,332.0,,-272.0,4.0
中山,1,4,ソナタテソーロ,木幡巧也,-1633.0,955.0,473.0,875.0,-1294.0,,-624.0,6.0
中山,1,5,ルスデルカミーノ,大野拓弥,-510.0,-326.0,-724.0,1084.0,-45.0,,-521.0,5.0
中山,1,6,カシノカゲマル,原田和真,-711.0,-4727.0,475.0,520.0,-1435.0,,-5878.0,8.0
中山,1,7,カンタベリートップ,木幡初也,661.0,639.0,-950.0,-74.0,328.0,,604.0,3.0
中山,1,8,マリノフスキー,丸田恭介,2212.0,-192.0,1148.0,1602.0,2175.0,,6945.0,1.0
中山,1,9,スマートブライド,ルメール,-240.0,-197.0,-108.0,45.0,-494.0,,-994.0,7.0
中山,2,1,マホロ,丸田恭介,2212.0,-192.0,1148.0,-780.0,2175.0,,4563.0,1.0
中山,2,2,ビップルーチェ,上里直汰,-335.0,-504.0,893.0,2851.0,-913.0,,1992.0,3.0
中山,2,3,ハイビスカス,大野拓弥,-510.0,-326.0,-724.0,-604.0,-45.0,,-2209.0,7.0
中山,2,4,テンユメノオーロラ,ルメール,-240.0,-197.0,-108.0,191.0,-494.0,,-848.0,5.0
中山,2,5,ピーエムリンダ,石神深道,1520.0,1780.0,-1543.0,-1678.0,526.0,,605.0,4.0
中山,2,6,ロンドンコーリング,木幡巧也,-1633.0,955.0,473.0,-405.0,-1294.0,,-1904.0,6.0
中山,2,7,バミューダブーケ,ミシェル,,,,,,,,
中山,2,8,アフィーリア,三浦皇成,402.0,1075.0,1764.0,-24.0,687.0,,3904.0,2.0
中山,3,1,サノノファイター,田辺裕信,-387.0,-99.0,1091.0,102.0,-66.0,,641.0,8.0
中山,3,2,セイウンウィルド,大野拓弥,-510.0,-326.0,1117.0,1084.0,-45.0,,1320.0,7.0
中山,3,3,エルシオン,長浜鴻緒,2247.0,-226.0,1531.0,864.0,1497.0,,5913.0,1.0
中山,3,4,テイクケア,石神深道,1520.0,1780.0,-1860.0,-1347.0,526.0,,619.0,9.0
中山,3,5,トルタパスカリーナ,ルメール,-240.0,-197.0,831.0,45.0,-494.0,,-55.0,10.0
中山,3,6,コスモシグナス,津村明秀,-228.0,2377.0,1585.0,490.0,-1008.0,,3216.0,4.0
中山,3,7,アミノショコラ,木幡巧也,-1633.0,955.0,-640.0,875.0,-1294.0,,-1737.0,12.0
中山,3,8,ワンキャンパス,小林美駒,-854.0,25.0,-155.0,-836.0,399.0,,-1421.0,11.0
中山,3,9,ノルトハウゼン,三浦皇成,402.0,1075.0,-899.0,996.0,687.0,,2261.0,6.0
中山,3,10,ショウナンワンパク,丸山元気,909.0,760.0,620.0,1128.0,223.0,,3640.0,3.0
中山,3,11,イニシャルポイント,丹内祐次,-232.0,697.0,1654.0,-913.0,1778.0,,2984.0,5.0
中山,3,12,コーズサム,黛弘人　,1052.0,413.0,137.0,-114.0,2261.0,,3749.0,2.0
中山,4,1,ロジパンドラ,大野拓弥,-510.0,-421.0,1117.0,1084.0,-45.0,,1225.0,5.0
中山,4,2,ゼーゲルン,小林脩斗,437.0,-325.0,-1852.0,253.0,275.0,,-1212.0,10.0
中山,4,3,シウンハゴロモ,長浜鴻緒,2247.0,-309.0,1531.0,864.0,1497.0,,5830.0,1.0
中山,4,4,サンエルディーケー,佐藤翔馬,1530.0,-465.0,889.0,1683.0,1035.0,,4672.0,2.0
中山,4,5,シルバーノリダー,小林美駒,-854.0,-358.0,-155.0,-836.0,399.0,,-1804.0,11.0
中山,4,6,ルナロマンティカ,横山琉人,-60.0,564.0,-102.0,-759.0,27.0,,-330.0,7.0
中山,4,7,アマルレイナ,丹内祐次,-232.0,-2298.0,1654.0,-913.0,1778.0,,-11.0,6.0
中山,4,8,スヴァラ,江田照男,-335.0,-667.0,569.0,-2749.0,-504.0,,-3686.0,13.0
中山,4,9,ニホンノヨアケゼヨ,野中悠太,-907.0,-708.0,-1165.0,-30.0,-2246.0,,-5056.0,15.0
中山,4,10,フクチャンヨシ,戸崎圭太,-784.0,-669.0,-179.0,-1200.0,-1094.0,,-3926.0,14.0
中山,4,11,プリマラクーン,原優介　,-575.0,-339.0,-2587.0,-1496.0,-2011.0,,-7008.0,16.0
中山,4,12,ニシノハナカケル,杉原誠人,507.0,-143.0,1191.0,281.0,323.0,,2159.0,4.0
中山,4,13,シクラメン,柴田大知,485.0,-882.0,-1682.0,-1918.0,387.0,,-3610.0,12.0
中山,4,14,ペルラビアンカ,岩田康誠,318.0,136.0,36.0,-1436.0,386.0,,-560.0,9.0
中山,4,15,イキデイナセ,石神深道,1520.0,799.0,-1860.0,-1347.0,526.0,,-362.0,8.0
中山,4,16,キャンディメモリー,松岡正海,1247.0,150.0,1526.0,-1050.0,1728.0,,3601.0,3.0
中山,5,1,ディヴァンパーレ,丸山元気,909.0,41.0,620.0,537.0,223.0,,2330.0,4.0
中山,5,2,レインボーフライト,津村明秀,-228.0,651.0,1585.0,298.0,-1008.0,,1298.0,5.0
中山,5,3,トパーズプレミア,菊沢一樹,-603.0,-412.0,2406.0,174.0,830.0,,2395.0,3.0
中山,5,4,メイダイ,長浜鴻緒,2247.0,-309.0,1531.0,1673.0,1497.0,,6639.0,1.0
中山,5,5,ツェルプスト,柴田大知,485.0,-882.0,-1682.0,-1015.0,387.0,,-2707.0,11.0
中山,5,6,プルヴィナル,ルメール,-240.0,168.0,831.0,191.0,-494.0,,456.0,7.0
中山,5,7,ルージュルフラン,横山武史,-669.0,505.0,-119.0,-1532.0,-878.0,,-2693.0,10.0
中山,5,8,ドッグズノーズ,佐々木大,143.0,79.0,796.0,-2305.0,332.0,,-955.0,8.0
中山,5,9,フレッシュオレンジ,嶋田純次,-233.0,1055.0,1472.0,-605.0,-489.0,,1200.0,6.0
中山,5,10,セイウンガレス,丹内祐次,-232.0,-2298.0,1654.0,2149.0,1778.0,,3051.0,2.0
中山,5,11,セイウンランウェイ,内田博幸,1474.0,-568.0,-1435.0,-4171.0,351.0,,-4349.0,12.0
中山,5,12,バーチディダーマ,原田和真,-711.0,1737.0,-1414.0,-754.0,-1435.0,,-2577.0,9.0
中山,6,1,ムードメーカー,佐々木大,143.0,79.0,-1647.0,1158.0,332.0,,65.0,3.0
中山,6,2,キタノエフロレス,木幡初也,661.0,-125.0,-950.0,-74.0,328.0,,-160.0,6.0
