場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
福島,1,1,ヒカ,飯田祐史,-219.0,-290.0,-121.0,354.0,-994.0,-1262.0,-874.0,,-3406.0,10.0
福島,1,2,エイユーサクラ,高橋義忠,491.0,467.0,-663.0,356.0,-4.0,-136.0,-320.0,,191.0,6.0
福島,1,3,サイモンセレーノ,勢司和浩,84.0,-1930.0,-1500.0,-1853.0,-1079.0,-757.0,-1733.0,,-8768.0,14.0
福島,1,4,サツキマーメイド,石栗龍彦,239.0,534.0,776.0,-154.0,-822.0,55.0,-796.0,,-168.0,7.0
福島,1,5,ゴールドドレッサ,中川公成,237.0,164.0,6.0,978.0,-383.0,-603.0,,,399.0,5.0
福島,1,6,エイシンキーンラン,田中剛　,224.0,276.0,882.0,1137.0,731.0,361.0,,,3611.0,2.0
福島,1,7,ノヴェルカフナ,秋本大介,,,,,,,,,,
福島,1,8,レインボーワールド,畠山吉宏,-416.0,160.0,1497.0,49.0,641.0,1381.0,,,3312.0,3.0
福島,1,9,ロジマギー,宮田敬介,13.0,-125.0,-845.0,360.0,-436.0,-1153.0,,,-2186.0,9.0
福島,1,10,ホテルストリート,伊藤大士,-424.0,-337.0,-1441.0,116.0,-835.0,-1194.0,-5.0,,-4120.0,13.0
福島,1,11,メイショウサザナミ,本田優　,-75.0,-940.0,-647.0,935.0,-1397.0,-1284.0,-449.0,,-3857.0,11.0
福島,1,12,チカマヨルキーナ,藤岡健一,-177.0,-144.0,147.0,-276.0,-409.0,-752.0,184.0,,-1427.0,8.0
福島,1,13,ピンクカメリア,笹田和秀,249.0,-982.0,-1416.0,-720.0,845.0,-886.0,-1008.0,,-3918.0,12.0
福島,1,14,タイセイパフューム,牧浦充徳,890.0,538.0,612.0,558.0,726.0,820.0,,,4144.0,1.0
福島,1,15,シュヴェスター,高橋亮　,-9.0,-133.0,190.0,-88.0,339.0,1104.0,1145.0,,2548.0,4.0
福島,2,1,フェブリノ,加藤公太,-265.0,-157.0,1780.0,-378.0,1283.0,-157.0,,,2106.0,5.0
福島,2,2,ブルーハーツ,勢司和浩,84.0,-1930.0,-1533.0,-1853.0,-1648.0,-757.0,,,-7637.0,15.0
福島,2,3,ジョーヌミモザ,小野次郎,149.0,29.0,1649.0,1331.0,457.0,1905.0,-75.0,,5445.0,2.0
福島,2,4,フクオトコ,菊沢隆徳,115.0,-11.0,218.0,-123.0,949.0,-625.0,,,523.0,6.0
福島,2,5,ブレッティレディ,高橋一哉,-680.0,-1203.0,-761.0,-1170.0,-618.0,-692.0,,,-5124.0,14.0
福島,2,6,セイウンプーパ,奥平雅士,-71.0,-340.0,-389.0,-314.0,-1258.0,74.0,-77.0,,-2375.0,10.0
福島,2,7,ケイツースクード,萱野浩二,-823.0,877.0,-229.0,-704.0,-395.0,370.0,-303.0,,-1207.0,8.0
福島,2,8,ウィズアツインクル,牧光二　,-43.0,-560.0,-378.0,-675.0,-1018.0,-312.0,,,-2986.0,11.0
福島,2,9,ジューンスマッシュ,杉山佳明,34.0,1052.0,160.0,1169.0,409.0,1331.0,89.0,,4244.0,3.0
福島,2,10,エンチャンテッド,佐藤吉勝,651.0,-1569.0,-908.0,-2049.0,335.0,-1333.0,44.0,,-4829.0,13.0
福島,2,11,フィラーエ,高橋康之,-258.0,-1457.0,-442.0,-1105.0,510.0,-1443.0,,,-4195.0,12.0
福島,2,12,ナデシコザクラ,秋山真一,-473.0,-461.0,-87.0,-148.0,570.0,-1087.0,-162.0,,-1848.0,9.0
福島,2,13,エクスペクタント,西園翔太,-31.0,-584.0,-97.0,708.0,218.0,-458.0,-408.0,,-652.0,7.0
福島,2,14,アヴァンフライト,上原佑紀,922.0,-468.0,966.0,220.0,969.0,1493.0,1522.0,,5624.0,1.0
福島,2,15,バッカス,長谷川浩,8.0,-105.0,1718.0,316.0,1743.0,152.0,-86.0,,3746.0,4.0
福島,2,16,シルバーアックス,村田一誠,153.0,-2408.0,-1834.0,-1170.0,-2333.0,-2085.0,,,-9677.0,16.0
福島,3,1,オーケーグレイス,相沢郁　,62.0,-947.0,-1623.0,-1752.0,-1087.0,-129.0,-1735.0,,-7211.0,15.0
福島,3,2,イバラヒメ,新開幸一,-328.0,-616.0,-721.0,-1036.0,-1020.0,-628.0,-322.0,,-4671.0,12.0
福島,3,3,ダイナマイトメロン,伊藤大士,-424.0,-337.0,-253.0,116.0,-835.0,-1194.0,384.0,,-2543.0,8.0
福島,3,4,ナムラオリガミ,高橋一哉,-680.0,-1203.0,-761.0,-1170.0,-1833.0,-692.0,-495.0,,-6834.0,14.0
福島,3,5,オウケンサクラコ,田中勝春,-169.0,43.0,1414.0,563.0,683.0,1228.0,,,3762.0,3.0
福島,3,6,リリーボレア,高橋一哉,-680.0,-1203.0,-761.0,-1170.0,-1833.0,-692.0,,,-6339.0,13.0
福島,3,7,ダイヤモンドパレス,手塚貴久,-508.0,556.0,777.0,-20.0,-312.0,-230.0,260.0,,523.0,4.0
福島,3,8,サルワールカミーズ,矢嶋大樹,-480.0,-136.0,-634.0,1320.0,-1420.0,-1151.0,,,-2501.0,7.0
