場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,グランラティーナ,シュヴァルグラン,67.0,88.0,89.0,99.0,93.0,94.0,121.0,92.0,92.875,14.0
中山,1,2,レディーフランシス,オルフェーヴル,101.0,103.0,99.0,104.0,103.0,103.0,,,102.167,9.0
中山,1,3,ラファエラエンゼル,アルアイン,84.0,82.0,84.0,81.0,84.0,88.0,66.0,57.0,78.25,16.0
中山,1,4,ハクシンダンス,オルフェーヴル,101.0,103.0,99.0,104.0,103.0,103.0,103.0,103.0,102.375,8.0
中山,1,5,リリカルガンマン,フィエールマン,158.0,123.0,118.0,114.0,103.0,68.0,346.0,,147.143,1.0
中山,1,6,ウインポラリス,ウインブライト,110.0,107.0,121.0,99.0,99.0,76.0,180.0,,113.143,2.0
中山,1,7,スナドケイ,ルヴァンスレーヴ,118.0,90.0,106.0,114.0,133.0,68.0,91.0,,102.857,7.0
中山,1,8,ルージュメアート,American Pharoah,113.0,113.0,105.0,104.0,94.0,103.0,,,105.333,4.0
中山,1,9,フライングキャット,キズナ,104.0,104.0,101.0,104.0,105.0,104.0,114.0,98.0,104.25,6.0
中山,1,10,ヤマニンラリアンス,ゴールドシップ,96.0,102.0,94.0,102.0,102.0,103.0,96.0,85.0,97.5,12.0
中山,1,11,バラダレイナ,レイデオロ,96.0,100.0,98.0,89.0,95.0,91.0,,,94.833,13.0
中山,1,12,メイブロッサム,ブリックスアンドモルタル,104.0,98.0,94.0,103.0,104.0,97.0,,,100.0,11.0
中山,1,13,キタノラブミー,アジアエクスプレス,104.0,96.0,102.0,97.0,103.0,106.0,,,101.333,10.0
中山,1,14,モーニングマジック,マインドユアビスケッツ,84.0,99.0,93.0,90.0,93.0,93.0,,,92.0,15.0
中山,1,15,ネクストダンサー,ドレフォン,100.0,107.0,107.0,105.0,105.0,104.0,106.0,107.0,105.125,5.0
中山,1,16,ミライヘノハナ,リアルスティール,113.0,113.0,108.0,110.0,103.0,104.0,106.0,107.0,108.0,3.0
中山,2,1,サスペンスクィーン,サンダースノー,129.0,112.0,116.0,115.0,114.0,114.0,159.0,140.0,124.875,1.0
中山,2,2,ガンバレベアー,サトノアラジン,93.0,94.0,95.0,95.0,99.0,97.0,92.0,91.0,94.5,11.0
中山,2,3,ガストフロント,ロジャーバローズ,80.0,89.0,96.0,97.0,105.0,81.0,93.0,100.0,92.625,12.0
中山,2,4,ブリッジジェイアイ,ロジャーバローズ,80.0,89.0,96.0,97.0,105.0,81.0,,,91.333,13.0
中山,2,5,ミラクルミッキー,コパノリッキー,103.0,98.0,94.0,91.0,91.0,96.0,109.0,88.0,96.25,8.0
中山,2,6,ミヤマイルス,サートゥルナーリア,74.0,101.0,116.0,105.0,96.0,71.0,55.0,,88.286,14.0
中山,2,7,ハナナラツボミ,モーニン,89.0,90.0,88.0,80.0,85.0,92.0,,,87.333,15.0
中山,2,8,グリームスター,ビーチパトロール,87.0,98.0,97.0,109.0,92.0,98.0,101.0,78.0,95.0,10.0
中山,2,9,ヒタムキ,サトノアラジン,93.0,94.0,95.0,95.0,99.0,97.0,,,95.5,9.0
中山,2,10,キロノヴァ,ミッキーアイル,100.0,103.0,97.0,97.0,102.0,103.0,114.0,100.0,102.0,4.0
中山,2,11,シンガソング,ファインニードル,102.0,97.0,95.0,100.0,101.0,100.0,,,99.167,7.0
中山,2,12,マブシサ,ジョーカプチーノ,114.0,85.0,103.0,92.0,97.0,111.0,,,100.333,6.0
中山,2,13,リネンプリンセス,リアルインパクト,98.0,104.0,99.0,111.0,103.0,99.0,115.0,92.0,102.625,3.0
中山,2,14,ヤマビコ,アメリカンペイトリオット,111.0,99.0,95.0,97.0,100.0,106.0,,,101.333,5.0
中山,2,15,ピコテンダー,Justify,75.0,84.0,93.0,86.0,90.0,83.0,86.0,76.0,84.125,16.0
中山,2,16,クールマーロウ,フィエールマン,158.0,123.0,118.0,107.0,103.0,,,,121.8,2.0
中山,3,1,ホウオウブライツ,ウインブライト,110.0,107.0,121.0,99.0,99.0,76.0,180.0,,113.143,1.0
中山,3,2,トキノカンピオーネ,リアルインパクト,98.0,104.0,99.0,111.0,97.0,99.0,,,101.333,7.0
中山,3,3,フォルテッシモダイ,ホークビル,36.0,105.0,51.0,102.0,105.0,90.0,115.0,29.0,79.125,13.0
中山,3,4,クルーンチャン,エピカリス,,,,,,,,,,
中山,3,5,オキョンピー,ファインニードル,102.0,97.0,95.0,100.0,114.0,100.0,,,101.333,7.0
中山,3,6,ホークライト,ハービンジャー,104.0,99.0,88.0,100.0,98.0,104.0,87.0,88.0,96.0,11.0
中山,3,7,サンピラーゴールド,リアルスティール,113.0,113.0,108.0,110.0,103.0,104.0,95.0,107.0,106.625,2.0
中山,3,8,ニシノキヨハ,ブラックタイド,111.0,103.0,109.0,101.0,103.0,102.0,,,104.833,3.0
中山,3,9,ライブリブランコ,ケープブランコ,,,,,,,,,,
中山,3,10,セイスイミリオン,イスラボニータ,106.0,103.0,92.0,103.0,94.0,102.0,,,100.0,9.0
中山,3,11,レヴァントリ,ドレフォン,100.0,107.0,107.0,105.0,105.0,104.0,,,104.667,4.0
中山,3,12,ティアップドライブ,リオンディーズ,105.0,94.0,99.0,92.0,100.0,102.0,103.0,103.0,99.75,10.0
中山,3,13,ナックシュバリエ,シュヴァルグラン,67.0,88.0,89.0,99.0,93.0,94.0,121.0,92.0,92.875,12.0
中山,3,14,アールプロスト,ディーマジェスティ,99.0,102.0,106.0,108.0,102.0,105.0,89.0,112.0,102.875,6.0
中山,3,15,ララパサージュ,ディーマジェスティ,99.0,102.0,106.0,108.0,102.0,105.0,,,103.667,5.0
中山,4,1,オンザスクエア,Vekoma,,,,,,,,,,
中山,4,2,フォアファン,ドレフォン,100.0,107.0,107.0,105.0,105.0,104.0,,,104.667,2.0
中山,4,3,グロワールスカイ,ゴールドドリーム,90.0,66.0,94.0,163.0,102.0,106.0,63.0,,97.714,9.0
中山,4,4,ブラーブデシジョン,マクフィ,91.0,98.0,99.0,93.0,102.0,100.0,,,97.167,11.0
中山,4,5,アライアンスデイ,ニューイヤーズデイ,98.0,98.0,100.0,100.0,101.0,97.0,,,99.0,8.0
中山,4,6,ボンジュルネ,ラブリーデイ,94.0,98.0,91.0,98.0,103.0,100.0,,,97.333,10.0
中山,4,7,セイウンピカイチ,リアルインパクト,98.0,104.0,99.0,111.0,97.0,99.0,98.0,92.0,99.75,7.0
中山,4,8,レッドアトラーニ,エピファネイア,91.0,96.0,88.0,94.0,97.0,93.0,88.0,91.0,92.25,14.0
中山,4,9,ハルノート,デクラレーションオブウォー,102.0,99.0,96.0,102.0,95.0,100.0,105.0,111.0,101.25,5.0
中山,4,10,ドラゴンバスター,マクフィ,91.0,98.0,99.0,93.0,102.0,100.0,,,97.167,11.0
