場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,グランラティーナ,加藤士津,121.0,94.0,104.0,90.0,106.0,104.0,,,103.167,2.0
中山,1,2,レディーフランシス,和田勇介,91.0,105.0,95.0,108.0,101.0,95.0,104.0,87.0,98.25,5.0
中山,1,3,ラファエラエンゼル,武市康男,87.0,82.0,84.0,88.0,96.0,88.0,,,87.5,14.0
中山,1,4,ハクシンダンス,伊藤伸一,112.0,84.0,82.0,77.0,88.0,94.0,,,89.5,13.0
中山,1,5,リリカルガンマン,手塚貴久,104.0,111.0,93.0,101.0,103.0,102.0,103.0,104.0,102.625,3.0
中山,1,6,ウインポラリス,畠山吉宏,104.0,97.0,103.0,96.0,105.0,97.0,,,100.333,4.0
中山,1,7,スナドケイ,尾形和幸,95.0,94.0,85.0,95.0,103.0,96.0,,,94.667,9.0
中山,1,8,ルージュメアート,高柳瑞樹,94.0,95.0,91.0,95.0,95.0,98.0,,,94.667,9.0
中山,1,9,フライングキャット,牧光二　,96.0,110.0,104.0,106.0,111.0,104.0,,,105.167,1.0
中山,1,10,ヤマニンラリアンス,村田一誠,62.0,75.0,69.0,81.0,72.0,79.0,,,73.0,16.0
中山,1,11,バラダレイナ,宮田敬介,85.0,96.0,89.0,95.0,95.0,86.0,,,91.0,12.0
中山,1,12,メイブロッサム,堀内岳志,73.0,97.0,86.0,85.0,79.0,90.0,,,85.0,15.0
中山,1,13,キタノラブミー,萱野浩二,114.0,97.0,90.0,96.0,96.0,96.0,,,98.167,6.0
中山,1,14,モーニングマジック,武藤善則,91.0,100.0,92.0,103.0,91.0,102.0,,,96.5,8.0
中山,1,15,ネクストダンサー,伊藤圭三,86.0,95.0,103.0,103.0,93.0,101.0,,,96.833,7.0
中山,1,16,ミライヘノハナ,伊藤大士,87.0,94.0,92.0,94.0,91.0,95.0,,,92.167,11.0
中山,2,1,サスペンスクィーン,和田雄二,102.0,101.0,81.0,108.0,88.0,94.0,,,95.667,9.0
中山,2,2,ガンバレベアー,千葉直人,108.0,118.0,100.0,110.0,120.0,87.0,,,107.167,3.0
