場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,グランラティーナ,シュヴァルグラン,-1470.0,-2386.0,-1655.0,-314.0,-1088.0,-1119.0,1534.0,-450.0,-6948.0,13.0
中山,1,2,レディーフランシス,オルフェーヴル,129.0,930.0,-224.0,1034.0,1044.0,1152.0,,,4065.0,7.0
中山,1,3,ラファエラエンゼル,アルアイン,-758.0,-3469.0,-1694.0,-3762.0,-2319.0,-2238.0,-2455.0,-1370.0,-18065.0,16.0
中山,1,4,ハクシンダンス,オルフェーヴル,129.0,930.0,-224.0,1034.0,1044.0,1152.0,402.0,287.0,4754.0,4.0
中山,1,5,リリカルガンマン,フィエールマン,1278.0,1356.0,342.0,812.0,140.0,-349.0,491.0,,4070.0,6.0
中山,1,6,ウインポラリス,ウインブライト,385.0,664.0,293.0,-55.0,-102.0,-653.0,319.0,,851.0,11.0
中山,1,7,スナドケイ,ルヴァンスレーヴ,540.0,-957.0,891.0,1137.0,3608.0,-795.0,-291.0,,4133.0,5.0
中山,1,8,ルージュメアート,American Pharoah,146.0,444.0,507.0,201.0,-292.0,234.0,,,1240.0,9.0
中山,1,9,フライングキャット,キズナ,588.0,1802.0,696.0,2547.0,3921.0,3253.0,5483.0,-256.0,18034.0,2.0
中山,1,10,ヤマニンラリアンス,ゴールドシップ,-608.0,396.0,-734.0,662.0,1279.0,1463.0,-781.0,-559.0,1118.0,10.0
中山,1,11,バラダレイナ,レイデオロ,-288.0,44.0,-284.0,-4861.0,-1787.0,-3153.0,,,-10329.0,14.0
中山,1,12,メイブロッサム,ブリックスアンドモルタル,351.0,-621.0,-981.0,1564.0,1306.0,-1051.0,,,568.0,12.0
中山,1,13,キタノラブミー,アジアエクスプレス,264.0,-621.0,586.0,-534.0,360.0,1529.0,,,1584.0,8.0
中山,1,14,モーニングマジック,マインドユアビスケッツ,-1444.0,-272.0,-2646.0,-2569.0,-1831.0,-2241.0,,,-11003.0,15.0
