場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
新潟,1,1,ナスノソナタ,レイデオロ,1529.0,2847.0,-271.0,546.0,208.0,2741.0,151.0,,7751.0,2.0
新潟,1,2,サマーアゲイン,キズナ,405.0,2090.0,1110.0,947.0,1967.0,955.0,3684.0,,11158.0,1.0
新潟,1,3,ゲレル,ブラックタイド,-277.0,351.0,-274.0,-334.0,-397.0,-299.0,-233.0,,-1463.0,10.0
新潟,1,4,ジュリアスローズ,エピファネイア,-504.0,-1162.0,-530.0,-4519.0,-1068.0,-899.0,-2285.0,,-10967.0,13.0
新潟,1,5,エポカスピーガ,エポカドーロ,-106.0,1469.0,,,-236.0,-162.0,899.0,,1864.0,7.0
新潟,1,6,ライツフォル,ミッキーアイル,-388.0,518.0,-224.0,-678.0,54.0,1407.0,1980.0,,2669.0,6.0
新潟,1,7,ナヴァラトゥナ,フィエールマン,358.0,471.0,,,69.0,744.0,1119.0,,2761.0,5.0
新潟,1,8,アヴニールドブリエ,エピファネイア,-504.0,-1162.0,-530.0,-4519.0,-1068.0,-899.0,-2285.0,,-10967.0,13.0
新潟,1,9,イモータルバード,レイデオロ,1529.0,2847.0,-271.0,,208.0,2741.0,151.0,,7205.0,3.0
新潟,1,10,アンノウンウォリア,マジェスティックウォリアー,-455.0,-1942.0,-571.0,-68.0,-489.0,87.0,-705.0,,-4143.0,12.0
新潟,1,11,トーアマリシテン,ビーチパトロール,87.0,-245.0,86.0,-629.0,-256.0,29.0,-798.0,,-1726.0,11.0
新潟,1,12,アニージョ,ケープブランコ,0.0,-80.0,-104.0,-53.0,-88.0,-45.0,34.0,,-336.0,9.0
新潟,1,13,フォルガイル,レイデオロ,1529.0,2847.0,-271.0,,208.0,2741.0,,,7054.0,4.0
新潟,1,14,ホウオウスターツ,ダノンバラード,90.0,-367.0,82.0,-420.0,-5.0,1285.0,66.0,,731.0,8.0
新潟,2,1,ナウオアネヴァー,キズナ,405.0,2090.0,-72.0,1369.0,2590.0,955.0,-374.0,,6963.0,3.0
新潟,2,2,パイザナンバー,ルヴァンスレーヴ,-648.0,-185.0,9332.0,8529.0,7661.0,2664.0,,,27353.0,1.0
新潟,2,3,クロームクロス,ミスターメロディ,-904.0,2.0,-949.0,1134.0,-1707.0,-686.0,-992.0,,-4102.0,8.0
新潟,2,4,カンフーヒーロー,ストロングリターン,-389.0,13.0,-676.0,-484.0,-647.0,-535.0,418.0,,-2300.0,5.0
新潟,2,5,ヴァルク,パドトロワ,-413.0,-434.0,-868.0,-1013.0,-301.0,-838.0,,,-3867.0,7.0
新潟,2,6,エタンセル,ブリックスアンドモルタル,291.0,718.0,-1580.0,-27.0,326.0,-255.0,-2854.0,,-3381.0,6.0
新潟,2,7,アデルフィー,モーニン,-140.0,971.0,2334.0,1159.0,1025.0,-276.0,727.0,,5800.0,4.0
新潟,2,8,マーゴットデウス,ドレフォン,-1034.0,1595.0,5315.0,2869.0,1879.0,1428.0,2395.0,,14447.0,2.0
新潟,2,9,カフジマリボー,ハービンジャー,-841.0,-1622.0,-1294.0,-654.0,-1583.0,-2402.0,,,-8396.0,9.0
新潟,3,1,パソドブレ,リアルインパクト,-376.0,209.0,-967.0,955.0,-163.0,-575.0,,,-917.0,10.0
新潟,3,2,ベルオーシャン,ミスチヴィアスアレックス,906.0,-197.0,2237.0,,2186.0,2547.0,124.0,,7803.0,1.0
新潟,3,3,ジョイベル,ノーブルミッション,-1226.0,-5484.0,-3755.0,-5173.0,-3213.0,-2824.0,,,-21675.0,15.0
新潟,3,4,ロンバスブレス,イスラボニータ,-306.0,2297.0,-33.0,762.0,2310.0,-395.0,,,4635.0,4.0
新潟,3,5,パピヨンヴェール,ロードカナロア,346.0,-653.0,-292.0,-756.0,945.0,532.0,,,122.0,6.0
新潟,3,6,マリリンバローズ,ナダル,332.0,-99.0,1069.0,-1027.0,-1039.0,546.0,,,-218.0,8.0
新潟,3,7,アドバンスジェンヌ,モーニン,-140.0,971.0,2334.0,1159.0,932.0,-276.0,,,4980.0,3.0
新潟,3,8,スカット,ゴールドドリーム,-824.0,-1742.0,-1839.0,-984.0,-2809.0,-1656.0,,,-9854.0,14.0
新潟,3,9,プティシラー,アメリカンペイトリオット,-686.0,-1521.0,-1683.0,-1602.0,-83.0,-1739.0,-815.0,,-8129.0,13.0
新潟,3,10,マジンタクシー,マテラスカイ,-866.0,-202.0,-432.0,,108.0,-1215.0,69.0,,-2538.0,11.0
新潟,3,11,アンジュリオ,マクフィ,337.0,-1525.0,-583.0,-1344.0,-329.0,251.0,495.0,,-2698.0,12.0
新潟,3,12,エコロセレナ,コントレイル,-40.0,-394.0,-300.0,,96.0,244.0,,,-394.0,9.0
新潟,3,13,ライブリピュア,クリエイター2,16.0,-198.0,-235.0,-91.0,22.0,148.0,281.0,,-57.0,7.0
新潟,3,14,リトセア,カリフォルニアクローム,-805.0,2027.0,1351.0,1522.0,3334.0,-553.0,,,6876.0,2.0
新潟,3,15,リリーサンライズ,ニューイヤーズデイ,789.0,190.0,643.0,-135.0,1193.0,1023.0,,,3703.0,5.0
新潟,4,1,コイヌール,リオンディーズ,-416.0,-2276.0,4.0,-1511.0,8.0,-1995.0,-1725.0,,-7911.0,13.0
新潟,4,2,ロワゾブルー,ノヴェリスト,-35.0,-947.0,-5.0,81.0,168.0,-120.0,-336.0,,-1194.0,8.0
新潟,4,3,スティルシャイニン,メイショウボーラー,-131.0,-571.0,-85.0,-4.0,-90.0,-244.0,67.0,,-1058.0,5.0
新潟,4,4,オーサムストローク,エピファネイア,-504.0,-1162.0,-530.0,-4519.0,-1068.0,-899.0,-2285.0,,-10967.0,14.0
新潟,4,5,トモジャシャトー,デクラレーションオブウォー,306.0,-138.0,74.0,-645.0,1293.0,-642.0,-1325.0,,-1077.0,6.0
