,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,298.0,319.0,,312.0,284.0,21.0,299.0,318.0,82.0,55.0,45.0,147.0,8.0,5.0,144.0,,27.0,104.0,72.0,144.0,31.0,236.0,321.0,19.0,9.0
2022,174.0,192.0,,192.0,163.0,11.0,162.0,204.0,,,57.0,60.0,7.0,4.0,95.0,,36.0,107.0,42.0,70.0,20.0,146.0,181.0,12.0,7.0
2023,112.0,121.0,,126.0,101.0,6.0,67.0,166.0,29.0,20.0,39.0,38.0,2.0,2.0,27.0,4.0,27.0,45.0,52.0,54.0,9.0,77.0,133.0,10.0,4.0
2024,161.0,147.0,,144.0,159.0,5.0,130.0,178.0,22.0,26.0,47.0,64.0,2.0,1.0,64.0,27.0,19.0,36.0,32.0,48.0,21.0,104.0,164.0,15.0,4.0
2025,159.0,124.0,,152.0,124.0,7.0,144.0,139.0,,,50.0,45.0,7.0,,92.0,19.0,37.0,33.0,36.0,37.0,11.0,80.0,169.0,15.0,8.0
