場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
東京,1,未勝利,ダート,1400,稍重,1,シュートザムーン,3歳,原優介,伊藤伸一,追込,,,短距離,左回り,ダ道悪,,サトノジェネシス,,,13,E,13.7,13.0,14.0,11.0,,,,,D,B,C,,
東京,1,未勝利,ダート,1400,稍重,2,センノウィン,3歳,佐藤翔馬,南田美知,追込,,,短距離,左回り,ダ道悪,,アルアイン,休明2走,,16,E,15.1,14.0,15.1,14.0,,,,,B,,,,
東京,1,未勝利,ダート,1400,稍重,3,マジンタクシー,3歳,木幡初也,深山雅史,差し,0.0,0.0,短距離,左回り,ダ道悪,,マテラスカイ,休明2走,,12,E,12.6,2.0,14.0,11.0,36.5,4.0,37.9,5.0,C,C,C,C,
東京,1,未勝利,ダート,1400,稍重,4,ナンヨーロイヤル,3歳,田辺裕信,中舘英二,差し,,,短距離,左回り,ダ道悪,,キタサンブラック,休明2走,,6,D,12.9,5.0,13.3,7.0,,,,,C,C,C,,
東京,1,未勝利,ダート,1400,稍重,5,ジョイグリーン,3歳,小林脩斗,青木孝文,,,,短距離,左回り,ダ道悪,,ルヴァンスレーヴ,,,14,E,,,,,,,,,,,,,
東京,1,未勝利,ダート,1400,稍重,6,アツンケル,3歳,柴田大知,深山雅史,追込,,,短距離,左回り,ダ道悪,,タニノフランケル,,,11,E,13.6,12.0,13.6,9.0,39.8,,37.8,4.0,C,,,,
東京,1,未勝利,ダート,1400,稍重,7,ドレドレ,3歳,津村明秀,矢嶋大樹,差し,0.0,0.0,短距離,左回り,ダ道悪,,ドレフォン,休明3走,,5,D,13.1,7.0,13.4,8.0,37.0,5.0,36.9,1.0,B,C,C,C,
東京,1,未勝利,ダート,1400,稍重,8,ヌクレオチド,3歳,柴田善臣,粕谷昌央,逃げ,0.0,0.0,短距離,左回り,ダ道悪,,モズアスコット,休明3走,,3,C,12.1,1.0,12.1,1.0,35.4,1.0,38.7,8.0,D,C,C,C,
東京,1,未勝利,ダート,1400,稍重,9,ジュピターテソーロ,3歳,菅原明良,高木登,,,,短距離,左回り,ダ道悪,,キタサンブラック,,,4,D,,,,,,,,,,,,,
東京,1,未勝利,ダート,1400,稍重,10,ベアハンドキャッチ,3歳,キング,池上昌和,追込,,,短距離,左回り,ダ道悪,,ミスターメロディ,,,2,C,13.0,6.0,13.1,4.0,36.4,3.0,37.7,3.0,B,D,,,
東京,1,未勝利,ダート,1400,稍重,11,オセアフェアモント,3歳,佐々木大,菊川正達,差し,,,短距離,左回り,ダ道悪,,オルフェーヴル,,,9,D,13.1,7.0,13.1,4.0,37.5,7.0,42.3,,C,B,,,
東京,1,未勝利,ダート,1400,稍重,12,カンノンミッキー,3歳,木幡巧也,小西一男,差し,,,短距離,左回り,ダ道悪,,ミッキーロケット,,,7,D,12.8,4.0,12.8,3.0,37.5,7.0,38.0,6.0,E,,,,
東京,1,未勝利,ダート,1400,稍重,13,マランドロ,3歳,遠藤汰月,奥平雅士,追込,,,短距離,左回り,ダ道悪,,ダノンキングリー,休明3走,,15,E,13.5,11.0,14.0,11.0,39.1,,45.6,,C,B,,,
東京,1,未勝利,ダート,1400,稍重,14,ロザヴィータ,3歳,長浜鴻緒,矢嶋大樹,差し,,,短距離,左回り,ダ道悪,,サンダースノー,,,10,E,13.1,7.0,13.1,4.0,37.3,6.0,37.5,2.0,C,,,,
東京,1,未勝利,ダート,1400,稍重,15,ウェスケンジントン,3歳,大野拓弥,小野次郎,差し,,,短距離,左回り,ダ道悪,,タワーオブロンドン,休明2走,,8,D,13.3,10.0,13.9,10.0,,,,,B,C,,,
東京,1,未勝利,ダート,1400,稍重,16,レピュニット,3歳,戸崎圭太,宮田敬介,差し,100.0,100.0,短距離,左回り,ダ道悪,,モズアスコット,,,1,A,12.7,3.0,12.7,2.0,36.0,2.0,38.1,7.0,C,C,D,,
東京,2,未勝利,ダート,2100,稍重,1,ユイアンゴロー,3歳,原田和真,栗田徹,差し,,,中距離,左回り,ダ道悪,,サトノダイヤモンド,休明2走,,9,D,13.2,4.0,13.2,2.0,,,,,C,B,B,,
東京,2,未勝利,ダート,2100,稍重,2,バッハ,3歳,佐々木大,中舘英二,追込,,,中距離,左回り,ダ道悪,,ホッコータルマエ,,,10,D,13.8,9.0,13.8,5.0,39.6,,38.8,6.0,C,,,,
東京,2,未勝利,ダート,2100,稍重,3,モロノカガヤキ,3歳,津村明秀,林徹,差し,,,中距離,左回り,ダ道悪,,ゴールドドリーム,,,2,B,13.4,6.0,13.4,3.0,38.5,6.0,38.8,6.0,C,,,,
東京,2,未勝利,ダート,2100,稍重,4,オンザギャラクシー,3歳,木幡巧也,大和田成,差し,,,中距離,左回り,ダ道悪,,レイデオロ,,,8,D,13.5,7.0,13.5,4.0,,,,,B,,,,
東京,2,未勝利,ダート,2100,稍重,5,タケルムサシ,3歳,岩田康誠,斎藤誠,追込,0.0,,中距離,左回り,ダ道悪,,ルヴァンスレーヴ,,,3,C,13.0,2.0,14.1,9.0,37.0,2.0,36.9,1.0,C,C,B,,
東京,2,未勝利,ダート,2100,稍重,6,ブラックパロット,3歳,長浜鴻緒,国枝栄,追込,0.0,,中距離,左回り,ダ道悪,,アドマイヤマーズ,,,5,C,13.3,5.0,14.2,11.0,37.3,3.0,38.7,5.0,C,C,B,,
東京,2,未勝利,ダート,2100,稍重,7,ブルースパーダ,3歳,原優介,矢野英一,差し,0.0,,中距離,左回り,ダ道悪,,ゴールドドリーム,休明2走,,4,C,13.0,2.0,13.0,1.0,35.4,1.0,38.0,2.0,B,B,,,
東京,2,未勝利,ダート,2100,稍重,8,コスモラムバック,3歳,武藤雅,水野貴広,追込,,,中距離,左回り,ダ道悪,,ゴールドシップ,,,12,E,13.5,7.0,13.9,7.0,39.4,,40.4,,D,C,C,C,B
東京,2,未勝利,ダート,2100,稍重,9,ボンボンベイビー,3歳,菅原明良,矢作芳人,先行,,,中距離,左回り,ダ道悪,,コントレイル,,,7,D,12.7,1.0,14.2,11.0,38.1,4.0,38.6,4.0,C,C,C,C,
東京,2,未勝利,ダート,2100,稍重,10,ロイヤルドリーム,3歳,上里直汰,西田雄一,追込,,,中距離,左回り,ダ道悪,,ヴァンゴッホ,,,13,E,14.3,13.0,14.3,13.0,40.8,,41.2,,C,,,,
東京,2,未勝利,ダート,2100,稍重,11,ジーティーブラック,3歳,横山武史,菊沢隆徳,差し,,,中距離,左回り,ダ道悪,,キタサンブラック,,,1,B,13.9,12.0,13.9,7.0,39.3,,38.2,3.0,C,,,,
東京,2,未勝利,ダート,2100,稍重,12,リーピングサイン,3歳,岩田望来,武藤善則,追込,,,中距離,左回り,ダ道悪,,ハービンジャー,,,6,C,13.8,9.0,14.1,9.0,40.0,,40.3,,C,B,B,,
東京,2,未勝利,ダート,2100,稍重,13,キョウエイアート,3歳,石川裕紀,萱野浩二,追込,,,中距離,左回り,ダ道悪,,オルフェーヴル,,,11,E,13.8,9.0,13.8,5.0,38.4,5.0,39.5,,C,C,,,
東京,3,未勝利,ダート,1600,稍重,1,コスモカノーネ,3歳,柴田大知,田島俊明,先行,,,短距離,左回り,ダ道悪,,エピファネイア,,,3,C,13.3,7.0,13.3,3.0,,,,,E,,,,
東京,3,未勝利,ダート,1600,稍重,2,スティルアイライズ,3歳,遠藤汰月,加藤和宏,追込,,,短距離,左回り,ダ道悪,,タニノフランケル,休明3走,,14,E,13.6,10.0,13.6,8.0,,,,,B,B,,,
東京,3,未勝利,ダート,1600,稍重,3,カラクリスピリッツ,3歳,岩田康誠,斎藤誠,差し,,,短距離,左回り,ダ道悪,,モーリス,休明2走,,10,E,13.7,12.0,13.7,9.0,38.7,,39.7,,C,,,,
東京,3,未勝利,ダート,1600,稍重,4,ホテルストリート,3歳,横山武史,伊藤大士,差し,0.0,,短距離,左回り,ダ道悪,,オルフェーヴル,休明2走,,5,D,13.2,5.0,13.8,10.0,36.9,4.0,37.2,3.0,C,B,,,
東京,3,未勝利,ダート,1600,稍重,5,セントポールヒロ,3歳,大野拓弥,田島俊明,差し,0.0,0.0,短距離,左回り,ダ道悪,,ストロングリターン,休明2走,,9,E,12.7,1.0,12.8,1.0,36.3,2.0,39.0,7.0,C,B,D,,
東京,3,未勝利,ダート,1600,稍重,6,グラスベリー,3歳,野中悠太,佐藤吉勝,追込,,,短距離,左回り,ダ道悪,,シニスターミニスター,,,15,E,13.8,13.0,13.8,10.0,38.2,,40.5,,E,C,,,
東京,3,未勝利,ダート,1600,稍重,7,キタノエピックアン,3歳,上里直汰,萱野浩二,先行,,,短距離,左回り,ダ道悪,,ベストウォーリア,,,7,D,13.8,13.0,13.8,10.0,38.5,,39.4,8.0,C,C,,,
東京,3,未勝利,ダート,1600,稍重,8,サラサチャチャチャ,3歳,江田照男,田中剛,先行,,,短距離,左回り,ダ道悪,,ダノンスマッシュ,,,4,C,13.2,5.0,13.5,5.0,37.2,5.0,40.3,,B,C,D,B,
東京,3,未勝利,ダート,1600,稍重,9,ダイユウアドバンス,3歳,佐藤翔馬,松永康利,,,,短距離,左回り,ダ道悪,,クリソベリル,,,16,E,,,,,,,,,,,,,
