場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,1,未勝利,ダート,1200,良,1,イッツソーブライト,3歳,小林脩斗,南田美知,追込,0.0,0.0,短距離,右回り,,Lv2 ,ストーミーシー,,,16,E,12.4,5.0,12.6,7.0,35.9,4.0,39.2,5.0,C,C,C,,
中山,1,未勝利,ダート,1200,良,2,キタノトゥシャイン,3歳,柴田大知,粕谷昌央,,,,短距離,右回り,,Lv2 ,アメリカンペイトリオット,,,11,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,良,3,プラチナムディスク,3歳,長浜鴻緒,小笠倫弘,差し,50.0,50.0,短距離,右回り,,Lv2 ,ゴールドドリーム,,,7,D,12.6,8.0,12.6,7.0,35.5,1.0,38.3,3.0,D,B,,,
中山,1,未勝利,ダート,1200,良,4,ヘイマー,3歳,遠藤汰月,伊藤伸一,差し,,,短距離,右回り,,Lv2 ,アドマイヤムーン,,距離短縮,9,D,12.9,13.0,12.9,12.0,,,,,B,D,C,C,D
中山,1,未勝利,ダート,1200,良,5,グレイシエーション,3歳,杉原誠人,栗田徹,逃げ,,,短距離,右回り,,Lv2 ,モーリス,休明初戦,距離短縮,2,B,12.4,5.0,12.4,5.0,,,,,D,,,,
中山,1,未勝利,ダート,1200,良,6,モーゲンセン,3歳,戸崎圭太,斎藤誠,差し,50.0,50.0,短距離,右回り,,Lv2 ,Mendelssohn,休明2走,,4,C,12.2,1.0,12.2,1.0,35.5,1.0,38.5,4.0,C,C,C,,
中山,1,未勝利,ダート,1200,良,7,ツクバヴァンガード,3歳,内田博幸,奥平雅士,先行,100.0,100.0,短距離,右回り,,Lv2 ,リーチザクラウン,休明初戦,,3,C,12.3,3.0,12.3,3.0,36.2,6.0,38.0,2.0,C,,,,
中山,1,未勝利,ダート,1200,良,8,アルクノワール,3歳,木幡巧也,牧光二,差し,,,短距離,右回り,,Lv2 ,シルバーステート,休明2走,距離短縮,15,E,13.1,15.0,13.1,14.0,,,,,B,D,,,
中山,1,未勝利,ダート,1200,良,9,ロット,3歳,嶋田純次,本間忍,追込,,0.0,短距離,右回り,,Lv2 ,ダノンバラード,,距離短縮,8,D,12.6,8.0,13.6,15.0,,,,,B,D,D,C,C
中山,1,未勝利,ダート,1200,良,10,マーガレットクレア,3歳,原優介,黒岩陽一,差し,0.0,0.0,短距離,右回り,,Lv2 ,ミスチヴィアスアレックス,,,6,D,12.7,12.0,12.7,11.0,36.1,5.0,37.4,1.0,C,C,C,,
中山,1,未勝利,ダート,1200,良,11,リナシタ,3歳,丹内祐次,清水英克,逃げ,,,短距離,右回り,,Lv2 ,ダノンスマッシュ,,,5,C,12.3,3.0,12.3,3.0,,,,,D,,,,
中山,1,未勝利,ダート,1200,良,12,クリオロゴールド,3歳,横山武史,高柳瑞樹,先行,,,短距離,右回り,,Lv2 ,ロードカナロア,,,1,B,12.6,8.0,12.6,7.0,,,,,D,E,,,
中山,1,未勝利,ダート,1200,良,13,ネオアカジョウ,3歳,横山和生,小西一男,先行,,,短距離,右回り,,Lv2 ,ダノンスマッシュ,休明初戦,距離短縮,10,E,13.0,14.0,13.0,13.0,36.6,7.0,42.3,7.0,C,,,,
中山,1,未勝利,ダート,1200,良,14,ポルタシャーンス,3歳,武藤雅,武藤善則,差し,0.0,0.0,短距離,右回り,,Lv2 ,デクラレーションオブウォー,,,13,E,12.2,1.0,12.2,1.0,35.5,1.0,39.4,6.0,D,C,C,,
中山,1,未勝利,ダート,1200,良,15,ジャンプストリート,3歳,松岡正海,伊藤伸一,先行,,,短距離,右回り,,Lv2 ,サトノジェネシス,休明初戦,距離短縮,12,E,12.6,8.0,12.6,7.0,,,,,B,B,,,
中山,1,未勝利,ダート,1200,良,16,ステキサプライズ,3歳,木幡初也,粕谷昌央,先行,,,短距離,右回り,,Lv2 ,ゴールドシップ,休明2走,距離短縮,14,E,12.5,7.0,12.5,6.0,,,,,B,D,B,,
中山,2,未勝利,ダート,1800,良,1,イサチルクイーン,3歳,木幡初也,竹内正洋,差し,66.66666666666666,66.66666666666666,中距離,右回り,,Lv2 ,リオンディーズ,休明3走,,2,B,12.8,2.0,12.8,2.0,37.3,4.0,38.4,3.0,C,E,C,,
中山,2,未勝利,ダート,1800,良,2,ローズプリンセス,3歳,荻野極,上原佑紀,先行,,,中距離,右回り,,Lv2 ,ロジャーバローズ,,,3,B,12.5,1.0,12.5,1.0,,,,,D,D,B,,
中山,2,未勝利,ダート,1800,良,3,タートルインメイ,3歳,松岡正海,奥平雅士,差し,,,中距離,右回り,,Lv2 ,ロージズインメイ,休明初戦,距離延長,8,D,13.0,6.0,13.0,5.0,36.3,2.0,37.3,1.0,C,D,,,
中山,2,未勝利,ダート,1800,良,4,レイナロハルンバ,3歳,石田拓郎,加藤和宏,追込,0.0,0.0,中距離,右回り,,Lv2 ,ウインブライト,休明2走,,15,E,13.0,6.0,13.0,5.0,37.7,5.0,43.4,7.0,C,C,B,,
中山,2,未勝利,ダート,1800,良,5,ピアス,3歳,石橋脩,森一誠,逃げ,,,中距離,右回り,,Lv2 ,キセキ,休明初戦,,1,B,13.0,6.0,13.0,5.0,,,,,B,E,,,
中山,2,未勝利,ダート,1800,良,6,デルマホダカ,3歳,菊沢一樹,菊沢隆徳,差し,,,中距離,右回り,,Lv2 ,ブリックスアンドモルタル,,距離短縮,7,D,13.5,12.0,13.5,10.0,,,,,B,,,,
中山,2,未勝利,ダート,1800,良,7,サラサチャチャチャ,3歳,江田照男,田中剛,先行,0.0,0.0,中距離,右回り,,Lv2 ,ダノンスマッシュ,休明3走,,10,E,13.2,9.0,13.4,9.0,38.7,6.0,40.4,6.0,C,D,B,,
中山,2,未勝利,ダート,1800,良,8,エイシンイクサボシ,3歳,木幡育也,勢司和浩,追込,,,中距離,右回り,,Lv2 ,エイシンヒカリ,休明初戦,,6,D,12.9,4.0,12.9,3.0,,,,,C,B,C,,
中山,2,未勝利,ダート,1800,良,9,コスモシュンライ,3歳,丹内祐次,稲垣幸雄,差し,,,中距離,右回り,,Lv2 ,サンダースノー,休明初戦,距離延長,12,E,13.6,14.0,13.6,11.0,,,,,B,,,,
中山,2,未勝利,ダート,1800,良,10,バオシェテンシ,3歳,内田博幸,加藤和宏,先行,,,中距離,右回り,,Lv2 ,サンダースノー,,距離延長,13,E,13.2,9.0,14.0,14.0,,,,,B,D,,,
中山,2,未勝利,ダート,1800,良,11,アルデバローズ,3歳,菅原明良,矢野英一,先行,,,中距離,右回り,,Lv2 ,ダノンスマッシュ,休明初戦,距離延長,5,D,12.9,4.0,13.7,13.0,37.0,3.0,38.6,4.0,C,B,,,
中山,2,未勝利,ダート,1800,良,12,ゲンパチミスティ,3歳,水沼元輝,西田雄一,追込,,,中距離,右回り,,Lv2 ,コントレイル,休明初戦,,11,E,14.6,16.0,14.6,16.0,,,,,C,,,,
中山,2,未勝利,ダート,1800,良,13,クイーンズホリデー,3歳,舟山瑠泉,林徹,差し,0.0,0.0,中距離,右回り,,Lv2 ,オルフェーヴル,連闘,,9,D,12.8,2.0,12.9,3.0,36.1,1.0,39.3,5.0,C,B,C,C,
中山,2,未勝利,ダート,1800,良,14,レヴェンドール,3歳,野中悠太,柄崎将寿,差し,,,中距離,右回り,,Lv2 ,カレンブラックヒル,休明初戦,距離延長,4,C,13.2,9.0,13.2,8.0,,,,,B,D,,,
中山,2,未勝利,ダート,1800,良,15,ルベライトテソーロ,3歳,原優介,武市康男,追込,,,中距離,右回り,,Lv2 ,フィエールマン,,距離短縮,14,E,13.6,14.0,13.6,11.0,,,,,B,,,,
中山,2,未勝利,ダート,1800,良,16,ライブリピュア,3歳,小林凌大,尾形和幸,追込,0.0,0.0,中距離,右回り,,Lv2 ,クリエイター2,,,16,E,13.5,12.0,14.1,15.0,38.7,6.0,37.9,2.0,C,B,C,,
中山,3,未勝利,ダート,1800,良,1,チェストー,3歳,谷原柚希,土田稔,追込,0.0,,中距離,右回り,,Lv2 ,レッドファルクス,休明2走,距離延長,10,E,13.1,3.0,13.1,2.0,37.3,4.0,37.6,2.0,C,C,,,
中山,3,未勝利,ダート,1800,良,2,アラビアンドリーム,3歳,横山和生,栗田徹,先行,50.0,50.0,中距離,右回り,,Lv2 ,ゴールドドリーム,,,2,B,12.9,1.0,12.9,1.0,36.1,1.0,38.3,4.0,B,C,,,
